group,exp_dir,sub_exp,epoch,clip_style,clip_s_delta_idt,clip_t,content_lpips,one_minus_lpips,clip_content,fid,artfid,eval_type,source,dataset
DB/LANCET/LBM,aaai2027_round1_solver_unsb_cycle_seed42_b8a2,,29,0.7080229160785676,,0.0,0.49738094596,0.5026,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round1_solver_unsb_cycle_seed42_b8a2,,30,0.7039780010779698,,0.0,0.49745044807999994,0.5025,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round1_tok_b_cross_image_reconpretrain_seed42_b8a2,,1,0.6784914267460507,,0.0,0.7922010926066666,0.2078,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round1_tok_b_cross_image_reconpretrain_seed42_b8a2_r2,,1,0.6782382997671763,,0.0,0.7922340329466667,0.2078,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round1_tok_b_cross_image_reconpretrain_seed42_b8a2_r2,,2,0.6798209541241327,,0.0,0.7892908749066667,0.2107,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p25_seed42_b8a2_from_tok_pure_latent_spatial_epoch_0002_b24c3,,2,0.7214612242380777,,0.0,0.6715369268399999,0.3285,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p25_seed42_b8a2_from_tok_pure_latent_spatial_epoch_0002_b28c1,,2,0.7097045334180195,,0.0,0.7192451133733333,0.2808,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p25_seed42_b8a2_from_tok_pure_latent_spatial_epoch_0002_b28c1_from_tok_pure_latent_spatial_epoch_0002_b26c2,,2,0.7094067881902059,,0.0,0.7005224241733333,0.2995,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p25_seed42_b8a2_from_tok_pure_latent_spatial_epoch_0002_c25clean,,2,0.6987274895509085,,0.0,0.6870630204000001,0.3129,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p25_seed42_b8a2_from_tok_pure_latent_spatial_epoch_0002_c26clean,,2,0.7107431990305583,,0.0,0.6947155551733334,0.3053,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p25_seed42_b8a2_from_tok_pure_latent_spatial_epoch_0002_clean28,,2,0.7118883272012075,,0.0,0.7124373295333334,0.2876,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p25_seed42_b8a2_from_tok_pure_latent_spatial_epoch_0002_clean30,,2,0.7170041852792104,,0.0,0.6745129861466665,0.3255,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p25_seed42_b8a2_from_tok_pure_latent_spatial_epoch_0002_rtfix,,2,0.724471510251363,,0.0,0.70755114092,0.2924,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p5_seed42_b8a2,,1,0.7254510001341502,,0.0,0.6183603178,0.3816,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p5_seed42_b8a2,,2,0.7311424501736958,,0.0,0.6617465070533334,0.3383,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p5_seed42_b8a2,,3,0.7251650005976359,,0.0,0.6300662034266667,0.3699,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p5_seed42_b8a2,,4,0.7302450470924378,,0.0,0.6308265512266665,0.3692,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p5_seed42_b8a2,,5,0.727828243891398,,0.0,0.65294208864,0.3471,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p5_seed42_b8a2,,6,0.7320969607830048,,0.0,0.6344702431066668,0.3655,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p5_seed42_b8a2,,7,0.7238526377677919,,0.0,0.6451105437599999,0.3549,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p5_seed42_b8a2_from_tok_pure_latent_spatial_epoch_0002_b28c4,,2,0.6918005426724751,,0.0,0.7444533902266667,0.2555,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_i2sb_sigma_0p5_seed42_b8a2_from_tok_pure_latent_spatial_epoch_0002_b30c3,,2,0.699443558136622,,0.0,0.6938211417333333,0.3062,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_optimal_clean_seed42_b8a2_from_tok_pure_latent_spatial_epoch_0002_c26main,,2,0.6850363758405049,,0.0,0.73578857876,0.2642,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_optimal_with_heuristics_seed42_b8a2_from_tok_pure_latent_spatial_epoch_0002_h18,,2,0.713311325709025,,0.0,0.6642157327999999,0.3358,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_sde_optimal_with_heuristics_seed42_b8a2_from_tok_pure_latent_spatial_epoch_0002_h18fix,,2,0.7014024214744569,,0.0,0.7022650966666667,0.2977,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_tok_baseline_global_seed42_b8a2,,1,0.7086912287871041,,0.0,0.4107456648866667,0.5893,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_tok_baseline_global_seed42_b8a2,,2,0.7088322645823162,,0.0,0.4110604602266667,0.5889,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_tok_pure_latent_spatial_seed42_b8a2,,1,0.7111162161032358,,0.0,0.4413161488266667,0.5587,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_tok_pure_latent_spatial_seed42_b8a2,,2,0.7144731313387553,,0.0,0.5009324098933333,0.4991,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_tok_pure_latent_spatial_seed42_b8a2,,3,0.7146452666123708,,0.0,0.5416021151866667,0.4584,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_tok_pure_latent_spatial_seed42_b8a2,,4,0.7120590681234996,,0.0,0.5316161840666667,0.4684,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_tok_pure_latent_spatial_seed42_b8a2_c10,,1,0.7162846115430196,,0.0,0.5132909947466666,0.4867,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_tok_pure_latent_spatial_seed42_b8a2_c11,,1,0.7158400727113087,,0.0,0.52660153264,0.4734,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_tok_pure_latent_spatial_seed42_b8a2_c11,,2,0.7168403861522674,,0.0,0.58270867052,0.4173,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_tok_pure_latent_spatial_seed42_b8a2_c11,,3,0.7153978288968403,,0.0,0.5963250630933333,0.4037,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_tok_pure_latent_spatial_seed42_b8a2_c8,,1,0.7182183553377787,,0.0,0.5317145994533333,0.4683,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_round2_tok_pure_latent_spatial_seed42_b8a2_c9,,1,0.7182137219111125,,0.0,0.5317098037066667,0.4683,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_tokenizer_localization_l_e1_stylebranch_seed42_b44,,1,0.6903039216597874,,0.0,0.31939612688,0.6806,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_tokenizer_localization_l_e1_stylebranch_seed42_b44,,2,0.6905754188696543,,0.0,0.3195148776666667,0.6805,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,aaai2027_tokenizer_localization_l_e1_stylebranch_seed42_b44,,3,0.690619122783343,,0.0,0.3195951870933333,0.6804,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,ablation_destructive_7epoch,,7,0.7129426646232605,,0.4692795152912537,0.4527924529333333,0.5472,0.8064736285866668,,,db_record,remote_cached,unknown
DB/LANCET/LBM,artifacts_omf_e30,,30,0.6979407920837403,,0.5047460735837619,0.5245890407466667,0.4754,0.7334386586399999,,,db_record,remote_cached,unknown
DB/LANCET/LBM,artifacts_omf_monge_e20,,20,0.7176444892485937,,0.5577241487105687,0.5983667114533333,0.4016,0.6951728553466665,,,db_record,remote_cached,unknown
DB/LANCET/LBM,baseline,,-1,0.7879732978343964,,,0.3017904907464981,0.6982,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,baseline_n3,,-1,0.7905233899752299,,,0.3072294439872106,0.6928,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,budget_high_150,,-1,0.7881115186214447,,,0.3198798164725304,0.6801,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,budget_high_half,,-1,0.7877266108989716,,,0.288667603135109,0.7113,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,budget_only_safety125_probe120_b80_lr2e4_n6,,-1,0.8010413297017416,,,0.30421321193377177,0.6958,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,budget_only_safety125_smoke_b80_n6,,-1,0.8012183531125386,,,0.30487651060024895,0.6951,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,budget_only_safety125_smoke_b80_smoke1,,-1,0.782212586402893,,,0.29821519255638124,0.7018,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,budget_realism_high_150,,-1,0.7904491337140401,,,0.30893755237261455,0.6911,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,budget_realism_high_half,,-1,0.8010564951101938,,,0.30619416266679766,0.6938,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,budget_target_pareto125,,-1,0.8017325115203857,,,0.3107001929481824,0.6893,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,budget_target_pareto150,,-1,0.8023810740311941,,,0.31574062913656237,0.6843,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,budget_target_safety125,,-1,0.8013135798772176,,,0.30533814917008084,0.6947,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,budget_target_safety150,,-1,0.8019621423880259,,,0.31037858535846075,0.6896,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,eval_spectral_stat_e2_spatial_proto_n256_quick_n6,,-1,0.8007736138502757,,,0.38019931852817535,0.6198,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,experiments,,10,0.6920494916041692,,0.5817950696945191,0.69377443092,0.3062,0.5947318098266667,,,db_record,remote_cached,unknown
DB/LANCET/LBM,experiments,,20,0.6641372800668082,,0.5713042743404706,0.7935504779199999,0.2064,0.5516722206133333,,,db_record,remote_cached,unknown
DB/LANCET/LBM,experiments,,30,0.6765370622078578,,0.3331392397979895,0.32237076558666666,0.6776,0.88225108388,,,db_record,remote_cached,unknown
DB/LANCET/LBM,experiments,,40,0.6741296396652858,,0.33122690947602196,0.3234056321466667,0.6766,0.8788275976933333,,,db_record,remote_cached,unknown
DB/LANCET/LBM,experiments,,60,0.6795232828060785,,0.34478266830494,0.32632076697333334,0.6737,0.8786396384799998,,,db_record,remote_cached,unknown
DB/LANCET/LBM,experiments,,80,0.6797813223600389,,0.343636592661341,0.32598662190666666,0.674,0.8803352043733332,,,db_record,remote_cached,unknown
DB/LANCET/LBM,experiments,,120,0.7189142576058707,,0.5787506535450617,0.6114341397599999,0.3886,0.6627641730933332,,,db_record,remote_cached,unknown
DB/LANCET/LBM,expsaswd_axis_h_base_seed42_b44_saswd_random,,1,0.6860751852194469,,0.0,0.2691072983413333,0.7309,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,expsaswd_axis_h_base_seed42_b44_saswd_random,,2,0.6863345393339795,,0.0,0.2706820920706667,0.7293,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,expsaswd_axis_h_base_seed42_b44_saswd_random,,3,0.6863872107267381,,0.0,0.27069626644800004,0.7293,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,expsaswd_axis_h_base_seed42_b44_saswd_semantic,,1,0.6963431750933329,,0.0,0.3313274828266667,0.6687,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,expsaswd_axis_h_base_seed42_b44_saswd_semantic,,2,0.698733786503474,,0.0,0.36083443145333327,0.6392,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,expsaswd_axis_h_base_seed42_b44_saswd_semantic,,3,0.6961391041676203,,0.0,0.34153759312000004,0.6585,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,field_budget_release_release_s100_n6,,-1,0.8012907254695892,,,0.3062807420889537,0.6937,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,field_budget_release_release_s150_n6,,-1,0.8013449641068776,,,0.30688690483570097,0.6931,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,fieldbound_budget_safety125_ckpt_n6,,-1,0.8013941474755605,,,0.3053360089659691,0.6947,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,fieldbound_or_budget_n6,,-1,0.8039543596903483,,,0.3594169873992602,0.6406,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,freq_01_conservative_baseline,,40,0.6649188372691472,,0.32226275917142627,0.32710487547999995,0.6729,0.8676488525066668,,,db_record,remote_cached,unknown
DB/LANCET/LBM,freq_01_conservative_baseline,,80,0.6688347668647766,,0.33079384676118695,0.3313472365333333,0.6687,0.8670852100266666,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval,,1,0.7036364084879558,,0.4290891675129533,0.42715468284000013,0.5728,0.8391597369466666,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval,,2,0.7030776033401489,,0.42599545800189176,0.42220418536000004,0.5778,0.8412250300666667,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval,,3,0.7062330225308737,,0.43259143273532386,0.42236597553333327,0.5776,0.8384603033733333,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval,,4,0.708375190695127,,0.4392173665252825,0.42575125521333335,0.5742,0.8327801755733333,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval,,5,0.7105338015158972,,0.451253955433766,0.44079731659999993,0.5592,0.82202888772,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval,,6,0.7145721129576366,,0.4665355325688918,0.45054822898666663,0.5495,0.8118771919733332,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval,,7,0.7161144725879032,,0.47274098883072535,0.45141794859999995,0.5486,0.8085747790133333,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval,,8,0.7167235833803812,,0.482140504916509,0.4615265375866667,0.5385,0.7977139172000001,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_bestfew_localreview,,2,0.7123574925263724,,0.0,0.5366303556,0.4634,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_bestfew_localreview,,12,0.6984488065242768,,0.0,0.4931878005733333,0.5068,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_bestfew_localreview,,20,0.7032865454355876,,0.0,0.48052343574666667,0.5195,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_fresh_localreview,,1,0.726422122478485,,0.0,0.4352145142266666,0.5648,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_fresh_localreview,,2,0.7259831925233204,,0.0,0.43535299233333324,0.5646,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_fresh_localreview,,3,0.7258930301268895,,0.0,0.4346500347199999,0.5653,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_fresh_localreview,,4,0.7256537460088731,,0.0,0.43519494318666674,0.5648,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_fresh_localreview,,5,0.7257711782455444,,0.0,0.4356208688933333,0.5644,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_fresh_localreview,,6,0.7257172671953838,,0.0,0.43569286725333334,0.5643,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_fresh_localreview,,7,0.7258819229602814,,0.0,0.4350289353466666,0.565,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_fresh_localreview,,8,0.7258850642045338,,0.0,0.43576673592,0.5642,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_fresh_localreview,,9,0.725943552295367,,0.0,0.43574286549333335,0.5643,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_fresh_localreview,,10,0.7259314579168955,,0.0,0.4356703572666667,0.5643,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_fresh_localreview,,11,0.7258649674654007,,0.0,0.4358023978799999,0.5642,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_fresh_localreview,,12,0.7258299374580385,,0.0,0.4358175684266667,0.5642,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,full_eval_split_axis_fieldconsume_probe_truegrad_e1,,-1,0.7934649463494619,,,0.32295192424456276,0.677,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,horse2zebra_omf,,40,0.6979676102598508,,0.4654462803310404,0.640961968,0.359,0.6508191101666667,,,db_record,remote_cached,unknown
DB/LANCET/LBM,horse2zebra_omf,,80,0.688140315314134,,0.4772355360289415,0.6863087135833332,0.3137,0.6234310763333335,,,db_record,remote_cached,unknown
DB/LANCET/LBM,horse2zebra_omf,,120,0.6257162933548291,,0.4539413850133618,0.7468517485,0.2531,0.5498829024166667,,,db_record,remote_cached,unknown
DB/LANCET/LBM,inmortal-exp,,1,0.7247983503341673,,0.0,0.7153130961733335,0.2847,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,kinetic_sweep,,-1,0.6902387634515762,,0.3514574318553011,0.33867778846533336,0.6613,0.8790740479733333,,,db_record,remote_cached,unknown
DB/LANCET/LBM,kinetic_sweep,,4,0.6854144243399303,,0.33998404205093785,0.3354892241,0.6645,0.8838659024266665,,,db_record,remote_cached,unknown
DB/LANCET/LBM,kinetic_sweep,,7,0.6891867107947668,,0.3480762614260117,0.33675025537866676,0.6632,0.8804769731066666,,,db_record,remote_cached,unknown
DB/LANCET/LBM,metric_budget_decoder_safety125_probe120_b80_n6,,-1,0.7984828309218088,,,0.29475909342368445,0.7052,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,metric_tokenizer_init,,-1,0.7894587235450745,,,0.3587064983844757,0.6413,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,moment_sweep_spectral_full,,-1,0.79912735303243,,,0.33514537930488586,0.6649,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,no_budget,,-1,0.7882430911064148,,,0.3017501521110535,0.6982,,,,db_record,remote_cached,unknown
DB/LANCET/LBM,o20_m2_inplace,,10,0.7016827369530997,,0.43171343475580215,0.44273057632,0.5573,0.8237768070266667,,,db_record,remote_cached,unknown
DB/LANCET/LBM,o20_m2_inplace,,20,0.7052499622106552,,0.45059632521122694,0.45028329712000004,0.5497,0.8095409591333333,,,db_record,remote_cached,unknown
DB/LANCET/LBM,ours_pareto_probe_4_epoch_0001,,1,0.6907943333387375,,0.4007274566491445,0.4183687751466666,0.5816,0.8394276869199999,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,1,0.6978223231633504,,0.40854247736434146,0.4056629919333334,0.5943,0.8449237583066666,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,2,0.70043945145607,,0.4253709382911523,0.4226451138666667,0.5774,0.83313594088,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,3,0.7005441462596258,,0.4321187969942888,0.42935881773333334,0.5706,0.8270861345066666,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,4,0.7011173570553462,,0.4374185819625855,0.43408949732,0.5659,0.8226506784533334,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,5,0.701171170671781,,0.4405035002430279,0.4361181284800001,0.5639,0.8202636251466667,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,6,0.7014987499713896,,0.4418360016743342,0.4359106387866667,0.5641,0.8199246654,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,7,0.7014590766032538,,0.4424751808245977,0.4356769973200001,0.5643,0.8193528731066665,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,8,0.7021274751027425,,0.4450975078940392,0.43740285692,0.5626,0.81773373724,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,9,0.7027671574751537,,0.44838958601156875,0.44031041812000005,0.5597,0.8152687251066666,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,10,0.7034428800741831,,0.45042862423261004,0.4421934257866667,0.5578,0.8143600996399998,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,11,0.7040185602903367,,0.45244551870226857,0.44304708313333335,0.557,0.8129431234933332,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,12,0.7042931158939997,,0.455050892372926,0.44288819251999995,0.5571,0.8103585470133333,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,13,0.7048981204430262,,0.45766455129782363,0.4438742267333333,0.5561,0.80817905936,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,14,0.7046169356505075,,0.45667625506718956,0.44234825970666664,0.5577,0.8084038682533332,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,15,0.7040439691940942,,0.45656981956958764,0.44384847932,0.5562,0.8068738988133333,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,16,0.7029109505017598,,0.46221543747186655,0.45166670732,0.5483,0.7967361422666667,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,17,0.7029503583510717,,0.46560548573732374,0.4561564187066666,0.5438,0.791435491,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,18,0.7027251489162445,,0.4629313576618831,0.45244316468,0.5476,0.7939085764666668,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,19,0.7029494628111521,,0.46139158083995185,0.45081749492,0.5492,0.7966757299199999,,,db_record,remote_cached,unknown
DB/LANCET/LBM,pareto_probe_4,,20,0.7029420464833578,,0.4600099664926529,0.44894078307999996,0.5511,0.7984296862400001,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_appearance_blend0p0_k070_e3,,3,0.7031890377203623,,0.0,0.3125399168133333,0.6875,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_appearance_blend0p5_k070_e3,,3,0.7031890377203623,,0.0,0.3125399168133333,0.6875,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_appearance_blend1p0_k070_e3,,3,0.7031869356632232,,0.0,0.31253862532,0.6875,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_latent_affine_s025_k070_e3,,3,0.7072677549123764,,0.0,0.30668902880133336,0.6933,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_latent_affine_s035_k070_e3,,3,0.709328662276268,,0.0,0.3088470017466667,0.6912,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_latent_affine_s045_k070_e3,,3,0.7116087070306142,,0.0,0.3132298841066667,0.6868,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_latent_affine_s050_k070_e3,,3,0.7127635650237402,,0.0,0.31621183921866663,0.6838,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_latent_affine_s050_pc010_k070_e3,,3,0.7126672185262044,,0.0,0.314518563792,0.6855,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_latent_affine_s060_k070_e3,,3,0.7148096196651459,,0.0,0.3233386162853333,0.6767,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_latent_affine_s075_k070_e3,,3,0.7175925301710764,,0.0,0.33694532741333333,0.6631,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_latent_affine_s075_pc010_k070_e3,,3,0.71755966146787,,0.0,0.3360530622266667,0.6639,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_only_pc_solver,,11,0.7352082914511362,,0.0,0.6113323866,0.3887,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_pc_lowpass_step0p03_k070_e3,,3,0.7030346971352894,,0.0,0.3117227938453333,0.6883,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_pc_lowpass_step0p06_k070_e3,,3,0.7027290598154068,,0.0,0.3110484878186666,0.689,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_pc_lowpass_step0p10_k070_e3,,3,0.7026275370518367,,0.0,0.310271121908,0.6897,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_rgbcal_s025_k070_e3,,3,0.6886675680478415,,0.0,0.30549163328,0.6945,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_rgbcal_s050_k070_e3,,3,0.6796701160271962,,0.0,0.32409654549333333,0.6759,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_rgbcal_s075_k070_e3,,3,0.675231383919716,,0.0,0.34754565948,0.6525,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_style_overdrive_s110_k070_e3,,3,0.7055682226816813,,0.0,0.302402173872,0.6976,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_style_overdrive_s120_k070_e3,,3,0.7077137984434764,,0.0,0.2941718478866667,0.7058,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_style_overdrive_s135_k070_e3,,3,0.7112426532109578,,0.0,0.2871306036,0.7129,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_style_overdrive_s135_lataff045_k070_e3,,3,0.7158294526735942,,0.0,0.306325307848,0.6937,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_style_overdrive_s160_k070_e3,,3,0.7159996951421101,,0.0,0.2946290907266666,0.7054,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_style_overdrive_s160_lataff045_k070_e3,,3,0.7187529452641804,,0.0,0.30998774561333337,0.69,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_topology_release_blend0p0_k070_e3,,3,0.7030885555346806,,0.0,0.31257247225333334,0.6874,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_topology_release_blend0p3_k070_e3,,3,0.7032654986778896,,0.0,0.31259161199999996,0.6874,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_eval_topology_release_blend0p5_k070_e3,,3,0.7032517741123834,,0.0,0.31252350517333327,0.6875,0.0,,,db_record,remote_cached,unknown
DB/LANCET/LBM,phase2_fiber_sde_fiber_sigma0p01,,3,0.7029538834889729,,0.0,0.3118884529693333,0.6881,0.0,,,db_record,remote_cached,unknown
