epoch,loss,gram,moment,code,cycle,nce,idt,lr,epoch_time_sec
64,5.621732532978058,0.009438540844712406,0.16929634008556604,0.0003242933253204683,0.004679762845626101,0.0,0.0022455093571807083,0.00019535036904804324,0.8576405048370361
65,5.998869687318802,0.009696697205072269,0.18265553889796138,0.0002814116578520043,0.003998248517746106,0.0,0.0025576028774594306,0.0001917868184760507,0.8629491329193115
66,5.3294458240270615,0.009131513361353427,0.1602487131021917,0.0003022944256372284,0.00428338062192779,0.0,0.0030846931008454703,0.00018727241335952523,0.8732693195343018
67,5.67434124648571,0.009018339653266594,0.17199077364057302,0.0002893703403969994,0.004189299012068659,0.0,0.003170918575960968,0.00018185661446562342,0.2807137966156006
68,5.447765007615089,0.00860851287143305,0.1631990927271545,0.00029741513208136894,0.00520190061070025,0.0,0.0030467869241874723,0.00017559875842035577,0.8657660484313965
69,4.7876584231853485,0.007903591758804396,0.14124820288270712,0.00025762915902305394,0.005610827327473089,0.0,0.0029986832532813423,0.00016856740760409468,0.8687136173248291
70,5.012645989656448,0.008453389833448455,0.15177030116319656,0.0002536575702833943,0.003444167617999483,0.0,0.0031190246845653746,0.00016083959896778796,0.864344596862793
71,5.1011528968811035,0.008834936219500378,0.1549755153246224,0.0002916151570389047,0.0030018662218935788,0.0,0.003382977885848959,0.00015250000000000287,0.866175651550293
72,5.356999948620796,0.008971114992164075,0.16036776965484023,0.00027815163593913894,0.004791331957676448,0.0,0.0034485144051359384,0.00014363998109220366,0.8751344680786133
73,5.118795275688171,0.00838091500918381,0.15498169092461467,0.0002578588591859443,0.003612984794017393,0.0,0.0034689342046476668,0.00013435661446562248,0.8654778003692627
74,4.616071343421936,0.007866023137466982,0.13834866788238287,0.000260225213423837,0.003841599333100021,0.0,0.003494838104415976,0.00012475161062768946,0.867145299911499
75,5.1277512311935425,0.008891146164387465,0.15471389377489686,0.0002511202619643882,0.0036135145201114938,0.0,0.0036413015914149582,0.00011493020401042915,0.8656520843505859
76,5.318816244602203,0.009270437090890482,0.1617690590210259,0.0002640629118104698,0.0029112716583767906,0.0,0.003942725708839134,0.00010500000000000189,0.8658225536346436
77,4.950955003499985,0.0083140863571316,0.15080090565606952,0.0002601917813080945,0.002666153093741741,0.0,0.004159572248681798,9.506979598957465e-05,0.8761193752288818
78,5.950358539819717,0.009092684253118932,0.18119571497663856,0.0002771661602309905,0.0038965207641012967,0.0,0.004410901132359868,8.524838937231441e-05,0.8658642768859863
79,4.902804747223854,0.008344801666680723,0.14659704407677054,0.0002567608607932925,0.004146200401009992,0.0,0.0044671822815871565,7.564338553438131e-05,0.8765561580657959
80,5.267085865139961,0.009040031960466877,0.16011530859395862,0.00024164916612789966,0.002883207911509089,0.0,0.004584870885992132,6.636001890780007e-05,0.8763043880462646
81,5.4369360357522964,0.009358470095321536,0.1652292674407363,0.00024433867110928986,0.002978127929964103,0.0,0.004795416234628647,5.7500000000001005e-05,0.8635632991790771
82,5.340340092778206,0.00947511414415203,0.16157975560054183,0.00024961388953670394,0.0031598504865542054,0.0,0.004820530198230699,4.9160401032215835e-05,0.8660659790039062
83,4.252329081296921,0.0076311966113280505,0.1279261982999742,0.00024098646463244222,0.0027069307398051023,0.0,0.004785084620380076,4.143259239590919e-05,0.8729898929595947
84,5.398631259799004,0.0091124186583329,0.16534894378855824,0.0002205162982136244,0.0022878450763528235,0.0,0.004819307127945649,3.4401241579647974e-05,0.8706662654876709
85,5.35184283554554,0.008787301369011402,0.16496030054986477,0.0002295323638463742,0.0017587042384548113,0.0,0.004918420880130725,2.8143385534380372e-05,0.8685705661773682
86,4.498982653021812,0.007946884899865836,0.13694947818294168,0.00025663478299975395,0.00199921234161593,0.0,0.004956485249749676,2.2727586640478567e-05,0.8734133243560791
87,4.509499177336693,0.007736346989986487,0.13793567661195993,0.00024607052910141647,0.0017408073326805606,0.0,0.0049837439955808804,1.8213181523953112e-05,0.8654022216796875
88,4.698524996638298,0.008307300711749122,0.1440218952484429,0.00027713054078049026,0.0015124987985473126,0.0,0.005025281534472015,1.4649630951960517e-05,0.8678717613220215
89,4.7284852266311646,0.007821216189768165,0.14573180070146918,0.000250578448685701,0.0013792550962534733,0.0,0.005042616280661605,1.2075977930288532e-05,0.875211238861084
90,5.108318746089935,0.008850701473420486,0.15730414539575577,0.00023991272973944433,0.0014133446238702163,0.0,0.005060703337221639,1.0520419940014038e-05,0.8743865489959717
91,5.62091538310051,0.009635507100028917,0.1736381039954722,0.00025223676493624225,0.0013782671812805347,0.0,0.005127138001626008,1e-05,0.8670146465301514
92,5.354474976658821,0.008800937124760821,0.16559661086648703,0.00024294790637213737,0.0013632357731694356,0.0,0.005195725250814576,1.0520419940014038e-05,0.8662106990814209
93,4.622346445918083,0.00788763104355894,0.14198829606175423,0.0002858619536709739,0.0014157842451822944,0.0,0.005242076437752985,1.2075977930288447e-05,0.8695070743560791
94,4.602983117103577,0.008468843676382676,0.1405608863569796,0.0002983390040753875,0.0015319315571105108,0.0,0.005251142496490502,1.4649630951960399e-05,0.8678696155548096
95,4.449397593736649,0.007740781380562112,0.13610531063750386,0.0002672095397429075,0.001569405198097229,0.0,0.005287246300213155,1.8213181523952916e-05,0.867180347442627
96,4.933527454733849,0.008605049079051241,0.15006017917767167,0.0002603198181532207,0.0023553435967187397,0.0,0.005320030237271567,2.2727586640478346e-05,0.8664939403533936
97,4.849487707018852,0.008363556466065347,0.14851640304550529,0.00027398672864364926,0.001737475409754552,0.0,0.005347520751456614,2.8143385534379945e-05,0.8598973751068115
98,5.156093791127205,0.009078740171389654,0.15574552584439516,0.0002461839194438653,0.003089053716394119,0.0,0.005445125608275703,3.440124157964742e-05,0.8663365840911865
99,4.463246718049049,0.007513209158787504,0.13466369826346636,0.00023422725917043863,0.002809657402394805,0.0,0.005511433388164733,4.143259239590836e-05,0.8603837490081787
100,4.273969545960426,0.00774126430042088,0.1280655893497169,0.00023364237040368607,0.0028378772258292884,0.0,0.0055533696304337354,4.916040103221497e-05,0.8608183860778809
