epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,aent,amax,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
79,6.499138832092285,6.238842964172363,0.0,0.1967330127954483,0.003506986889988184,0.06005528196692467,0.19931641221046448,0.951094925403595,0.016477389261126518,1.819472772017191e-05,0.4977792992722243,0.004594000987708569,25.585346000036225,1.9220781999174505,0.088868900667876,0.03340949909761548,27.60088710160926,28.884528875350952,10240,354.51504312879615,371.0025682255322
80,6.5056023597717285,6.236978054046631,0.0,0.20564274489879608,0.003360157599672675,0.05962169170379639,0.20029297471046448,0.9505715370178223,0.01676715537905693,1.7493341044267632e-05,0.49141849926672876,0.004607499577105045,25.595276901032776,1.8469624996650964,0.08631299948319793,0.032463699812069535,27.533159899758175,28.808781147003174,10240,355.4471793772925,371.9151756384467
81,6.4809770584106445,6.216257095336914,0.0,0.2019367665052414,0.0032659161370247602,0.059517331421375275,0.20234374701976776,0.9518266916275024,0.016219887882471085,1.6819799753187035e-05,0.49407059978693724,0.004830100107938051,25.578499099472538,1.8961502998135984,0.08962250035256147,0.03379999985918403,27.569101999746636,28.841787815093994,10240,355.04040407096477,371.4303062934044
82,6.5197601318359375,6.2402167320251465,0.0,0.21724176406860352,0.0034121039789170027,0.058889348059892654,0.1962890625,0.9511445164680481,0.016382616013288498,1.617476855086678e-05,0.4999737001489848,0.004944398999214172,25.553292999742553,1.8919480005279183,0.08865239983424544,0.03275789925828576,27.53883779910393,28.817415714263916,10240,355.3406766773833,371.8384949539589
83,6.548810005187988,6.275546550750732,0.0,0.21139374375343323,0.0030830351170152426,0.05878765508532524,0.19912110269069672,0.9503928422927856,0.016697142273187637,1.555888400522799e-05,0.49180130008608103,0.004631699761375785,25.593989700777456,1.8517420003190637,0.08841509954072535,0.032548399874940515,27.53877850039862,28.80428981781006,10240,355.5026027292809,371.8392956264119
84,6.50814151763916,6.24959659576416,0.0,0.19652621448040009,0.0034593187738209963,0.05856050178408623,0.2021484375,0.9500126242637634,0.016972385346889496,1.4972753919960563e-05,0.5010480009950697,0.0046376006212085485,25.580729499692097,1.9072167000267655,0.09098590025678277,0.033430198673158884,27.583569700596854,28.866933822631836,10240,354.73112811073077,371.23548950150666
85,6.498544216156006,6.227427005767822,0.0,0.2100541591644287,0.003051581559702754,0.05801180750131607,0.20146484673023224,0.9503585696220398,0.016836954280734062,1.4416956734694343e-05,0.4893584989476949,0.004462900571525097,25.583178599597886,1.860073498217389,0.0875934986397624,0.03265590313822031,27.535308497026563,28.803802967071533,10240,355.5086115436338,371.88615486569836
86,6.480182647705078,6.217885494232178,0.0,0.20075355470180511,0.0031334932427853346,0.05841074138879776,0.20136718451976776,0.9501459002494812,0.017000462859869003,1.389204095414896e-05,0.49751390027813613,0.004694699542596936,25.616562200011685,1.867722500115633,0.08744309982284904,0.033363200491294265,27.576422499492764,28.853851795196533,10240,354.89195940573563,371.3317055607323
87,6.513067722320557,6.236385345458984,0.0,0.21582873165607452,0.003020571544766426,0.057833071798086166,0.19394531846046448,0.9492702484130859,0.017121434211730957,1.3398524606825967e-05,0.498833300312981,0.004626299953088164,25.583064600126818,1.881997900083661,0.09046939807012677,0.034654601477086544,27.560158198233694,28.84659171104431,10240,354.98127829359737,371.5508425730398
88,6.450650691986084,6.194043159484863,0.0,0.19533321261405945,0.002913976786658168,0.05836094170808792,0.20361328125,0.946740448474884,0.017940325662493706,1.2936894733777217e-05,0.49228230048902333,0.0044707003980875015,25.578735501039773,1.8638862005900592,0.08792629954405129,0.033098799642175436,27.53501870157197,28.802904844284058,10240,355.51969689724297,371.8900688240825
89,6.52874755859375,6.258410930633545,0.0,0.2095026820898056,0.002873616060242057,0.0579586923122406,0.19560547173023224,0.9456775784492493,0.01803511381149292,1.2507606907954156e-05,0.5013853993732482,0.004746200051158667,25.581815200392157,1.8989287002477795,0.08813359891064465,0.035208700923249125,27.57362369960174,28.86049795150757,10240,354.81023290747135,371.36939676695096
90,6.531070709228516,6.263619899749756,0.0,0.20627999305725098,0.002772289328277111,0.05839960649609566,0.20341797173023224,0.944862961769104,0.01850247010588646,1.2111084784612333e-05,0.4994488004595041,0.004865800496190786,25.608462599804625,1.8553942006547004,0.08728589932434261,0.03250640071928501,27.55600850027986,28.836689233779907,10240,355.1031783497756,371.6067949353406
91,6.617502689361572,6.341861248016357,0.0,0.21382193267345428,0.002940715989097953,0.05888001248240471,0.20097656548023224,0.9428548812866211,0.01889314316213131,1.174771968321479e-05,0.4928654988761991,0.004529300145804882,25.61603490030393,1.847526999656111,0.08543729968369007,0.032267999835312366,27.553528499789536,28.83475089073181,10240,355.1270492609452,371.6402420139481
92,6.563011169433594,6.286464691162109,0.0,0.21443958580493927,0.0030793077312409878,0.05902815982699394,0.19980469346046448,0.9430319666862488,0.018870314583182335,1.1417870201247004e-05,0.5034986003302038,0.004596699727699161,25.602219099877402,1.8990627999883145,0.08882569964043796,0.032989001367241144,27.594704299233854,28.88319420814514,10240,354.53142495964977,371.08569415923427
93,6.593117713928223,6.30641508102417,0.0,0.22461555898189545,0.003144623013213277,0.05894072726368904,0.20546875894069672,0.9394522905349731,0.01992092840373516,1.1121861860324466e-05,0.48871610034257174,0.0044525000266730785,25.58830769965425,1.8763549004215747,0.08527969941496849,0.032407000195235014,27.554394799517468,28.822506189346313,10240,355.2779183298439,371.6285577856104
94,6.58587121963501,6.309525966644287,0.0,0.2138260453939438,0.003221136052161455,0.05929676443338394,0.20126953721046448,0.937630832195282,0.020507043227553368,1.085998678494214e-05,0.49268499948084354,0.004591499455273151,25.5885636000894,1.8900809998158365,0.08873080066405237,0.033258500043302774,27.571966900024563,28.846035718917847,10240,354.98812037053636,371.39171235516307
95,6.570345401763916,6.294284820556641,0.0,0.2130541056394577,0.0029225063044577837,0.06008320674300194,0.20175781846046448,0.9395986795425415,0.01960514299571514,1.0632503414182872e-05,0.49469790048897266,0.004584300331771374,25.62109789950773,1.8674748996272683,0.08848540158942342,0.032803498674184084,27.581642501056194,28.850308895111084,10240,354.93554114892856,371.2614286697348
96,6.64687442779541,6.368875026702881,0.0,0.2144649773836136,0.0029937003273516893,0.06053949147462845,0.19667969644069672,0.9384675025939941,0.019899258390069008,1.043963624666921e-05,0.5269632004201412,0.00507430057041347,26.179364799987525,2.064124499913305,0.09832430072128773,0.036375198513269424,28.34688790119253,29.6549973487854,10240,345.30436403560856,361.23894925231673
97,6.583230018615723,6.303955078125,0.0,0.21618537604808807,0.0026475077029317617,0.060441046953201294,0.20000000298023224,0.9384278655052185,0.02014361135661602,1.0281575619010346e-05,0.5163905990775675,0.004938599653542042,25.583863200386986,1.9567059006076306,0.09169659856706858,0.033714200370013714,27.637204299215227,28.93971848487854,10240,353.8389637532432,370.5150451954639
98,6.606791973114014,6.320178985595703,0.0,0.22257916629314423,0.003030996071174741,0.061003465205430984,0.19990234076976776,0.9381084442138672,0.02004740945994854,1.0158477517962887e-05,0.4935756011400372,0.004471599357202649,25.64069620030932,1.8515905004460365,0.08698550099506974,0.0322537983302027,27.58374380110763,28.857323169708252,10240,354.8492678887488,371.2331463718428
99,6.472581386566162,6.2133002281188965,0.0,0.19501209259033203,0.0029290183447301388,0.06134096533060074,0.20185546576976776,0.939923107624054,0.019373245537281036,1.0070463426490757e-05,0.497029400896281,0.004506000084802508,26.06421110057272,1.8822488994337618,0.08730210084468126,0.03396889823488891,28.038268100935966,29.3138370513916,10240,349.3230852736108,365.21513964902033
100,6.544183254241943,6.274287700653076,0.0,0.20541667938232422,0.0026405800599604845,0.06183931231498718,0.21396484971046448,0.9384768605232239,0.019636815413832664,1.0017620203876167e-05,0.5093271003570408,0.004767199279740453,25.55958800110966,1.8994571003131568,0.0897454998921603,0.033126300666481256,27.553557800594717,28.847448348999023,10240,354.97073696486285,371.6398468069695
