index,timestamp,minutes_from_start,progress_epoch,epoch,epoch_total,step,step_total,loss,tswd,memory_used_mib,memory_total_mib,util_pct,band_status,formal_status
40,2026-06-11T09:03:31.301033+08:00,119.29247463333333,21.413559322033898,22.0,48.0,244.0,590.0,7.815,6.0,9343.0,12288.0,80.0,in_band,formal_in_band
41,2026-06-11T09:06:36.148434+08:00,122.37326465,21.977966101694914,22.0,48.0,577.0,590.0,7.8899,4.1562,10096.0,12288.0,97.0,in_band,formal_in_band
42,2026-06-11T09:09:40.295649+08:00,125.4423849,22.528813559322035,23.0,48.0,312.0,590.0,7.8001,6.2812,9343.0,12288.0,94.0,in_band,formal_in_band
43,2026-06-11T09:12:44.634565+08:00,128.51470016666667,23.10677966101695,24.0,48.0,63.0,590.0,7.6126,5.5625,10096.0,12288.0,90.0,in_band,formal_in_band
44,2026-06-11T09:15:52.584878+08:00,131.64720538333333,23.635593220338983,24.0,48.0,375.0,590.0,7.7834,5.6875,9343.0,12288.0,85.0,in_band,formal_in_band
45,2026-06-11T09:19:01.029081+08:00,134.78794209999998,24.20508474576271,25.0,48.0,121.0,590.0,7.962,5.6562,10091.0,12288.0,89.0,in_band,formal_in_band
46,2026-06-11T09:22:06.071917+08:00,137.87198936666667,24.664406779661018,25.0,48.0,392.0,590.0,7.8033,5.5312,10097.0,12288.0,93.0,in_band,formal_in_band
47,2026-06-11T09:25:11.057980+08:00,140.95509041666668,25.159322033898306,26.0,48.0,94.0,590.0,7.8742,5.6875,9338.0,12288.0,89.0,in_band,formal_in_band
48,2026-06-11T09:28:15.326271+08:00,144.02622860000002,25.798305084745763,26.0,48.0,471.0,590.0,7.7744,4.7188,10092.0,12288.0,97.0,in_band,formal_in_band
49,2026-06-11T09:31:19.687298+08:00,147.09891238333333,26.266101694915253,27.0,48.0,157.0,590.0,7.9077,5.6875,9338.0,12288.0,88.0,in_band,formal_in_band
50,2026-06-11T09:34:24.524614+08:00,150.1795343166667,26.923728813559322,27.0,48.0,545.0,590.0,7.7977,4.0,10092.0,12288.0,90.0,in_band,formal_in_band
51,2026-06-11T09:37:28.830148+08:00,153.25129321666665,27.377966101694916,28.0,48.0,223.0,590.0,7.7304,5.8125,9338.0,12288.0,19.0,in_band,formal_in_band
52,2026-06-11T09:40:33.766576+08:00,156.33356701666668,28.05593220338983,29.0,48.0,33.0,590.0,7.7609,5.5312,10092.0,12288.0,86.0,in_band,formal_in_band
53,2026-06-11T09:43:38.684353+08:00,159.41552996666667,28.489830508474576,29.0,48.0,289.0,590.0,7.8508,6.25,9339.0,12288.0,88.0,in_band,formal_in_band
54,2026-06-11T09:46:42.726874+08:00,162.4829053166667,29.188135593220338,30.0,48.0,111.0,590.0,7.7196,5.625,10092.0,12288.0,91.0,in_band,formal_in_band
55,2026-06-11T09:49:47.196631+08:00,165.55740126666666,29.598305084745764,30.0,48.0,353.0,590.0,7.7043,6.0625,10344.0,12288.0,76.0,in_band,formal_in_band
56,2026-06-11T09:52:51.407323+08:00,168.62757946666667,30.01186440677966,31.0,48.0,7.0,590.0,7.6489,5.8438,10344.0,12288.0,97.0,in_band,formal_in_band
57,2026-06-11T09:55:55.609325+08:00,171.69761283333335,30.701694915254237,31.0,48.0,414.0,590.0,7.6916,5.25,9338.0,12288.0,83.0,in_band,formal_in_band
58,2026-06-11T09:58:59.855071+08:00,174.76837526666668,31.13050847457627,32.0,48.0,77.0,590.0,7.9135,5.9062,10344.0,12288.0,94.0,in_band,formal_in_band
59,2026-06-11T10:02:04.862178+08:00,177.85182705,31.810169491525425,32.0,48.0,478.0,590.0,7.8004,4.5625,9338.0,12288.0,82.0,in_band,formal_in_band
60,2026-06-11T10:05:09.635500+08:00,180.93138241666665,32.25254237288136,33.0,48.0,149.0,590.0,7.896,5.6562,10344.0,12288.0,92.0,in_band,formal_in_band
61,2026-06-11T10:08:13.973189+08:00,184.00367723333332,32.92372881355932,33.0,48.0,545.0,590.0,7.7223,4.0312,9338.0,12288.0,99.0,in_band,formal_in_band
62,2026-06-11T10:11:20.117568+08:00,187.10608355000002,33.33050847457627,34.0,48.0,195.0,590.0,7.6509,5.4375,10092.0,12288.0,76.0,in_band,formal_in_band
63,2026-06-11T10:14:27.188330+08:00,190.22392958333333,33.764406779661016,34.0,48.0,451.0,590.0,7.7698,4.875,10092.0,12288.0,98.0,in_band,formal_in_band
64,2026-06-11T10:17:33.176079+08:00,193.3237254,34.08135593220339,35.0,48.0,48.0,590.0,7.8671,5.7812,10344.0,12288.0,34.0,in_band,formal_in_band
65,2026-06-11T10:20:38.798934+08:00,196.41743964999998,34.37118644067797,35.0,48.0,219.0,590.0,7.7514,5.7188,9339.0,12288.0,24.0,in_band,formal_in_band
66,2026-06-11T10:23:44.005493+08:00,199.50421563333333,34.83728813559322,35.0,48.0,494.0,590.0,7.7541,4.4688,10092.0,12288.0,99.0,in_band,formal_in_band
67,2026-06-11T10:26:44.748762+08:00,202.51660345,-1.0,,,,,,,,,,,
68,2026-06-11T10:42:41.193313+08:00,218.45734596666668,34.054237288135596,35.0,36.0,32.0,590.0,7.9429,5.75,9333.0,12288.0,81.0,in_band,formal_in_band
69,2026-06-11T10:45:45.562111+08:00,221.53015926666666,34.757627118644066,35.0,36.0,447.0,590.0,7.8604,4.8125,9338.0,12288.0,99.0,in_band,formal_in_band
70,2026-06-11T10:48:49.710376+08:00,224.59929701666667,35.461016949152544,36.0,36.0,272.0,590.0,7.7466,5.9688,9338.0,12288.0,82.0,in_band,formal_in_band
71,2026-06-11T10:51:54.369909+08:00,227.6769559,35.862711864406776,36.0,36.0,509.0,590.0,7.7953,4.3438,10344.0,12288.0,98.0,in_band,formal_in_band
