epoch,loss,struct,cycle,stroke_gram,color_moment,delta_tv,delta_l2,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec
120,2.664656162261963,0.1939714401960373,0.2287001609802246,0.01649037003517151,0.13563381135463715,1.0031265020370483,0.8865613341331482,2.0,1.1543048620224,1.0,0.0001353011343833167,1.1318578000027628,98.09473569999864,99.22941017150879
121,2.6617374420166016,0.19748623669147491,0.2288217544555664,0.016476115211844444,0.13533876836299896,1.0030488967895508,0.8846984505653381,2.0,1.1559913158416748,1.0,0.00013435661446562007,1.1394195000066247,97.99193760000344,99.13415861129761
122,2.66343355178833,0.19845598936080933,0.22889165580272675,0.016471687704324722,0.1355748325586319,1.0028880834579468,0.8862006068229675,2.0,1.148268222808838,1.0,0.0001334088752643283,1.1433149999811576,97.6978551000011,98.84386801719666
123,2.661576986312866,0.19376197457313538,0.22813376784324646,0.016473842784762383,0.135453462600708,1.003745198249817,0.886220395565033,2.0,1.1556282043457031,1.0,0.00013245802070972488,1.1648896000006062,97.65916540000217,98.82814192771912
124,2.650503158569336,0.19405563175678253,0.22654256224632263,0.01647217385470867,0.13411815464496613,1.0056504011154175,0.8858978152275085,2.0,1.1490548849105835,1.0,0.00013150415507372687,1.1333278999936738,97.95480039997892,99.09071898460388
125,2.6613082885742188,0.1943017691373825,0.22696617245674133,0.016462035477161407,0.13556554913520813,1.006095290184021,0.8868820667266846,2.0,1.1558901071548462,1.0,0.0001305473829584503,1.1374938000099064,97.99424989998442,99.13438415527344
126,2.661128044128418,0.19405120611190796,0.22481176257133484,0.016476387158036232,0.13543936610221863,1.0077695846557617,0.8887208700180054,2.0,1.1477822065353394,1.0,0.00012958780928473956,1.1251203999963764,98.02200759999141,99.15076231956482
127,2.6593902111053467,0.19475588202476501,0.22519513964653015,0.016481684520840645,0.13513138890266418,1.010694980621338,0.890337347984314,2.0,1.1394891738891602,1.0,0.00012862553928066125,1.1258427999891865,98.0734943999978,99.20206832885742
128,2.6586837768554688,0.19351471960544586,0.22488850355148315,0.01646648347377777,0.13525037467479706,1.0122182369232178,0.8948694467544556,2.0,1.1665513515472412,1.0,0.00012766067846996525,1.1177688999996462,97.95927370000209,99.07970237731934
129,2.655430555343628,0.19304975867271423,0.22465400397777557,0.016468744724988937,0.1348351538181305,1.0129027366638184,0.8931264281272888,2.0,1.159896731376648,1.0,0.00012669333266051238,1.1183663999927376,97.99006490001193,99.11171555519104
130,2.6631100177764893,0.1930324137210846,0.22384805977344513,0.01645827665925026,0.1359354853630066,1.0112295150756836,0.891630232334137,2.0,1.1376334428787231,1.0,0.00012572360793267165,1.1581467000014527,98.16236400000707,99.33182454109192
131,2.6461164951324463,0.1930670589208603,0.22428332269191742,0.016443686559796333,0.1339639574289322,1.0113403797149658,0.8899020552635193,2.0,1.1400113105773926,1.0,0.00012475161062768723,1.1323724999947444,98.06712770001104,99.2046959400177
132,2.6429154872894287,0.1916142702102661,0.22285853326320648,0.016440708190202713,0.13366325199604034,1.0154215097427368,0.8970773220062256,2.0,1.1504651308059692,1.0,0.00012377744733601707,1.1461450000006153,98.01379780000389,99.16263341903687
133,2.6668078899383545,0.19283346831798553,0.22221419215202332,0.01645880565047264,0.1364278495311737,1.0185680389404297,0.8978188037872314,2.0,1.157605767250061,1.0,0.00012280122488564398,1.13060079999741,97.98933640001087,99.12292742729187
134,2.652345657348633,0.19101513922214508,0.22150534391403198,0.016453012824058533,0.13474991917610168,1.0177171230316162,0.8941954970359802,2.0,1.159547209739685,1.0,0.00012182305033036054,2.2955304000042815,97.62762629998178,99.92601943016052
135,2.677920341491699,0.1929069459438324,0.22121138870716095,0.016477907076478004,0.1376258283853531,1.0183181762695312,0.8953652381896973,2.0,1.1472219228744507,1.0,0.00012084303093802984,1.1243480000066484,98.01816110000982,99.14595532417297
136,2.661005973815918,0.1910324990749359,0.22003911435604095,0.016449058428406715,0.13591060042381287,1.0195945501327515,0.8946056962013245,2.0,1.1466469764709473,1.0,0.00011986127417882207,1.134995300002629,97.99400809998588,99.13167572021484
137,2.6759257316589355,0.19197258353233337,0.22093066573143005,0.01646040938794613,0.13760219514369965,1.0194135904312134,0.8977391123771667,2.0,1.1457258462905884,1.0,0.00011887788771342925,1.1289182000055007,98.0298873000047,99.16136956214905
138,2.659226179122925,0.19079594314098358,0.21898213028907776,0.016433360055088997,0.13589459657669067,1.0215078592300415,0.8965392708778381,2.0,1.1489038467407227,1.0,0.00011789297938125905,1.1287948000226606,98.0099033000024,99.1418969631195
139,2.6594598293304443,0.19056913256645203,0.21922354400157928,0.016439292579889297,0.13585494458675385,1.0225416421890259,0.8997626900672913,2.0,1.1390652656555176,1.0,0.00011690665718860903,1.1230129999985365,98.01184799998373,99.13728451728821
140,2.6457738876342773,0.19090595841407776,0.2180517315864563,0.016423532739281654,0.1343408226966858,1.024049997329712,0.897087037563324,2.0,1.1536327600479126,1.0,0.00011591902929682245,1.1393244000100822,97.98517359998914,99.12729930877686
141,2.6575114727020264,0.1917998194694519,0.21753886342048645,0.01642879843711853,0.13573883473873138,1.0241037607192993,0.9001291990280151,2.0,1.1492584943771362,1.0,0.00011493020401042722,1.1611498999973264,101.71168480001324,102.87536334991455
142,2.6423122882843018,0.19082310795783997,0.21733464300632477,0.016423828899860382,0.13392241299152374,1.0259062051773071,0.8983035087585449,2.0,1.1615180969238281,1.0,0.000113940289765259,1.1683258999910322,103.9373656000007,105.10866260528564
143,2.664462089538574,0.19175207614898682,0.21891066431999207,0.016438068822026253,0.13646751642227173,1.0261118412017822,0.9030018448829651,2.0,1.14474618434906,1.0,0.0001129493951165701,1.1483803000028274,103.93640869999217,105.08738207817078
144,2.656400680541992,0.1901497095823288,0.21687930822372437,0.016410809010267258,0.13585534691810608,1.0282427072525024,0.8982455730438232,2.0,1.1429846286773682,1.0,0.00011195762872712513,1.173776799983898,104.05503480001607,105.23139190673828
145,2.6477303504943848,0.1904996782541275,0.2167399376630783,0.016415856778621674,0.13471102714538574,1.0269663333892822,0.8962908983230591,2.0,1.1410329341888428,1.0,0.0001109650993552849,1.1518640000012965,102.97238469998956,104.1268002986908
146,2.6522390842437744,0.18969906866550446,0.21531981229782104,0.016428517177700996,0.1351851373910904,1.0289342403411865,0.8973148465156555,2.0,1.1540101766586304,1.0,0.0001099719158430798,1.1484381999835023,97.67422279998937,98.82569479942322
147,2.6413004398345947,0.19209589064121246,0.21549420058727264,0.016367699950933456,0.1344337910413742,1.031464695930481,0.9040077924728394,2.0,1.154215693473816,1.0,0.00010897818710427409,1.1321328000103676,97.94112920000589,99.07592678070068
148,2.644225835800171,0.19090446829795837,0.21544496715068817,0.016401059925556183,0.13445574045181274,1.0312284231185913,0.9027405977249146,2.0,1.1484251022338867,1.0,0.00010798402211242227,1.172526200012726,98.19704369999636,99.38043451309204
149,2.6400866508483887,0.19089318811893463,0.21459242701530457,0.01640334352850914,0.13393233716487885,1.0321992635726929,0.90771484375,2.0,1.1538918018341064,1.0,0.00010698952988891901,1.1230040000009467,98.0307251999966,99.15875554084778
150,2.6535725593566895,0.18787983059883118,0.21457932889461517,0.01640995405614376,0.13561858236789703,1.0333267450332642,0.9032592177391052,2.0,1.1618577241897583,1.0,0.00010599481949104345,1.1564789000040037,97.7419047000094,98.90280342102051
151,2.643048048019409,0.187718003988266,0.21312296390533447,0.016418393701314926,0.13425034284591675,1.0316177606582642,0.9057349562644958,2.0,1.132737636566162,1.0,0.0001050000000000001,1.1453551000104198,97.61250229998404,98.7605288028717
152,2.6555984020233154,0.18905679881572723,0.21238137781620026,0.016414357349276543,0.13584306836128235,1.0366230010986328,0.9075782299041748,2.0,1.1450384855270386,1.0,0.00010400518050895676,2.591480800016143,97.36149159998968,99.95607256889343
153,2.635512590408325,0.18966127932071686,0.21353958547115326,0.016411706805229187,0.13331760466098785,1.0367863178253174,0.9091132879257202,2.0,1.151138186454773,1.0,0.00010301047011108121,1.146669200003089,97.61245720000261,98.76169514656067
154,2.6507701873779297,0.19022250175476074,0.21204429864883423,0.01641162857413292,0.1352509707212448,1.0356073379516602,0.9066655039787292,2.0,1.1422377824783325,1.0,0.00010201597788757791,1.145884500012471,97.63415670000904,98.78257393836975
155,2.658294439315796,0.1879270225763321,0.21138709783554077,0.016410017386078835,0.1362815499305725,1.036866545677185,0.9082129597663879,2.0,1.145658016204834,1.0,0.00010102181289572614,1.1372664000082295,97.86623129999316,99.0066499710083
156,2.640532970428467,0.1894044578075409,0.21109633147716522,0.016401462256908417,0.13412468135356903,1.0395073890686035,0.9075961112976074,2.0,1.1350454092025757,1.0,0.00010002808415692043,1.1276471000019228,97.95131349999792,99.08246755599976
157,2.6543424129486084,0.1883944869041443,0.21146048605442047,0.016405757516622543,0.1358214169740677,1.0376535654067993,0.9053536653518677,2.0,1.1371744871139526,1.0,9.903490064471534e-05,1.1304777000241302,97.99167470000612,99.12484860420227
158,2.642977237701416,0.19051922857761383,0.21032674610614777,0.01638624258339405,0.13459108769893646,1.04081130027771,0.9099678993225098,2.0,1.1529213190078735,1.0,9.80423712728751e-05,1.1237921999891114,98.00455030000012,99.13084435462952
159,2.649202585220337,0.1903490126132965,0.20974960923194885,0.01639246940612793,0.13531629741191864,1.0419909954071045,0.910230278968811,2.0,1.150598406791687,1.0,9.70506048834301e-05,1.130445900007544,98.01349220001248,99.14637398719788
160,2.634916305541992,0.18659065663814545,0.21022139489650726,0.016393300145864487,0.13360212743282318,1.0430716276168823,0.9101512432098389,2.0,1.149902582168579,1.0,9.605971023474121e-05,1.1354479000110587,97.97717889999149,99.1153392791748
161,2.642415761947632,0.18691322207450867,0.209171324968338,0.016386594623327255,0.13463306427001953,1.0430620908737183,0.9093169569969177,2.0,1.1553837060928345,1.0,9.506979598957301e-05,1.1147589999945922,97.97892970000248,99.09636092185974
162,2.638370990753174,0.18603287637233734,0.208554208278656,0.01635616645216942,0.13450752198696136,1.0428223609924316,0.9092682600021362,2.0,1.1406294107437134,1.0,9.408097070317776e-05,1.1257258000077854,97.95787439998821,99.08630347251892
163,2.6470541954040527,0.18906275928020477,0.2093697041273117,0.016397545114159584,0.13502773642539978,1.045377492904663,0.911604106426239,2.0,1.1462280750274658,1.0,9.309334281139117e-05,1.1230258000141475,98.00662189998184,99.13231611251831
164,2.633636713027954,0.18978522717952728,0.20819517970085144,0.016368694603443146,0.13368983566761017,1.0432403087615967,0.9091879725456238,2.0,1.1287972927093506,1.0,9.210702061874116e-05,1.122198099954403,97.97024519999832,99.09490489959717
165,2.63818359375,0.18779724836349487,0.20836111903190613,0.016367310658097267,0.13431599736213684,1.0454221963882446,0.9111583232879639,2.0,1.1405109167099,1.0,9.112211228657099e-05,1.142896799974551,97.94405949999418,99.08960127830505
166,2.639674186706543,0.1864604353904724,0.20804153382778168,0.016401777043938637,0.13415344059467316,1.0477478504180908,0.9092418551445007,2.0,1.1554758548736572,1.0,9.013872582117815e-05,1.1687064999860013,98.10731549997217,99.28824925422668
167,2.6431190967559814,0.18684396147727966,0.2070998251438141,0.01635775901377201,0.135092630982399,1.0478744506835938,0.9123400449752808,2.0,1.154859185218811,1.0,8.915696906197033e-05,1.154134399985196,98.0497090000099,99.21103405952454
168,2.6525661945343018,0.1852329671382904,0.2063494771718979,0.016381096094846725,0.13606975972652435,1.0482428073883057,0.9108451008796692,2.0,1.1561745405197144,1.0,8.817694966963966e-05,1.1410237999807578,98.04016110002703,99.18391966819763
169,2.6430163383483887,0.1860455423593521,0.20614928007125854,0.016361841931939125,0.1350768506526947,1.0483967065811157,0.912225067615509,2.0,1.1407575607299805,1.0,8.719877511435623e-05,1.1512500000098953,98.03711210002803,99.19119715690613
170,2.6343400478363037,0.18582884967327118,0.2061290442943573,0.016363579779863358,0.1339762657880783,1.0500669479370117,0.9148581624031067,2.0,1.1531041860580444,1.0,8.622255266398307e-05,1.1670569000089017,98.05183440000474,99.22146725654602
171,2.64162015914917,0.18659666180610657,0.20643195509910583,0.016348417848348618,0.13502906262874603,1.05085289478302,0.9152297973632812,2.0,1.1529371738433838,1.0,8.524838937231292e-05,2.572244499999215,97.70446860000084,100.28107023239136
172,2.651808738708496,0.18707586824893951,0.20520001649856567,0.01638753153383732,0.1358809471130371,1.0510785579681396,0.9170355200767517,2.0,1.1594151258468628,1.0,8.427639206732853e-05,1.16080340001281,98.04235479998897,99.20580792427063
173,2.6471188068389893,0.18542148172855377,0.20412668585777283,0.01635112427175045,0.13577155768871307,1.0517202615737915,0.9172255992889404,2.0,1.14718496799469,1.0,8.330666733948779e-05,1.1670920999531518,98.0889002999902,99.25853252410889
174,2.6305606365203857,0.1850864738225937,0.20373797416687012,0.01635369285941124,0.1336902379989624,1.0527514219284058,0.9148262739181519,2.0,1.1603431701660156,1.0,8.233932153003491e-05,1.1530145000033372,98.09065099997315,99.24620199203491
175,2.632004499435425,0.18715594708919525,0.20375847816467285,0.016362354159355164,0.13371816277503967,1.0547758340835571,0.9176584482192993,2.0,1.164137840270996,1.0,8.137446071933888e-05,1.1716439000010723,98.0277405999841,99.20220613479614
176,2.641767740249634,0.18528340756893158,0.20439894497394562,0.016350502148270607,0.1351012885570526,1.055700421333313,0.918039083480835,2.0,1.139547348022461,1.0,8.041219071526062e-05,1.1702971000268008,98.08897139999681,99.26183843612671
177,2.65437912940979,0.18510110676288605,0.20331858098506927,0.016372689977288246,0.1364591270685196,1.0563044548034668,0.9179437160491943,2.0,1.1509315967559814,1.0,7.945261704154987e-05,1.1716277999839804,98.04448000001139,99.21860432624817
178,2.6353919506073,0.18518278002738953,0.20337696373462677,0.016344483941793442,0.1343977451324463,1.0576732158660889,0.9179763793945312,2.0,1.1623790264129639,1.0,7.849584492627329e-05,1.164511200018751,98.06911570000739,99.23644876480103
179,2.6465134620666504,0.18450385332107544,0.20286794006824493,0.016378775238990784,0.135433629155159,1.0561537742614746,0.9190707206726074,2.0,1.1461371183395386,1.0,7.754197929027526e-05,1.1667379999780678,98.04601030003323,99.21550107002258
180,2.641622304916382,0.1833907663822174,0.20220601558685303,0.016365129500627518,0.1350168138742447,1.0587198734283447,0.9193410277366638,2.0,1.1634821891784668,1.0,7.659112473567185e-05,1.165729000033025,98.02833530000134,99.19699120521545
181,2.6390957832336426,0.1849059909582138,0.20255903899669647,0.016355736181139946,0.13476039469242096,1.058072566986084,0.9203943014144897,2.0,1.148547649383545,1.0,7.564338553438008e-05,1.1506545999764057,98.02814670000589,99.1814386844635
182,2.636058807373047,0.18256546556949615,0.20149078965187073,0.01637580431997776,0.13424134254455566,1.0574175119400024,0.9198886752128601,2.0,1.1439886093139648,1.0,7.469886561668343e-05,1.1538940999962506,98.06288470001527,99.21951103210449
183,2.6375443935394287,0.1841222643852234,0.20165057480335236,0.016371002420783043,0.1344366818666458,1.05863356590271,0.9201967716217041,2.0,1.1441586017608643,1.0,7.375766855983467e-05,1.177214900002582,97.99307779998344,99.17289590835571
184,2.6378087997436523,0.18472345173358917,0.20196303725242615,0.01637444458901882,0.13440580666065216,1.0605262517929077,0.9201270937919617,2.0,1.151052713394165,1.0,7.28198975766974e-05,1.194742600000609,98.12792230001287,99.33369445800781
185,2.6514792442321777,0.18421153724193573,0.20195196568965912,0.016350969672203064,0.13639195263385773,1.0603806972503662,0.9202260375022888,2.0,1.1413862705230713,1.0,7.188565550442764e-05,1.1714038000209257,98.01393059995826,99.19067144393921
186,2.6337430477142334,0.18488629162311554,0.20052000880241394,0.016376005485653877,0.13390867412090302,1.0626391172409058,0.9254439473152161,2.0,1.144957423210144,1.0,7.095504479319656e-05,1.161335400036478,98.07763749999867,99.24160838127136
187,2.6328670978546143,0.18499496579170227,0.20066753029823303,0.016327980905771255,0.13433371484279633,1.062286138534546,0.922971785068512,2.0,1.1497031450271606,1.0,7.002816749495569e-05,1.1553614000040398,98.04557800000111,99.20403838157654
188,2.620950698852539,0.1838677078485489,0.2013556957244873,0.016317520290613174,0.13297167420387268,1.0631940364837646,0.9232633709907532,2.0,1.166982889175415,1.0,6.910512525224569e-05,1.1530731999882846,98.01701539999704,99.17277407646179
189,2.6395490169525146,0.18247736990451813,0.19958223402500153,0.016345256939530373,0.1350657194852829,1.0618133544921875,0.9198310375213623,2.0,1.147054672241211,1.0,6.81860192870503e-05,2.3190521000178705,97.69683780000196,100.01843857765198
190,2.6334221363067627,0.183835968375206,0.2008455991744995,0.016357887536287308,0.13408784568309784,1.0649627447128296,0.9233371615409851,2.0,1.1454893350601196,1.0,6.727095038969591e-05,1.162890600026003,98.01267140003256,99.17798900604248
191,2.6431891918182373,0.18212522566318512,0.19974654912948608,0.01633196882903576,0.13566997647285461,1.065443515777588,0.9238073229789734,2.0,1.147627830505371,1.0,6.636001890779905e-05,1.1589577999911853,97.98064050000903,99.14236998558044
192,2.633908748626709,0.18235933780670166,0.19896401464939117,0.016316544264554977,0.13469628989696503,1.0659430027008057,0.9256974458694458,2.0,1.1485379934310913,1.0,6.545332473526198e-05,1.1767528999844217,98.03082139999606,99.21022653579712
193,2.633700370788574,0.18285539746284485,0.1987566351890564,0.01635175757110119,0.13426752388477325,1.0657806396484375,0.9219141006469727,2.0,1.149367332458496,1.0,6.455096730131817e-05,1.1631086000161304,98.02010899997549,99.18625116348267
194,2.6539762020111084,0.1833917796611786,0.19822950661182404,0.0163718368858099,0.13657453656196594,1.0665632486343384,0.9247135519981384,2.0,1.1491575241088867,1.0,6.365304555962897e-05,1.1511559999962628,97.99831850000191,99.15240430831909
195,2.6295156478881836,0.1844043731689453,0.19790087640285492,0.016323000192642212,0.13404890894889832,1.0667524337768555,0.9257445931434631,2.0,1.1424566507339478,1.0,6.275965797743198e-05,1.164908299982926,98.04783979998683,99.21558451652527
196,2.6384646892547607,0.18251235783100128,0.19785015285015106,0.016323348507285118,0.13520917296409607,1.068915605545044,0.9281018376350403,2.0,1.1565052270889282,1.0,6.187090252474313e-05,1.1691778000240447,97.99842059995717,99.17022371292114
197,2.642059087753296,0.18261900544166565,0.19857360422611237,0.016339074820280075,0.1354599893093109,1.0696889162063599,0.9271945953369141,2.0,1.1456106901168823,1.0,6.098687666361323e-05,1.1598684000164212,98.00452099997347,99.16725587844849
198,2.6411614418029785,0.18249830603599548,0.19778279960155487,0.016352152451872826,0.13522183895111084,1.070914387702942,0.9268769025802612,2.0,1.1543315649032593,1.0,6.010767733743995e-05,1.1866241000243463,98.0276301999802,99.21699357032776
199,2.6276965141296387,0.18374040722846985,0.19755752384662628,0.016306158155202866,0.13402998447418213,1.0717720985412598,0.925782322883606,2.0,1.1532950401306152,1.0,5.92334009603371e-05,1.1704952000327467,98.00827440003195,99.1813793182373
200,2.6381406784057617,0.18290090560913086,0.19698579609394073,0.016319701448082924,0.1352228969335556,1.0686355829238892,0.920279324054718,2.0,1.145197868347168,1.0,5.836414340656169e-05,1.1746836999991501,97.96683419998953,99.14404535293579
201,2.6223771572113037,0.18362930417060852,0.19718986749649048,0.016325917094945908,0.13315312564373016,1.0728439092636108,0.9279369711875916,2.0,1.1504533290863037,1.0,5.750000000000004e-05,1.1649229000104242,97.99900559998423,99.16675066947937
202,2.6461005210876465,0.185632586479187,0.19735120236873627,0.016363905742764473,0.13563726842403412,1.072906732559204,0.925279974937439,2.0,1.151560664176941,1.0,5.6641065503714786e-05,1.164645600008953,98.2575399999987,99.43313002586365
203,2.6421172618865967,0.18390153348445892,0.19661933183670044,0.016326764598488808,0.1356196254491806,1.072019100189209,0.9266675114631653,2.0,1.14789879322052,1.0,5.578743410955271e-05,1.123918200028129,98.03673669999989,99.16815280914307
204,2.6428916454315186,0.18159855902194977,0.19698593020439148,0.016319947317242622,0.13583996891975403,1.0732786655426025,0.9273548126220703,2.0,1.140639305114746,1.0,5.4939199427815696e-05,1.1260926999784715,98.0457181999991,99.17427158355713
205,2.625295400619507,0.18113107979297638,0.19638319313526154,0.016320785507559776,0.13365612924098969,1.0743300914764404,0.9290991425514221,2.0,1.155014157295227,1.0,5.4096454476995403e-05,1.1169803000157117,98.02452379999522,99.14417004585266
206,2.625797748565674,0.18098826706409454,0.195083349943161,0.016306782141327858,0.13391050696372986,1.0759437084197998,0.9289989471435547,2.0,1.1492255926132202,1.0,5.325929167357252e-05,1.1206769999953394,97.98365619999095,99.10678696632385
207,2.6435132026672363,0.18110236525535583,0.1951523721218109,0.016337083652615547,0.13578584790229797,1.0709573030471802,0.9280933737754822,2.0,1.1491774320602417,1.0,5.242780282188238e-05,2.430476900004578,97.60972189998574,100.04336285591125
208,2.639848232269287,0.18052689731121063,0.19571426510810852,0.016333946958184242,0.13535840809345245,1.0745116472244263,0.9320000410079956,2.0,1.1499494314193726,1.0,5.160207910404768e-05,1.1235397999589622,98.00388330002897,99.13005948066711
209,2.638563394546509,0.18045420944690704,0.19491468369960785,0.01632179133594036,0.13535434007644653,1.0762170553207397,0.9320144653320312,2.0,1.1545048952102661,1.0,5.078221106997906e-05,1.1190442999941297,98.00231659998099,99.12385892868042
210,2.6465976238250732,0.17979641258716583,0.19479046761989594,0.01633753441274166,0.13620200753211975,1.075657844543457,0.9295012950897217,2.0,1.151550531387329,1.0,4.9968288627445566e-05,1.1234665000229143,97.99981200001275,99.12611818313599
211,2.650765895843506,0.18091154098510742,0.19429557025432587,0.016331855207681656,0.1367713361978531,1.07545006275177,0.9316090941429138,2.0,1.1484578847885132,1.0,4.916040103221513e-05,1.1226547999940522,97.96591059995626,99.09143042564392
212,2.6308751106262207,0.18055127561092377,0.19467738270759583,0.01629585213959217,0.1346902698278427,1.0748615264892578,0.9318568706512451,2.0,1.1299550533294678,1.0,4.835863687826655e-05,1.116405400003714,97.96722920001048,99.086341381073
213,2.6377058029174805,0.18169060349464417,0.19406260550022125,0.01632283627986908,0.13522374629974365,1.0778359174728394,0.9318639636039734,2.0,1.15450918674469,1.0,4.7563084088074454e-05,1.1216989000131434,97.9863503000015,99.11111164093018
214,2.632960319519043,0.18010880053043365,0.1941794455051422,0.016327282413840294,0.13461443781852722,1.0797251462936401,0.9340137243270874,2.0,1.155213475227356,1.0,4.677382990296732e-05,1.1307052000156546,97.97059779999472,99.10447287559509
215,2.6315219402313232,0.18140809237957,0.19370155036449432,0.016310056671500206,0.13460850715637207,1.0792829990386963,0.9347953796386719,2.0,1.1461831331253052,1.0,4.599096087356058e-05,1.1097045999813417,97.97950620000483,99.09197449684143
216,2.627289056777954,0.18129637837409973,0.1935906708240509,0.016330087557435036,0.1338602602481842,1.0790647268295288,0.931909441947937,2.0,1.1505721807479858,1.0,4.521456285026552e-05,1.1338727999536786,98.01250869999785,99.1491072177887
217,2.64146089553833,0.18147002160549164,0.19352209568023682,0.01633538119494915,0.1355680674314499,1.0797045230865479,0.9356334805488586,2.0,1.1563243865966797,1.0,4.444472097387453e-05,1.1317151999828639,97.96802100000787,99.10265231132507
218,2.646430253982544,0.1796349734067917,0.19331559538841248,0.016334649175405502,0.13624903559684753,1.0796030759811401,0.9331917762756348,2.0,1.149535059928894,1.0,4.368151966622477e-05,1.125055100008467,97.9435148000266,99.07265186309814
219,2.6366794109344482,0.18091459572315216,0.1930110901594162,0.016335662454366684,0.13499106466770172,1.0819973945617676,0.9364060163497925,2.0,1.1543585062026978,1.0,4.292504262094007e-05,1.1375999999872874,97.95286209999176,99.0940957069397
220,2.6278035640716553,0.17953550815582275,0.19297122955322266,0.016294950619339943,0.13437716662883759,1.0807006359100342,0.9327011108398438,2.0,1.1499950885772705,1.0,4.217537279425311e-05,1.1625735000052373,98.13647599998876,99.30964231491089
221,2.630962371826172,0.1796826720237732,0.19246187806129456,0.01629365235567093,0.1347934603691101,1.0822713375091553,0.9345229864120483,2.0,1.1585050821304321,1.0,4.1432592395908524e-05,1.1316224000111106,97.96958360003555,99.10658836364746
222,2.624840497970581,0.17865851521492004,0.19336754083633423,0.016280686482787132,0.1341785192489624,1.0810441970825195,0.9345815777778625,2.0,1.1459431648254395,1.0,4.06967828801473e-05,1.1246495000013965,97.98437759996887,99.11215591430664
223,2.6318609714508057,0.17966559529304504,0.1928481012582779,0.01630374975502491,0.1347813457250595,1.0835957527160645,0.9346810579299927,2.0,1.1626609563827515,1.0,3.996802493677463e-05,1.1369801000000734,97.99843609998788,99.13856029510498
224,2.626244306564331,0.18022406101226807,0.19152626395225525,0.016276659443974495,0.13440239429473877,1.0841087102890015,0.934988796710968,2.0,1.1565427780151367,1.0,3.924639848231143e-05,1.130798699985462,97.9868022000046,99.12070965766907
225,2.6364500522613525,0.18043364584445953,0.19211004674434662,0.01631190814077854,0.1352611780166626,1.0840452909469604,0.9390127062797546,2.0,1.154834508895874,1.0,3.853198265123034e-05,2.3140648000044166,97.62062210002841,99.93732953071594
226,2.6351206302642822,0.17959116399288177,0.19203360378742218,0.016300909221172333,0.13524435460567474,1.0822839736938477,0.9353914260864258,2.0,1.140952706336975,1.0,3.7824855787278054e-05,1.1147171999982675,98.02384919999895,99.14123892784119
227,2.629934549331665,0.17954261600971222,0.19146360456943512,0.01628056727349758,0.13484026491641998,1.0827494859695435,0.9331578612327576,2.0,1.1439533233642578,1.0,3.7125095434883765e-05,1.114341200034687,97.93046069997581,99.04744291305542
228,2.6389129161834717,0.17838412523269653,0.19121071696281433,0.01629279926419258,0.13585704565048218,1.0848349332809448,0.9379433393478394,2.0,1.1587419509887695,1.0,3.6432778330655656e-05,1.1252005999958783,97.94440109994684,99.07274723052979
229,2.640894651412964,0.17909181118011475,0.19097068905830383,0.016304953023791313,0.13595789670944214,1.083701491355896,0.9356539249420166,2.0,1.1392277479171753,1.0,3.5747980394965984e-05,1.124094500020874,97.96884910000881,99.09552931785583
230,2.6304030418395996,0.17852552235126495,0.1910085678100586,0.016299864277243614,0.13471323251724243,1.0863953828811646,0.9385920763015747,2.0,1.141826868057251,1.0,3.507077672362533e-05,1.1202123000330175,97.99868479998258,99.12168431282043
231,2.635921001434326,0.18012550473213196,0.19152067601680756,0.016306931152939796,0.13527268171310425,1.0850050449371338,0.9354721307754517,2.0,1.1398125886917114,1.0,3.44012415796476e-05,1.1337548000265087,97.94335420001153,99.07976388931274
232,2.6257381439208984,0.17891502380371094,0.1908181756734848,0.016289805993437767,0.1342395395040512,1.0856424570083618,0.9367541074752808,2.0,1.148578405380249,1.0,3.3739448385106405e-05,1.1288196999958018,97.92556959999638,99.0570912361145
233,2.6252689361572266,0.17939598858356476,0.19094158709049225,0.016290441155433655,0.13415935635566711,1.08515202999115,0.9352200627326965,2.0,1.1334483623504639,1.0,3.308546971308322e-05,1.1251247000072908,97.9835477000197,99.11118602752686
234,2.635950803756714,0.17874298989772797,0.1905299723148346,0.016309184953570366,0.13530658185482025,1.0878899097442627,0.9381176829338074,2.0,1.1432172060012817,1.0,3.243937727970905e-05,1.1228651999954309,97.94071869997424,99.06655859947205
235,2.6227669715881348,0.1792161613702774,0.1901586502790451,0.016276102513074875,0.13402846455574036,1.0878310203552246,0.9370331764221191,2.0,1.1463851928710938,1.0,3.18012419363001e-05,1.1261991000028502,97.92831989998012,99.05737090110779
236,2.6229851245880127,0.17861905694007874,0.1898299753665924,0.016295595094561577,0.1338573545217514,1.0893915891647339,0.9391999244689941,2.0,1.156157374382019,1.0,3.117113366158783e-05,1.136191899979167,97.94182049999654,99.08068060874939
237,2.6248297691345215,0.17827174067497253,0.19005127251148224,0.016301153227686882,0.13403120636940002,1.0874345302581787,0.9367567896842957,2.0,1.144241213798523,1.0,3.0549121554045294e-05,1.1403567000015755,98.00719310000568,99.15004205703735
238,2.623595952987671,0.17717407643795013,0.18984614312648773,0.016292570158839226,0.1340041607618332,1.0888842344284058,0.9380347728729248,2.0,1.1515742540359497,1.0,2.9935273824309497e-05,1.1584621999681985,98.13542090003466,99.30453157424927
