epoch,loss,style_swd,identity,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
153,40.85278839111328,0.019277649447321892,1.690733507871628,1.0,1.0,0.9023627680540085,3.574798039496592e-05,0.08639266199679696,10.16436087701004,10.252550840377808,5000,487.6835119225558
154,40.63634418487549,0.0191948302090168,1.6390192556381225,1.0,1.0,0.9103218060731888,3.473504597703207e-05,0.08476996600802522,10.057504341984895,10.144128322601318,5000,492.8959730191801
155,40.312380180358886,0.019029606692492963,1.6476924479007722,1.0,1.0,0.897508618235588,3.373944838510634e-05,0.08731387801162782,10.208380380983726,10.297571182250977,5000,485.5513898867786
156,40.906588039398194,0.019304067669436334,1.6889864933490752,1.0,1.0,0.8952350199222565,3.276143326799706e-05,0.0875352060138539,10.127912795018347,10.916899919509888,5000,458.0054811223802
157,40.68580936431885,0.019193911114707588,1.684023184776306,1.0,1.0,0.9086904680728912,3.180124193630003e-05,0.08548659000007319,10.151076731985086,10.238382577896118,5000,488.35838687983943
158,40.65174949645996,0.01919648513197899,1.6511800873279572,1.0,1.0,0.8963181304931641,3.085911130285869e-05,0.08610127299834858,10.226997058009147,10.314863920211792,5000,484.7373691670899
159,39.977456378936765,0.018840589970350267,1.6835659658908844,1.0,1.0,0.8962038803100586,2.9935273824309415e-05,0.08568433096661465,10.141421238018665,10.891177415847778,5000,459.0871867282676
160,40.14907264709473,0.01893550598062575,1.6731258726119995,1.0,1.0,0.889172420501709,2.9029957443726403e-05,0.08741043300688034,10.169514601991978,10.258840560913086,5000,487.38451195453376
161,40.6568741607666,0.019186461353674533,1.6737931978702545,1.0,1.0,0.9117009472846985,2.8143385534380013e-05,0.08572447001279215,10.13889919101348,10.226463556289673,5000,488.9275723204241
162,41.06824001312256,0.01939517212100327,1.6718343544006347,1.0,1.0,0.8976068544387817,2.72757768446228e-05,0.08555017601247528,10.140099370004464,10.94756293296814,5000,456.7226542213065
163,40.040056247711185,0.01890278374776244,1.6288145196437835,1.0,1.0,0.9009304076433182,2.6427345443916652e-05,0.08742989698293968,10.182091452992609,10.271373748779297,5000,486.7898026390312
164,40.46085285186768,0.019091808423399925,1.6713398969173432,1.0,1.0,0.8934742087125778,2.559830067001436e-05,0.08849697299228865,10.128983633989264,10.21934461593628,5000,489.26816619951205
165,40.46008224487305,0.019114139610901474,1.6259858405590057,1.0,1.0,0.9009673207998276,2.4788847077308603e-05,0.08608935298616416,10.13505719701061,10.926775217056274,5000,457.5915492610476
166,40.59977279663086,0.01915588028728962,1.6818177616596222,1.0,1.0,0.9050862646102905,2.399918438636128e-05,0.08568210297744372,10.139030206995812,10.226550579071045,5000,488.9234117936752
167,40.12342529296875,0.018919340008869766,1.677375146150589,1.0,1.0,0.8978936469554901,2.3229507434625356e-05,0.0888646640087245,10.13131755401264,10.2219398021698,5000,489.1439488754038
168,40.802396030426024,0.019269149396568538,1.6569408547878266,1.0,1.0,0.9032496106624603,2.248000612837184e-05,0.08533048097524443,10.144316823971167,10.92831301689148,5000,457.52715833374185
169,40.159730682373045,0.018956865090876816,1.6389739727973938,1.0,1.0,0.9002257746458053,2.175086539583297e-05,0.0864800749841379,10.25404760201127,10.34233808517456,5000,483.44967635194155
170,40.558879356384274,0.01914139077067375,1.6671215796470642,1.0,1.0,0.8956734931468964,2.104226514157413e-05,0.08724888198412373,10.138483358012309,10.227452278137207,5000,488.8803060649121
171,40.15349575042725,0.018947755582630635,1.6552413928508758,1.0,1.0,0.9008406686782837,2.035438020210507e-05,0.08639868004684104,10.137002455958282,10.924664497375488,5000,457.6799590688745
172,40.41415740966797,0.019085712395608426,1.6394942820072174,1.0,1.0,0.9000348156690597,1.9687380302741535e-05,0.08698774699587375,10.18388225201852,10.272771120071411,5000,486.7235862221023
173,40.37583927154541,0.019059004159644247,1.6488528978824615,1.0,1.0,0.8878087598085403,1.904143001572817e-05,0.08635183798833168,10.189341375971708,10.27753734588623,5000,486.49786731267295
174,40.3218825340271,0.019034666875377297,1.6477790236473084,1.0,1.0,0.8974076598882675,1.8416688719632727e-05,0.08614193098401302,10.17117101799522,10.259163856506348,5000,487.36915307469303
175,40.416055793762204,0.01907818146981299,1.6584370255470275,1.0,1.0,0.9102743715047836,1.781331056002182e-05,0.08808590598709998,10.202375522982038,10.999967575073242,5000,454.54679442241064
176,40.90570014953613,0.01931771755218506,1.6615543806552886,1.0,1.0,0.9017459183931351,1.7231444411427788e-05,0.08723839499725727,10.138685203015484,10.227720022201538,5000,488.8675080219628
177,39.54351890563965,0.01864389610476792,1.656479264497757,1.0,1.0,0.9093571722507476,1.6671233840616128e-05,0.08612583301510313,10.144162641012372,10.232165575027466,5000,488.655110527429
178,40.301891288757325,0.019016630267724394,1.6598216557502747,1.0,1.0,0.8953428196907044,1.6132817071162605e-05,0.08555348899244564,10.20120483199571,10.982004642486572,5000,455.2902828556707
179,40.86176708221436,0.019305439908057453,1.6425147211551667,1.0,1.0,0.9030005782842636,1.5616326949348587e-05,0.08642575699923327,10.145655065036408,10.23383355140686,5000,488.5754663571446
180,40.03530292510986,0.01889403996989131,1.6450954282283783,1.0,1.0,0.8992975676059722,1.5121890911383202e-05,0.08776207501068711,10.123535556016577,10.213175773620605,5000,489.56368820307523
181,40.25042324066162,0.01898743529804051,1.6712485790252685,1.0,1.0,0.9030414527654648,1.4649630951960419e-05,0.08672032101094374,10.1634946419872,10.951508283615112,5000,456.5581169746868
182,40.33908100128174,0.019041846916079522,1.646461716890335,1.0,1.0,0.9040842068195343,1.4199663594158643e-05,0.08562157100459444,10.151870677011175,10.239373683929443,5000,488.31111690429185
183,40.29684673309326,0.019025677666068077,1.6418113327026367,1.0,1.0,0.8990813779830933,1.3772099860690424e-05,0.08644926601118641,10.22694422602217,10.315255880355835,5000,484.7189500671427
184,40.24053607940674,0.01899623311124742,1.6450845098495483,1.0,1.0,0.8967805981636048,1.3367045246509197e-05,0.08550608301447937,10.182770300001721,10.979111671447754,5000,455.41025081318605
185,39.8813680267334,0.018820814173668623,1.633980201482773,1.0,1.0,0.9092357885837555,1.2984599692780062e-05,0.08647349500097334,10.151137124012166,10.239309072494507,5000,488.314198213952
186,39.85429473876953,0.018809168813750148,1.6342450320720672,1.0,1.0,0.8986428427696228,1.262485756222073e-05,0.08841316700272728,10.147604420992138,10.23797607421875,5000,488.3777773803349
187,40.216739902496336,0.018990790359675883,1.6269985377788543,1.0,1.0,0.898798092007637,1.2287907615819008e-05,0.08657867299916688,10.14486168096846,10.924681663513184,5000,457.67923990858776
188,40.98042324066162,0.01934519028291106,1.6809790432453156,1.0,1.0,0.8898785907030106,1.1973832990932247e-05,0.08622438302336377,10.168754188991443,10.256842374801636,5000,487.4794617380184
189,40.19112236022949,0.018961479077115654,1.6588341188430786,1.0,1.0,0.9115539288520813,1.1682711180774575e-05,0.0876424409871106,10.132808482983819,10.222272634506226,5000,489.1280225810098
190,40.08659059524536,0.018916605357080698,1.6484353590011596,1.0,1.0,0.9056247472763062,1.1414614015296486e-05,0.08591223002804327,10.145594073994289,10.939441680908203,5000,457.061717210498
191,40.48303039550781,0.01912038842216134,1.640724447965622,1.0,1.0,0.9064016163349151,1.1169607643461926e-05,0.08567193502676673,10.162132457015105,10.249584197998047,5000,487.8246671681181
192,40.02282787322998,0.018892230344936253,1.6307829785346986,1.0,1.0,0.892582671046257,1.0947752516927037e-05,0.08608305400412064,10.208374049008853,10.296375036239624,5000,485.6077971520808
193,40.22542819976807,0.01899348471313715,1.6354245388507842,1.0,1.0,0.8953525602817536,1.0749103375124616e-05,0.0854985500118346,10.145277131017792,10.232489824295044,5000,488.63962592256667
194,40.488022537231444,0.019129386926069854,1.6288985073566438,1.0,1.0,0.8963733690977097,1.0573709231757941e-05,0.08675379900159896,10.129769075007061,10.919718503952026,5000,457.88726130535485
195,40.619172954559325,0.019197464138269425,1.6184584772586823,1.0,1.0,0.9013770443201065,1.0421613362707403e-05,0.08699523599352688,10.161171963005472,10.250030279159546,5000,487.8034370460393
196,39.835433616638184,0.01879743332974613,1.636723198890686,1.0,1.0,0.9031639331579209,1.0292853295352846e-05,0.0864380380116927,10.177948131989979,10.266230583190918,5000,487.0336740913056
197,40.97516967773438,0.01937065929174423,1.6290348625183106,1.0,1.0,0.8975992971658706,1.0187460799314204e-05,0.0871303570093005,10.16523183199024,10.961565256118774,5000,456.1392358823013
198,40.946675567626954,0.019343804083764553,1.6500117242336274,1.0,1.0,0.9039464282989502,1.010546187861286e-05,0.08663125602470245,10.132988076009497,10.221511125564575,5000,489.16446292316976
199,40.303081588745115,0.019034275021404028,1.6327259290218352,1.0,1.0,0.9081161516904831,1.0046876765255499e-05,0.08565522200296982,10.159840373988118,10.247244119644165,5000,487.9360676510969
200,39.639338912963865,0.018692060159519314,1.6543296325206756,1.0,1.0,0.896686127781868,1.0011719914242245e-05,0.08829123600298772,10.411162827997032,11.202151536941528,5000,446.3428282961013
