timestamp,study_name,trial,status,elapsed_sec,score,style_swd,clip_content_sim,clip_style_sim,w_style,w_structure,w_moment,w_identity,batch_size,num_epochs,trial_dir,train_log,trial_config,error
2026-02-20 20:32:55,fp32-clip,139,completed,84.733,97.06487022,1.48817393,0.70064956,0.62667640,1292.02871835,1.00000000,3.69542364,0.03101668,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0139,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0139\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0139\config.trial.json,
2026-02-20 20:34:18,fp32-clip,140,completed,83.379,60.64716093,1.64769898,0.64469808,0.63300322,2447.33651861,1.00000000,7.79944993,0.04784876,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0140,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0140\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0140\config.trial.json,
2026-02-20 20:35:42,fp32-clip,141,completed,83.689,91.53068522,1.37711404,0.66657702,0.64493576,1655.47649390,1.00000000,4.61948950,0.05496416,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0141,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0141\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0141\config.trial.json,
2026-02-20 20:37:09,fp32-clip,142,completed,86.355,113.14823299,1.43962885,0.68918743,0.64998651,2931.47475113,1.00000000,4.32936216,0.06731728,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0142,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0142\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0142\config.trial.json,
2026-02-20 20:38:35,fp32-clip,143,completed,86.238,107.74952317,1.40001042,0.72003664,0.62693194,2556.12185269,1.00000000,3.63089979,0.03940824,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0143,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0143\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0143\config.trial.json,
2026-02-20 20:40:02,fp32-clip,144,completed,86.421,118.42406246,1.38299274,0.71155505,0.64189159,2546.54534156,1.00000000,3.73258374,0.04371041,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0144,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0144\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0144\config.trial.json,
2026-02-20 20:41:29,fp32-clip,145,completed,86.781,102.93944930,1.32025626,0.69753581,0.63443618,2185.88892619,1.00000000,3.53949792,0.03784002,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0145,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0145\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0145\config.trial.json,
2026-02-20 20:42:57,fp32-clip,146,completed,87.888,65.63574586,1.36166124,0.64598386,0.63679866,3244.15214531,1.00000000,5.39679488,0.01838405,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0146,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0146\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0146\config.trial.json,
2026-02-20 20:44:23,fp32-clip,147,completed,86.365,85.09310616,1.40475721,0.67233815,0.63398575,1961.28509956,1.00000000,3.46384694,0.06306772,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0147,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0147\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0147\config.trial.json,
2026-02-20 20:45:50,fp32-clip,148,completed,86.302,89.09869072,1.26693880,0.68135844,0.63132615,1638.36268089,1.00000000,0.15004861,0.02129722,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0148,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0148\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0148\config.trial.json,
2026-02-20 20:47:16,fp32-clip,149,completed,86.313,90.19760631,1.34005708,0.66924200,0.64149057,3951.82625537,1.00000000,4.35529472,0.02921239,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0149,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0149\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0149\config.trial.json,
2026-02-20 20:48:43,fp32-clip,150,completed,86.458,98.70059676,1.34265147,0.70997148,0.62301600,1334.78261614,1.00000000,2.58564342,0.08149321,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0150,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0150\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0150\config.trial.json,
2026-02-20 20:59:01,fp32-clip,151,completed,617.851,88.24460030,1.39450201,0.66341546,0.64421061,2487.64377676,1.00000000,5.06987947,0.05598995,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0151,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0151\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0151\config.trial.json,
2026-02-20 21:00:27,fp32-clip,152,completed,86.548,35.16489721,1.66173541,0.65145428,0.60136239,2903.68061851,1.00000000,2.11427035,0.10144273,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0152,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0152\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0152\config.trial.json,
2026-02-20 21:01:54,fp32-clip,153,completed,86.492,120.21413336,1.41051709,0.72768627,0.63590196,2267.75514194,1.00000000,3.84707496,0.04327164,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0153,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0153\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0153\config.trial.json,
2026-02-20 21:03:28,fp32-clip,154,completed,93.595,110.43473016,1.35040116,0.71034295,0.63454989,1975.45609651,1.00000000,3.30704637,0.04120146,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0154,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0154\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0154\config.trial.json,
2026-02-20 21:04:55,fp32-clip,155,completed,86.664,105.64704718,1.35833125,0.67975860,0.64902103,2238.80675842,1.00000000,4.01469387,0.02354276,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0155,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0155\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0155\config.trial.json,
2026-02-20 21:06:21,fp32-clip,156,completed,86.364,71.13125643,1.47889439,0.64922722,0.63932855,1661.55690518,1.00000000,6.13965998,0.03367988,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0156,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0156\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0156\config.trial.json,
2026-02-20 21:07:48,fp32-clip,157,completed,86.906,87.46021233,1.35481476,0.68323671,0.62836121,2693.38908633,1.00000000,3.15350132,0.04954881,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0157,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0157\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0157\config.trial.json,
2026-02-20 21:09:15,fp32-clip,158,completed,86.290,100.75431652,1.40925892,0.68338100,0.64155429,1498.55540578,1.00000000,4.41075916,0.07733570,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0158,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0158\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0158\config.trial.json,
2026-02-20 21:10:41,fp32-clip,159,completed,86.294,45.33548423,1.67634027,0.64650387,0.61601867,2288.79774700,1.00000000,7.06145572,0.12269784,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0159,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0159\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0159\config.trial.json,
2026-02-20 21:12:08,fp32-clip,160,completed,86.425,46.64323336,1.40463085,0.65632855,0.60856769,1167.46783548,1.00000000,2.42162337,0.09778576,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0160,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0160\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0160\config.trial.json,
2026-02-20 21:13:34,fp32-clip,161,completed,86.299,112.25129456,1.47044056,0.72286260,0.63010183,3551.01642217,1.00000000,3.81354481,0.05934329,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0161,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0161\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0161\config.trial.json,
2026-02-20 21:15:00,fp32-clip,162,completed,86.345,106.47537449,1.45847811,0.71639351,0.62744551,1838.13341921,1.00000000,3.74578147,0.04635398,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0162,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0162\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0162\config.trial.json,
2026-02-20 21:18:23,fp32-clip,163,completed,202.385,69.40928639,1.43891993,0.65481524,0.63264513,3592.80978383,1.00000000,5.02917408,0.06468774,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0163,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0163\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0163\config.trial.json,
2026-02-20 21:19:59,fp32-clip,164,completed,95.363,94.65104633,1.38871625,0.69015521,0.63084868,2938.34887564,1.00000000,3.43999079,0.06056868,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0164,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0164\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0164\config.trial.json,
2026-02-20 21:21:25,fp32-clip,165,completed,86.483,91.25938983,1.23624240,0.67889038,0.63526201,2447.68584383,1.00000000,0.27048969,0.07297038,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0165,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0165\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0165\config.trial.json,
2026-02-20 21:22:52,fp32-clip,166,completed,86.841,79.55495901,1.41474172,0.67468457,0.62666683,3304.08574569,1.00000000,2.69558617,0.09192717,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0166,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0166\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0166\config.trial.json,
2026-02-20 21:24:19,fp32-clip,167,completed,86.783,110.98379031,1.40257758,0.69879921,0.64170859,1981.17594734,1.00000000,4.05082533,0.05317753,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0167,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0167\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0167\config.trial.json,
2026-02-20 21:25:46,fp32-clip,168,completed,86.328,88.65036597,1.33417074,0.66750519,0.64131499,1762.65074189,1.00000000,2.90713933,0.03920256,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0168,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0168\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0168\config.trial.json,
2026-02-20 21:27:12,fp32-clip,169,completed,86.430,96.17375767,1.69075812,0.69768035,0.62758169,1444.40508783,1.00000000,4.58244497,0.11743136,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0169,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0169\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0169\config.trial.json,
2026-02-20 21:28:39,fp32-clip,170,completed,86.373,82.99491533,1.60252402,0.67789725,0.62772216,2191.90189755,1.00000000,5.66827400,0.10616825,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0170,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0170\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0170\config.trial.json,
2026-02-20 21:30:05,fp32-clip,171,completed,86.426,97.98545679,1.44224367,0.70857281,0.62306225,2642.15911391,1.00000000,3.23421541,0.13623415,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0171,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0171\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0171\config.trial.json,
2026-02-20 21:31:32,fp32-clip,172,completed,86.785,104.29845839,2.00632870,0.76384302,0.60822044,2800.31869276,1.00000000,2.27293439,0.13187673,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0172,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0172\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0172\config.trial.json,
2026-02-20 21:33:01,fp32-clip,173,completed,88.239,120.34093193,1.46721735,0.70835851,0.64553542,4853.18867384,1.00000000,3.89938541,0.15320234,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0173,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0173\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0173\config.trial.json,
2026-02-20 21:34:29,fp32-clip,174,completed,87.476,106.44687763,1.49095113,0.71501382,0.62811483,3202.70968809,1.00000000,3.39186494,0.08651121,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0174,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0174\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0174\config.trial.json,
2026-02-20 21:35:55,fp32-clip,175,completed,86.256,89.49113641,1.29372599,0.69441551,0.62293539,2440.87947591,1.00000000,1.02160483,0.02637335,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0175,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0175\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0175\config.trial.json,
2026-02-20 21:37:22,fp32-clip,176,completed,86.562,23.19478765,1.53087256,0.58818729,0.65778866,4107.15561222,1.00000000,49.59381616,0.17675528,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0176,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0176\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0176\config.trial.json,
2026-02-20 21:38:48,fp32-clip,177,completed,86.591,39.98465260,1.38414799,0.64381746,0.61316361,1987.06109378,1.00000000,2.62917501,0.11069606,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0177,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0177\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0177\config.trial.json,
2026-02-20 21:40:14,fp32-clip,178,completed,85.128,92.96129535,2.03154472,0.71701451,0.61362107,1605.82928251,1.00000000,1.64505516,0.19994671,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0178,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0178\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0178\config.trial.json,
2026-02-20 21:41:41,fp32-clip,179,completed,86.780,38.01894364,1.29604057,0.63358479,0.62110101,1302.70678136,1.00000000,1.93372423,0.03554629,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0179,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0179\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0179\config.trial.json,
2026-02-20 21:43:07,fp32-clip,180,completed,86.506,80.01216154,1.64268790,0.66854920,0.63185010,2114.91850821,1.00000000,3.01930143,0.12508606,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0180,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0180\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0180\config.trial.json,
2026-02-20 21:44:34,fp32-clip,181,completed,86.503,96.82787691,1.38021017,0.67417627,0.64432271,3571.19310506,1.00000000,4.38356099,0.04408275,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0181,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0181\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0181\config.trial.json,
2026-02-20 21:46:01,fp32-clip,182,completed,86.643,83.61929645,1.84127492,0.70713843,0.60948911,1829.79040274,1.00000000,3.19473544,0.15690501,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0182,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0182\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0182\config.trial.json,
2026-02-20 21:47:27,fp32-clip,183,completed,86.541,78.38105681,1.34695469,0.68459884,0.61833334,2357.35367853,1.00000000,3.75270530,0.16047973,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0183,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0183\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0183\config.trial.json,
2026-02-20 21:48:54,fp32-clip,184,completed,86.567,81.19955182,2.01830796,0.72161276,0.59963323,1766.65907250,1.00000000,2.93993510,0.23498262,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0184,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0184\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0184\config.trial.json,
2026-02-20 21:50:21,fp32-clip,185,completed,86.410,109.39594351,1.52461426,0.73948811,0.62038101,2822.08402122,1.00000000,3.99050213,0.09443989,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0185,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0185\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0185\config.trial.json,
2026-02-20 21:51:47,fp32-clip,186,completed,86.409,93.90578190,1.54077268,0.67479336,0.64093589,2634.61780401,1.00000000,4.62147684,0.09132690,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0186,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0186\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0186\config.trial.json,
2026-02-20 21:53:14,fp32-clip,187,completed,87.208,79.40024360,1.41647585,0.66409077,0.63481420,3020.34758294,1.00000000,5.33441717,0.07166709,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0187,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0187\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0187\config.trial.json,
2026-02-20 21:54:41,fp32-clip,188,completed,86.781,117.52531346,1.60176338,0.74450890,0.62676310,1119.52876242,1.00000000,3.90427903,0.07928112,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0188,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0188\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0188\config.trial.json,
2026-02-20 21:56:08,fp32-clip,189,completed,86.410,105.13366926,1.45954162,0.69036512,0.64119309,1093.04183249,1.00000000,3.82768268,0.08237845,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0189,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0189\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0189\config.trial.json,
2026-02-20 21:57:34,fp32-clip,190,completed,86.422,116.70998120,1.58214415,0.74696181,0.62514913,1252.12878270,1.00000000,4.16844582,0.09637876,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0190,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0190\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0190\config.trial.json,
2026-02-20 21:59:01,fp32-clip,191,completed,86.588,95.08713856,1.46147381,0.67625219,0.64102770,1118.79526000,1.00000000,4.46256285,0.05881472,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0191,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0191\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0191\config.trial.json,
2026-02-20 22:00:28,fp32-clip,192,completed,86.381,103.98139888,1.66629967,0.72330141,0.62162942,1269.64057490,1.00000000,3.53831513,0.09999564,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0192,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0192\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0192\config.trial.json,
2026-02-20 22:01:54,fp32-clip,193,completed,86.442,100.86748464,1.69264605,0.71291195,0.62362047,1285.37889032,1.00000000,3.57228744,0.09960608,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0193,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0193\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0193\config.trial.json,
2026-02-20 22:03:23,fp32-clip,194,completed,88.281,113.25810317,1.48200839,0.71048416,0.63729736,1460.30257160,1.00000000,4.12916988,0.07231366,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0194,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0194\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0194\config.trial.json,
2026-02-20 22:04:50,fp32-clip,195,completed,86.691,86.93275707,1.59943551,0.66455825,0.64196616,1022.05190211,1.00000000,4.98389182,0.09751984,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0195,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0195\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0195\config.trial.json,
2026-02-20 22:06:17,fp32-clip,196,completed,87.064,94.86954308,1.43235962,0.68983475,0.63127869,1204.36258813,1.00000000,3.48725529,0.08273779,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0196,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0196\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0196\config.trial.json,
2026-02-20 22:07:44,fp32-clip,197,completed,87.406,112.98638571,1.68629136,0.75844532,0.61816676,1402.82103457,1.00000000,4.05264437,0.11535714,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0197,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0197\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0197\config.trial.json,
2026-02-20 22:12:48,fp32-clip,199,completed,116.695,55.52266000,1.89919687,0.89480852,0.55552266,12221.84616236,1.00000000,0.66198842,7.06808660,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0199,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0199\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0199\config.trial.json,
2026-02-20 22:14:16,fp32-clip,200,completed,87.720,55.73637000,1.89928503,0.89438382,0.55573637,15666.35195976,1.00000000,0.69702975,7.54519552,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0200,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0200\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0200\config.trial.json,
2026-02-20 22:15:43,fp32-clip,201,completed,87.549,55.48879000,1.89918178,0.89460767,0.55548879,15024.46989654,1.00000000,0.10118379,8.15880677,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0201,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0201\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0201\config.trial.json,
2026-02-20 22:17:11,fp32-clip,202,completed,87.593,55.66417000,1.89927537,0.89459804,0.55566417,15677.02018203,1.00000000,0.81343682,7.90539822,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0202,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0202\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0202\config.trial.json,
2026-02-20 22:18:39,fp32-clip,203,completed,87.447,54.96901000,1.89885955,0.89437017,0.55496901,19475.67607176,1.00000000,0.10458095,7.62937724,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0203,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0203\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0203\config.trial.json,
2026-02-20 22:20:06,fp32-clip,204,completed,87.294,55.07112000,1.89908019,0.89447409,0.55507112,16523.37598337,1.00000000,0.10089744,7.54905123,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0204,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0204\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0204\config.trial.json,
2026-02-20 22:21:34,fp32-clip,205,completed,87.542,54.70197000,1.89903091,0.89497901,0.55470197,15279.23963935,1.00000000,0.10540759,7.80013927,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0205,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0205\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0205\config.trial.json,
2026-02-20 22:23:01,fp32-clip,206,completed,87.475,55.46727000,1.89919418,0.89468059,0.55546727,19904.98679616,1.00000000,0.10854185,7.99887372,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0206,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0206\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0206\config.trial.json,
2026-02-20 22:24:29,fp32-clip,207,completed,87.491,55.30280000,1.89935468,0.89468873,0.55530280,16172.59976906,1.00000000,0.10142770,8.64182067,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0207,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0207\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0207\config.trial.json,
2026-02-20 22:25:57,fp32-clip,208,completed,87.529,54.81310000,1.89938303,0.89463381,0.55481310,16346.44095850,1.00000000,0.10322855,8.03656877,50,1,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0208,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0208\train.log,I:\Github\Latent_Style\Cycle-NCE\fp32-clip\trial_0208\config.trial.json,
