epoch,loss,semigroup,swd,moment,identity,identity_ratio,delta_tv,delta_l2,output_tv,swd_valid_samples,shortcut_mu_delta,shortcut_std_delta,shortcut_texture_gain,shortcut_lsi,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
160,nan,nan,nan,nan,nan,0.5033361315727234,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7999346852302551,9.605971023474121e-05,1.1536400999757461,0.01799089994165115,59.61606170001323,6.519486099947244,0.3599540000432171,50.4995121001557,66.51349269994535,118.16920304298401,23680,200.39062116198252,356.0179903170152
161,nan,nan,nan,nan,nan,0.5030405521392822,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8035891056060791,9.506979598957301e-05,1.1568676998431329,0.017977799696382135,59.54425179999089,6.558171399752609,0.35579440006404184,50.45351630047662,66.47619539950392,118.09160304069519,23680,200.52230124981628,356.2177386610292
162,nan,nan,nan,nan,nan,0.49497488141059875,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7937533259391785,9.408097070317776e-05,1.1613281996687874,0.017900300037581474,59.56256739993114,6.518724800174823,0.3622065998497419,50.51983409971581,66.46139909999329,118.1460976600647,23680,200.4298107935242,356.2970434066952
163,nan,nan,nan,nan,nan,0.4951859712600708,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7974857091903687,9.309334281139117e-05,1.156650700053433,0.017946600099094212,59.545252899697516,6.524994100240292,0.3564657002571039,50.50673299966729,66.444659300294,118.11064839363098,23680,200.48996701026428,356.3868074479723
164,nan,nan,nan,nan,nan,0.4961148500442505,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7858650088310242,9.210702061874116e-05,1.1602652999572456,0.01827420003246516,59.54600799991749,6.563106799789239,0.3586699998995755,50.457232800195925,66.48605899963877,118.10642337799072,23680,200.49713912861404,356.1648916523787
165,nan,nan,nan,nan,nan,0.50388503074646,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.793674111366272,9.112211228657099e-05,1.1548423001077026,0.01802509991102852,59.55414909962565,6.534916999808047,0.3540965999418404,50.49640330072725,66.46118779928656,118.11569404602051,23680,200.48140250332648,356.29817618538254
166,nan,nan,nan,nan,nan,0.5006334781646729,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8036504983901978,9.013872582117815e-05,1.1562495001999196,0.018015400361036882,59.570767900091596,6.57193009997718,0.3565878997032996,50.473411699873395,66.51730130013311,118.14925718307495,23680,200.4244509409594,355.9976056928908
167,nan,nan,nan,nan,nan,0.504265308380127,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8032392859458923,8.915696906197033e-05,1.1617581000027712,0.018742499756626785,59.557532800215995,6.503346199926455,0.35457490000408143,50.49393330022576,66.43419639990316,118.0929822921753,23680,200.51995927592904,356.44293576545044
168,nan,nan,nan,nan,nan,0.4958191514015198,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8041161894798279,8.817694966963966e-05,1.1545983998221345,0.01801640004850924,59.566436499822885,6.507303799997317,0.3517493002291303,50.50732099969173,66.44350600009784,118.10881352424622,23680,200.4930817050228,356.3929934697475
169,nan,nan,nan,nan,nan,0.4959881901741028,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7938382625579834,8.719877511435623e-05,1.1576668000780046,0.017879500024719164,59.56814850011142,6.531777399970451,0.3566034999967087,50.4974876998167,66.4744089001033,118.13208365440369,23680,200.45358777617113,356.22731201094143
170,nan,nan,nan,nan,nan,0.502618134021759,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8020694851875305,8.622255266398307e-05,1.1563834000262432,0.0175574001041241,59.53976680006599,6.565650100063067,0.35684510006103665,50.46868299972266,66.47981940029422,118.10752749443054,23680,200.49526480110805,356.19832023633927
171,nan,nan,nan,nan,nan,0.5010979175567627,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.801958441734314,8.524838937231292e-05,1.1510867998586036,0.01780799959669821,59.58685750013683,6.606487699697027,0.3547542000596877,50.44007610043627,66.56590739949024,118.16025304794312,23680,200.4057996591453,355.73765798588573
172,nan,nan,nan,nan,nan,0.4932854175567627,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8062766194343567,8.427639206732853e-05,1.1545544998371042,0.01835300005041063,59.564272600080585,6.539075399952708,0.3556548999331426,50.49031279981136,66.47735590001685,118.12563419342041,23680,200.4645322049748,356.2115201395066
173,nan,nan,nan,nan,nan,0.4980575144290924,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.798123300075531,8.330666733948779e-05,1.164560100150993,0.018877799913752824,59.58299119997537,6.6382239999074955,0.3583057002106216,50.3936480001139,66.59839870000724,118.16001582145691,23680,200.40620200814075,355.56410457654783
174,nan,nan,nan,nan,nan,0.4967482388019562,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8068950176239014,8.233932153003491e-05,1.1666172001278028,0.01868460013065487,59.556542599835666,6.531248999846866,0.3558954998734407,50.46353120027925,66.46237169968663,118.09599614143372,23680,200.51484193960684,356.2918294128774
175,nan,nan,nan,nan,nan,0.5010558366775513,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8094249963760376,8.137446071933888e-05,1.1472176001698244,0.017899299855343997,59.554309300059685,6.523192499822471,0.35689069994259626,50.48669720033649,66.4522917996801,118.08856415748596,23680,200.52746147730053,356.3458739900675
176,nan,nan,nan,nan,nan,0.4983108341693878,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7930316925048828,8.041219071526062e-05,1.152588600263698,0.017735200031893328,59.565820000105305,6.520142800029134,0.3527132998860907,50.49242260021856,66.45641130005242,118.10442185401917,23680,200.50053696777954,356.32378482016105
177,nan,nan,nan,nan,nan,0.49733951687812805,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.800620973110199,7.945261704154987e-05,1.169670800154563,0.018148899835068733,59.56677250005305,6.602916300093057,0.362454499816522,50.42515480000293,66.5502921997977,118.14855933189392,23680,200.4256347593706,355.8211274100459
178,nan,nan,nan,nan,nan,0.4955659806728363,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8082526922225952,7.849584492627329e-05,1.1571427999297157,0.017841400112956762,59.5695824000577,6.539318500057561,0.3517562998458743,50.49459439967177,66.47849860007409,118.13416123390198,23680,200.45006247696915,356.2053972135527
179,nan,nan,nan,nan,nan,0.4977196455001831,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7974247932434082,7.754197929027526e-05,1.175800400058506,0.017512300139060244,59.55971799994586,6.551414000132354,0.35423759993864223,50.48145409999415,66.48288190015592,118.14333629608154,23680,200.43449543912527,356.18191214337935
180,nan,nan,nan,nan,nan,0.5031672120094299,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8089882731437683,7.659112473567185e-05,1.156157999765128,0.018105700000887737,59.565438999736216,6.55758360013715,0.35571649979101494,50.470281500282,66.49684479966527,118.12631583213806,23680,200.46337543998385,356.10712164375053
181,nan,nan,nan,nan,nan,0.5019001960754395,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7990319132804871,7.564338553438008e-05,1.1591376999858767,0.01780490024248138,59.55696899991017,6.53607680008281,0.3542660999519285,50.46377529989695,66.46511680018739,118.09164023399353,23680,200.52223809474654,356.2771140715612
182,nan,nan,nan,nan,nan,0.4979309141635895,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7959924340248108,7.469886561668343e-05,1.158864799886942,0.017539300286443904,59.54113309981767,6.503910800005542,0.35647239995887503,50.5024922999728,66.41905560006853,118.0834710597992,23680,200.53611049431382,356.5241900243997
183,nan,nan,nan,nan,nan,0.5000422596931458,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7961058616638184,7.375766855983467e-05,1.1608414002112113,0.018487799738068134,59.54988910027896,6.544708400295349,0.3638750000682194,50.42867199963075,66.4769603003806,118.07007336616516,23680,200.55886580642945,356.2136399287864
184,nan,nan,nan,nan,nan,0.5026602745056152,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8007016181945801,7.28198975766974e-05,1.1728150001436006,0.01867269998183474,59.54529380000895,6.550416499987477,0.36187839991180226,50.4116513003537,66.47626139989006,118.06342124938965,23680,200.5701660125525,356.2173849933017
185,nan,nan,nan,nan,nan,0.5026180744171143,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7942572236061096,7.188565550442764e-05,1.1593226998811588,0.017758599802618846,59.50625490001403,6.5472950997937005,0.35457789967767894,50.44206600089092,66.42588649928803,118.03024196624756,23680,200.62654795515573,356.48752689591595
186,nan,nan,nan,nan,nan,0.4967906177043915,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7966381311416626,7.095504479319656e-05,1.1689739001449198,0.017981600016355515,59.532096200069645,6.543629599997075,0.3569172998541035,50.50446840014774,66.45062469993718,118.12722325325012,23680,200.46183553500632,356.35481392280104
187,nan,nan,nan,nan,nan,0.49615710973739624,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7998021841049194,7.002816749495569e-05,1.1622177000681404,0.018219200166640803,59.512835099885706,6.557452600070974,0.351154699746985,50.42926650031586,66.4396615998703,118.03433847427368,23680,200.61958499611706,356.4136154487311
188,nan,nan,nan,nan,nan,0.5027026534080505,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8113216757774353,6.910512525224569e-05,1.1494054999784566,0.017841599910752848,59.53629659995204,6.589758299785899,0.352031600108603,50.413928600173676,66.4959280997573,118.0619125366211,23680,200.57272909800446,356.11203086714164
189,nan,nan,nan,nan,nan,0.500042200088501,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7980365753173828,6.81860192870503e-05,1.1631479999632575,0.017947000014828518,59.553501299902564,6.583605099905981,0.3540421999641694,50.41199690030771,66.50909559978754,118.08720231056213,23680,200.52977407088574,356.0415276504774
190,nan,nan,nan,nan,nan,0.5035050511360168,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7969930171966553,6.727095038969591e-05,1.1618665001296904,0.018270599975949153,59.54748790001031,6.60649569996167,0.35522490003495477,50.395802100072615,66.52747909998288,118.08737707138062,23680,200.52947730125365,355.9431428990685
191,nan,nan,nan,nan,nan,0.49822622537612915,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7984187006950378,6.636001890779905e-05,1.1559764999256004,0.018417099869111553,59.53786780015798,6.5571271995140705,0.35337540006730705,50.42374290022417,66.46678749960847,118.04914593696594,23680,200.59442033273396,356.26815874228146
192,nan,nan,nan,nan,nan,0.4970863163471222,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7990249991416931,6.545332473526198e-05,1.1577117001579609,0.018107900046743453,59.55950219996157,6.584908199933125,0.35588870020001195,50.43178019984043,66.51840700014145,118.11077952384949,23680,200.48974442013926,355.9916881345286
193,nan,nan,nan,nan,nan,0.49801522493362427,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7995784282684326,6.455096730131817e-05,1.151823499967577,0.01833899997291155,59.53883150004549,6.550882799929241,0.35659159964416176,50.44581370052765,66.4646448995918,118.06462264060974,23680,200.5681250689483,356.27964364773777
194,nan,nan,nan,nan,nan,0.49780386686325073,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7994384169578552,6.365304555962897e-05,1.1647059998940676,0.017987400060519576,59.54430680006044,6.5545673001906835,0.3550612997787539,50.417516900080955,66.4719228000904,118.05725979804993,23680,200.5806338424869,356.2406351809007
195,nan,nan,nan,nan,nan,0.5034630298614502,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7949709296226501,6.275965797743198e-05,1.1518350998230744,0.017954000097233802,59.53446280004573,6.5452821000653785,0.35517899991828017,50.44983279961161,66.45287790012662,118.05739188194275,23680,200.5804094306943,356.34273109419206
196,nan,nan,nan,nan,nan,0.5000001788139343,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8043369054794312,6.187090252474313e-05,1.166278900054749,0.018751899857306853,59.55329410004197,6.564775100065162,0.35918310028500855,50.40338909972343,66.49600420024944,118.06800436973572,23680,200.56238035365556,356.11162331933275
197,nan,nan,nan,nan,nan,0.49826866388320923,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.797073483467102,6.098687666361323e-05,1.1608420999255031,0.018539100070483983,59.53042669981369,6.573778599849902,0.3551815001119394,50.42926370014902,66.47792589984601,118.0718982219696,23680,200.55576607638437,356.2084658849871
198,nan,nan,nan,nan,nan,0.49379241466522217,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8028876185417175,6.010767733743995e-05,1.1549955002847128,0.01827069980208762,59.51640079997014,6.561135299998568,0.35479280006256886,50.42591060040286,66.45059959983337,118.03352999687195,23680,200.620959151417,356.35494852719705
199,nan,nan,nan,nan,nan,0.5048986077308655,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8021968603134155,5.92334009603371e-05,1.1732522998354398,0.01852320015314035,59.53850819991203,6.557829399767797,0.35435540007892996,50.449519699875964,66.4692161999119,118.0948429107666,23680,200.5168000256607,356.2551411585832
200,nan,nan,nan,nan,nan,0.4945944845676422,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.796798586845398,5.836414340656169e-05,1.14559870006633,0.017697900184430182,59.52464830005192,6.518880900170188,0.35295329996733926,50.485429799737176,66.41418040037388,118.04878401756287,23680,200.5950353243535,356.5503610410691
201,nan,nan,nan,nan,nan,0.5029138922691345,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8003019094467163,5.750000000000004e-05,1.1643459000624716,0.018559199903393164,59.517811400059145,6.563867900142213,0.3566946998180356,50.39914710010635,66.45693319992279,118.02391934394836,23680,200.6372956569179,356.32098653669914
202,nan,nan,nan,nan,nan,0.49869078397750854,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8010404109954834,5.6641065503714786e-05,1.1505107000702992,0.018175800156313926,59.510719700017944,6.5242185998067725,0.35390649994951673,50.48424809999415,66.40702059993055,118.04437017440796,23680,200.60253585167442,356.5888032029066
203,nan,nan,nan,nan,nan,0.5009291768074036,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.798599362373352,5.578743410955271e-05,1.1546111998031847,0.017842500325059518,59.5279764996958,6.532240500091575,0.34929339980590157,50.489385499909986,66.42735289991833,118.07380294799805,23680,200.55253077966094,356.4796573435205
204,nan,nan,nan,nan,nan,0.4977197051048279,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7937594056129456,5.4939199427815696e-05,1.1596506000205409,0.01882229998591356,59.54631609990611,6.551137800124707,0.35259130006306805,50.43655649991706,66.4688675000798,118.06833410263062,23680,200.5618202372214,356.2570100953138
205,nan,nan,nan,nan,nan,0.5012668967247009,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.803342342376709,5.4096454476995403e-05,1.1761159999587107,0.018716499907895923,59.560248399793636,6.640079900069395,0.3642383000405971,50.331846600194694,66.58328309981152,118.09440445899963,23680,200.51754448892024,355.6448240093921
206,nan,nan,nan,nan,nan,0.49590378999710083,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7994836568832397,5.325929167357252e-05,1.1563407999055926,0.018027199985226616,59.563292700069724,6.653770800185157,0.3586824002559297,50.362844999617664,66.59377310049604,118.11669945716858,23680,200.4796960025693,355.5888020380634
207,nan,nan,nan,nan,nan,0.4989442229270935,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7994515895843506,5.242780282188238e-05,1.1691748001321685,0.018454500095685944,59.545786999864504,6.5401026000326965,0.35329350002575666,50.44402350002201,66.45763760001864,118.07352328300476,23680,200.5530058016694,356.3172098069486
208,nan,nan,nan,nan,nan,0.4979308545589447,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7999664545059204,5.160207910404768e-05,1.1603051000274718,0.02062240007217042,59.57465609998326,6.558329399966169,0.35167339994222857,50.46392610008479,66.50528129996383,118.13258695602417,23680,200.45273374750587,356.06194782026853
209,nan,nan,nan,nan,nan,0.5038427710533142,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8030034899711609,5.078221106997906e-05,1.1625650999776553,0.018068999896058813,59.5247400002263,6.524548199842684,0.3521162003162317,50.484379699861165,66.41947340028128,118.06847882270813,23680,200.56157440257985,356.5219473706294
210,nan,nan,nan,nan,nan,0.5013936161994934,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8010339736938477,4.9968288627445566e-05,1.1757530999020673,0.017992000095546246,59.518816700030584,6.525850400124909,0.3519895998761058,50.45505489996867,66.41464870012715,118.04907059669495,23680,200.59454835439405,356.5478469504374
211,nan,nan,nan,nan,nan,0.5000423192977905,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7989720702171326,4.916040103221513e-05,1.164205700129969,0.017968300264328718,59.54550569987623,6.553406600345625,0.3542644998524338,50.435706399788614,66.47114510033862,118.07462978363037,23680,200.55112637992744,356.24480312855883
212,nan,nan,nan,nan,nan,0.49923980236053467,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7866370677947998,4.835863687826655e-05,1.1645625999954063,0.018280799995409325,59.5365746000607,6.535625099990284,0.3587241999048274,50.457531099847984,66.44920469995122,118.07346630096436,23680,200.55310258818577,356.36242912050056
213,nan,nan,nan,nan,nan,0.49940890073776245,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8030063509941101,4.7563084088074454e-05,1.1592940002155956,0.017848099960247055,59.541998500033515,6.530634900031146,0.35863140027504414,50.482482699735556,66.44911290029995,118.09358763694763,23680,200.51893141564022,356.3629214362786
214,nan,nan,nan,nan,nan,0.49932435154914856,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8034754395484924,4.677382990296732e-05,1.1537676001607906,0.0182422996731475,59.55428110001958,6.526294899842469,0.35403049999149516,50.488493500306504,66.45284879952669,118.09750771522522,23680,200.51227547579444,356.3428871414864
215,nan,nan,nan,nan,nan,0.5024071335792542,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7974556088447571,4.599096087356058e-05,1.1598955999943428,0.01830929989228025,59.55602789999102,6.512853900028858,0.35954080006922595,50.48035140000866,66.44673189998139,118.08993935585022,23680,200.52512626535517,356.3756910670069
216,nan,nan,nan,nan,nan,0.49987319111824036,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.800381600856781,4.521456285026552e-05,1.1546164002211299,0.017512000194983557,59.530565200111596,6.529014300060226,0.3612792999483645,50.459650899574626,66.43837080031517,118.05562710762024,23680,200.5834078405527,356.42054003960715
217,nan,nan,nan,nan,nan,0.4939190149307251,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8042160868644714,4.444472097387453e-05,1.1520221000246238,0.017869900300865993,59.56776679988252,6.5828176000504754,0.35587130003841594,50.41701999955694,66.52432560027228,118.09696412086487,23680,200.51319842366988,355.9600159239056
218,nan,nan,nan,nan,nan,0.49894437193870544,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7996898889541626,4.368151966622477e-05,1.1498933000839315,0.017786399723263457,59.5494176998036,6.534980699972948,0.3523012003279291,50.536967600142816,66.45448599982774,118.14426302909851,23680,200.4329232149656,356.3341081302078
219,nan,nan,nan,nan,nan,0.49898654222488403,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8029056787490845,4.292504262094007e-05,1.191144499956863,0.019501899980241433,60.30827719994704,6.833394899877021,0.37534970010165125,50.7477114002686,67.53652369990596,119.47968626022339,23680,198.1926864825007,350.6250944336505
220,nan,nan,nan,nan,nan,0.49797311425209045,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7999966144561768,4.217537279425311e-05,1.207772100053262,0.019456099718809128,60.61951319989748,6.8501982001180295,0.37026979989605024,51.17543930062675,67.85943729963037,120.24554777145386,23680,196.93036822459052,348.95662183937657
221,nan,nan,nan,nan,nan,0.4974239468574524,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8056697845458984,4.1432592395908524e-05,1.2099013003171422,0.01944439994986169,60.64745070019853,6.84821880000527,0.3818263998546172,51.110284800146474,67.89694030000828,120.22072649002075,23680,196.97102730422796,348.7638750047933
222,nan,nan,nan,nan,nan,0.49615707993507385,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7972956895828247,4.06967828801473e-05,1.1857031998515595,0.018770900001982227,60.54356949988869,6.667736699979287,0.35921700004837476,51.27430120011559,67.58929409991833,120.05337643623352,23680,197.24559777440044,350.3513435869515
223,nan,nan,nan,nan,nan,0.49961987137794495,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8084402680397034,3.996802493677463e-05,1.1965270999644417,0.020534000039333478,60.627930900023784,6.833399599912809,0.37562379997689277,51.097993600036716,67.85748829995282,120.15460205078125,23680,197.0794259714835,348.96664455552013
224,nan,nan,nan,nan,nan,0.49877527356147766,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.804361879825592,3.924639848231143e-05,1.2221590000553988,0.018461500003468245,61.26626799989026,6.803036199999042,0.38870110019342974,51.86610689992085,68.4764668000862,121.56783843040466,23680,194.7883610150423,345.8122345758965
225,nan,nan,nan,nan,nan,0.5002955794334412,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8032231330871582,3.853198265123035e-05,1.2074713996553328,0.019479699927615002,61.479149799764855,6.891290599887725,0.3766737002879381,51.834164800093276,68.76659379986813,121.81077885627747,23680,194.39987349510048,344.35324903420485
226,nan,nan,nan,nan,nan,0.5006333589553833,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7939683198928833,3.782485578727806e-05,1.2081165000563487,0.019498100242344663,61.85002090013586,6.956126499950187,0.39072409996879287,52.1559476997063,69.21636960029718,122.58354043960571,23680,193.174384710047,342.1156026637134
227,nan,nan,nan,nan,nan,0.5033784508705139,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7959686517715454,3.712509543488377e-05,1.198331299907295,0.01899359980598092,61.1176064000756,6.846280899801059,0.3785963000555057,51.59235700033605,68.36147719973815,121.15522122383118,23680,195.4517499188236,346.3939190607587
228,nan,nan,nan,nan,nan,0.49615710973739624,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8058280348777771,3.643277833065566e-05,1.2114683000254445,0.01859969992074184,61.37859420001041,6.9664823999628425,0.38576110001304187,51.64344970003003,68.74943739990704,121.60878682136536,23680,194.72277142920794,344.4391822765959
229,nan,nan,nan,nan,nan,0.49923980236053467,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7928184270858765,3.574798039496599e-05,1.181055699911667,0.019142999924952164,61.47870100016007,6.863422600086778,0.38778920006006956,51.96933349975734,68.74905580023187,121.90198135375977,23680,194.2544307896079,344.44109412656303
230,nan,nan,nan,nan,nan,0.4945524036884308,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7945512533187866,3.507077672362534e-05,1.2069480000354815,0.019660400110296905,61.637141800136305,6.940066400071373,0.3838698001636658,51.940141599450726,68.98073840048164,122.13164472579956,23680,193.8891435808016,343.2842348326422
231,nan,nan,nan,nan,nan,0.5046875476837158,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7932088971138,3.440124157964761e-05,1.2054826001694892,0.019019999919692054,61.22850560004008,6.944142500171438,0.37279050023062155,51.62835239985725,68.56445860036183,121.40180659294128,23680,195.05475795264513,345.3684384503407
232,nan,nan,nan,nan,nan,0.5013090968132019,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7990522980690002,3.373944838510642e-05,1.2178085000487044,0.02083310004672967,61.63928019985906,6.9778362000361085,0.388280500221299,51.86169049976161,69.0262300001632,122.10937118530273,23680,193.92451021687154,343.057994040005
233,nan,nan,nan,nan,nan,0.5008025169372559,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7889657616615295,3.308546971308322e-05,1.2012096001126338,0.019131299864966422,62.34294109986513,6.852073900430696,0.38124700004118495,52.733785900025396,69.59539330020198,123.53425550460815,23680,191.68772178431652,340.2524057570241
234,nan,nan,nan,nan,nan,0.5004222989082336,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7954780459403992,3.2439377279709067e-05,1.206354899914004,0.02095979987643659,62.53066640000907,6.960632100061048,0.3956611998437438,52.80090960022062,69.9079194997903,123.91853785514832,23680,191.09328119800915,338.7312935277817
235,nan,nan,nan,nan,nan,0.4957348108291626,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7975901961326599,3.18012419363001e-05,1.2109583998390008,0.019869100098730996,62.10886029998073,7.032477200060384,0.38212089985609055,52.357697800092865,69.54332749999594,123.11419534683228,23680,192.3417517637968,340.50714642610944
236,nan,nan,nan,nan,nan,0.5008024573326111,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8041050434112549,3.117113366158783e-05,1.2275028997682966,0.020263900223653764,62.827418899774784,7.121035599819152,0.3966822000220418,52.85662590005086,70.36540059983963,124.45266771316528,23680,190.2731410673891,336.52902986604994
237,nan,nan,nan,nan,nan,0.4980151355266571,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7961606979370117,3.0549121554045294e-05,1.2294745001127012,0.020786299981409684,62.50038880002103,7.122090199874947,0.38649320002878085,52.57602499992936,70.02975849990617,123.83956003189087,23680,191.21514961698816,338.14196289184304
238,nan,nan,nan,nan,nan,0.49995774030685425,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8010494112968445,2.9935273824309497e-05,1.225543800072046,0.018909800186520442,62.36133269988932,6.981940800178563,0.38653170011821203,52.649258399702376,69.74871500037261,123.62671780586243,23680,191.54435562372493,339.50446255351795
239,nan,nan,nan,nan,nan,0.5021536350250244,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8044505715370178,2.9329657787701434e-05,1.2018983001762535,0.019478699861792848,62.50874570035376,6.964641500002472,0.38640650000888854,52.78006750010536,69.87927240022691,123.86433792114258,23680,191.1768988348827,338.8701568667608
240,nan,nan,nan,nan,nan,0.49957770109176636,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.798728883266449,2.87323398568442e-05,1.2099951999261975,0.019148199819028378,62.524606700084405,6.973570500209462,0.3851739998208359,52.76021229993785,69.90249939993373,123.87588357925415,23680,191.1590804908354,338.7575580741316
241,nan,nan,nan,nan,nan,0.4975506067276001,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7954649925231934,2.8143385534380067e-05,1.2143493999610655,0.02058110016514547,62.37598040004377,6.943957500072429,0.3780639002507087,52.720664799475344,69.71858290053206,123.65654230117798,23680,191.49815739085582,339.65119505920546
242,nan,nan,nan,nan,nan,0.5006332993507385,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8055878281593323,2.7562859405787404e-05,1.193791200115811,0.018982599925948307,62.322732500120765,6.9228409999923315,0.3726789999054745,52.63916260015685,69.63723509994452,123.47447395324707,23680,191.7805295446434,340.0479637942843
