epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,gram,gram_w,moment,push,nce,idt,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_idt_eff,transfer_ratio,lr,epoch_time_sec
27,0.8990904235839844,0.5952754592895508,0.006179688572883606,1.7453886413574218,1.8093704223632812,0.04033533573150635,0.2054165458679199,0.7611838531494141,0.001725497990846634,0.034509954452514646,0.0020664213597774506,1.105463714338839e-05,0.734571304321289,0.0,0.14999974250793457,0.10000020027160644,0.10000020027160644,0.1875,0.0,1.0,0.0001247516106276872,53.15547227859497
28,0.8958486938476562,0.5978339385986328,0.005849075317382812,1.7472361755371093,1.7941111755371093,0.03796427488327026,0.19990676879882813,0.7501197052001953,0.0017101185023784638,0.034202370643615726,0.002022569626569748,1.2294724583625794e-05,0.6764076995849609,0.0,0.15999987602233887,0.10000020027160644,0.10000020027160644,0.2000004005432129,0.0,1.0,0.00011986127417882202,53.05825114250183
29,0.8948298645019531,0.6003385543823242,0.005664845705032348,1.7465342712402343,1.7897369384765625,0.035431313514709475,0.1970203399658203,0.7390251922607421,0.0017008121311664582,0.03401623487472534,0.002045322805643082,1.863691839389503e-05,0.6309582901000976,0.0,0.16999996185302735,0.10000020027160644,0.10000020027160644,0.21250017166137694,0.0,1.0,0.00011493020401042716,53.16089463233948
30,0.8950074768066406,0.604765396118164,0.0054209822416305545,1.746992645263672,1.797692108154297,0.03356019020080567,0.19355449676513672,0.7318846130371094,0.0016899906098842622,0.03379981517791748,0.0020295155048370363,1.408315496519208e-05,0.5871108627319336,0.0,0.1800002098083496,0.10000020027160644,0.10000020027160644,0.22499975204467773,0.0,1.0,0.00010997191584307973,53.10428476333618
31,0.8945272827148437,0.6085158920288086,0.005272326469421387,1.7445213317871093,1.7907792663574218,0.0316866397857666,0.1903132438659668,0.7202044677734375,0.001660943180322647,0.033218863010406496,0.002000660300254822,9.7617506980896e-06,0.5499788284301758,0.0,0.18999992370605467,0.10000020027160644,0.10000020027160644,0.23749954223632813,0.0,1.0,0.0001050000000000001,52.97668671607971
32,0.894959716796875,0.6101833724975586,0.005093501806259155,1.7447552490234375,1.7800222778320312,0.030278303623199464,0.1892864990234375,0.717771224975586,0.0016498494148254395,0.032997009754180906,0.0019622744619846345,8.965969900600612e-06,0.5228416061401367,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,0.00010002808415692043,53.221118688583374
33,0.8855255126953125,0.609591178894043,0.004836331903934479,1.7455189514160157,1.7762289428710938,0.02927050828933716,0.1873463821411133,0.712471694946289,0.0016473571956157685,0.03294714212417602,0.0019451235234737396,7.060919306240976e-06,0.495634880065918,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,9.506979598957301e-05,52.96342062950134
34,0.8810670471191406,0.6129223251342774,0.004632379412651062,1.7443954467773437,1.778977508544922,0.02799367904663086,0.18529743194580078,0.7064002990722656,0.0016231314837932586,0.03246260404586792,0.0019269436597824097,6.268770084716379e-06,0.4740961837768555,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,9.013872582117814e-05,53.18885278701782
35,0.8756053161621093,0.6146701049804687,0.004532406330108643,1.74326904296875,1.7834043884277344,0.026849994659423827,0.18468603134155273,0.7002094268798829,0.0016008248925209044,0.032016499042510985,0.0018998077511787415,1.0517298942431808e-05,0.45247806549072267,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,8.524838937231292e-05,52.9190137386322
36,0.8693111419677735,0.613405532836914,0.0043839368224143985,1.7430113220214845,1.7853152465820312,0.02617976188659668,0.1840799331665039,0.7008393096923828,0.0015748380124568939,0.03149676322937012,0.0019164614379405976,1.2492338428273796e-05,0.4371981430053711,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,8.04121907152606e-05,53.23543858528137
37,0.8665494537353515,0.6152325057983399,0.004136322140693665,1.7433798217773437,1.7976750183105468,0.025384833812713625,0.18308347702026367,0.6973581695556641,0.0015677231550216674,0.03135446310043335,0.0018929319083690643,1.9762918236665426e-06,0.42603378295898436,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,7.564338553438006e-05,53.028793811798096
38,0.8626769256591796,0.614853401184082,0.004038271307945251,1.744188232421875,1.78794921875,0.02480689764022827,0.18461782455444337,0.6978848266601563,0.0015574580430984498,0.031149144172668456,0.0018386299908161163,4.9363728612661365e-06,0.41450992584228513,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,7.095504479319654e-05,52.86798095703125
39,0.8598114013671875,0.6168745422363281,0.003884952962398529,1.7425450134277343,1.7946409606933593,0.02431024789810181,0.18349300384521483,0.6956108093261719,0.001541392207145691,0.0308278489112854,0.0018482400476932525,4.3951685074716805e-06,0.40038265228271486,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,6.636001890779905e-05,53.35046100616455
40,0.8553746795654297,0.6171849822998047,0.0037221574783325197,1.7415447998046876,1.8025198364257813,0.0237190580368042,0.18054698944091796,0.6897466278076172,0.0015325663983821868,0.030651328563690187,0.0018483683466911315,2.7450802735984327e-06,0.3887073516845703,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,6.187090252474312e-05,53.219361305236816
41,0.8540865325927735,0.6172598266601562,0.00357268750667572,1.742436981201172,1.8022959899902344,0.023396222591400145,0.18213369369506835,0.6942600250244141,0.0015234901010990143,0.03046980857849121,0.0018016475439071656,5.403360701166093e-06,0.3845556640625,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,5.7500000000000076e-05,53.1081759929657
42,0.8513393402099609,0.6183283615112305,0.0033788910508155824,1.7412457275390625,1.8101792907714844,0.022942423820495605,0.18099843978881835,0.6913066101074219,0.0015156829357147216,0.03031367301940918,0.0017828597128391266,2.933925134129822e-06,0.3751738739013672,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,5.325929167357251e-05,53.085566997528076
43,0.8486510467529297,0.6169953536987305,0.003251190483570099,1.7438372802734374,1.7973033142089845,0.022689113616943358,0.18404701232910156,0.69578857421875,0.0015087828040122985,0.030175647735595702,0.0017741148173809052,1.4610483776777982e-06,0.36961715698242187,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,4.916040103221511e-05,53.03972029685974
44,0.8482392883300781,0.6194838333129883,0.003151378333568573,1.7413478088378906,1.8134461975097655,0.02227494239807129,0.18184364318847657,0.6917577362060547,0.0014934808015823365,0.02986961603164673,0.0017908613383769989,1.7284005298279226e-06,0.36352546691894533,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,4.5214562850265505e-05,53.03849244117737
45,0.8440927124023437,0.6181838989257813,0.0029820281267166136,1.7413113403320313,1.8095396423339845,0.021926259994506835,0.1817782974243164,0.6913931274414062,0.0014772725105285645,0.02954545021057129,0.0017692548036575316,1.7106607265304775e-06,0.35676979064941405,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,4.1432592395908544e-05,53.04598426818848
46,0.8428863525390625,0.6193056106567383,0.002883082926273346,1.7415928649902344,1.8262303161621094,0.02164947032928467,0.18139575958251952,0.6888907623291015,0.0014740234613418578,0.029480466842651366,0.0017513984441757202,1.5243931557051837e-06,0.35082080841064456,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,3.7824855787278033e-05,53.18337535858154
47,0.8417878723144532,0.6204874420166016,0.002715662717819214,1.740146942138672,1.8346987915039064,0.021526482105255127,0.18117372512817384,0.6880629730224609,0.0014660574495792388,0.029321160316467285,0.001742013394832611,6.54271207167767e-07,0.3456121826171875,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,3.440124157964761e-05,53.112592458724976
48,0.8381852722167968,0.617813720703125,0.002710983753204346,1.7397146606445313,1.8377288818359374,0.021330001354217528,0.18157100677490234,0.6880779266357422,0.0014687737822532655,0.02937547445297241,0.0017506560683250426,8.184030593838543e-07,0.34167633056640623,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,3.11711336615878e-05,52.95615100860596
49,0.8383792114257812,0.6196353149414062,0.0026563283801078795,1.7375010681152343,1.8387628173828126,0.02112147331237793,0.18073579788208008,0.687430419921875,0.0014531047642230989,0.029062106609344482,0.001749730259180069,1.1089817417087034e-06,0.33806045532226564,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,2.814338553438004e-05,53.16032671928406
50,0.8360519409179688,0.6179247283935547,0.0025087568163871766,1.7402259826660156,1.8430751037597657,0.021006383895874024,0.18200794219970703,0.6893504333496093,0.0014557117223739625,0.02911423921585083,0.001724117547273636,8.699626778252422e-07,0.3367667770385742,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,2.532629604518476e-05,53.04059290885925
51,0.8361428833007812,0.6201708221435547,0.0023837821185588837,1.7399159240722657,1.848541259765625,0.020724825859069824,0.18096057891845704,0.6871797943115234,0.0014503024518489837,0.029006032943725585,0.0017388612031936646,1.5825778973521665e-07,0.3319753646850586,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,2.2727586640478353e-05,53.064337491989136
52,0.8342334747314453,0.6201685333251953,0.002317304164171219,1.7387623596191406,1.8480661010742188,0.02062723636627197,0.1804659843444824,0.6864224243164062,0.0014379659295082092,0.02875931978225708,0.0017233239114284515,2.219080897702952e-08,0.32710044860839843,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,2.0354380202105085e-05,52.980774879455566
53,0.8330404663085937,0.6183560943603515,0.002230363637208939,1.7407194519042968,1.8530780029296876,0.020589983463287352,0.18271808624267577,0.69099365234375,0.0014331759512424469,0.028663520812988282,0.0017006967961788178,0.0,0.32883468627929685,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,1.8213181523952926e-05,53.17321157455444
54,0.8338954162597656,0.620855827331543,0.002173895537853241,1.7386141967773439,1.8635400390625,0.02049844980239868,0.18167570114135742,0.6884569549560546,0.0014300863444805145,0.028601727485656737,0.0017168983817100526,0.0,0.3247818374633789,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,1.6309859482765848e-05,53.11369228363037
55,0.8324030303955078,0.6199638748168945,0.002125019282102585,1.7393791198730468,1.86238525390625,0.020475611686706544,0.18253637313842774,0.6897474670410156,0.0014226609468460084,0.028453214168548582,0.0017056897282600402,1.1332333542668493e-08,0.32300529479980467,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,1.4649630951960426e-05,53.05610418319702
56,0.8309542846679687,0.6196296310424805,0.002097277194261551,1.7385836791992189,1.8655618286132813,0.02026209592819214,0.1816895866394043,0.6894789123535157,0.0014333945512771606,0.028667893409729004,0.0017143808305263518,1.842960773501545e-07,0.31867788314819334,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,1.3237046502538518e-05,52.97503113746643
57,0.8328649139404297,0.6218382263183594,0.002040926069021225,1.7371810913085937,1.8797926330566406,0.020268604755401612,0.18037124633789062,0.6867324829101562,0.0014429636299610137,0.028859291076660156,0.0017178542912006378,0.0,0.3192157363891602,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,1.2075977930288464e-05,53.16498112678528
58,0.829337387084961,0.6202847290039063,0.0020129989087581636,1.7382733154296874,1.868607635498047,0.020168311595916748,0.18037960052490234,0.6839372253417969,0.0014143782854080201,0.02828756332397461,0.0016777969896793366,1.835674083849881e-08,0.3155685997009277,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,1.1169607643461926e-05,53.05080246925354
59,0.8310462188720703,0.6213477325439453,0.0020644305646419525,1.7385536193847657,1.8735507202148438,0.020114195346832276,0.1819828987121582,0.6854591369628906,0.001403295248746872,0.028065905570983887,0.001691821664571762,0.0,0.31689697265625,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,1.052041994001403e-05,52.864373207092285
60,0.8310460662841797,0.6209646606445313,0.002041163444519043,1.7387380981445313,1.8688743591308594,0.02004983425140381,0.18174434661865235,0.6880912017822266,0.0014019133150577545,0.02803826332092285,0.0017109334468841553,2.096742491630721e-08,0.31785223007202146,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,1.0130194198315487e-05,53.24844527244568
