epoch,loss,distill,code,code_ref,code_proto,proto,style_ce,prob,prob_margin,prob_weight_mean,cls_target_prob,cls_hard_ratio,dir,proto_sep,style_pred_acc,xfer_margin,proto_cos_max,proto_cos_mean,same_id,cycle,gram,moment,push,nce,idt,w_cycle_eff,w_nce_eff,w_idt_eff,style_ref_alpha,transfer_ratio,lr,epoch_time_sec
11,0.4702220275998116,0.07908985279500484,0.010857594991102814,0.005101995263248682,0.0057555997744202616,0.023541395273059606,0.0,0.01735297399573028,0.0004491524434342864,3.0564998507499697,0.8083078652620316,0.7705000013113021,0.0,0.0,1.0,0.6166157335042953,0.42138671875,0.42138671875,0.0,0.029928053356707097,0.0,0.0,0.0,0.0,0.06785453334450722,7.0,0.0,0.20000000298023224,0.0,1.0,0.00010500000000000002,12.975329875946045
12,0.43027263879776,0.07630425989627838,0.009482084354385734,0.004894871800206602,0.004587212426122278,0.023146082647144794,0.0,0.015984564227983354,0.00030446645209849523,3.0158998370170593,0.810979288816452,0.7670000076293946,1.826849620556459e-05,0.0,1.0,0.6219585597515106,0.43017578125,0.43017578125,0.0,0.02615285515785217,0.0,0.0,0.0,0.0,0.06318458039313554,7.0,0.0,0.20000000298023224,0.0,1.0,9.01387258211781e-05,10.871921300888062
13,0.4339940816164017,0.08131448682397605,0.008401759434491396,0.004392579023260623,0.004009180446155369,0.02509699035435915,0.0,0.0164428458083421,0.000363061749002469,3.2739999413490297,0.8034073531627655,0.8014999955892563,0.0,0.0,1.0,0.606814730167389,0.44189453125,0.44189453125,0.0,0.025142613984644412,0.0,0.0,0.0,0.0,0.05952897816896439,7.0,0.0,0.20000000298023224,0.0,1.0,7.564338553438001e-05,10.860768556594849
14,0.39319335520267484,0.07573316544294358,0.007926245895214378,0.004212503461167217,0.0037137423874810337,0.02334439866244793,0.0,0.015703623788431285,0.00015727294289717974,3.0912997841835024,0.8025456756353379,0.8030000001192092,0.0,0.0,1.0,0.6050913363695145,0.45361328125,0.45361328125,0.0,0.021752746775746346,0.0,0.0,0.0,0.0,0.05576473549008369,7.0,0.0,0.20000000298023224,0.0,1.0,6.187090252474307e-05,12.903393507003784
15,0.3716843381524086,0.07476335018873215,0.006645602080971003,0.004058863909449428,0.0025867381831631065,0.023139018565416336,0.0,0.014788103429600597,0.00018358870847805519,3.0767998099327087,0.8018656700849534,0.7795000016689301,0.0,0.0,1.0,0.6037313401699066,0.4646484375,0.4646484375,0.0,0.019714082311838865,0.0,0.0,0.0,0.0,0.05290389284491539,7.0,0.0,0.20000000298023224,0.0,1.0,4.916040103221507e-05,10.682258367538452
16,0.35708649307489393,0.07283438835293055,0.0067740509053692225,0.004274956253357232,0.0024990946229081603,0.024049875698983668,0.0,0.014455581130459905,0.00026348752071498894,3.0361998677253723,0.7999517440795898,0.7924999922513962,0.0,0.0,1.0,0.5999034523963929,0.47470703125,0.47470703125,0.0,0.018219124944880604,0.0,0.0,0.0,0.0,0.05031090509146452,7.0,0.0,0.20000000298023224,0.0,1.0,3.782485578727799e-05,10.57228970527649
17,0.35595598071813583,0.0737594984471798,0.006654559867456555,0.004271007841452956,0.002383552002720535,0.02438120823353529,0.0,0.013969678431749344,0.00022190383798204039,3.044899892807007,0.8011529386043549,0.7939999967813491,0.0,0.0,1.0,0.602305856347084,0.48232421875,0.48232421875,0.0,0.018035643640905617,0.0,0.0,0.0,0.0,0.04952012915164232,7.0,0.0,0.20000000298023224,0.0,1.0,2.8143385534380006e-05,13.42807412147522
18,0.3587366670370102,0.075675468146801,0.006089532095938921,0.004238002269994467,0.0018515298201236875,0.024650614708662033,0.0,0.014761956129223108,0.00017302410462889385,3.1869998812675475,0.7955550163984298,0.8165000021457672,0.0,0.0,1.0,0.5911100327968597,0.48759765625,0.48759765625,0.0,0.017717764247208834,0.0,0.0,0.0,0.0,0.047643153369426726,7.0,0.0,0.20000000298023224,0.0,1.0,2.0354380202105065e-05,10.705326080322266
19,0.35293946862220765,0.07571092173457146,0.005666023097001016,0.004269015416502953,0.0013970076804980635,0.024917189590632917,0.0,0.014270397089421748,0.0001319009279995953,3.1898998498916624,0.7985166311264038,0.8034999936819076,0.0,0.0,1.0,0.5970332562923432,0.49169921875,0.49169921875,0.0,0.017200093902647495,0.0,0.0,0.0,0.0,0.04672694932669401,7.0,0.0,0.20000000298023224,0.0,1.0,1.4649630951960417e-05,10.602873802185059
20,0.33738421052694323,0.07281830050051212,0.005622149514965713,0.004341583407949656,0.0012805660953745246,0.023898889496922492,0.0,0.014057186152786016,0.0001020498290586147,3.0361999034881593,0.7951578259468078,0.8134999990463256,0.0,0.0,1.0,0.590315642952919,0.4953125,0.4953125,0.0,0.016045933263376354,0.0,0.0,0.0,0.0,0.04646993689239025,7.0,0.0,0.20000000298023224,0.0,1.0,1.1169607643461924e-05,13.346200942993164
