period,source_root,dataset_key,method,event_type,path,time_hint,metric_hint,note
2026-05-29T14:17:13,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\representation\semantic_region_highpass_from_w34e6_smoke_20260529\logs\training_20260529_141705.csv,,,Curated remote experiment log.
2026-05-29T14:18:40,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\representation\semantic_region_highpass_from_w34e6_full_20260529\logs\training_20260529_141744.csv,,,Curated remote experiment log.
2026-05-29T14:57:58,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\representation\region_atom_highpass_from_w34e6_full_20260529\logs\training_20260529_145703.csv,,,Curated remote experiment log.
2026-05-29T15:21:12,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\representation\region_atom_highpass_routerinit_from_w34e6_full_20260529\logs\training_20260529_152016.csv,,,Curated remote experiment log.
2026-05-29T15:48:09,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\representation\shared_operator_atom_from_w34e6_full_20260529\logs\training_20260529_154714.csv,,,Curated remote experiment log.
2026-05-29T17:22:06,I:\,schrodingerbridge_representation_probe,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\style_representation_formation_probe\sp_t0_band_separated_formed\logs\training_20260529_172057.csv,,,Curated remote experiment log.
2026-05-29T18:40:28,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\representation\phaseb_metric_finetune\logs\training_20260529_183846.csv,,,Curated remote experiment log.
2026-05-29T19:24:37,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\representation\phaseb_v15_metric_full\logs\training_20260529_192229.csv,,,Curated remote experiment log.
2026-05-29T19:51:36,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\representation\phasec_actuator_amp\logs\training_20260529_194926.csv,,,Curated remote experiment log.
2026-05-29T20:18:32,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\representation\phased_low_kinetic\logs\training_20260529_201617.csv,,,Curated remote experiment log.
2026-05-29T20:40:52,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\representation\phasee_renderer\logs\training_20260529_203903.csv,,,Curated remote experiment log.
2026-05-29T21:40:36,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\representation\phasef_e3_metric\logs\training_20260529_213521.csv,,,Curated remote experiment log.
2026-05-29T22:43:44,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\representation\phaseg_revolution_finetune\logs\training_20260529_223818.csv,,,Curated remote experiment log.
2026-05-29T23:19:26,I:\,schrodingerbridge_exp_general,LANCET/LBM,log_file,I:\Github\Latent_Style\SchrodingerBridge\exp\representation\phaseh_scratch_hf\logs\training_20260529_231046.csv,,,Curated remote experiment log.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_00_holy_grail\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_00_holy_grail\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_00_holy_grail\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_00_holy_grail\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_00_holy_grail\logs\training_20260406_012309.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_00_holy_grail\logs\training_20260406_013009.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_00_holy_grail\logs\training_20260406_013242.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_01_highway_cut\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_01_highway_cut\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_01_highway_cut\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_01_highway_cut\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_01_highway_cut\logs\training_20260406_023632.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_02_dirty_skip\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_02_dirty_skip\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_02_dirty_skip\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_02_dirty_skip\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_02_dirty_skip\logs\training_20260406_033747.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_03_decoder_usurpation\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_03_decoder_usurpation\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_03_decoder_usurpation\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_03_decoder_usurpation\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_03_decoder_usurpation\logs\training_20260406_043944.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_04_muddy_routing\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_04_muddy_routing\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_04_muddy_routing\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_04_muddy_routing\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46\46_04_muddy_routing\logs\training_20260406_054119.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_08_natural_spectrum_reset\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_08_natural_spectrum_reset\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_08_natural_spectrum_reset\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_08_natural_spectrum_reset\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_08_natural_spectrum_reset\logs\training_20260406_090130.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_09_real_holy_grail\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_09_real_holy_grail\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_09_real_holy_grail\logs\training_20260406_102104.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_repulse\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_repulse\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_repulse\logs\training_20260406_133019.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_repulse\logs\training_20260406_133508.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_repulse\logs\training_20260406_134755.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_splash\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\46_splash\logs\training_20260406_185348.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_A01_ResOn_TheFilter\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_A01_ResOn_TheFilter\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_A01_ResOn_TheFilter\logs\training_20260403_053935.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_A02_Capacity_Conv1\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_A02_Capacity_Conv1\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_A02_Capacity_Conv1\logs\training_20260403_062623.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_A03_WindowAttn_Size8\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_A03_WindowAttn_Size8\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_A03_WindowAttn_Size8\logs\training_20260403_070501.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_A04_Modulator_GlobalOnly\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_A04_Modulator_GlobalOnly\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_A04_Modulator_GlobalOnly\logs\training_20260403_075505.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_I01_Skip_TotalBlind\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_I01_Skip_TotalBlind\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_I01_Skip_TotalBlind\logs\training_20260403_085445.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_I02_Skip_ConcatFusion\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_I02_Skip_ConcatFusion\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_I02_Skip_ConcatFusion\logs\training_20260403_094300.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_I03_Gate_Hires_Only\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_I03_Gate_Hires_Only\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_I03_Gate_Hires_Only\logs\training_20260403_103150.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_I04_Gain_Vanilla\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_I04_Gain_Vanilla\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_I04_Gain_Vanilla\logs\training_20260403_112027.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_L01_SWD_TurnOff\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_L01_SWD_TurnOff\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_L01_SWD_TurnOff\logs\training_20260403_000556.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_L02_Color_TurnOff\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_L02_Color_TurnOff\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_L02_Color_TurnOff\logs\training_20260403_004705.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_L04_SWD_Nuke\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_L04_SWD_Nuke\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_L04_SWD_Nuke\logs\training_20260403_022029.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_P01_Patch_LargeOnly\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_P01_Patch_LargeOnly\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_P01_Patch_LargeOnly\logs\training_20260403_030715.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_P02_Patch_FullSpectrum\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_P02_Patch_FullSpectrum\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_P02_Patch_FullSpectrum\logs\training_20260403_040102.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_P03_Patch_NanoClash\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_P03_Patch_NanoClash\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_P03_Patch_NanoClash\logs\training_20260403_045438.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_S01_Baseline_Gold\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_S01_Baseline_Gold\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_S01_Baseline_Gold\logs\training_20260402_221747.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_S02_DeepConv3\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_S02_DeepConv3\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Ablate43\Ablate43_S02_DeepConv3\logs\training_20260402_230831.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0010\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0010_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0020\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0020_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_01_oracle\logs\training_20260404_011547.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\full_eval\epoch_0010\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\full_eval\epoch_0010_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\full_eval\epoch_0020\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\full_eval\epoch_0020_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\logs\training_20260404_013958.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_03_ghost_wireframe\full_eval\epoch_0010\summary.json,,,Remote curated summary.json after experiment-path filter.
