"remote_root","directory","epoch","checkpoint_path","checkpoint_mb","checkpoint_last_write","config_path","ablation_stage","ablation_axis","batch_size","num_epochs","data_root","style_tokenizer","tokenizer_projection_mode","tokenizer_content_adaptive","style_spatial_mode","train_log_path","train_log_lines","train_last_epoch","train_epoch_time_sec","train_sum_epoch_time_sec","samples_seen","samples_per_sec","cuda_peak_allocated_gb","eval_summary_path","eval_summary_kind","eval_timestamp","transfer_clip_style","transfer_content_lpips","transfer_art_fid","transfer_art_fid_fid","full_clip_style","full_content_lpips","full_art_fid","wall_total_sec","eval_total_sec","lancet_generation_sec","config_note"
"I:\Github\Latent_Style\SchrodingerBridge\exp","aaai2027_path_kinetic_h_base_seed42_b44_k000","epoch_0003","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k000\epoch_0003.pt","67.259","2026-06-03 15:55:55","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k000\config.json","kinetic_removed_000","aaai2027_path_kinetic","44","3","I:\wikiart_distinct5_latents_512_ema","factorized","global_vq","False","vq_content_guided","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k000\logs\training_20260603_155235.csv","4","3","63.74997162818909","199.110300779343","4972","77.99219157301509","8.862105369567871","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k000\full_eval\epoch_0003\summary.json","full_eval","2026-06-03 16:01:04","0.658164993673563","0.5129519894333333",,,"0.6790328614314397","0.5073434180933333",,"88.4397754999809","18.536596699850634","5.329024597769603","Matched no-kinetic arm for the Distinct5 path-stability packet. Keeps the H-family queue and tokenizer fixed while removing kinetic regularization."
"I:\Github\Latent_Style\SchrodingerBridge\exp","aaai2027_path_kinetic_h_base_seed42_b44_k025","epoch_0001","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\epoch_0001.pt","67.259","2026-06-03 15:42:17","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\config.json","kinetic_weakened_025","aaai2027_path_kinetic","44","3","I:\wikiart_distinct5_latents_512_ema","factorized","global_vq","False","vq_content_guided","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\logs\training_20260603_154105.csv","4","3","63.78039622306824","199.039002180099","4972","77.95498765185964","8.86479139328003","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\full_eval\epoch_0001\summary.json","full_eval","2026-06-03 15:46:06","0.6586881843209266","0.5019077220166668",,,"0.6792149577140808","0.4976535291866667",,"88.58594169979915","18.554572300054133","5.238061398966238","Matched weakened-kinetic arm for the Distinct5 path-stability packet. Keeps the H-family queue and tokenizer fixed while reducing kinetic weight to 0.25."
"I:\Github\Latent_Style\SchrodingerBridge\exp","aaai2027_path_kinetic_h_base_seed42_b44_k025","epoch_0002","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\epoch_0002.pt","67.259","2026-06-03 15:43:20","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\config.json","kinetic_weakened_025","aaai2027_path_kinetic","44","3","I:\wikiart_distinct5_latents_512_ema","factorized","global_vq","False","vq_content_guided","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\logs\training_20260603_154105.csv","4","3","63.78039622306824","199.039002180099","4972","77.95498765185964","8.86479139328003","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\full_eval\epoch_0002\summary.json","full_eval","2026-06-03 15:47:50","0.6598901497324308","0.4655916909",,,"0.6824611087640126","0.4599805675466667",,"88.38396210013889","18.469020399963483","5.299694099696353","Matched weakened-kinetic arm for the Distinct5 path-stability packet. Keeps the H-family queue and tokenizer fixed while reducing kinetic weight to 0.25."
"I:\Github\Latent_Style\SchrodingerBridge\exp","aaai2027_path_kinetic_h_base_seed42_b44_k025","epoch_0003","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\epoch_0003.pt","67.259","2026-06-03 15:44:24","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\config.json","kinetic_weakened_025","aaai2027_path_kinetic","44","3","I:\wikiart_distinct5_latents_512_ema","factorized","global_vq","False","vq_content_guided","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\logs\training_20260603_154105.csv","4","3","63.78039622306824","199.039002180099","4972","77.95498765185964","8.86479139328003","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\full_eval\epoch_0003\summary.json","full_eval","2026-06-03 15:49:34","0.658762426475684","0.47396453401666666",,,"0.6817093665599825","0.46676262926666673",,"88.40818769996986","18.582263600081205","5.334702600724995","Matched weakened-kinetic arm for the Distinct5 path-stability packet. Keeps the H-family queue and tokenizer fixed while reducing kinetic weight to 0.25."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0001","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0001.pt","43.591","2026-06-02 04:38:00","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\config.json","baseline_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","direct_atom_residual",,"class","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv","9","8","62.23699736595154","506.223088264465","4972","79.8881727980031","8.774822235107422","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0001\summary.json","full_eval","2026-06-02 04:47:29","0.6582108319799105","0.45806865981666667",,,"0.6869580874443055","0.44675554204",,"101.42849573700005","29.16678016500009","4.877724310002122","Remote 3060 formal Distinct5 baseline. EMA VAE, packed train latents, 150-image test set, checkpoints every epoch, deferred eval for every epoch after training. Batch 44 selected after b36/b40 stayed below the 9GB formal VRAM floor."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0002","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0002.pt","43.591","2026-06-02 04:39:03","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\config.json","baseline_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","direct_atom_residual",,"class","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv","9","8","62.23699736595154","506.223088264465","4972","79.8881727980031","8.774822235107422","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0002\summary.json","full_eval","2026-06-02 04:49:54","0.6584387902915478","0.46777756084999994",,,"0.6860809911489486","0.457772996",,"95.40597825800069","24.137606383000275","4.99213579300249","Remote 3060 formal Distinct5 baseline. EMA VAE, packed train latents, 150-image test set, checkpoints every epoch, deferred eval for every epoch after training. Batch 44 selected after b36/b40 stayed below the 9GB formal VRAM floor."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0003","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0003.pt","43.591","2026-06-02 04:40:05","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\config.json","baseline_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","direct_atom_residual",,"class","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv","9","8","62.23699736595154","506.223088264465","4972","79.8881727980031","8.774822235107422","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0003\summary.json","full_eval","2026-06-02 04:52:27","0.6579876839617887","0.4692781951500001",,,"0.6860834253231683","0.4571856810266667",,"97.88693645900003","26.01914990000023","4.977412211003866","Remote 3060 formal Distinct5 baseline. EMA VAE, packed train latents, 150-image test set, checkpoints every epoch, deferred eval for every epoch after training. Batch 44 selected after b36/b40 stayed below the 9GB formal VRAM floor."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0004","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0004.pt","43.591","2026-06-02 04:41:08","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\config.json","baseline_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","direct_atom_residual",,"class","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv","9","8","62.23699736595154","506.223088264465","4972","79.8881727980031","8.774822235107422","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0004\summary.json","full_eval","2026-06-02 04:54:51","0.6590914752086003","0.46428104769999995",,,"0.6869252529144286","0.45247792004",,"95.14059642399934","24.0224012460003","4.948407328004578","Remote 3060 formal Distinct5 baseline. EMA VAE, packed train latents, 150-image test set, checkpoints every epoch, deferred eval for every epoch after training. Batch 44 selected after b36/b40 stayed below the 9GB formal VRAM floor."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0005","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0005.pt","43.591","2026-06-02 04:42:11","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\config.json","baseline_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","direct_atom_residual",,"class","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv","9","8","62.23699736595154","506.223088264465","4972","79.8881727980031","8.774822235107422","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0005\summary.json","full_eval","2026-06-02 04:57:15","0.6584814369678497","0.4673042670166666",,,"0.685235158999761","0.45619142970666665",,"94.90749232599956","24.001372813999296","4.836594395999782","Remote 3060 formal Distinct5 baseline. EMA VAE, packed train latents, 150-image test set, checkpoints every epoch, deferred eval for every epoch after training. Batch 44 selected after b36/b40 stayed below the 9GB formal VRAM floor."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0006","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0006.pt","43.591","2026-06-02 04:43:13","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\config.json","baseline_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","direct_atom_residual",,"class","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv","9","8","62.23699736595154","506.223088264465","4972","79.8881727980031","8.774822235107422","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0006\summary.json","full_eval","2026-06-02 04:59:39","0.6578508920470874","0.47181150605",,,"0.684218872944514","0.46126124737333335",,"95.09559635999994","23.973817081999186","4.9787824039967745","Remote 3060 formal Distinct5 baseline. EMA VAE, packed train latents, 150-image test set, checkpoints every epoch, deferred eval for every epoch after training. Batch 44 selected after b36/b40 stayed below the 9GB formal VRAM floor."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0007","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0007.pt","43.591","2026-06-02 04:44:16","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\config.json","baseline_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","direct_atom_residual",,"class","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv","9","8","62.23699736595154","506.223088264465","4972","79.8881727980031","8.774822235107422","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0007\summary.json","full_eval","2026-06-02 05:02:03","0.658814528187116","0.4712493931166667",,,"0.6857960153420767","0.4599169549866666",,"95.01530161799928","24.09841414099992","4.986207259006733","Remote 3060 formal Distinct5 baseline. EMA VAE, packed train latents, 150-image test set, checkpoints every epoch, deferred eval for every epoch after training. Batch 44 selected after b36/b40 stayed below the 9GB formal VRAM floor."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_baseline_direct_atom_residual_b44_remote","epoch_0008","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\epoch_0008.pt","43.591","2026-06-02 04:45:18","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\config.json","baseline_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","direct_atom_residual",,"class","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\logs\training_20260602_043649.csv","9","8","62.23699736595154","506.223088264465","4972","79.8881727980031","8.774822235107422","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0008\summary.json","full_eval","2026-06-02 05:04:27","0.6602280591924985","0.46489553474999995",,,"0.687648866891861","0.45274286515999995",,"94.8003261089998","23.815491705999193","5.006239374002689","Remote 3060 formal Distinct5 baseline. EMA VAE, packed train latents, 150-image test set, checkpoints every epoch, deferred eval for every epoch after training. Batch 44 selected after b36/b40 stayed below the 9GB formal VRAM floor."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0001","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0001.pt","49.807","2026-06-02 05:08:08","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\config.json","variant_a_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","class_prototypes",,"prototype","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","9","8","62.34275555610657","507.093955278397","4972","79.75265057902922","8.802279949188232","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0001\summary.json","full_eval","2026-06-02 05:17:30","0.6542031515638033","0.4553355510166666",,,"0.6816299575964611","0.4463813316933334",,"95.24508640099975","24.14337901500039","5.014923876005014","Remote 3060 Distinct5 Variant A. EMA VAE, packed train latents, per-class prototype tokenizer with latent-stat initialization, checkpoints every epoch, deferred eval for every epoch after training."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0002","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0002.pt","49.807","2026-06-02 05:09:10","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\config.json","variant_a_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","class_prototypes",,"prototype","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","9","8","62.34275555610657","507.093955278397","4972","79.75265057902922","8.802279949188232","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0002\summary.json","full_eval","2026-06-02 05:19:55","0.6560736366609732","0.4858347599666667",,,"0.6804277596871057","0.47641838556000005",,"95.29496694299996","24.10759077199964","5.160183132999919","Remote 3060 Distinct5 Variant A. EMA VAE, packed train latents, per-class prototype tokenizer with latent-stat initialization, checkpoints every epoch, deferred eval for every epoch after training."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0003","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0003.pt","49.807","2026-06-02 05:10:13","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\config.json","variant_a_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","class_prototypes",,"prototype","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","9","8","62.34275555610657","507.093955278397","4972","79.75265057902922","8.802279949188232","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0003\summary.json","full_eval","2026-06-02 05:22:29","0.6568251612285774","0.4820433579666667",,,"0.6818462192614873","0.4735761494",,"97.8382688419997","26.15513122900029","4.889786023001761","Remote 3060 Distinct5 Variant A. EMA VAE, packed train latents, per-class prototype tokenizer with latent-stat initialization, checkpoints every epoch, deferred eval for every epoch after training."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0004","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0004.pt","49.807","2026-06-02 05:11:16","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\config.json","variant_a_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","class_prototypes",,"prototype","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","9","8","62.34275555610657","507.093955278397","4972","79.75265057902922","8.802279949188232","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0004\summary.json","full_eval","2026-06-02 05:24:53","0.6574405712385972","0.4751035907",,,"0.682672283609708","0.46686770513333337",,"95.34430218299985","24.29492001900053","5.036512601003778","Remote 3060 Distinct5 Variant A. EMA VAE, packed train latents, per-class prototype tokenizer with latent-stat initialization, checkpoints every epoch, deferred eval for every epoch after training."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0005","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0005.pt","49.807","2026-06-02 05:12:18","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\config.json","variant_a_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","class_prototypes",,"prototype","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","9","8","62.34275555610657","507.093955278397","4972","79.75265057902922","8.802279949188232","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0005\summary.json","full_eval","2026-06-02 05:27:17","0.6566498090823492","0.48110805548333324",,,"0.6812477378050485","0.4733033690400001",,"95.02715564099981","24.042591844000526","4.841983157002687","Remote 3060 Distinct5 Variant A. EMA VAE, packed train latents, per-class prototype tokenizer with latent-stat initialization, checkpoints every epoch, deferred eval for every epoch after training."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0006","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0006.pt","49.807","2026-06-02 05:13:21","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\config.json","variant_a_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","class_prototypes",,"prototype","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","9","8","62.34275555610657","507.093955278397","4972","79.75265057902922","8.802279949188232","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0006\summary.json","full_eval","2026-06-02 05:29:41","0.6563564091424146","0.48108626511666663",,,"0.6803196161190668","0.47340470421333336",,"94.86079137599972","23.9651683029997","4.79163324799174","Remote 3060 Distinct5 Variant A. EMA VAE, packed train latents, per-class prototype tokenizer with latent-stat initialization, checkpoints every epoch, deferred eval for every epoch after training."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0007","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0007.pt","49.807","2026-06-02 05:14:23","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\config.json","variant_a_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","class_prototypes",,"prototype","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","9","8","62.34275555610657","507.093955278397","4972","79.75265057902922","8.802279949188232","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0007\summary.json","full_eval","2026-06-02 05:32:05","0.6588117668529352","0.4803388535833332",,,"0.6833796360890071","0.4720447937866667",,"94.7584971490005","24.029940254000394","4.834248290995674","Remote 3060 Distinct5 Variant A. EMA VAE, packed train latents, per-class prototype tokenizer with latent-stat initialization, checkpoints every epoch, deferred eval for every epoch after training."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_a_class_prototypes_b44_remote","epoch_0008","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\epoch_0008.pt","49.807","2026-06-02 05:15:26","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\config.json","variant_a_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","class_prototypes",,"prototype","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\logs\training_20260602_050656.csv","9","8","62.34275555610657","507.093955278397","4972","79.75265057902922","8.802279949188232","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0008\summary.json","full_eval","2026-06-02 05:34:30","0.659583698908488","0.4712177094666667",,,"0.6849461014270782","0.46229617677333334",,"95.04837335200136","24.12782883","4.947571018994495","Remote 3060 Distinct5 Variant A. EMA VAE, packed train latents, per-class prototype tokenizer with latent-stat initialization, checkpoints every epoch, deferred eval for every epoch after training."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0001","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0001.pt","66.393","2026-06-02 05:50:05","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\config.json","variant_b_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","global_vq",,"vq","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv","9","8","62.0492148399353","504.975627660751","4972","80.12994222128313","8.798192501068115","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0001\summary.json","full_eval","2026-06-02 05:59:32","0.6530886772274971","0.47625287186666665",,,"0.6772124817371368","0.46821412551999997",,"98.81614170499961","26.482609131000572","5.208919007007353","Remote 3060 Distinct5 Variant B. EMA VAE, packed train latents, global VQ-style tokenizer with VAE-latent-stat initialization, checkpoints every epoch, deferred eval for every epoch after training."
"I:\Github\Latent_Style\SchrodingerBridge\exp","distinct5_512_ema_variant_b_global_vq_b44_remote","epoch_0002","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\epoch_0002.pt","66.393","2026-06-02 05:51:08","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\config.json","variant_b_remote","distinct5_512_representation","44","8","/mnt/i/wikiart_distinct5_samam_512_latents_ema/train","factorized","global_vq",,"vq","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\logs\training_20260602_054854.csv","9","8","62.0492148399353","504.975627660751","4972","80.12994222128313","8.798192501068115","I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0002\summary.json","full_eval","2026-06-02 06:01:57","0.6525793705880641","0.47013386258333334",,,"0.6797462602059047","0.46049798427999994",,"95.60686075800004","24.218487976999313","5.133348948987987","Remote 3060 Distinct5 Variant B. EMA VAE, packed train latents, global VQ-style tokenizer with VAE-latent-stat initialization, checkpoints every epoch, deferred eval for every epoch after training."
