"remote_root","archive","run","eval_name","summary_entry","summary_bytes","unrar_p_exit_code","metric_path","metric_value"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.photo.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.photo.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.photo.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.photo.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.photo.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.photo.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.photo.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.photo.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.count","30"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.clip_dir","0.6200906217098237"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.clip_style","0.6392959554990133"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.content_lpips","0.6863388836666666"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.clip_content","0.5701902533333333"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.Hayao.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.count","30"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.clip_dir","0.5129570096731186"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.clip_style","0.6634645164012909"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.content_lpips","0.6974439726666667"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.clip_content","0.5650519356666664"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.monet.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.count","30"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.clip_dir","0.5417650878429413"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.clip_style","0.6913159906864166"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.content_lpips","0.6985958629999999"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.clip_content","0.5709332133333334"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.vangogh.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.count","30"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.clip_dir","0.45754260073105496"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.clip_style","0.6448085407416025"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.content_lpips","0.7015739666666667"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.clip_content","0.5568475999999999"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.fid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.kid_style",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.kid_style_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.kid_baseline_std",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","matrix_breakdown.cezanne.cezanne.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.clip_dir","0.558009207089742"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.clip_style","0.6744546715021135"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.clip_content","0.5993043476133333"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.content_lpips","0.7095504060000001"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.all_pairs_overview.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.clip_dir","0.5745093921820323"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.clip_style","0.6704431146879991"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.clip_content","0.5994025738833333"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.content_lpips","0.7106535370333333"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.style_transfer_ability.classifier_acc","0.0"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.clip_dir","0.4920084667205811"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.clip_style","0.6905008987585703"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.clip_content","0.5989114425333333"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.content_lpips","0.7051378818666667"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.art_fid_content_lpips",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.fid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.delta_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.delta_fid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.art_fid_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.art_fid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.kid_baseline",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.delta_kid",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.identity_reconstruction.delta_kid_ratio",""
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.photo_to_art_performance.clip_dir","0.5868115648627281"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.photo_to_art_performance.clip_style","0.6592167561252912"
"I:\Github\Latent_Style","Cycle-NCE\45.rar","45_04_micro_rebel","epoch_0030","45\45_04_micro_rebel\full_eval\epoch_0030\summary.json","20366","0","analysis.photo_to_art_performance.clip_content","0.6212185377499999"
