step,image_dir,metric_wall_seconds,count,content_lpips,clip_style,clip_content
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_014000/images,22.98664665222168,750.0,0.2639113309085369,0.5829080765247345,0.8892438104947408
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_014250/images,23.98387098312378,750.0,0.259144643470645,0.586478925983111,0.8917453452746074
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_014500/images,24.715868711471558,750.0,0.25131811917821567,0.5814734466870626,0.8967587847709656
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_014750/images,23.82090663909912,750.0,0.2483273509591818,0.5813364714781444,0.8959606278737386
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_015000/images,23.411516904830933,750.0,0.26773632887005805,0.5829802968502045,0.895825672229131
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_015250/images,22.720151662826538,750.0,0.24684397921959558,0.5791956132650375,0.8985314536094665
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_015500/images,23.212552309036255,750.0,0.25582179382940134,0.580329916159312,0.8905026267369588
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_015750/images,22.85942554473877,750.0,0.24515519283960263,0.585734459400177,0.9005758271217347
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_016000/images,22.92950701713562,750.0,0.23234311839441457,0.5771141802072525,0.9041780138015747
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_016250/images,22.823705911636353,750.0,0.23193718883395195,0.5819681299527486,0.8995260711510976
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_016500/images,23.02214026451111,750.0,0.2582489027629296,0.5799262362321218,0.8966153434117635
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_016750/images,23.219327926635742,750.0,0.23545837959398827,0.5805771132707596,0.9064261087576548
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_017000/images,22.984347820281982,750.0,0.25368615469833217,0.5803532710870107,0.894088008483251
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_017250/images,22.987140655517578,750.0,0.23561384286731482,0.5790465739568075,0.9000417109330495
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_017500/images,22.926318407058716,750.0,0.24456705956409375,0.5816881914536158,0.9005478827953338
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_017750/images,23.009571313858032,750.0,0.2694084180196126,0.5839423935015996,0.8953117873668671
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_018000/images,22.999356985092163,750.0,0.23608767035851877,0.5794778939088185,0.8978312185605367
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_018250/images,22.98982334136963,750.0,0.23973188455899558,0.580147306839625,0.9033992911974589
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_018500/images,22.935205698013306,750.0,0.23660346879065036,0.5794969551960627,0.8984600154558817
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_018750/images,23.044968605041504,750.0,0.2419088754703601,0.5826802523136139,0.9043782280286153
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_019000/images,22.921244859695435,750.0,0.2398177939852079,0.5802350601355235,0.9005237360000611
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_019250/images,22.831586122512817,750.0,0.2674334083944559,0.5785079059998194,0.8941657889684042
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_019500/images,22.7546284198761,750.0,0.2223002499639988,0.5787086550394694,0.9011933921178182
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_019750/images,22.616019010543823,750.0,0.24818740132947764,0.5831006257534027,0.8996896879673004
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_020000/images,22.623285055160522,750.0,0.24344345115870236,0.5816369869709015,0.9047136178811391
1000000000000,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/last/images,23.439921379089355,750.0,0.32091208057602244,0.5904715350866317,0.8757487408320109
