epoch,loss,semigroup,swd,moment,identity,identity_ratio,delta_tv,delta_l2,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec,oom_skipped_batches
62,0.22680369019508362,2.9689522307307925e-06,1.0119117177964654e-05,0.4279577434062958,2.659155597939389e-06,0.1958763748407364,1.4417373677133583e-06,2.5268421036117594e-11,1.2417232990264893,0.9999999403953552,0.9999999403953552,0.8105184435844421,0.00018126766014315594,1.4966741999669466,0.023448599909897894,79.68710620020283,5.272388100216631,0.4433349998726044,70.07433799971477,85.42627790020197,157.00095105171204,31040,197.7058087360008,363.35423669356214,0.0
63,0.22831782698631287,2.94340657092107e-06,1.0685668712540064e-05,0.43091148138046265,2.6799955321621383e-06,0.1984858363866806,1.3900271369493566e-06,2.706035048816169e-11,1.2408944368362427,0.9999999403953552,0.9999999403953552,0.8087265491485596,0.0001806703422122987,1.4991695000207983,0.022960799949942157,79.68982960001449,5.260104899934959,0.44118130003334954,70.08406369996374,85.41407659993274,157.00001740455627,31040,197.7069844522144,363.4061414184327,0.0
64,0.22670993208885193,3.179847453793627e-06,1.0836676665348932e-05,0.4277946949005127,2.8343847588985227e-06,0.19884023070335388,1.664847218307841e-06,3.760422875864755e-11,1.2387746572494507,0.9999999403953552,0.9999999403953552,0.8059275150299072,0.00018006472617569064,1.5001218000834342,0.02310829985071905,79.6946596999478,5.254824699921301,0.4361704999464564,70.1024320005672,85.40876319966628,157.0148003101349,31040,197.68837038731343,363.4287494297925,0.0
65,0.22759035229682922,2.8668127924902365e-06,1.0898585969698615e-05,0.42939293384552,2.3882093955762684e-06,0.19971005618572235,1.162136300081329e-06,1.5847044163019852e-11,1.240980625152588,0.9999999403953552,0.9999999403953552,0.7992359399795532,0.00017945087844595484,1.5081844998057932,0.022901299904333428,79.7313355000806,5.320020600047428,0.4402485001483001,70.02195729967207,85.51450590018067,157.0482292175293,31040,197.64629091746167,362.97935272212595,0.0
66,0.22688205540180206,3.050015266126138e-06,1.0814094821398612e-05,0.42759138345718384,1.996282662730664e-06,0.19793812930583954,9.719935860630358e-07,1.165906780842274e-11,1.2406526803970337,0.9999999403953552,0.9999999403953552,0.8001161813735962,0.0001788288663384123,1.5323114998464007,0.023585700313560665,79.72630729997763,5.34195669987821,0.45370269982959144,69.99635769985616,85.545552399999,157.077978849411,31040,197.60885788935263,362.84761894880654,0.0
67,0.226434588432312,3.3370251912856475e-06,1.0640504115144722e-05,0.42717355489730835,2.379513944106293e-06,0.1991623342037201,1.1344557151460322e-06,1.4559331171226653e-11,1.2406820058822632,0.9999999403953552,0.9999999403953552,0.7945690751075745,0.00017819875806370002,1.4987099999270868,0.023171400069259107,79.67678539990447,5.269407500134548,0.44164440012536943,70.09859289950691,85.41100870023365,157.0114607810974,31040,197.69257508708498,363.4191946958599,0.0
68,0.2270759642124176,3.5236207622801885e-06,1.0813327207870316e-05,0.42852553725242615,2.614638333398034e-06,0.1980992704629898,1.222519586008275e-06,2.0385923851784504e-11,1.2406607866287231,0.9999999403953552,0.9999999403953552,0.8041104674339294,0.00017756062272029108,1.4997147998656146,0.023024599766358733,79.67566800006898,5.266415199963376,0.4395892999600619,70.09436360021937,85.40469709975878,157.0027666091919,31040,197.70352249437832,363.4460521971416,0.0
69,0.22784654796123505,3.4658319236768875e-06,1.0863560419238638e-05,0.43003544211387634,2.745020992733771e-06,0.2028672993183136,1.3996102552482625e-06,2.4268701631635636e-11,1.240740418434143,0.9999999403953552,0.9999999403953552,0.7945928573608398,0.0001769145302869169,1.5127302999899257,0.0236670000012964,79.70922619989142,5.258667800051626,0.442397100123344,70.11794230007217,85.43395810006768,157.06842613220215,31040,197.6208762280084,363.32157247874727,0.0
70,0.22701449692249298,3.051115072594257e-06,1.0901504538196605e-05,0.4283837378025055,2.1491991901712026e-06,0.19884014129638672,1.0363194178353297e-06,1.4247114772658609e-11,1.2405860424041748,0.9999999403953552,0.9999999403953552,0.7997692823410034,0.0001762605516148937,1.495709000271745,0.024659500049892813,79.68585189987789,5.265630599751603,0.4369109999097418,70.09350890028873,85.41305299958913,157.00494527816772,31040,197.70077907422612,363.4104965215248,0.0
71,0.2273455262184143,3.510519263727474e-06,1.2866154065704904e-05,0.42882439494132996,2.413419451841037e-06,0.19449098408222198,1.1666220416373108e-06,1.7157419582303213e-11,1.2405282258987427,0.9999999403953552,0.9999999403953552,0.7961979508399963,0.00017559875842035252,1.4932887998293154,0.023685399937676266,79.67960049989051,5.267703400138998,0.4362973998649977,70.09999019978568,85.40728669983218,157.0045690536499,31040,197.70125281763836,363.4350322952127,0.0
72,0.22772525250911713,3.6347928471514024e-06,1.553192487335764e-05,0.4294370412826538,2.4848911834851606e-06,0.19616620242595673,9.512648944109969e-07,1.5254705484912812e-11,1.2410366535186768,0.9999999403953552,0.9999999403953552,0.798743486404419,0.0001749292232763748,1.498405000049388,0.023009299824479967,79.68896769997082,5.253729900025064,0.4377473997010384,70.09504710050533,85.4034542995214,157.0005464553833,31040,197.7063182313254,363.45134110311915,0.0
73,0.227951318025589,2.864515863620909e-06,1.285586131416494e-05,0.4300077259540558,1.9634762793430127e-06,0.2009020894765854,9.652316066421918e-07,1.1905591963679019e-11,1.2407081127166748,0.9999999403953552,0.9999999403953552,0.805450439453125,0.00017425201960503416,1.502597500133561,0.023594899859745055,79.68888349996996,5.26451250014361,0.44129060007981025,70.07870459981496,85.41828150005313,157.00268936157227,31040,197.70361976740318,363.3882519631432,0.0
74,0.22927908599376678,2.7138025870954152e-06,5.5313415941782296e-05,0.4300374686717987,2.0498625872278353e-06,0.19822807610034943,9.586905207470409e-07,1.1813027119000896e-11,1.2408325672149658,0.9999999403953552,0.9999999403953552,0.797734797000885,0.00017356722166934446,1.498914400144713,0.022938900045119226,79.67324850003934,5.275698499870487,0.4370131999021396,70.08453200024087,85.40889909985708,156.99569129943848,31040,197.7124323800536,363.4281711523892,0.0
75,0.22810761630535126,3.138432703053695e-06,3.74908595404122e-05,0.4289534091949463,2.2326719317788957e-06,0.20373713970184326,8.94784477623034e-07,1.2926435095927946e-11,1.2399495840072632,0.9999999403953552,0.9999999403953552,0.8036140203475952,0.00017287490456511639,1.5051140997675247,0.023297099891351536,79.6716198999784,5.263241700071376,0.4325142998714,70.05808380027884,85.39067299981252,156.95743346214294,31040,197.76062410887113,363.50574260104673,0.0
76,0.227824866771698,2.819813971655094e-06,2.195755223510787e-05,0.4291779696941376,1.7859521221907926e-06,0.20138531923294067,8.136979658956989e-07,7.526350202791132e-12,1.2388031482696533,0.9999999403953552,0.9999999403953552,0.7916151881217957,0.00017217514421272208,1.5032262999739032,0.02348459995118901,79.68119620007928,5.258590599696618,0.43602340010693297,70.0879284000257,85.39929479983402,156.9942774772644,31040,197.71421289221928,363.46904354133295,0.0
77,0.22770552337169647,3.5702782952284906e-06,1.6494816009071656e-05,0.42945778369903564,2.199669324909337e-06,0.1983570158481598,8.778171718404337e-07,1.1221049263376859e-11,1.2397608757019043,0.9999999403953552,0.9999999403953552,0.7990978956222534,0.0001714680173487698,1.4973103997763246,0.022671400132821873,79.68385180001496,5.251394699967932,0.4369575001474004,70.10560509952484,85.39487540026312,157.00082302093506,31040,197.7059699608136,363.4878539784644,0.0
78,0.2280266433954239,3.264806309744017e-06,1.5294275726773776e-05,0.4301644563674927,2.1450653093779692e-06,0.203060582280159,8.109701070679876e-07,9.623261389146709e-12,1.2412893772125244,0.9999999403953552,0.9999999403953552,0.8075259327888489,0.0001707536015176887,1.501701699802652,0.02405260020168498,79.70945709981606,5.2948669000470545,0.43870520015479997,70.06185449968325,85.4670818002196,157.03450632095337,31040,197.66356278765392,363.1807632388385,0.0
79,0.22767628729343414,3.5556145121518057e-06,1.2507757674029563e-05,0.42962074279785156,2.1860676042706473e-06,0.20051537454128265,9.445119530937518e-07,1.1670837039845505e-11,1.2409635782241821,0.9999999403953552,0.9999999403953552,0.8046984672546387,0.00017003197506322549,1.5158660000015516,0.02389909967314452,79.68947240017587,5.304541099932976,0.44468070010771044,70.02895979990717,85.4625932998897,157.01125693321228,31040,197.6928317515696,363.19983751347337,0.0
80,0.22813595831394196,3.4117026643798454e-06,1.1878836630785372e-05,0.430588036775589,1.9158642317052e-06,0.19729383289813995,8.198518912649888e-07,8.540767919285042e-12,1.239755630493164,0.9999999403953552,0.9999999403953552,0.8042094707489014,0.00016930321711985282,1.4999534999078605,0.024031000095419586,79.69744679992436,5.272856899886392,0.4421110998664517,70.08666840021033,85.43644579977263,157.02707600593567,31040,197.67291596785944,363.31099344587443,0.0
81,0.2275657206773758,3.8178995964699425e-06,1.1578508747334126e-05,0.42938873171806335,2.377111059104209e-06,0.20003223419189453,8.366378096980043e-07,1.1149216098960135e-11,1.2404701709747314,0.9999999403953552,0.9999999403953552,0.8019318580627441,0.0001685674076040916,1.501363999734167,0.022802399937063456,79.67127969991998,5.256477000191808,0.4419436999305617,70.06566759993439,85.39250279997941,156.96319818496704,31040,197.75336103576424,363.4979533590563,0.0
82,0.22723212838172913,2.8955448669876205e-06,1.1433952749939635e-05,0.42856788635253906,1.9163835531799123e-06,0.20025767385959625,8.235718382820778e-07,7.863437331834255e-12,1.2401763200759888,0.9999999403953552,0.9999999403953552,0.7953177094459534,0.00016782462720574699,1.5010367999202572,0.023259900335688144,79.65667250016122,5.266973300138488,0.43892829969991,70.05996239968226,85.38583400033531,156.94981336593628,31040,197.77022561746347,363.5263432559329,0.0
83,0.2272174209356308,3.1104939353099326e-06,1.134715694206534e-05,0.42872869968414307,2.0898235106869834e-06,0.19971005618572235,7.92640150848456e-07,8.512593407949964e-12,1.2411370277404785,0.9999999403953552,0.9999999403953552,0.8006815910339355,0.00016707495737906008,1.4859759001410566,0.023849900055211037,79.66611749996082,5.271493299747817,0.44140220011468045,70.06914030035841,85.40286289987853,156.9614450931549,31040,197.75556972973902,363.4538579390428,0.0
84,0.2280023992061615,2.861155735445209e-06,1.15290431494941e-05,0.43025651574134827,1.7603116475584102e-06,0.199130117893219,7.015013920863566e-07,6.4244352025732976e-12,1.2402371168136597,0.9999999403953552,0.9999999403953552,0.7993853688240051,0.00016631848033377535,1.5013987996208016,0.023828499746741727,79.65736630023457,5.284392300149193,0.44418560012127273,70.05050649953773,85.40977270025178,156.9641649723053,31040,197.75214301606158,363.4244538846372,0.0
85,0.22710391879081726,3.257241587562021e-06,1.194473952637054e-05,0.42827916145324707,2.342914285691222e-06,0.19481322169303894,8.403363267461827e-07,1.0565710632792769e-11,1.241373062133789,0.9999999403953552,0.9999999403953552,0.7975409626960754,0.00016555527902612557,1.4930160001094919,0.02318880017264746,79.66960369961453,5.2567813003843185,0.4388909000554122,70.1194287998369,85.3884647002269,157.00609636306763,31040,197.6993296376325,363.5151435146663,0.0
86,0.22696048021316528,3.0427092951867962e-06,1.236888510902645e-05,0.42792245745658875,2.0771690287801903e-06,0.19652065634727478,8.673944194015348e-07,8.409824052424408e-12,1.2409034967422485,0.9999999403953552,0.9999999403953552,0.8012235760688782,0.0001647854371497346,1.4958880001213402,0.02338560001226142,79.67229759990005,5.265924100094708,0.43979429989121854,70.08633229983388,85.40140159989824,156.98711490631104,31040,197.72323364579626,363.4600769835256,0.0
87,0.22798757255077362,4.87494025946944e-06,1.2334320672380272e-05,0.4299522042274475,3.0034666451683734e-06,0.19961346685886383,8.939496183302253e-07,2.2117647990871347e-11,1.2405164241790771,0.9999999403953552,0.9999999403953552,0.8021764755249023,0.00016400903912643954,1.4923504999023862,0.02348510010051541,79.65922059997683,5.249902399955317,0.436958399892319,70.10235450000619,85.36956649992499,156.9681751728058,31040,197.74709087258074,363.5956146037976,0.0
88,0.2273551970720291,3.270730303484015e-06,1.228900237038033e-05,0.42875808477401733,1.6672474885126576e-06,0.1983891725540161,7.26388009297807e-07,1.0262147902284635e-11,1.2416620254516602,0.9999999403953552,0.9999999403953552,0.7995859384536743,0.00016322617009703283,1.5019341001461726,0.02352439987589605,79.62730180021026,5.260490100015886,0.43839430014486425,70.07285529957153,85.34971060024691,156.92734289169312,31040,197.79854439658067,363.68020209678605,0.0
89,0.2276451736688614,3.486732339297305e-06,1.2370421245577745e-05,0.4292481541633606,1.8007575590672786e-06,0.19739049673080444,7.012797027527995e-07,1.1968324768740768e-11,1.240478515625,0.9999999403953552,0.9999999403953552,0.7934858798980713,0.00016243691591192566,1.5098476999555714,0.023433199734427035,79.6717638001719,5.290008800337091,0.4487876000639517,70.0618173997791,85.43399340030737,157.0100438594818,31040,197.69435914418094,363.3214223588936,0.0
90,0.2265719175338745,3.4607080579007743e-06,1.2193604561616667e-05,0.42703500390052795,1.8670046983970678e-06,0.19909794628620148,7.04360331837961e-07,9.91536019956385e-12,1.240688681602478,0.9999999403953552,0.9999999403953552,0.8005260229110718,0.00016164136312173355,1.5024692999722902,0.02281949995085597,79.66134089976549,5.259484099718975,0.43463679976412095,70.09598920066492,85.37828129919944,156.98088788986206,31040,197.73107680329656,363.5585013854226,0.0
91,0.22729286551475525,3.044525101358886e-06,1.2717756362690125e-05,0.42850515246391296,1.6541463310204563e-06,0.19987113773822784,6.707079478474043e-07,1.0066848396550476e-11,1.2404088973999023,0.9999999403953552,0.9999999403953552,0.8038662672042847,0.00016083959896778498,1.5215030000254046,0.024178200168535113,79.6905658999749,5.345484099758323,0.4510524999932386,69.98059960021055,85.511280699895,157.01732730865479,31040,197.68518883895865,362.9930430925953,0.0
92,0.22758829593658447,2.7918752039113315e-06,1.2709921975329053e-05,0.42921367287635803,1.680068862697226e-06,0.20122426748275757,6.135905437076872e-07,8.385867521221169e-12,1.2403439283370972,0.9999999403953552,0.9999999403953552,0.8020158410072327,0.00016003171137255452,1.5031241998949554,0.023127400025259703,79.64672469999641,5.260164599923883,0.4401499997766223,70.07733370017377,85.37016669972218,156.95437741279602,31040,197.7644746942203,363.5930583242145,0.0
93,0.2274128496646881,2.987107791341259e-06,1.3262493666843511e-05,0.4287833273410797,1.7686375031189527e-06,0.20177192986011505,6.190713293108274e-07,8.71776435762417e-12,1.2413039207458496,0.9999999403953552,0.9999999403953552,0.8019254803657532,0.00015921778893002107,1.5071746001485735,0.022916000278200954,79.65822870010743,5.296484699792927,0.44190769994747825,70.06642350001493,85.41953710012604,156.99677753448486,31040,197.71106444004533,363.38291044138896,0.0
94,0.22772791981697083,3.445621359787765e-06,1.3314571333467029e-05,0.4295178949832916,1.9970427729276707e-06,0.198421448469162,7.723748467469704e-07,1.1788718438932033e-11,1.2409642934799194,0.9999999403953552,0.9999999403953552,0.8017759323120117,0.00015839792089595247,1.5027034001250286,0.02318700001342222,79.66990379989147,5.271273200225551,0.443659600103274,70.05714819979039,85.40802360023372,156.97181582450867,31040,197.74250451878632,363.4318965778651,0.0
95,0.227913960814476,3.155690137646161e-06,1.3947333172836807e-05,0.42974984645843506,1.7779767631509458e-06,0.20373721420764923,6.758386916771997e-07,9.504699978457598e-12,1.2400490045547485,0.9999999403953552,0.9999999403953552,0.802498996257782,0.00015757219717811772,1.512026399926981,0.023310999880777672,79.64345919989864,5.273159100062912,0.4346416001499165,70.05495509970933,85.37457089999225,156.94471144676208,31040,197.7766546821759,363.5743017245761,0.0
96,0.22802864015102386,3.094383600910078e-06,3.1883260817267e-05,0.42908939719200134,1.4910031040926697e-06,0.20560568571090698,5.80960545448761e-07,6.7272819259667216e-12,1.241352915763855,0.9999999403953552,0.9999999403953552,0.7988672852516174,0.0001567407083264276,1.501903099939227,0.02358909961185418,79.65478799992707,5.282042699953308,0.44792489989777096,70.04122770071262,85.40834469939,156.95493412017822,31040,197.76377323845773,363.43053022805736,0.0
97,0.22703897953033447,3.1196025247481884e-06,1.371874623146141e-05,0.4279104769229889,1.7247100458916975e-06,0.19948451220989227,6.928885341039859e-07,8.03977110580556e-12,1.2407872676849365,0.9999999403953552,0.9999999403953552,0.7953348755836487,0.0001559035455230047,1.5016466000815853,0.022789800219470635,79.68822080019163,5.26093979991856,0.43974840006558225,70.08817269981955,85.41169880039524,157.00515127182007,31040,197.70051968716,363.4162583809463,0.0
98,0.22782036662101746,2.995812110384577e-06,1.2550157407531515e-05,0.429544061422348,1.5312987216020701e-06,0.20183637738227844,6.431671977225051e-07,6.785836215855712e-12,1.2402313947677612,0.9999999403953552,0.9999999403953552,0.8084582090377808,0.0001550608005721844,1.4940081000386272,0.023432299814885482,79.65858200000366,5.255740699591115,0.43634799975552596,70.07986420116504,85.37410299916519,156.95065331459045,31040,197.7691672157854,363.5762943278422,0.0
99,0.22673282027244568,3.2108080176840303e-06,1.2654925740207545e-05,0.4276231527328491,1.8232790353067685e-06,0.20064431428909302,7.905762799964577e-07,9.544023557572778e-12,1.2420690059661865,0.9999999403953552,0.9999999403953552,0.799237072467804,0.00015421256589044738,1.5009567999804858,0.02358669982641004,79.65373990006628,5.26914309989661,0.4410982998670079,70.06419020047178,85.38756799965631,156.95724749565125,31040,197.76085842012498,363.5189609818251,0.0
100,0.22773490846157074,3.917806225217646e-06,1.3668050996784586e-05,0.42966923117637634,2.1077999008412007e-06,0.20380151271820068,9.662255706643919e-07,1.6459344304164958e-11,1.240462064743042,0.9999999403953552,0.9999999403953552,0.7960938811302185,0.0001533589344962853,1.501939000096172,0.023871200100984424,79.64534070008085,5.266496599913808,0.4411155001143925,70.05997979981476,85.37682400021004,156.9418032169342,31040,197.7803196073559,363.5647069739165,0.0
101,0.22725556790828705,3.4645186133275274e-06,1.2516975402832031e-05,0.428690642118454,1.567184085615736e-06,0.20399482548236847,8.131573849823326e-07,9.338326119323614e-12,1.2404067516326904,0.9999999403953552,0.9999999403953552,0.8015094995498657,0.00015250000000000002,1.4883817998634186,0.02370519985561259,79.57269189978251,5.253671500016935,0.44390659997588955,79.19426530014607,85.29397519963095,165.98739910125732,31040,187.0021469585451,363.9178491487908,0.0
102,0.22771738469600677,3.930033926735632e-06,1.2567823432618752e-05,0.4297066926956177,1.5551256637991173e-06,0.2011597603559494,6.948143322915712e-07,8.781627335030517e-12,1.239890694618225,0.9999999403953552,0.9999999403953552,0.8010287284851074,0.00015163585659343841,1.4900355001736898,0.02345860004425049,79.56159399996977,5.2536972000671085,0.4352950996835716,70.00080780009739,85.2740448997647,156.76797771453857,31040,197.9996199001894,364.00290424226904,0.0
103,0.22684721648693085,3.86652982342639e-06,1.9204677300876938e-05,0.4275638461112976,1.8120713320968207e-06,0.20128856599330902,7.111458444342134e-07,1.063264233602812e-11,1.2416952848434448,0.9999999403953552,0.9999999403953552,0.80243980884552,0.00015076659903966297,1.497349100158317,0.0232122000597883,79.59284870000556,5.228095400030725,0.44104909989982843,70.00065990007715,85.2852053999959,156.78650450706482,31040,197.97622312959552,363.95527048823277,0.0
104,0.22652381658554077,4.177315076958621e-06,1.284725840378087e-05,0.427314430475235,1.923483296195627e-06,0.1969394087791443,8.278514087578515e-07,1.3553935751531299e-11,1.2412992715835571,0.9999999403953552,0.9999999403953552,0.7978114485740662,0.00014989232266256016,1.4873381999495905,0.022679699875880033,79.61850319983205,5.243905400275253,0.4378741000837181,70.03100739978254,85.3229624000669,156.8445496559143,31040,197.90295594010487,363.7942135020814,0.0
105,0.22690173983573914,3.981373993156012e-06,1.2770755347446539e-05,0.4281148910522461,1.7183541558551951e-06,0.19916239380836487,6.861707788630156e-07,9.722696606151437e-12,1.240365982055664,0.9999999403953552,0.9999999403953552,0.801189661026001,0.0001490131233363869,1.4979348999913782,0.022724200069205835,79.58624589972897,5.232388700154843,0.4445653000148013,70.00940590025857,85.28592409996781,156.79747247695923,31040,197.96237470958727,363.9522034564167,0.0
106,0.22822818160057068,3.0394248824450187e-06,1.2933131984027568e-05,0.4307412803173065,1.7187488765557646e-06,0.20270608365535736,8.551924679522926e-07,1.0509550694981495e-11,1.2404958009719849,0.9999999403953552,0.9999999403953552,0.7925381064414978,0.00014812909747525697,1.4848631000204477,0.022926400182768703,79.59368639977765,5.253809700167039,0.4372641999507323,69.98871569972835,85.3076867000782,156.78598022460938,31040,197.97688514963224,363.8593566501147,0.0
107,0.22719688713550568,2.3655741188122192e-06,1.3139137081452645e-05,0.4286574423313141,1.3255494195618667e-06,0.19800257682800293,6.83088558162126e-07,5.33891507392692e-12,1.240087866783142,0.9999999403953552,0.9999999403953552,0.8010968565940857,0.00014724034202256812,1.4913948000757955,0.0233614003227558,79.5799600998871,5.246342700032983,0.44017490022815764,69.98988289939007,85.289839100471,156.77383422851562,31040,197.99222333719084,363.9354972101077,0.0
108,0.22683005034923553,3.2695095342205605e-06,1.3269099326862488e-05,0.4279031455516815,1.7693441805022303e-06,0.19687500596046448,8.26558675726119e-07,9.842327473863488e-12,1.2406301498413086,0.9999999403953552,0.9999999403953552,0.80257248878479,0.00014634695444037114,1.4978622998751234,0.023368199792457744,79.6146446003113,5.282091299886815,0.4370107000868302,69.9721635998867,85.3571148000774,156.83024549484253,31040,197.92100625781887,363.64865509690185,0.0
109,0.22696539759635925,2.9741918297077063e-06,1.3187373951950576e-05,0.42802393436431885,1.6395297279814258e-06,0.19990326464176178,6.881324452479021e-07,9.534663857058145e-12,1.2419540882110596,0.9999999403953552,0.9999999403953552,0.8011259436607361,0.00014544903269868192,1.4840460998821072,0.022747700044419616,79.57771319977473,5.227511999954004,0.44035249986336567,70.02249620051589,85.26832539963652,156.7781949043274,31040,197.9867163220109,364.0273202800851,0.0
110,0.22712892293930054,2.280750095451367e-06,1.3433012099994812e-05,0.4284190535545349,1.1632463383648428e-06,0.20041881501674652,5.885640348424204e-07,4.481894456259683e-12,1.2398704290390015,0.9999999403953552,0.9999999403953552,0.7949772477149963,0.00014454667526473812,1.49363530028495,0.023418900149408728,79.62560049977037,5.24669160018675,0.43734619999304414,70.0074110001442,85.33305720009957,156.83699893951416,31040,197.91248372439784,363.7511770756501,0.0
111,0.22866730391979218,3.1190961635729764e-06,1.3603991646959912e-05,0.4315806031227112,1.572250425851962e-06,0.20009663701057434,7.98891619524511e-07,8.77644745073125e-12,1.239891529083252,0.9999999403953552,0.9999999403953552,0.7946123480796814,0.000143639981092201,1.484970900171902,0.02354839988402091,79.59769949992187,5.23189710022416,0.4430033999669831,70.0084806001687,85.29614839999704,156.79214477539062,31040,197.96910135048995,363.9085771427527,0.0
112,0.2274901121854782,2.4319099338754313e-06,1.3854700227966532e-05,0.4292381703853607,1.3159276477381354e-06,0.20045103132724762,5.783548431281815e-07,5.067449064533047e-12,1.240026593208313,0.9999999403953552,0.9999999403953552,0.8051823377609253,0.00014272904961030414,1.4872735997778364,0.022856700205011293,79.5733961998194,5.2438595998391975,0.4451452000066638,69.98343339987332,85.28525769987027,156.75947761535645,31040,198.01035619781413,363.95504729825325,0.0
113,0.2270323485136032,3.098958586633671e-06,1.3827816474076826e-05,0.4282926917076111,1.480701939726714e-06,0.20012883841991425,6.308756042017194e-07,6.844655051074788e-12,1.2408621311187744,0.9999999403953552,0.9999999403953552,0.7984805107116699,0.00014181398071294978,1.494599300029222,0.023356900259386748,79.58715759997722,5.242533999902662,0.43371220014523715,70.00904149960843,85.2867607002845,156.7941107749939,31040,197.9666190686441,363.9486333533178,0.0
114,0.2261490374803543,3.2201962767430814e-06,1.4621417903981637e-05,0.42643511295318604,1.681361368355283e-06,0.19964562356472015,7.893767133282381e-07,8.591126941792648e-12,1.241221308708191,0.9999999403953552,0.9999999403953552,0.8035634160041809,0.0001408948747477544,1.4862542998162098,0.023392800037981942,79.5770217999816,5.248041600018041,0.4397636000358034,69.99335839954438,85.28821980007342,156.77145671844482,31040,197.99522597883734,363.94240696736034,0.0
115,0.2272501289844513,3.0555943340004887e-06,1.9810095182037912e-05,0.4283997416496277,1.5948967302392703e-06,0.19851799309253693,7.777154564791999e-07,8.491823563772094e-12,1.2401823997497559,0.9999999403953552,0.9999999403953552,0.7983282804489136,0.00013997183250504444,1.4805095999327023,0.023130600136937574,79.59225120008341,5.243034399842145,0.43925830005900934,70.00391309967381,85.2976745001215,156.786301612854,31040,197.97647932691086,363.90206628617744,0.0
116,0.2278560847043991,3.3444343898736406e-06,1.3551300071412697e-05,0.4299947917461395,1.7397351257386617e-06,0.19571521878242493,7.121764724615787e-07,1.1203606618825912e-11,1.241106390953064,0.9999999403953552,0.9999999403953552,0.7961965799331665,0.00013904495520680353,1.4905210995639209,0.023364800144918263,79.60064899994177,5.248257299914258,0.43988689995603636,69.9987520998111,85.31215799995698,156.80463314056396,31040,197.95333453045927,363.8402863987528,0.0
117,0.22723107039928436,2.4990051770146238e-06,1.3968532584840432e-05,0.42871901392936707,1.3586084151029354e-06,0.19507089257240295,6.870109814371972e-07,5.708843987817236e-12,1.2416605949401855,0.9999999403953552,0.9999999403953552,0.7967990636825562,0.00013811434449557248,1.5003279000811744,0.023681899852817878,79.60711289997562,5.273779900162481,0.4413414002920035,69.98590839956887,85.34591610028292,156.83589911460876,31040,197.91387160230028,363.6963714060725,0.0
118,0.22697962820529938,2.5159019969578367e-06,1.4231683962862007e-05,0.42823857069015503,1.262011664948659e-06,0.1983570009469986,6.510271077786456e-07,5.797119728701006e-12,1.2401337623596191,0.9999999403953552,0.9999999403953552,0.79782634973526,0.00013718010242330273,1.4885796001181006,0.022894500056281686,79.59940460062353,5.266190300055314,0.44130980031332,69.97015539879794,85.32979920104844,156.7917685508728,31040,197.96957638071882,363.76506555307367,0.0
119,0.22753237187862396,2.41177963289374e-06,1.3931356079410762e-05,0.42935729026794434,1.3015230706514558e-06,0.20041878521442413,5.867902359568689e-07,5.182285590238367e-12,1.2404117584228516,0.9999999403953552,0.9999999403953552,0.7914915084838867,0.00013624233144016545,1.4849742999358568,0.023330600030021742,79.57726670007105,5.249059699825011,0.43609490018570796,69.99434259984992,85.28575190011179,156.76897430419922,31040,197.99836120487114,363.95293830972616,0.0
120,0.22759637236595154,2.5793401619012e-06,1.4088663192524109e-05,0.4294697642326355,1.1856939181598136e-06,0.19713276624679565,6.248025670174684e-07,4.605086277587045e-12,1.2396976947784424,0.9999999403953552,0.9999999403953552,0.7967051863670349,0.0001353011343833167,1.4990778999344911,0.02327899998635985,79.57236670001294,5.24814829978277,0.44105880017741583,70.00500049997936,85.28485279995948,156.79188227653503,31040,197.9694327876906,363.9567752178233,0.0
121,0.2275378406047821,2.603313532745233e-06,1.3362347090151161e-05,0.4293915629386902,1.389349108649185e-06,0.20273838937282562,6.260502800614631e-07,5.612444536895467e-12,1.240024447441101,0.9999999403953552,0.9999999403953552,0.796262264251709,0.00013435661446562007,1.4993026001320686,0.02325550001114607,79.58311619993765,5.299672800116241,0.44646370023838244,69.9440282995347,85.35250820030342,156.79996633529663,31040,197.95922617499124,363.6682817469874,0.0
122,0.22729067504405975,2.64158893514832e-06,1.576189424667973e-05,0.42874911427497864,1.2647459470827016e-06,0.20045106112957,6.070465019547555e-07,5.214191058089401e-12,1.241152286529541,0.9999999403953552,0.9999999403953552,0.8044643998146057,0.0001334088752643283,1.4925673996913247,0.022737800347385928,79.58312069962267,5.238736300030723,0.43715819995850325,70.00666819972685,85.28175299995928,156.78481912612915,31040,197.97835130344578,363.97000422839363,0.0
123,0.22675935924053192,3.0972721560829086e-06,1.3673735338670667e-05,0.427828311920166,1.5280414800145081e-06,0.19568297266960144,7.535182362516935e-07,8.846277009533221e-12,1.240559697151184,0.9999999403953552,0.9999999403953552,0.7965866923332214,0.00013245802070972488,1.4946109995944425,0.02272700023604557,79.58143879994168,5.2356124999932945,0.44271390011999756,70.01874259937904,85.28249220029102,156.79911923408508,31040,197.96029564209763,363.96684945722166,0.0
