experiment_id,epoch,epoch_time_sec,samples_per_sec,loss,terminal_swd,kinetic_energy
K1_r10_no_photo_target,epoch_0001,,,7.646227836608887,0.0,0.25642621517181396
K1_r10_no_photo_target,epoch_0002,,,7.217006206512451,0.0,0.22917702794075012
K1_r10_no_photo_target,epoch_0003,,,7.08083963394165,0.0,0.23116812109947205
K1_r10_no_photo_target,epoch_0004,,,6.977412223815918,0.0,0.23497791588306427
K1_r10_no_photo_target,epoch_0005,,,6.885752201080322,0.0,0.23969769477844238
K1_r10_no_photo_target,epoch_0006,,,6.779375076293945,0.0,0.24582108855247498
K1_r10_no_photo_target,epoch_0007,,,6.650121212005615,0.0,0.2524240016937256
K1_r10_no_photo_target,epoch_0008,,,6.503709316253662,0.0,0.2596312463283539
K1_r11_photo_target_some,epoch_0001,,,8.035694122314453,0.0,0.2616814076900482
K1_r11_photo_target_some,epoch_0002,,,7.533543109893799,0.0,0.23189838230609894
K1_r11_photo_target_some,epoch_0003,,,7.421015739440918,0.0,0.23285876214504242
K1_r11_photo_target_some,epoch_0004,,,7.325178146362305,0.0,0.23668992519378662
K1_r11_photo_target_some,epoch_0005,,,7.234109401702881,0.0,0.2400282770395279
K1_r11_photo_target_some,epoch_0006,,,7.124645709991455,0.0,0.2460271567106247
K1_r11_photo_target_some,epoch_0007,,,7.016815185546875,0.0,0.2510242462158203
K1_r11_photo_target_some,epoch_0008,,,6.890905857086182,0.0,0.25768330693244934
K1_r12_hayao_cezanne,epoch_0001,,,7.965985298156738,0.0,0.2600635588169098
K1_r12_hayao_cezanne,epoch_0002,,,7.468449592590332,0.0,0.22535714507102966
K1_r12_hayao_cezanne,epoch_0003,,,7.35729455947876,0.0,0.22768981754779816
K1_r12_hayao_cezanne,epoch_0004,,,7.264770030975342,0.0,0.23056000471115112
K1_r12_hayao_cezanne,epoch_0005,,,7.168436050415039,0.0,0.2352115958929062
K1_r12_hayao_cezanne,epoch_0006,,,7.059581756591797,0.0,0.24116092920303345
K1_r12_hayao_cezanne,epoch_0007,,,6.9582905769348145,0.0,0.24710610508918762
K1_r12_hayao_cezanne,epoch_0008,,,6.8320465087890625,0.0,0.25474119186401367
K1_r13_monet_vangogh,epoch_0001,,,7.734184741973877,0.0,0.2618149220943451
K1_r13_monet_vangogh,epoch_0002,,,7.244565010070801,0.0,0.23502498865127563
K1_r13_monet_vangogh,epoch_0003,,,7.141660213470459,0.0,0.23409399390220642
K1_r13_monet_vangogh,epoch_0004,,,7.04377555847168,0.0,0.23653945326805115
K1_r13_monet_vangogh,epoch_0005,,,6.959164619445801,0.0,0.24107171595096588
K1_r13_monet_vangogh,epoch_0006,,,6.842440128326416,0.0,0.24737544357776642
K1_r13_monet_vangogh,epoch_0007,,,6.722911834716797,0.0,0.2528471350669861
K1_r13_monet_vangogh,epoch_0008,,,6.605250358581543,0.0,0.2582108974456787
K1_r14_soft_art,epoch_0001,,,7.966800212860107,0.0,0.2598934769630432
K1_r14_soft_art,epoch_0002,,,7.5093464851379395,0.0,0.23270101845264435
K1_r14_soft_art,epoch_0003,,,7.380865573883057,0.0,0.23020583391189575
K1_r14_soft_art,epoch_0004,,,7.2924628257751465,0.0,0.23357990384101868
K1_r14_soft_art,epoch_0005,,,7.2054901123046875,0.0,0.23706960678100586
K1_r14_soft_art,epoch_0006,,,7.08407735824585,0.0,0.24361498653888702
K1_r14_soft_art,epoch_0007,,,6.976093292236328,0.0,0.2501065135002136
K1_r14_soft_art,epoch_0008,,,6.861008644104004,0.0,0.2570595443248749
K1_r15_hard_art,epoch_0001,,,7.6711506843566895,0.0,0.2616115212440491
K1_r15_hard_art,epoch_0002,,,7.254578113555908,0.0,0.2348407506942749
K1_r15_hard_art,epoch_0003,,,7.141504287719727,0.0,0.23624198138713837
K1_r15_hard_art,epoch_0004,,,7.035094738006592,0.0,0.23904021084308624
K1_r15_hard_art,epoch_0005,,,6.930152416229248,0.0,0.24462522566318512
K1_r15_hard_art,epoch_0006,,,6.821289539337158,0.0,0.2502368688583374
K1_r15_hard_art,epoch_0007,,,6.706604480743408,0.0,0.2556180953979492
K1_r15_hard_art,epoch_0008,,,6.5680012702941895,0.0,0.2637251317501068
K1_r16_photo_hayao_content_art_target,epoch_0001,,,7.766627788543701,0.0,0.26366743445396423
K1_r16_photo_hayao_content_art_target,epoch_0002,,,7.334793567657471,0.0,0.23577731847763062
K1_r16_photo_hayao_content_art_target,epoch_0003,,,7.213864326477051,0.0,0.23722019791603088
K1_r16_photo_hayao_content_art_target,epoch_0004,,,7.1106719970703125,0.0,0.24027734994888306
K1_r16_photo_hayao_content_art_target,epoch_0005,,,7.006065368652344,0.0,0.24520981311798096
K1_r16_photo_hayao_content_art_target,epoch_0006,,,6.891750335693359,0.0,0.2522779405117035
K1_r16_photo_hayao_content_art_target,epoch_0007,,,6.760512351989746,0.0,0.2595243752002716
K1_r16_photo_hayao_content_art_target,epoch_0008,,,6.631731033325195,0.0,0.2652844488620758
K1_r17_art_content_art_target,epoch_0001,,,7.661235809326172,0.0,0.2503812313079834
K1_r17_art_content_art_target,epoch_0002,,,7.266736030578613,0.0,0.22265680134296417
K1_r17_art_content_art_target,epoch_0003,,,7.187621116638184,0.0,0.21952718496322632
K1_r17_art_content_art_target,epoch_0004,,,7.089163780212402,0.0,0.220741868019104
K1_r17_art_content_art_target,epoch_0005,,,6.977661609649658,0.0,0.22502942383289337
K1_r17_art_content_art_target,epoch_0006,,,6.856889724731445,0.0,0.2309015691280365
K1_r17_art_content_art_target,epoch_0007,,,6.7367095947265625,0.0,0.2373671978712082
K1_r17_art_content_art_target,epoch_0008,,,6.601134777069092,0.0,0.2458711564540863
K1_r18_cezanne_fix_prev,epoch_0001,,,7.988997459411621,0.0,0.2574181854724884
K1_r18_cezanne_fix_prev,epoch_0002,,,7.503182411193848,0.0,0.2268662452697754
K1_r18_cezanne_fix_prev,epoch_0003,,,7.377808094024658,0.0,0.22879239916801453
K1_r18_cezanne_fix_prev,epoch_0004,,,7.283454418182373,0.0,0.23115280270576477
K1_r18_cezanne_fix_prev,epoch_0005,,,7.186283588409424,0.0,0.235625222325325
K1_r18_cezanne_fix_prev,epoch_0006,,,7.059818744659424,0.0,0.2423831969499588
K1_r18_cezanne_fix_prev,epoch_0007,,,6.937151908874512,0.0,0.24997922778129578
K1_r18_cezanne_fix_prev,epoch_0008,,,6.791163921356201,0.0,0.25958389043807983
K1_r19_hayao_fix_prev,epoch_0001,,,7.917187690734863,0.0,0.266200453042984
K1_r19_hayao_fix_prev,epoch_0002,,,7.454196929931641,0.0,0.2367621809244156
K1_r19_hayao_fix_prev,epoch_0003,,,7.342394828796387,0.0,0.23746150732040405
K1_r19_hayao_fix_prev,epoch_0004,,,7.263372898101807,0.0,0.24067430198192596
K1_r19_hayao_fix_prev,epoch_0005,,,7.156173229217529,0.0,0.24466031789779663
K1_r19_hayao_fix_prev,epoch_0006,,,7.042510509490967,0.0,0.2504037320613861
K1_r19_hayao_fix_prev,epoch_0007,,,6.924291133880615,0.0,0.25587159395217896
K1_r19_hayao_fix_prev,epoch_0008,,,6.814586639404297,0.0,0.26129722595214844
K2_r00_balanced_default,epoch_0001,,,8.17379093170166,0.0,0.4195156395435333
K2_r00_balanced_default,epoch_0002,,,7.700133323669434,0.0,0.3905935287475586
K2_r00_balanced_default,epoch_0003,,,7.591208457946777,0.0,0.3879205584526062
K2_r00_balanced_default,epoch_0004,,,7.484838485717773,0.0,0.3920740485191345
K2_r00_balanced_default,epoch_0005,,,7.386879920959473,0.0,0.4003661870956421
K2_r00_balanced_default,epoch_0006,,,7.271337985992432,0.0,0.4124585688114166
K2_r00_balanced_default,epoch_0007,,,7.154111385345459,0.0,0.4235190451145172
K2_r00_balanced_default,epoch_0008,,,7.038889408111572,0.0,0.4385610520839691
K2_r01_uniform_unbalanced,epoch_0001,,,8.253539085388184,0.0,0.4094621539115906
K2_r01_uniform_unbalanced,epoch_0002,,,7.763601303100586,0.0,0.3770885765552521
K2_r01_uniform_unbalanced,epoch_0003,,,7.656208515167236,0.0,0.37758955359458923
K2_r01_uniform_unbalanced,epoch_0004,,,7.563739776611328,0.0,0.3824893534183502
K2_r01_uniform_unbalanced,epoch_0005,,,7.462331295013428,0.0,0.38798752427101135
K2_r01_uniform_unbalanced,epoch_0006,,,7.356917858123779,0.0,0.39803624153137207
K2_r01_uniform_unbalanced,epoch_0007,,,7.249037265777588,0.0,0.4092346429824829
K2_r01_uniform_unbalanced,epoch_0008,,,7.1441426277160645,0.0,0.4201297461986542
K2_r02_prev_manual,epoch_0001,,,8.110369682312012,0.0,0.41333073377609253
K2_r02_prev_manual,epoch_0002,,,7.6542510986328125,0.0,0.3812252879142761
K2_r02_prev_manual,epoch_0003,,,7.536178112030029,0.0,0.3855205774307251
K2_r02_prev_manual,epoch_0004,,,7.462621688842773,0.0,0.39058372378349304
K2_r02_prev_manual,epoch_0005,,,7.377790451049805,0.0,0.39654335379600525
K2_r02_prev_manual,epoch_0006,,,7.2803754806518555,0.0,0.40603306889533997
K2_r02_prev_manual,epoch_0007,,,7.169948577880859,0.0,0.4150140583515167
K2_r02_prev_manual,epoch_0008,,,7.065545082092285,0.0,0.42278096079826355
K2_r03_hayao_strong,epoch_0001,,,8.080473899841309,0.0,0.41665467619895935
K2_r03_hayao_strong,epoch_0002,,,7.627583026885986,0.0,0.3854762613773346
K2_r03_hayao_strong,epoch_0003,,,7.526932239532471,0.0,0.38943153619766235
K2_r03_hayao_strong,epoch_0004,,,7.462082862854004,0.0,0.391029417514801
K2_r03_hayao_strong,epoch_0005,,,7.373311996459961,0.0,0.3973250389099121
K2_r03_hayao_strong,epoch_0006,,,7.26708459854126,0.0,0.4055711328983307
K2_r03_hayao_strong,epoch_0007,,,7.1585164070129395,0.0,0.413779079914093
K2_r03_hayao_strong,epoch_0008,,,7.066054344177246,0.0,0.42164745926856995
K2_r04_cezanne_strong,epoch_0001,,,8.183432579040527,0.0,0.4071170687675476
K2_r04_cezanne_strong,epoch_0002,,,7.718540668487549,0.0,0.37544912099838257
K2_r04_cezanne_strong,epoch_0003,,,7.598948001861572,0.0,0.3765789270401001
K2_r04_cezanne_strong,epoch_0004,,,7.504401683807373,0.0,0.3810448944568634
K2_r04_cezanne_strong,epoch_0005,,,7.408942222595215,0.0,0.3888762891292572
K2_r04_cezanne_strong,epoch_0006,,,7.301678657531738,0.0,0.39871731400489807
K2_r04_cezanne_strong,epoch_0007,,,7.1818342208862305,0.0,0.408480167388916
K2_r04_cezanne_strong,epoch_0008,,,7.0547075271606445,0.0,0.42115455865859985
K2_r05_vangogh_strong,epoch_0001,,,7.981539249420166,0.0,0.4157496690750122
K2_r05_vangogh_strong,epoch_0002,,,7.515082836151123,0.0,0.3877792954444885
K2_r05_vangogh_strong,epoch_0003,,,7.393629550933838,0.0,0.3873760998249054
K2_r05_vangogh_strong,epoch_0004,,,7.309082984924316,0.0,0.3919757902622223
K2_r05_vangogh_strong,epoch_0005,,,7.223685264587402,0.0,0.39934104681015015
K2_r05_vangogh_strong,epoch_0006,,,7.114591598510742,0.0,0.4109722375869751
K2_r05_vangogh_strong,epoch_0007,,,7.010136127471924,0.0,0.41934671998023987
K2_r05_vangogh_strong,epoch_0008,,,6.900243282318115,0.0,0.42787301540374756
K2_r06_monet_strong,epoch_0001,,,8.038801193237305,0.0,0.4154457151889801
K2_r06_monet_strong,epoch_0002,,,7.5976057052612305,0.0,0.384118914604187
K2_r06_monet_strong,epoch_0003,,,7.489518165588379,0.0,0.38425499200820923
K2_r06_monet_strong,epoch_0004,,,7.401374340057373,0.0,0.38821664452552795
K2_r06_monet_strong,epoch_0005,,,7.3143839836120605,0.0,0.39497554302215576
K2_r06_monet_strong,epoch_0006,,,7.200231552124023,0.0,0.4058225750923157
K2_r06_monet_strong,epoch_0007,,,7.084887981414795,0.0,0.4148218035697937
K2_r06_monet_strong,epoch_0008,,,6.97972297668457,0.0,0.4254465103149414
K2_r07_art_balanced,epoch_0001,,,8.052424430847168,0.0,0.4182125926017761
K2_r07_art_balanced,epoch_0002,,,7.596536159515381,0.0,0.38600954413414
K2_r07_art_balanced,epoch_0003,,,7.481830596923828,0.0,0.3864347040653229
K2_r07_art_balanced,epoch_0004,,,7.405467987060547,0.0,0.3890201449394226
K2_r07_art_balanced,epoch_0005,,,7.306822776794434,0.0,0.3985997438430786
K2_r07_art_balanced,epoch_0006,,,7.21092414855957,0.0,0.4079621732234955
K2_r07_art_balanced,epoch_0007,,,7.101037979125977,0.0,0.41485416889190674
K2_r07_art_balanced,epoch_0008,,,6.988783359527588,0.0,0.42332279682159424
K2_r08_photo_content_high,epoch_0001,,,8.025588035583496,0.0,0.4206548035144806
K2_r08_photo_content_high,epoch_0002,,,7.628726482391357,0.0,0.38892224431037903
K2_r08_photo_content_high,epoch_0003,,,7.517453193664551,0.0,0.390150785446167
K2_r08_photo_content_high,epoch_0004,,,7.413081645965576,0.0,0.39334505796432495
K2_r08_photo_content_high,epoch_0005,,,7.320240020751953,0.0,0.40247616171836853
K2_r08_photo_content_high,epoch_0006,,,7.214419841766357,0.0,0.4117898941040039
K2_r08_photo_content_high,epoch_0007,,,7.104655742645264,0.0,0.4204455018043518
K2_r08_photo_content_high,epoch_0008,,,7.003034591674805,0.0,0.4283648729324341
K2_r09_photo_content_low,epoch_0001,,,7.968051433563232,0.0,0.4048931896686554
K2_r09_photo_content_low,epoch_0002,,,7.546809673309326,0.0,0.3675329387187958
K2_r09_photo_content_low,epoch_0003,,,7.446967601776123,0.0,0.36736273765563965
K2_r09_photo_content_low,epoch_0004,,,7.368795394897461,0.0,0.3710973858833313
K2_r09_photo_content_low,epoch_0005,,,7.25806999206543,0.0,0.3764917254447937
K2_r09_photo_content_low,epoch_0006,,,7.157982349395752,0.0,0.38495519757270813
K2_r09_photo_content_low,epoch_0007,,,7.053295612335205,0.0,0.39408326148986816
K2_r09_photo_content_low,epoch_0008,,,6.935938358306885,0.0,0.406333327293396
K2_r10_no_photo_target,epoch_0001,,,7.8427324295043945,0.0,0.4104970693588257
K2_r10_no_photo_target,epoch_0002,,,7.400247097015381,0.0,0.3785375654697418
K2_r10_no_photo_target,epoch_0003,,,7.279224395751953,0.0,0.3815264105796814
K2_r10_no_photo_target,epoch_0004,,,7.184469223022461,0.0,0.3880877196788788
K2_r10_no_photo_target,epoch_0005,,,7.106531620025635,0.0,0.3943588137626648
K2_r10_no_photo_target,epoch_0006,,,7.018895626068115,0.0,0.40343400835990906
K2_r10_no_photo_target,epoch_0007,,,6.927917957305908,0.0,0.4101545512676239
K2_r10_no_photo_target,epoch_0008,,,6.829391002655029,0.0,0.4185338318347931
K2_r11_photo_target_some,epoch_0001,,,8.215163230895996,0.0,0.4141777753829956
K2_r11_photo_target_some,epoch_0002,,,7.722271919250488,0.0,0.37950918078422546
K2_r11_photo_target_some,epoch_0003,,,7.610721111297607,0.0,0.38308876752853394
K2_r11_photo_target_some,epoch_0004,,,7.529494285583496,0.0,0.38771870732307434
K2_r11_photo_target_some,epoch_0005,,,7.44365930557251,0.0,0.3936574459075928
K2_r11_photo_target_some,epoch_0006,,,7.34509801864624,0.0,0.4046389162540436
K2_r11_photo_target_some,epoch_0007,,,7.251105785369873,0.0,0.41130220890045166
K2_r11_photo_target_some,epoch_0008,,,7.141114234924316,0.0,0.4207194149494171
K2_r12_hayao_cezanne,epoch_0001,,,8.133363723754883,0.0,0.408362478017807
K2_r12_hayao_cezanne,epoch_0002,,,7.652144908905029,0.0,0.37254151701927185
K2_r12_hayao_cezanne,epoch_0003,,,7.548048973083496,0.0,0.3756805956363678
K2_r12_hayao_cezanne,epoch_0004,,,7.462802886962891,0.0,0.3789202868938446
K2_r12_hayao_cezanne,epoch_0005,,,7.371848106384277,0.0,0.3859943449497223
K2_r12_hayao_cezanne,epoch_0006,,,7.2814412117004395,0.0,0.3949267864227295
K2_r12_hayao_cezanne,epoch_0007,,,7.186619281768799,0.0,0.40306663513183594
K2_r12_hayao_cezanne,epoch_0008,,,7.081806182861328,0.0,0.41272860765457153
K2_r13_monet_vangogh,epoch_0001,,,7.9061360359191895,0.0,0.41633278131484985
K2_r13_monet_vangogh,epoch_0002,,,7.443609714508057,0.0,0.38472694158554077
K2_r13_monet_vangogh,epoch_0003,,,7.34142541885376,0.0,0.3855050206184387
K2_r13_monet_vangogh,epoch_0004,,,7.2560811042785645,0.0,0.3899618983268738
K2_r13_monet_vangogh,epoch_0005,,,7.176220893859863,0.0,0.39595720171928406
K2_r13_monet_vangogh,epoch_0006,,,7.069804668426514,0.0,0.4053305685520172
K2_r13_monet_vangogh,epoch_0007,,,6.9721221923828125,0.0,0.41323986649513245
K2_r13_monet_vangogh,epoch_0008,,,6.875509262084961,0.0,0.42090246081352234
K2_r14_soft_art,epoch_0001,,,8.142114639282227,0.0,0.41316646337509155
K2_r14_soft_art,epoch_0002,,,7.694207668304443,0.0,0.38236725330352783
K2_r14_soft_art,epoch_0003,,,7.5817084312438965,0.0,0.37907567620277405
K2_r14_soft_art,epoch_0004,,,7.5012993812561035,0.0,0.38419270515441895
K2_r14_soft_art,epoch_0005,,,7.416045665740967,0.0,0.38972803950309753
K2_r14_soft_art,epoch_0006,,,7.310958385467529,0.0,0.40043067932128906
K2_r14_soft_art,epoch_0007,,,7.213485240936279,0.0,0.4092079699039459
K2_r14_soft_art,epoch_0008,,,7.1184000968933105,0.0,0.416756808757782
K2_r15_hard_art,epoch_0001,,,7.861451148986816,0.0,0.4193451404571533
K2_r15_hard_art,epoch_0002,,,7.445151329040527,0.0,0.3882425129413605
K2_r15_hard_art,epoch_0003,,,7.3394365310668945,0.0,0.3887794315814972
K2_r15_hard_art,epoch_0004,,,7.25202751159668,0.0,0.39380234479904175
K2_r15_hard_art,epoch_0005,,,7.1579508781433105,0.0,0.4010424017906189
K2_r15_hard_art,epoch_0006,,,7.075477123260498,0.0,0.40870165824890137
K2_r15_hard_art,epoch_0007,,,6.971639633178711,0.0,0.41670405864715576
K2_r15_hard_art,epoch_0008,,,6.863060474395752,0.0,0.4272036552429199
K2_r16_photo_hayao_content_art_target,epoch_0001,,,7.954936504364014,0.0,0.4190827012062073
K2_r16_photo_hayao_content_art_target,epoch_0002,,,7.527785301208496,0.0,0.3892984986305237
K2_r16_photo_hayao_content_art_target,epoch_0003,,,7.422290802001953,0.0,0.3913705348968506
K2_r16_photo_hayao_content_art_target,epoch_0004,,,7.3285675048828125,0.0,0.3953419029712677
K2_r16_photo_hayao_content_art_target,epoch_0005,,,7.227347373962402,0.0,0.4033333361148834
K2_r16_photo_hayao_content_art_target,epoch_0006,,,7.131069183349609,0.0,0.4133054316043854
K2_r16_photo_hayao_content_art_target,epoch_0007,,,7.0187153816223145,0.0,0.42299091815948486
K2_r16_photo_hayao_content_art_target,epoch_0008,,,6.905396938323975,0.0,0.43171247839927673
K2_r17_art_content_art_target,epoch_0001,,,7.834212303161621,0.0,0.3990136981010437
K2_r17_art_content_art_target,epoch_0002,,,7.449486255645752,0.0,0.36593279242515564
K2_r17_art_content_art_target,epoch_0003,,,7.3738203048706055,0.0,0.3629639148712158
K2_r17_art_content_art_target,epoch_0004,,,7.287013530731201,0.0,0.36300063133239746
K2_r17_art_content_art_target,epoch_0005,,,7.19293737411499,0.0,0.36991092562675476
K2_r17_art_content_art_target,epoch_0006,,,7.089399337768555,0.0,0.37755706906318665
K2_r17_art_content_art_target,epoch_0007,,,6.991611957550049,0.0,0.3870067894458771
K2_r17_art_content_art_target,epoch_0008,,,6.890870571136475,0.0,0.3967896103858948
K2_r18_cezanne_fix_prev,epoch_0001,,,8.161850929260254,0.0,0.4072462022304535
K2_r18_cezanne_fix_prev,epoch_0002,,,7.689609050750732,0.0,0.3738196790218353
K2_r18_cezanne_fix_prev,epoch_0003,,,7.573853015899658,0.0,0.37714216113090515
K2_r18_cezanne_fix_prev,epoch_0004,,,7.48950719833374,0.0,0.3789817690849304
K2_r18_cezanne_fix_prev,epoch_0005,,,7.4022626876831055,0.0,0.38614556193351746
K2_r18_cezanne_fix_prev,epoch_0006,,,7.295385360717773,0.0,0.39505645632743835
K2_r18_cezanne_fix_prev,epoch_0007,,,7.192047119140625,0.0,0.4042189121246338
K2_r18_cezanne_fix_prev,epoch_0008,,,7.0845842361450195,0.0,0.4151768982410431
K2_r19_hayao_fix_prev,epoch_0001,,,8.096222877502441,0.0,0.4212225079536438
K2_r19_hayao_fix_prev,epoch_0002,,,7.638479232788086,0.0,0.38847899436950684
K2_r19_hayao_fix_prev,epoch_0003,,,7.5356764793396,0.0,0.3922552168369293
K2_r19_hayao_fix_prev,epoch_0004,,,7.469637393951416,0.0,0.3936507999897003
K2_r19_hayao_fix_prev,epoch_0005,,,7.366214275360107,0.0,0.40075448155403137
