experiment_id,epoch,epoch_num,k_value,recipe_id,description,content_weights,target_weights,balance_target_styles_per_batch,src,target,is_identity,is_transfer,is_photo_to_art,count,clip_style,clip_content,content_lpips,clip_dir,score_ec,score_65_35
K1_r11_photo_target_some,epoch_0002,2,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,monet,False,True,False,30,0.7534183939297994,0.8295021713333334,0.4627578803333333,0.36136282881100973,0.4047680949507011,0.677756697937703
K1_r11_photo_target_some,epoch_0002,2,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,vangogh,True,False,False,30,0.8170623024304707,0.8531521650000001,0.41321640099999996,0.39339024275541307,0.47943875842737815,0.736464756229806
K1_r11_photo_target_some,epoch_0002,2,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,cezanne,False,True,False,30,0.7860437909762065,0.8276105383333334,0.44066453566666675,0.40859960615634916,0.43966216881201,0.7066958766512008
K1_r11_photo_target_some,epoch_0002,2,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,photo,False,True,False,30,0.6475571582714716,0.8304399310000001,0.4450992976666667,0.45867581764856974,0.35932992192581703,0.6151273986931232
K1_r11_photo_target_some,epoch_0002,2,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,Hayao,False,True,False,30,0.633166762193044,0.7967449803333332,0.43614204100000004,0.5381854255994161,0.3570161182368081,0.6089086810754786
K1_r11_photo_target_some,epoch_0002,2,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,monet,False,True,False,30,0.7638995746771494,0.8389774340000001,0.4230073743333333,0.37784731239080427,0.4407644213386183,0.6984821425234805
K1_r11_photo_target_some,epoch_0002,2,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,vangogh,False,True,False,30,0.7873692433039348,0.8454255693333332,0.41131143700000006,0.3976488962769508,0.46351526839099066,0.7178310051975576
K1_r11_photo_target_some,epoch_0002,2,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,cezanne,True,False,False,30,0.8088500122229259,0.8330757623333331,0.4001956303333334,0.4041265293955803,0.48515177173624763,0.7356840373282352
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,photo,True,False,False,30,0.7894740025202434,0.8132008806666665,0.42204892400000005,0.4568392068147659,0.4562773492306013,0.7154409782381582
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,Hayao,False,True,True,30,0.6531222581863403,0.7479557969999999,0.4733249866666666,0.576448239882787,0.3439831740385875,0.6088657224877878
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,monet,False,True,True,30,0.6446697811285654,0.8033401826666666,0.41779926200000006,0.4488852769136429,0.37532722233934923,0.6228056160335675
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,vangogh,False,True,True,30,0.6722174863020579,0.7982042010000001,0.4478623223333333,0.5065601944923401,0.37115660177374254,0.630189553279671
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,cezanne,False,True,True,30,0.6367808709541957,0.7931684273333334,0.42852193133333333,0.48244164884090424,0.36390630229678167,0.6139248901535606
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,photo,False,True,False,30,0.5699191063642501,0.8553631136666667,0.41395260500000003,0.3657506080965201,0.33399960764549674,0.5755640073867626
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,Hayao,True,False,False,30,0.82970010638237,0.8772090706666665,0.32995440633333334,0.37771727790435156,0.5559369003462716,0.7738210269318738
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,monet,False,True,False,30,0.5252133170763652,0.8325132206666664,0.4082726586666666,0.3753800168633461,0.3107830797464586,0.5484932255663041
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,vangogh,False,True,False,30,0.6079612076282501,0.8398409509999999,0.39182914533333335,0.4227532272537549,0.3697442872474517,0.6080345840916959
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,cezanne,False,True,False,30,0.5541777908802032,0.8712266503333334,0.3534727083333333,0.3501542195677757,0.35829106623959417,0.5865001161554655
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,photo,False,True,False,30,0.7350965658823649,0.8033250013333333,0.47339949033333334,0.5419731333851814,0.3871022262478697,0.6621229462068705
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,Hayao,False,True,False,30,0.6358206073443095,0.7813516013333331,0.4970346533333333,0.5540741046269735,0.31979573219074114,0.5893212661071345
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,monet,True,False,False,30,0.8211665411790212,0.8334639263333335,0.4461064203333334,0.4052384001513322,0.4548388749961433,0.7276210046496971
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,vangogh,False,True,False,30,0.796111003557841,0.8385171103333333,0.42736010533333335,0.40401208649079007,0.45588492122033636,0.71789611544593
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,cezanne,False,True,False,30,0.7852050324281057,0.820351356,0.44476572866666664,0.4225290050109228,0.43597274402748565,0.7047152660449354
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,photo,False,True,False,30,0.6989544034004211,0.7893327643333333,0.5169570683333334,0.5121212522188823,0.3376249841198653,0.6233853882936071
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,Hayao,False,True,False,30,0.642416367928187,0.780296128,0.49232408833333335,0.5106833974520365,0.32613931525753115,0.595257208236655
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,monet,False,True,False,30,0.750553145011266,0.8215077233333334,0.47327852,0.3666160121560097,0.39533246335898864,0.6722120622573229
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,vangogh,True,False,False,30,0.8136712729930877,0.8481984053333333,0.41432109333333333,0.3914947248995304,0.47655010155266647,0.7338739447788403
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,cezanne,False,True,False,30,0.7757529179255168,0.8176493906666666,0.4477804193333333,0.3966996391614278,0.42838595103777205,0.6975162498849192
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,photo,False,True,False,30,0.6538110256195069,0.813537898,0.4555438650000001,0.479773618777593,0.35597142402918264,0.6155368139026794
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,Hayao,False,True,False,30,0.643677020072937,0.7836691796666667,0.44602068799999994,0.5576875021060308,0.35658375273021586,0.6122828222474092
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,monet,False,True,False,30,0.7619232217470805,0.8353828473333335,0.42663424233333325,0.3786256819963455,0.43686068532084255,0.6959281093189357
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,vangogh,False,True,False,30,0.7866491119066874,0.8432436016666666,0.41055767000000004,0.400299180050691,0.4636842854147086,0.7176267382393469
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,cezanne,True,False,False,30,0.8026067753632863,0.8268092490000001,0.40238793133333334,0.397245650490125,0.4796474953507361,0.7308586280194693
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,photo,True,False,False,30,0.7877680281798045,0.8039799666666665,0.4327902523333333,0.4649247566858927,0.44682970448373444,0.7105726300002063
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,Hayao,False,True,True,30,0.6603646556536357,0.7417237063333334,0.4909855033333333,0.5888935079177221,0.3361351828139921,0.6073921000081965
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,monet,False,True,True,30,0.6475381016731262,0.7966380470000001,0.424675221,0.45823166171709695,0.3725447152391709,0.6222634387375321
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,vangogh,False,True,True,30,0.6772441844145457,0.7931473416666667,0.456848182,0.5161528060833613,0.36784640999468776,0.6303118561694547
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,cezanne,False,True,True,30,0.6331265618403753,0.7784206563333336,0.4415566543333333,0.4840758060415586,0.3535653154245729,0.6069874361795773
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,photo,False,True,False,30,0.5685483157634735,0.8545942436666666,0.4387329576666667,0.3622573897242546,0.3191074316121628,0.5659998700629245
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,Hayao,True,False,False,30,0.8284191985925039,0.8704427576666665,0.3473367793333333,0.3856244931618373,0.5406787422154826,0.7669046063184608
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,monet,False,True,False,30,0.524773794412613,0.833547478,0.4207954216666667,0.37478035887082417,0.30395138431314084,0.5438245687848651
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,vangogh,False,True,False,30,0.6092280268669128,0.8354012933333334,0.39807707800000003,0.4274413173397382,0.36670831409602667,0.6066712401634933
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,cezanne,False,True,False,30,0.5468467642863591,0.8651459900000001,0.37184170266666666,0.3399919420480728,0.343506332356362,0.5753058008528
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,photo,False,True,False,30,0.7391018748283387,0.7940071609999999,0.4856864290000001,0.5545717341204485,0.38013012457575784,0.6604259684884202
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,Hayao,False,True,False,30,0.6469250977039337,0.7709840073333333,0.5134616826666666,0.5720426450173061,0.3147538484775742,0.5907897245742236
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,monet,True,False,False,30,0.8187165498733521,0.8295384929999998,0.45522631033333333,0.4047096326947212,0.4460152356656695,0.7228365488010122
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,vangogh,False,True,False,30,0.7965261618296305,0.8375976026666667,0.43399217966666664,0.40661880373954773,0.4508400366956652,0.7158447423059265
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,cezanne,False,True,False,30,0.7807368318239848,0.8106981110000001,0.4586085616666667,0.4239039416114489,0.42268423634099694,0.6969659441022569
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,photo,False,True,False,30,0.7079555292924246,0.7710064923333332,0.5371976976666666,0.5380459934473037,0.32764344890614777,0.6221518998567427
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,Hayao,False,True,False,30,0.6497896790504456,0.767809411,0.5103753609999999,0.5266630927721659,0.31815303703100034,0.5937319150327897
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,monet,False,True,False,30,0.7464513619740804,0.8140287296666667,0.48403719666666667,0.3679098094503085,0.38514113727613125,0.665780366449819
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,vangogh,True,False,False,30,0.809442816178004,0.8433821523333334,0.4182162869999999,0.38657427156964935,0.4709206470572157,0.7297621300657027
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,cezanne,False,True,False,30,0.7675824125607809,0.8046140640000001,0.46419082433333336,0.39764083897074065,0.4112776997304232,0.6864617796478409
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,photo,False,True,False,30,0.660200850168864,0.8080551480000001,0.46923682233333336,0.4927179366350174,0.35041030113386107,0.6148976647930949
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,Hayao,False,True,False,30,0.6536875287691752,0.771196923,0.46423471566666674,0.57637659907341,0.35022308471617114,0.6124147432166306
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,monet,False,True,False,30,0.7624313990275066,0.8311519233333334,0.4332132590000001,0.38655168016751607,0.432136007890871,0.6939557687178792
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,vangogh,False,True,False,30,0.7855845808982849,0.839203963,0.41084814899999994,0.4030236278971036,0.4628286099532838,0.7168331254338851
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,cezanne,True,False,False,30,0.7973869621753693,0.8188406320000002,0.41558441466666657,0.3962410807609558,0.4660053682368871,0.7228469802806567
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,photo,True,False,False,30,0.7869114617506663,0.8015924553333333,0.4310085553333333,0.46676262219746906,0.44774588944627,0.7106394557712664
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,Hayao,False,True,True,30,0.6629412392775218,0.7404024023333334,0.5077006233333333,0.5926511973142624,0.3263655588629515,0.6032165873637225
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,monet,False,True,True,30,0.6535265545050303,0.7952159016666667,0.42638137166666656,0.469474204381307,0.37487500577458494,0.6255587803449364
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,vangogh,False,True,True,30,0.6826713701089223,0.7844166206666666,0.4750357373333332,0.5294128487507502,0.3583780724528736,0.6274738825041328
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,cezanne,False,True,True,30,0.643209645152092,0.7761511936666667,0.44614757200000005,0.5013438880443573,0.35624322368050454,0.6119346191488598
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,photo,False,True,False,30,0.5716038972139359,0.8518941499999999,0.429587825,0.37068219284216564,0.3260498222482776,0.5711867944390583
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,Hayao,True,False,False,30,0.8289195418357849,0.8693343043333335,0.3452334329999999,0.3902529055873553,0.5427488027270297,0.7679660006432601
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,monet,False,True,False,30,0.5253034194310506,0.8337943716666667,0.4098095646666666,0.37678085366884867,0.3100290537961004,0.5480138749968495
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,vangogh,False,True,False,30,0.6149012704690298,0.8331919966666667,0.3979666606666667,0.4383218159278234,0.3701910652207791,0.610397494571536
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,Hayao,cezanne,False,True,False,30,0.5525549044211705,0.8623377426666666,0.3638453109999999,0.3542605325579643,0.3515103933774745,0.5818148290237608
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,photo,False,True,False,30,0.7416002551714579,0.7886350959999999,0.48022649999999995,0.5614815910657247,0.3854641602313619,0.6639608908614477
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,Hayao,False,True,False,30,0.6493372122446696,0.7703311843333333,0.5232626936666668,0.5751820385456086,0.30956327346751966,0.5889272451757018
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,monet,True,False,False,30,0.8173498531182607,0.8290910823333333,0.4522498800000001,0.4013894577821096,0.4477034801275096,0.7229899465268694
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,vangogh,False,True,False,30,0.7989158968130747,0.8357209736666665,0.44413497766666665,0.4165045658747355,0.4440894028244548,0.7138480907451653
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,monet,cezanne,False,True,False,30,0.7801590740680695,0.8084560519999998,0.45905315633333327,0.4252689426143964,0.4220245886750314,0.6964347934275785
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,photo,False,True,False,30,0.7072031795978546,0.7725839293333333,0.5268751176666667,0.5343083421389262,0.3345954211329941,0.6252757755552721
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,Hayao,False,True,False,30,0.6523073275883993,0.7660575373333334,0.5053711466666667,0.5313690523306529,0.3226500254659809,0.5971198615991262
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,monet,False,True,False,30,0.7442878544330597,0.8148761416666666,0.4719854486666667,0.36027687018116317,0.3929948175213213,0.6685921983481554
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,vangogh,True,False,False,30,0.814554077386856,0.8475268893333333,0.41409960500000004,0.39388213406006495,0.47724755568981947,0.7345252885514564
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,vangogh,cezanne,False,True,False,30,0.7698158105214437,0.8082821560000001,0.4537335006666666,0.39864526490370433,0.4205245879450017,0.6915735516056051
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,photo,False,True,False,30,0.6644245346387228,0.8078195063333332,0.4587487786666665,0.5010425090789795,0.3596205908570404,0.6213138749818365
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,Hayao,False,True,False,30,0.6566125710805257,0.7700871403333334,0.4663921413333333,0.5812018732229869,0.35037362802789385,0.6135609217356751
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,monet,False,True,False,30,0.7658245106538136,0.8333400596666666,0.42536727466666663,0.3909643183151881,0.4400678256840674,0.6989073857916456
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,vangogh,False,True,False,30,0.7905604203542074,0.8414396443333335,0.41733537733333337,0.4123168701926867,0.4606315890208856,0.717796891163568
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,cezanne,cezanne,True,False,False,30,0.7949778179327647,0.8147468070000001,0.41161735400000005,0.39750005553166073,0.46775115202658624,0.722669507756297
K1_r11_photo_target_some,epoch_0006,6,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,photo,True,False,False,30,0.7888656655947367,0.7977165339999999,0.4294731626666667,0.47821514358123146,0.45006903327262004,0.7124470757032455
K1_r11_photo_target_some,epoch_0006,6,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,photo,Hayao,False,True,True,30,0.6617688675721486,0.7325397796666666,0.5420316283333334,0.591431325674057,0.30306921070171083,0.5904386940052299
