index,timestamp,minutes_from_start,progress_epoch,epoch,epoch_total,step,step_total,loss,tswd,memory_used_mib,memory_total_mib,util_pct,band_status,formal_status
37,2026-06-11T04:42:39.145783+08:00,114.9230557,24.39915254237288,25.0,28.0,471.0,1180.0,7.7921,4.6562,9209.0,12288.0,85.0,under_band,nonformal_under_band
38,2026-06-11T04:45:40.869356+08:00,117.95178191666668,24.39915254237288,25.0,28.0,471.0,1180.0,7.7921,4.6562,9209.0,12288.0,85.0,under_band,nonformal_under_band
39,2026-06-11T04:48:42.576291+08:00,120.98023083333332,24.39915254237288,25.0,28.0,471.0,1180.0,7.7921,4.6562,9209.0,12288.0,85.0,under_band,nonformal_under_band
40,2026-06-11T04:53:20.597060+08:00,125.61391031666668,24.57372881355932,25.0,28.0,677.0,1180.0,7.7929,3.4219,641.0,12288.0,0.0,under_band,nonformal_under_band
41,2026-06-11T04:54:08.990191+08:00,126.4204625,24.025202520252027,25.0,28.0,28.0,1111.0,7.2865,5.1875,9871.0,12288.0,99.0,in_band,formal_in_band
42,2026-06-11T04:57:14.001994+08:00,129.50399255,24.382538253825384,25.0,28.0,425.0,1111.0,7.7476,4.875,9876.0,12288.0,99.0,in_band,formal_in_band
43,2026-06-11T05:00:18.953104+08:00,132.58651105,24.740774077407742,25.0,28.0,823.0,1111.0,7.7792,2.8438,9878.0,12288.0,93.0,in_band,formal_in_band
44,2026-06-11T05:00:27.588068+08:00,132.73042711666668,24.756975697569757,25.0,28.0,841.0,1111.0,7.7813,2.7969,9878.0,12288.0,99.0,in_band,formal_in_band
45,2026-06-11T05:03:33.272192+08:00,135.82516251666667,25.116111611161116,26.0,28.0,129.0,1111.0,7.7461,5.5625,9878.0,12288.0,91.0,in_band,formal_in_band
46,2026-06-11T05:06:38.299535+08:00,138.90895156666664,25.476147614761476,26.0,28.0,529.0,1111.0,7.7144,4.1875,9878.0,12288.0,78.0,in_band,formal_in_band
47,2026-06-11T05:08:52.772889+08:00,141.15017413333334,25.738073807380736,26.0,28.0,820.0,1111.0,7.7366,2.8438,9878.0,12288.0,91.0,in_band,formal_in_band
48,2026-06-11T05:11:57.728863+08:00,144.2327737,26.098109810981097,27.0,28.0,109.0,1111.0,7.8551,5.5938,9878.0,12288.0,99.0,in_band,formal_in_band
49,2026-06-11T05:12:45.077880+08:00,145.02192398333332,26.191719171917192,27.0,28.0,213.0,1111.0,7.9081,5.625,9878.0,12288.0,85.0,in_band,formal_in_band
50,2026-06-11T05:13:36.915962+08:00,145.88589201666667,26.294329432943293,27.0,28.0,327.0,1111.0,7.7879,6.375,9878.0,12288.0,97.0,in_band,formal_in_band
51,2026-06-11T05:16:40.536616+08:00,148.94623625,26.65076507650765,27.0,28.0,723.0,1111.0,7.7903,3.1406,9878.0,12288.0,96.0,in_band,formal_in_band
52,2026-06-11T05:19:46.750703+08:00,152.04980436666668,27.004500450045004,28.0,28.0,5.0,1111.0,7.0184,5.0,9877.0,12288.0,85.0,in_band,formal_in_band
53,2026-06-11T05:22:50.086271+08:00,155.10539716666665,27.366336633663366,28.0,28.0,407.0,1111.0,7.7704,5.1562,9877.0,12288.0,87.0,in_band,formal_in_band
54,2026-06-11T05:25:54.322368+08:00,158.17599878333334,27.722772277227723,28.0,28.0,803.0,1111.0,7.8184,2.9844,9877.0,12288.0,84.0,in_band,formal_in_band
