experiment_id,epoch,epoch_num,k_value,recipe_id,description,content_weights,target_weights,balance_target_styles_per_batch,summary_path,checkpoint,all_clip_style,all_clip_content,all_content_lpips,transfer_clip_style,transfer_clip_content,transfer_content_lpips,photo_clip_style,photo_clip_content,photo_content_lpips,identity_clip_style,identity_clip_content,identity_content_lpips,score_ec_all,score_65_35_all,score_ec_transfer,score_65_35_transfer,score_ec_photo,score_65_35_photo
K1_r09_photo_content_low,epoch_0001,1,1.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\epoch_0001.pt,0.6994408886035284,0.8167410593200001,0.45423297484,0.6727249433100223,0.8132898845000002,0.4612079332333333,0.6503678890566031,0.7690520825,0.47090124008333334,0.8063046697775522,0.8305457585999999,0.4263331412666666,0.3817317730484146,0.6456550363982935,0.3624588625714956,0.6258484365198478,0.34410884358946897,0.6079236938576253
K1_r09_photo_content_low,epoch_0002,2,1.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\epoch_0002.pt,0.7009526778856912,0.8122995811066667,0.4537353510933333,0.6746888381242753,0.8080433828,0.46097955411666663,0.653693950176239,0.7668716087499998,0.47137297791666666,0.8060080369313558,0.8293243743333335,0.42475853899999994,0.3829056684854149,0.6468118677430326,0.363671078358255,0.6272049008399456,0.34556028623555607,0.6099205253437221
K1_r09_photo_content_low,epoch_0003,3,1.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\epoch_0003.pt,0.7060228638251622,0.8107910610666669,0.45087373389333335,0.6798797042667866,0.8057808452666666,0.4590411026000001,0.6585380571583908,0.7632455295833334,0.47534545600000006,0.810595502058665,0.8308319242666669,0.4182042590666667,0.38769569899824696,0.6511090546236888,0.36778697518479886,0.6312574218634113,0.34550498408508135,0.611678827552954
K1_r09_photo_content_low,epoch_0004,4,1.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\epoch_0004.pt,0.7042697534958522,0.8087324938666667,0.45752138766666667,0.6783891459802787,0.8033023251166668,0.4656190729333334,0.6573828818897407,0.7661241885833334,0.46976753725,0.8077921835581462,0.8304531688666665,0.4251306466,0.38205127858476867,0.6476428540889706,0.36251822074090556,0.6279862693605145,0.3485657444340896,0.6128802351908315
K1_r09_photo_content_low,epoch_0005,5,1.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\epoch_0005.pt,0.7052161597808201,0.8016135078,0.46326293380000005,0.6805212780336539,0.7965914386,0.47180386909999994,0.6634515081842741,0.7618567230833333,0.4786120409166667,0.8039956867694855,0.8217017846000001,0.4290991926,0.3785156526375878,0.646248477027533,0.3594487060524992,0.6272074765368751,0.34591562780295804,0.6137292659989448
K1_r09_photo_content_low,epoch_0006,6,1.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\epoch_0006.pt,0.7100884771347045,0.7986985166933332,0.46427390916,0.6860832516352334,0.7934644209333335,0.4738662931333333,0.6690088624755541,0.7596648869166667,0.48947491708333335,0.8061093791325886,0.8196348997333335,0.4259043732666667,0.38041292400590393,0.6490616419315579,0.36097152440198144,0.6301009109662351,0.3415458049873171,0.6135395396299435
K1_r09_photo_content_low,epoch_0007,7,1.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\epoch_0007.pt,0.7118486292759578,0.7925263972666666,0.47251883068,0.6883903674781322,0.7870289652833332,0.48270426220000007,0.6726032284398873,0.7558539313333332,0.5023984810833333,0.8056816764672596,0.8145161251999999,0.4317771046000001,0.3754867473493214,0.6473200182913725,0.3561014030390135,0.6285072470907859,0.33468838809994167,0.6113526301067601
K1_r09_photo_content_low,epoch_0008,8,1.0,R09_photo_content_low,Less photo as content; stress art-to-art content retention.,"0.9,1.2,1.1,1.1,1.1","0.7,1.25,1.25,1.25,1.25",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r09_photo_content_low\epoch_0008.pt,0.7118930040200552,0.7863272128533333,0.4773886716133333,0.6891315808892249,0.7808089560333334,0.4875627586666666,0.6738554296394189,0.7521594996666667,0.5097557788333333,0.8029386965433757,0.8084002401333334,0.43669232339999997,0.3720433485000957,0.6456444175483692,0.35313668622655325,0.6272885620446629,0.3303537302825065,0.6095915066739557
K1_r10_no_photo_target,epoch_0001,1,1.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\epoch_0001.pt,0.699666321516037,0.8362037033333334,0.4129661141066667,0.670788864394029,0.8323279404833335,0.4192594274,0.6495388261973858,0.7811036855,0.4472661536666667,0.8151761500040691,0.8517067547333333,0.3877928609333333,0.41072783954825354,0.6602449690480907,0.38955430920189216,0.6392719622661188,0.35902209374691957,0.6156570832449675
K1_r10_no_photo_target,epoch_0002,2,1.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\epoch_0002.pt,0.7015448528925579,0.8340894564533333,0.4165120758266667,0.6732821182409923,0.8295674000833333,0.42374560553333335,0.651146142433087,0.7842037247500001,0.44924415516666666,0.81459579149882,0.8521776819333334,0.38757795700000003,0.4093429499287651,0.6602249278408292,0.3879817793521977,0.6393224149199783,0.35862254378570085,0.6160095382731732
K1_r10_no_photo_target,epoch_0003,3,1.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\epoch_0003.pt,0.7041747895876566,0.8261375134000001,0.42833207516,0.6771390053629875,0.8211156537166666,0.43641258213333345,0.6565254107117653,0.7802919573333333,0.4579370148333333,0.8123179264863334,0.8462249521333334,0.39601004726666666,0.4025541406882193,0.6577973869259768,0.38162702356932904,0.6373959497392752,0.3558781239681914,0.6164635617709808
K1_r10_no_photo_target,epoch_0004,4,1.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\epoch_0004.pt,0.70379494257768,0.8201629037333333,0.43727227548000003,0.6773592039446037,0.8146335411833332,0.44547868658333334,0.6582921584447224,0.7777090894166666,0.4597420415,0.8095378971099854,0.8422803539333333,0.4044466310666667,0.39604492656542195,0.6544214162574921,0.3756101154262294,0.6343659422598258,0.3556475776179043,0.6169801884640695
K1_r10_no_photo_target,epoch_0005,5,1.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\epoch_0005.pt,0.7049820685386657,0.8129468422799999,0.4475296477066667,0.6794684666395188,0.80741158895,0.45628652985,0.6628082742293675,0.7720734304166667,0.46756189225,0.807036476135254,0.8350878556,0.41250211913333334,0.38948169176603953,0.6516029678527994,0.3694361578540722,0.6319542178681872,0.3529043833317275,0.6171787159615889
K1_r10_no_photo_target,epoch_0006,6,1.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\epoch_0006.pt,0.7087817238569261,0.8101371994266667,0.44678732976,0.683868569980065,0.8044232767833334,0.45611847378333337,0.6680225325127442,0.7710190587499999,0.4806877825,0.8084343393643698,0.8329928899999999,0.40946275366666657,0.3921070300722004,0.654332555091002,0.371943481572367,0.6348731046628755,0.34691226269915904,0.6159739222582837
K1_r10_no_photo_target,epoch_0007,7,1.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\epoch_0007.pt,0.7101985253095627,0.7996480952933334,0.45774968091999996,0.6866279423733552,0.7939392275500001,0.4675280437166666,0.6717751433451971,0.7649679613333333,0.4913324305000001,0.8044808570543924,0.8224835662666667,0.4186362297333333,0.3851053769592559,0.6514166531292158,0.3656101237143403,0.6326733472418475,0.34171022941591545,0.614687492499378
K1_r10_no_photo_target,epoch_0008,8,1.0,R10_no_photo_target,Nearly remove photo target to focus transfer style.,"1.5,1.1,0.9,0.9,0.9","0.3,1.35,1.35,1.35,1.35",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r10_no_photo_target\epoch_0008.pt,0.7099727529287339,0.7927299622000001,0.46399602093333336,0.6868920613825321,0.7870440912,0.47352080523333334,0.6723248881598314,0.7602226080833333,0.49165443625000005,0.8022955191135406,0.8154734461999998,0.4258968837333333,0.38054822059871674,0.6490836820770103,0.3616343793682913,0.6307475580669792,0.3417733742947652,0.6149321246163904
K1_r11_photo_target_some,epoch_0001,1,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\epoch_0001.pt,0.6969444436629613,0.8328099080533334,0.41671915049333336,0.6679871263603367,0.8295717149499999,0.4229388779166666,0.6430014051496983,0.78665689075,0.4397059214166667,0.8127737128734587,0.8457626804666667,0.3918402408,0.4065143471586832,0.6571621857082581,0.3854694006747173,0.6361630248633856,0.36026987982613873,0.6140538408514705
K1_r11_photo_target_some,epoch_0002,2,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\epoch_0002.pt,0.7022625558376313,0.8252447517866667,0.4273257336133333,0.6744025433063506,0.8205652666500001,0.4347795976166666,0.6478719979524612,0.7863446126666667,0.4393236553333334,0.8137026059627533,0.8439626923333332,0.3975102776,0.402167693975141,0.6569066545297937,0.3811860768959589,0.6361887939832946,0.36324650362387606,0.6173535193024331
K1_r11_photo_target_some,epoch_0003,3,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\epoch_0003.pt,0.7034660375912983,0.8187463471066667,0.43446043736,0.6765016120672226,0.8134888572833334,0.44233460793333335,0.6516975991427899,0.7856671519999999,0.4418771255833333,0.8113237396876019,0.8397763063999999,0.4029637550666666,0.3978378752314766,0.6551917713583439,0.3772615367271997,0.6349089350670281,0.36372733728401446,0.6189464454886469
K1_r11_photo_target_some,epoch_0004,4,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\epoch_0004.pt,0.704255090713501,0.8114062517733334,0.44710998572,0.6782321856419247,0.8059486146333332,0.4554297799666667,0.6545683758954207,0.7774824378333335,0.4535163901666666,0.8083467109998068,0.8332368003333335,0.4138308087333333,0.3893756071613502,0.6512773139617756,0.3693450505687115,0.6314504976789177,0.3577108889420718,0.6167387077736902
K1_r11_photo_target_some,epoch_0005,5,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\epoch_0005.pt,0.7068189479907353,0.8102930135466666,0.44572678425333334,0.6813880473872025,0.8047516900166667,0.45444803894999997,0.6605872022608915,0.7740465295833334,0.4638163260833333,0.8085425504048664,0.8324583076666666,0.4108417654666667,0.3917708112535008,0.6534279417053113,0.37173258548811866,0.6338454171691816,0.35419607305057704,0.6170459673404128
K1_r11_photo_target_some,epoch_0006,6,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\epoch_0006.pt,0.7091517097155254,0.8084850870266664,0.4461666771466667,0.6843499896923702,0.80317071465,0.45533643405,0.6646217733621597,0.7717530224166667,0.4812159085,0.8083585898081462,0.8297425765333333,0.4094876495333333,0.3927518477988719,0.6547902743137582,0.37274050574369205,0.6354597413825406,0.34479520288480686,0.6135785847104038
K1_r11_photo_target_some,epoch_0007,7,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\epoch_0007.pt,0.709711061477661,0.8000949226,0.45846465173333334,0.6857158208886782,0.7946254751666666,0.4680046885166666,0.6656907595694065,0.7656976446666667,0.4893545286666666,0.8056920238335927,0.8219727123333331,0.4203045046000001,0.3843336268460109,0.650849561853813,0.36479760172272196,0.6319136425968075,0.3399319716825643,0.6114249086867809
K1_r11_photo_target_some,epoch_0008,8,1.0,R11_photo_target_some,Keep more photo target for identity/content stability.,"1.5,1.1,0.9,0.9,0.9","1,1.2,1.2,1.2,1.2",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r11_photo_target_some\epoch_0008.pt,0.7090237675507863,0.7929825159466668,0.4644593937466667,0.6854902655879658,0.7873658643833334,0.4738675024000001,0.6670449644327163,0.7603583964166667,0.48703975475,0.8031577754020691,0.8154491222000001,0.42682695913333346,0.3797110183221705,0.6483046610966777,0.3606587055142837,0.6297150467921777,0.34216754854818365,0.6131153127187656
K1_r12_hayao_cezanne,epoch_0001,1,1.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\epoch_0001.pt,0.6997731294234594,0.8316838451466667,0.4171125375733334,0.6712158084412415,0.82847962635,0.42360802895000005,0.6487972393631934,0.7817255444166668,0.45013275475000003,0.8140024133523307,0.8445007203333335,0.39113057206666657,0.4078889836840076,0.658863145974582,0.3868834028273664,0.638027465354307,0.356752350734444,0.6141717414235757
K1_r12_hayao_cezanne,epoch_0002,2,1.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\epoch_0002.pt,0.7032438282966615,0.8275383301733333,0.4251527013333333,0.6757853805025417,0.8231715746666666,0.43246222256666667,0.6524725146591663,0.7842559409166666,0.44418915216666666,0.8130776194731393,0.8450053522000001,0.3959146164,0.404257815000341,0.6583050429261633,0.383533732872352,0.6378987194283188,0.3626513015606583,0.6186409312701248
K1_r12_hayao_cezanne,epoch_0003,3,1.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\epoch_0003.pt,0.7045477716525396,0.8224428216799999,0.4316038729466667,0.6775514394541581,0.8174126379666665,0.43893594919999995,0.6572278141975403,0.7792615645000001,0.4503419488333334,0.8125331004460653,0.8425635565333334,0.40227556793333336,0.40046222473135973,0.6568946960428175,0.38014975524552086,0.6367808534252027,0.3612505595243481,0.6195783971367346
K1_r12_hayao_cezanne,epoch_0004,4,1.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\epoch_0004.pt,0.7047807762225469,0.8199370524666668,0.4419722784266667,0.6782904045283795,0.8143906647666667,0.44988018705000005,0.6565300678213437,0.7778326620833333,0.45207576408333333,0.8107422629992167,0.8421226032666667,0.4103406439333333,0.39328721076415313,0.6534172070953221,0.373140990464932,0.6334306974759467,0.3597287357673271,0.6185180266547068
K1_r12_hayao_cezanne,epoch_0005,5,1.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\epoch_0005.pt,0.7075613379875818,0.8186917310533333,0.4428327693733333,0.681496639798085,0.8126872013833333,0.4516517790333333,0.6614519429703554,0.7755331308333333,0.45974755700000003,0.8118201307455699,0.8427098497333334,0.4075567307333333,0.3942299911850398,0.6549234004112615,0.37369747002804116,0.6348946932070886,0.35735102811683117,0.619032117980731
K1_r12_hayao_cezanne,epoch_0006,6,1.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\epoch_0006.pt,0.710415494521459,0.81414276948,0.44434072910666667,0.685090957681338,0.8080229599833333,0.4541724999333333,0.6658371195197106,0.7703107945833333,0.4788823055,0.8117136418819427,0.8386220074666666,0.4050136458,0.39474895571712076,0.6562508162516151,0.37394148474948324,0.6363487475162031,0.3469795046366325,0.6151853207628118
K1_r12_hayao_cezanne,epoch_0007,7,1.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\epoch_0007.pt,0.7113239010969798,0.8058037953199999,0.45480270256000005,0.6868934148550033,0.7996942628833332,0.46483995289999996,0.6691442670921486,0.7686271220833334,0.48687416683333334,0.8090458460648854,0.8302419250666666,0.41465370119999995,0.38781186848255117,0.6531795898170369,0.3675979122464834,0.6337867361407522,0.34335520956035726,0.6145378152182299
K1_r12_hayao_cezanne,epoch_0008,8,1.0,R12_hayao_cezanne,Joint Hayao plus Cezanne target repair.,"1.35,1.25,0.8,0.8,1.1","0.65,1.45,1,1,1.45",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r12_hayao_cezanne\epoch_0008.pt,0.7118437316815057,0.801215251,0.4596829162133333,0.6880917838712535,0.7950737504833334,0.46973015495,0.6708734507362047,0.7675852584166667,0.4878151153333333,0.8068515229225159,0.8257812530666666,0.41949396126666666,0.3846213292139696,0.6518094049183121,0.36487432361358774,0.6328541052838148,0.34361124099125173,0.6153324526118664
K1_r13_monet_vangogh,epoch_0001,1,1.0,R13_monet_vangogh,Joint Monet plus Van Gogh target pressure.,"1.35,1.05,1.1,1.1,0.8","0.65,1.1,1.45,1.45,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\epoch_0001.pt,0.7023006759087245,0.8243189338933332,0.43248082824,0.675459803889195,0.8206205586833333,0.43976972189999997,0.6555770019690196,0.7729595576666666,0.46641096825,0.8096641639868418,0.8391124347333332,0.4033252536,0.3985690979182075,0.6551271494566709,0.3784130337782152,0.6351294698629768,0.34980869771821704,0.6128812123923627
K1_r13_monet_vangogh,epoch_0002,2,1.0,R13_monet_vangogh,Joint Monet plus Van Gogh target pressure.,"1.35,1.05,1.1,1.1,0.8","0.65,1.1,1.45,1.45,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\epoch_0002.pt,0.7043889676729838,0.8158199553333333,0.44854141010666665,0.6782102579871814,0.8111855002,0.45653282724999994,0.6553301006555557,0.7766583472499999,0.4636761780833332,0.8091038064161937,0.8343577758666665,0.4165757415333333,0.3884413468493644,0.6508633354501061,0.36858501143834155,0.6310501781541679,0.35146914420062164,0.6136779030969446
K1_r13_monet_vangogh,epoch_0003,3,1.0,R13_monet_vangogh,Joint Monet plus Van Gogh target pressure.,"1.35,1.05,1.1,1.1,0.8","0.65,1.1,1.45,1.45,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\epoch_0003.pt,0.7058330804904301,0.8176301145466667,0.4449301811866666,0.6797293143967786,0.8126923944,0.4530554546,0.6570066779851913,0.7791559976666667,0.4608316691666666,0.810248144865036,0.8373809951333333,0.4124290875333333,0.39178664010028,0.6530659389034463,0.3717742408577997,0.6332546452479061,0.35423719391562897,0.615763256482041
K1_r13_monet_vangogh,epoch_0004,4,1.0,R13_monet_vangogh,Joint Monet plus Van Gogh target pressure.,"1.35,1.05,1.1,1.1,0.8","0.65,1.1,1.45,1.45,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K1_r13_monet_vangogh\epoch_0004.pt,0.7069519358476003,0.8170663651333332,0.45093493644,0.6812278734644255,0.81178803635,0.4591703187666667,0.6591470753153166,0.7798596888333333,0.46300256975000004,0.8098481853802999,0.8381796802666667,0.41799340713333333,0.38816260959002774,0.6516915305469402,0.3684282536530267,0.6320885061835432,0.35396028560112824,0.6163946995424557
