[Epoch 1/100] loss=20.8430 semigroup=0.0000 swd=0.5192 idt=0.1455 idr=0.20 dtv=0.0453 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=3.8s transfer=0.0s fwd=55.2s bwd=20.8s opt=0.3s overhead=5.5s compute=76.3s total=85.8s | samples=10176 sps=118.6 compute_sps=133.3
[Epoch 24/100] loss=11.9094 semigroup=0.0000 swd=0.2955 idt=0.1769 idr=0.20 dtv=0.0537 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.5s bwd=12.4s opt=0.2s overhead=5.5s compute=62.2s total=67.9s | samples=10176 sps=150.0 compute_sps=163.6
[Epoch 25/100] loss=11.9936 semigroup=0.0000 swd=0.2976 idt=0.1820 idr=0.20 dtv=0.0572 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.5s bwd=12.4s opt=0.2s overhead=5.5s compute=62.2s total=67.8s | samples=10176 sps=150.0 compute_sps=163.7
[Epoch 26/100] loss=11.9920 semigroup=0.0000 swd=0.2974 idt=0.1884 idr=0.20 dtv=0.0579 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.5s bwd=12.5s opt=0.2s overhead=5.5s compute=62.2s total=67.9s | samples=10176 sps=149.8 compute_sps=163.5
[Epoch 27/100] loss=11.6484 semigroup=0.0000 swd=0.2889 idt=0.1823 idr=0.20 dtv=0.0574 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.5s bwd=12.5s opt=0.2s overhead=5.5s compute=62.2s total=67.9s | samples=10176 sps=150.0 compute_sps=163.7
[Epoch 28/100] loss=12.0425 semigroup=0.0000 swd=0.2988 idt=0.1829 idr=0.20 dtv=0.0553 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.6s bwd=12.5s opt=0.2s overhead=5.5s compute=62.3s total=67.9s | samples=10176 sps=149.8 compute_sps=163.5
[Epoch 29/100] loss=11.8914 semigroup=0.0000 swd=0.2949 idt=0.1913 idr=0.20 dtv=0.0576 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.6s bwd=12.5s opt=0.2s overhead=5.5s compute=62.3s total=68.0s | samples=10176 sps=149.8 compute_sps=163.4
[Epoch 30/100] loss=11.5822 semigroup=0.0000 swd=0.2873 idt=0.1832 idr=0.20 dtv=0.0565 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.5s bwd=12.4s opt=0.2s overhead=5.5s compute=62.1s total=67.8s | samples=10176 sps=150.0 compute_sps=163.8
[Epoch 31/100] loss=11.7080 semigroup=0.0000 swd=0.2903 idt=0.1891 idr=0.20 dtv=0.0578 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.6s bwd=12.5s opt=0.2s overhead=5.5s compute=62.2s total=67.9s | samples=10176 sps=149.9 compute_sps=163.6
[Epoch 32/100] loss=11.6290 semigroup=0.0000 swd=0.2883 idt=0.1896 idr=0.20 dtv=0.0598 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.5s bwd=12.4s opt=0.2s overhead=5.5s compute=62.2s total=67.8s | samples=10176 sps=150.0 compute_sps=163.7
[Epoch 33/100] loss=11.6882 semigroup=0.0000 swd=0.2898 idt=0.1947 idr=0.20 dtv=0.0616 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.6s bwd=12.5s opt=0.2s overhead=5.5s compute=62.2s total=67.9s | samples=10176 sps=149.9 compute_sps=163.5
[Epoch 34/100] loss=11.7974 semigroup=0.0000 swd=0.2924 idt=0.1984 idr=0.20 dtv=0.0610 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.7s bwd=12.5s opt=0.2s overhead=5.5s compute=62.3s total=68.0s | samples=10176 sps=149.6 compute_sps=163.3
[Epoch 35/100] loss=11.8379 semigroup=0.0000 swd=0.2936 idt=0.1903 idr=0.20 dtv=0.0605 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.5s bwd=12.5s opt=0.2s overhead=5.5s compute=62.2s total=67.9s | samples=10176 sps=150.0 compute_sps=163.6
[Epoch 36/100] loss=11.4830 semigroup=0.0000 swd=0.2846 idt=0.1935 idr=0.20 dtv=0.0595 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.5s bwd=12.5s opt=0.2s overhead=5.5s compute=62.3s total=67.9s | samples=10176 sps=149.8 compute_sps=163.4
[Epoch 37/100] loss=11.6015 semigroup=0.0000 swd=0.2876 idt=0.1948 idr=0.20 dtv=0.0613 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.6s bwd=12.5s opt=0.2s overhead=5.5s compute=62.3s total=68.0s | samples=10176 sps=149.6 compute_sps=163.3
[Epoch 38/100] loss=11.8879 semigroup=0.0000 swd=0.2948 idt=0.1927 idr=0.20 dtv=0.0607 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.5s bwd=12.5s opt=0.2s overhead=5.5s compute=62.2s total=67.9s | samples=10176 sps=150.0 compute_sps=163.6
[Epoch 39/100] loss=11.7464 semigroup=0.0000 swd=0.2912 idt=0.1951 idr=0.20 dtv=0.0616 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.6s bwd=12.5s opt=0.2s overhead=5.5s compute=62.2s total=67.9s | samples=10176 sps=149.8 compute_sps=163.5
[Epoch 40/100] loss=11.6573 semigroup=0.0000 swd=0.2889 idt=0.1999 idr=0.20 dtv=0.0639 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.5s bwd=12.6s opt=0.2s overhead=5.5s compute=62.2s total=67.9s | samples=10176 sps=149.9 compute_sps=163.5
[Epoch 41/100] loss=11.4424 semigroup=0.0000 swd=0.2834 idt=0.2080 idr=0.20 dtv=0.0654 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.6s total=68.2s | samples=10176 sps=149.1 compute_sps=162.7
[Epoch 42/100] loss=11.5404 semigroup=0.0000 swd=0.2860 idt=0.2014 idr=0.20 dtv=0.0656 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.9s bwd=12.5s opt=0.2s overhead=5.5s compute=62.6s total=68.3s | samples=10176 sps=149.0 compute_sps=162.6
[Epoch 43/100] loss=11.0309 semigroup=0.0000 swd=0.2732 idt=0.2061 idr=0.20 dtv=0.0672 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.4s total=68.2s | samples=10176 sps=149.3 compute_sps=163.0
[Epoch 44/100] loss=11.0146 semigroup=0.0000 swd=0.2728 idt=0.2032 idr=0.20 dtv=0.0673 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.7s bwd=12.5s opt=0.2s overhead=5.5s compute=62.4s total=68.1s | samples=10176 sps=149.3 compute_sps=163.0
[Epoch 45/100] loss=11.2662 semigroup=0.0000 swd=0.2791 idt=0.2059 idr=0.20 dtv=0.0683 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.6s total=68.3s | samples=10176 sps=149.0 compute_sps=162.6
[Epoch 46/100] loss=11.2312 semigroup=0.0000 swd=0.2781 idt=0.2107 idr=0.20 dtv=0.0694 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.2 compute_sps=162.9
[Epoch 47/100] loss=11.6516 semigroup=0.0000 swd=0.2886 idt=0.2117 idr=0.20 dtv=0.0691 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.7s bwd=12.5s opt=0.2s overhead=5.5s compute=62.4s total=68.1s | samples=10176 sps=149.4 compute_sps=163.0
[Epoch 48/100] loss=11.4412 semigroup=0.0000 swd=0.2833 idt=0.2155 idr=0.20 dtv=0.0701 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.7s bwd=12.5s opt=0.2s overhead=5.5s compute=62.4s total=68.1s | samples=10176 sps=149.3 compute_sps=163.0
[Epoch 49/100] loss=11.2234 semigroup=0.0000 swd=0.2779 idt=0.2145 idr=0.20 dtv=0.0697 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.8s bwd=12.6s opt=0.2s overhead=5.5s compute=62.6s total=68.3s | samples=10176 sps=149.1 compute_sps=162.6
[Epoch 50/100] loss=11.1756 semigroup=0.0000 swd=0.2767 idt=0.2150 idr=0.20 dtv=0.0703 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.9s bwd=12.5s opt=0.2s overhead=5.5s compute=62.6s total=68.3s | samples=10176 sps=149.0 compute_sps=162.5
[Epoch 51/100] loss=11.3399 semigroup=0.0000 swd=0.2809 idt=0.2076 idr=0.20 dtv=0.0705 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.7s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.3 compute_sps=162.9
[Epoch 52/100] loss=11.2651 semigroup=0.0000 swd=0.2789 idt=0.2131 idr=0.20 dtv=0.0718 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.7s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.2 compute_sps=162.9
[Epoch 53/100] loss=11.1017 semigroup=0.0000 swd=0.2748 idt=0.2151 idr=0.20 dtv=0.0723 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.1s | samples=10176 sps=149.3 compute_sps=162.9
[Epoch 54/100] loss=11.0646 semigroup=0.0000 swd=0.2738 idt=0.2215 idr=0.20 dtv=0.0744 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.8s bwd=12.6s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.2 compute_sps=162.7
[Epoch 55/100] loss=11.0673 semigroup=0.0000 swd=0.2739 idt=0.2221 idr=0.20 dtv=0.0742 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.2 compute_sps=162.8
[Epoch 56/100] loss=10.8144 semigroup=0.0000 swd=0.2676 idt=0.2215 idr=0.20 dtv=0.0757 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.3 compute_sps=162.8
[Epoch 57/100] loss=11.2002 semigroup=0.0000 swd=0.2772 idt=0.2203 idr=0.20 dtv=0.0772 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.9s bwd=12.5s opt=0.2s overhead=5.5s compute=62.6s total=68.3s | samples=10176 sps=149.0 compute_sps=162.4
[Epoch 58/100] loss=11.1658 semigroup=0.0000 swd=0.2763 idt=0.2277 idr=0.20 dtv=0.0777 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.6s opt=0.2s overhead=5.5s compute=62.6s total=68.3s | samples=10176 sps=148.9 compute_sps=162.5
[Epoch 59/100] loss=10.7654 semigroup=0.0000 swd=0.2663 idt=0.2283 idr=0.20 dtv=0.0778 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.3s | samples=10176 sps=149.1 compute_sps=162.7
[Epoch 60/100] loss=10.9977 semigroup=0.0000 swd=0.2721 idt=0.2239 idr=0.20 dtv=0.0778 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.2 compute_sps=162.7
[Epoch 61/100] loss=11.0429 semigroup=0.0000 swd=0.2732 idt=0.2296 idr=0.20 dtv=0.0793 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.7s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.1s | samples=10176 sps=149.3 compute_sps=162.9
[Epoch 62/100] loss=10.5084 semigroup=0.0000 swd=0.2598 idt=0.2292 idr=0.20 dtv=0.0797 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.7s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.2 compute_sps=162.8
[Epoch 63/100] loss=10.5055 semigroup=0.0000 swd=0.2598 idt=0.2292 idr=0.20 dtv=0.0793 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=50.0s bwd=12.6s opt=0.2s overhead=5.5s compute=62.8s total=68.5s | samples=10176 sps=148.6 compute_sps=162.1
[Epoch 64/100] loss=10.8032 semigroup=0.0000 swd=0.2672 idt=0.2278 idr=0.20 dtv=0.0796 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.7s bwd=12.5s opt=0.2s overhead=5.5s compute=62.4s total=68.1s | samples=10176 sps=149.3 compute_sps=163.0
[Epoch 65/100] loss=10.5506 semigroup=0.0000 swd=0.2609 idt=0.2265 idr=0.20 dtv=0.0793 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.1 compute_sps=162.8
[Epoch 66/100] loss=10.8716 semigroup=0.0000 swd=0.2689 idt=0.2275 idr=0.20 dtv=0.0809 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.1 compute_sps=162.7
[Epoch 67/100] loss=10.9332 semigroup=0.0000 swd=0.2704 idt=0.2351 idr=0.20 dtv=0.0832 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.2 compute_sps=162.8
[Epoch 68/100] loss=10.7490 semigroup=0.0000 swd=0.2658 idt=0.2361 idr=0.20 dtv=0.0837 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.6s total=68.3s | samples=10176 sps=149.1 compute_sps=162.6
[Epoch 69/100] loss=10.2433 semigroup=0.0000 swd=0.2531 idt=0.2385 idr=0.20 dtv=0.0840 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.7s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.3 compute_sps=162.9
[Epoch 70/100] loss=10.6094 semigroup=0.0000 swd=0.2622 idt=0.2412 idr=0.20 dtv=0.0844 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.3 compute_sps=162.9
[Epoch 71/100] loss=10.5585 semigroup=0.0000 swd=0.2610 idt=0.2337 idr=0.20 dtv=0.0836 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.9s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.1 compute_sps=162.7
[Epoch 72/100] loss=10.7126 semigroup=0.0000 swd=0.2649 idt=0.2350 idr=0.20 dtv=0.0851 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.7s bwd=12.5s opt=0.2s overhead=5.5s compute=62.4s total=68.1s | samples=10176 sps=149.3 compute_sps=163.0
[Epoch 73/100] loss=10.8747 semigroup=0.0000 swd=0.2689 idt=0.2385 idr=0.20 dtv=0.0862 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.9s bwd=12.5s opt=0.2s overhead=5.6s compute=62.6s total=68.3s | samples=10176 sps=148.9 compute_sps=162.5
[Epoch 74/100] loss=10.8495 semigroup=0.0000 swd=0.2682 idt=0.2398 idr=0.20 dtv=0.0869 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.9s bwd=12.5s opt=0.2s overhead=5.5s compute=62.6s total=68.3s | samples=10176 sps=149.0 compute_sps=162.5
[Epoch 75/100] loss=10.3717 semigroup=0.0000 swd=0.2563 idt=0.2397 idr=0.20 dtv=0.0877 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.6s total=68.3s | samples=10176 sps=149.1 compute_sps=162.6
[Epoch 76/100] loss=10.5142 semigroup=0.0000 swd=0.2598 idt=0.2418 idr=0.20 dtv=0.0890 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.1s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.6s compute=62.6s total=68.3s | samples=10176 sps=149.0 compute_sps=162.6
[Epoch 77/100] loss=10.9032 semigroup=0.0000 swd=0.2695 idt=0.2452 idr=0.20 dtv=0.0895 dl1=0.0000 otv=0.0000 steps=1.0 h=1.00 s=1.00 | data=0.2s transfer=0.0s fwd=49.8s bwd=12.5s opt=0.2s overhead=5.5s compute=62.5s total=68.2s | samples=10176 sps=149.1 compute_sps=162.7
