dataset,run_name,summary_path,parent_dir,full_clip_style,full_content_lpips,full_clip_dir,trans_clip_style,trans_content_lpips,trans_clip_dir
legacy256_overfit50,epoch_0003,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0003,0.7024517698287964,0.39607001779999995,0.4121490414539973,0.6719804486632348,0.40444274643333333,0.41983651950955386
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r08_photo_content_high\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r08_photo_content_high\full_eval\epoch_0005,0.7023636972506841,0.4106764380133333,0.41366441296537715,0.6725920776029429,0.4195934624333334,0.4234810299923023
legacy256_overfit50,epoch_0007,G:\GitHub\Latent_Style\SchrodingerBridge\exp\ablation_destructive_7epoch\D10_micro_hf_swd_trap\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\ablation_destructive_7epoch\D10_micro_hf_swd_trap\full_eval\epoch_0007,0.702359169403712,0.46712522937333334,0.4733409199366967,0.6793445810675622,0.47163926920000004,0.4817866864738365
legacy256_overfit50,epoch_0002,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r08_photo_content_high\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r08_photo_content_high\full_eval\epoch_0002,0.7023557720581691,0.44250903144,0.43923402853806803,0.6750483955442904,0.45089369395,0.44743859115988005
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r06_monet_strong\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r06_monet_strong\full_eval\epoch_0005,0.7023163457711539,0.4090146114133333,0.4142059398392836,0.6732660765449205,0.4176514079333333,0.4248335693279902
legacy256_overfit50,epoch_0002,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r03_hayao_strong\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r03_hayao_strong\full_eval\epoch_0002,0.7023085174957912,0.4305113081066667,0.43318500906229024,0.6740002368390561,0.4376360414833333,0.4410548195367059
legacy256_overfit50,epoch_0001,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r13_monet_vangogh\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r13_monet_vangogh\full_eval\epoch_0001,0.7023006759087245,0.43248082824,0.4355553872386615,0.675459803889195,0.43976972189999997,0.4441363407547276
legacy256_overfit50,epoch_0002,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0002,0.7022625558376313,0.4273257336133333,0.4368703667024771,0.6744025433063506,0.4347795976166666,0.44492576553175844
legacy256_overfit50,epoch_0008,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_0p5__swd_30p0\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_0p5__swd_30p0\epoch_0008,0.7022053851683936,0.5538285446933334,0.5339701859354973,0.6885227928062279,0.5613136411333334,0.5479200568298499
legacy256_overfit50,epoch_0002,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r18_cezanne_fix_prev\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r18_cezanne_fix_prev\full_eval\epoch_0002,0.7021830046574276,0.42254064612000003,0.4360674971938133,0.6751595171789327,0.4297206218166667,0.4449904885391395
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r05_vangogh_strong\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r05_vangogh_strong\full_eval\epoch_0005,0.702179814140002,0.41575275379999993,0.41703233239551385,0.6733507007857163,0.4246784114833334,0.42778743565703437
legacy256_overfit50,epoch_0008,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-add__K-3_C-2_W-10_Col-15\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-add__K-3_C-2_W-10_Col-15\full_eval\epoch_0008,0.7021274751027425,0.43740285692,0.4450975078940392,0.6753981225689252,0.4450035559166666,0.4535694785912832
legacy256_overfit50,quick_eval_e3,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_d1_atoms_static_scale2\quick_eval_e3\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_d1_atoms_static_scale2\quick_eval_e3,0.7020836215019226,0.48984144352000003,0.0,0.6814958870410919,0.4972320087999999,0.0
legacy256_overfit50,epoch_0008,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-norm_K-3_C-2_W-10_Col-15\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-norm_K-3_C-2_W-10_Col-15\full_eval\epoch_0008,0.7020721799532573,0.4375875092133333,0.4451800974905491,0.6753606986006101,0.44518561381666666,0.453699239778022
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0005,0.702042780717214,0.4071384123999999,0.4137489267289638,0.6727086438735326,0.4164218557,0.4237228325133522
legacy256_overfit50,quick_eval_e5_corrected,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_c2_atoms_time_annealed\quick_eval_e5_corrected\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_c2_atoms_time_annealed\quick_eval_e5_corrected,0.701941328048706,0.48966380968,0.0,0.6815286380052566,0.49727841659999994,0.0
legacy256_overfit50,epoch_0002,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r17_art_content_art_target\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r17_art_content_art_target\full_eval\epoch_0002,0.7019274090528488,0.4307519990533333,0.4338757418791453,0.6746336844066778,0.43849827770000005,0.44284956363340217
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r15_hard_art\full_eval\epoch_0004,0.701919927875201,0.39999187902666655,0.41135026555260024,0.6716990878681341,0.4083987948333333,0.42028327167034146
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r17_art_content_art_target\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r17_art_content_art_target\full_eval\epoch_0004,0.7019099588394164,0.4517023333333334,0.4413059839208921,0.6756903857986132,0.45980695495000007,0.4513113473107417
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_1p0__swd_10p0\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_1p0__swd_10p0\epoch_0004,0.7018928908507029,0.39724351228,0.4047490337230265,0.6707607077558836,0.40621562645,0.41317291855035976
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_2p0__swd_20p0\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_2p0__swd_20p0\epoch_0004,0.7018516768614451,0.39701382654666667,0.4042785242944957,0.670791757106781,0.40604479196666665,0.41314928847054644
legacy256_overfit50,epoch_0060,G:\GitHub\Latent_Style\SchrodingerBridge\exp\orth12\full_eval\fd20_g1_micro_only\epoch_0060\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\orth12\full_eval\fd20_g1_micro_only\epoch_0060,0.7017492681741715,0.5283767360133333,0.506970812578996,0.6855198862651983,0.5335357717333332,0.5208410699665547
legacy256_overfit50,epoch_0001,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0001,0.7017434862454732,0.42212409816000007,0.42979418992499513,0.6743521725138029,0.4294269472333333,0.43791684874022996
legacy256_overfit50,epoch_0002,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r07_art_balanced\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r07_art_balanced\full_eval\epoch_0002,0.7017427578369777,0.4412333074933333,0.4448880033493042,0.6758324628571669,0.44846856958333337,0.4545607906828324
legacy256_overfit50,quick_eval_e3,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_d2_atoms_static_scale4\quick_eval_e3\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_d2_atoms_static_scale4\quick_eval_e3,0.7017209293842315,0.49308254104,0.0,0.6812327507138253,0.5006686043999999,0.0
legacy256_overfit50,quick_eval_e3,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_d4_atoms_time_scale4\quick_eval_e3\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_d4_atoms_time_scale4\quick_eval_e3,0.7017209293842315,0.49308254104,0.0,0.6812327507138253,0.5006686043999999,0.0
legacy256_overfit50,epoch_0001,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r15_hard_art\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r15_hard_art\full_eval\epoch_0001,0.7017197131315868,0.41878839706666665,0.42882864134510357,0.673775831758976,0.4259304765833334,0.4367730588528017
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r19_hayao_fix_prev\full_eval\epoch_0004,0.7017084008852641,0.40797734282666664,0.4120884873718023,0.6720485938588778,0.4165404682666667,0.42192164413630967
legacy256_overfit50,quick_eval_e5_corrected,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_b2_sparse_atoms_static\quick_eval_e5_corrected\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_b2_sparse_atoms_static\quick_eval_e5_corrected,0.7016974287033082,0.48965609536000004,0.0,0.681383627653122,0.4972395352,0.0
legacy256_overfit50,quick_eval_e5_corrected,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_c1_atoms_static_tau04\quick_eval_e5_corrected\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_c1_atoms_static_tau04\quick_eval_e5_corrected,0.7016974287033082,0.48965609536000004,0.0,0.681383627653122,0.4972395352,0.0
legacy256_overfit50,epoch_0010,G:\GitHub\Latent_Style\SchrodingerBridge\exp\runs\o20_m2_inplace\full_eval\epoch_0010\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\runs\o20_m2_inplace\full_eval\epoch_0010,0.7016827369530997,0.44273057632,0.43171343475580215,0.674300580918789,0.4557788640166667,0.4437194028745095
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r07_art_balanced\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r07_art_balanced\full_eval\epoch_0005,0.7016361754337946,0.41386973036,0.41700251457095144,0.6729312682648501,0.4225788478333333,0.427458989371856
legacy256_overfit50,epoch_0002,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_2p0__swd_30p0\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_2p0__swd_30p0\epoch_0002,0.7016285491784414,0.41058651801333335,0.41085586074491337,0.6709806931018829,0.4188920413166667,0.4181669671523074
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r03_hayao_strong\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r03_hayao_strong\full_eval\epoch_0005,0.7016067677338919,0.41041061033333337,0.41384411698579787,0.6719857212901116,0.41906578098333325,0.42304005935788147
legacy256_overfit50,epoch_0006,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-norm_K-3_C-2_W-10_Col-15\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-norm_K-3_C-2_W-10_Col-15\full_eval\epoch_0006,0.7015899768273036,0.43584264568000003,0.4418398600021998,0.6746515933175882,0.4435699403166666,0.4503388501455386
legacy256_overfit50,epoch_0002,G:\GitHub\Latent_Style\SchrodingerBridge\exp\orth12\fd20_g0_golden_pedestal_e15s1_b32\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\orth12\fd20_g0_golden_pedestal_e15s1_b32\full_eval\epoch_0002,0.701582180738449,0.45931725590666667,0.44722114883363245,0.6774908183018367,0.4656268080666667,0.459429992629836
legacy256_overfit50,epoch_0002,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r10_no_photo_target\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r10_no_photo_target\full_eval\epoch_0002,0.7015448528925579,0.4165120758266667,0.42778088883558907,0.6732821182409923,0.42374560553333335,0.4363084390883644
legacy256_overfit50,epoch_0006,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-add__K-3_C-2_W-10_Col-15\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-add__K-3_C-2_W-10_Col-15\full_eval\epoch_0006,0.7014987499713896,0.4359106387866667,0.4418360016743342,0.6745949105421702,0.4436430605166667,0.45031696652372677
legacy256_overfit50,epoch_0015,G:\GitHub\Latent_Style\SchrodingerBridge\exp\orth12\fd20_g0_golden_pedestal_e15s1_b32\full_eval\epoch_0015\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\orth12\fd20_g0_golden_pedestal_e15s1_b32\full_eval\epoch_0015,0.7014708071947098,0.4972954200266667,0.48451353172957895,0.6825726275146008,0.5037415402,0.49871519946182763
legacy256_overfit50,epoch_0007,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-add__K-3_C-2_W-10_Col-15\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-add__K-3_C-2_W-10_Col-15\full_eval\epoch_0007,0.7014590766032538,0.4356769973200001,0.4424751808245977,0.6745338362952074,0.4433048284333333,0.4508333088457584
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-norm_K-3_C-2_W-10_Col-15\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-norm_K-3_C-2_W-10_Col-15\full_eval\epoch_0005,0.7014321151971817,0.43563133782666663,0.44050568606456125,0.6744028028349082,0.4433827227166667,0.44892067655920986
legacy256_overfit50,epoch_0040,G:\GitHub\Latent_Style\SchrodingerBridge\exp\orth12\full_eval\fd20_g0_golden_pedestal\epoch_0040\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\orth12\full_eval\fd20_g0_golden_pedestal\epoch_0040,0.7014273111820221,0.50028663284,0.4937297831351558,0.6828455517689388,0.5059946065500001,0.5075937418111911
legacy256_overfit50,epoch_0007,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-norm_K-3_C-2_W-10_Col-15\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-norm_K-3_C-2_W-10_Col-15\full_eval\epoch_0007,0.7014116792678832,0.43596749030666665,0.4425540881355603,0.6744526810447374,0.4435849521833334,0.4509553608298303
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r17_art_content_art_target\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r17_art_content_art_target\full_eval\epoch_0005,0.701359789888064,0.41323598753333335,0.412047279390196,0.6718939194579919,0.4225336622666666,0.4212239749077707
legacy256_overfit50,epoch_0001,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r08_photo_content_high\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r08_photo_content_high\full_eval\epoch_0001,0.7013249075015386,0.41950541453333334,0.42945810983578364,0.6731409686307113,0.42683397433333325,0.4362545108546813
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-add__K-3_C-2_W-10_Col-15\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-add__K-3_C-2_W-10_Col-15\full_eval\epoch_0005,0.701171170671781,0.4361181284800001,0.4405035002430279,0.6741730055709679,0.4438700540999999,0.44887667596340186
legacy256_overfit50,epoch_0020,G:\GitHub\Latent_Style\SchrodingerBridge\exp\orth12\full_eval\fd20_g1_micro_only\epoch_0020\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\orth12\full_eval\fd20_g1_micro_only\epoch_0020,0.7011581232150396,0.4801550437466666,0.4702816180537144,0.6806957020858924,0.4865426250333334,0.4835500106401741
legacy256_overfit50,epoch_0003,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0003,0.7011573932965597,0.40638127611999997,0.41083261910080915,0.6711557188630104,0.41494310431666664,0.4195607056220373
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-norm_K-3_C-2_W-10_Col-15\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-norm_K-3_C-2_W-10_Col-15\full_eval\epoch_0004,0.7011526043812434,0.4344692631466666,0.43796966254711156,0.673993884176016,0.44224186376666663,0.44636388473212724
legacy256_overfit50,epoch_0003,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r17_art_content_art_target\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r17_art_content_art_target\full_eval\epoch_0003,0.7011407362620037,0.4450933291733334,0.43802907734115915,0.6744692565997441,0.4527132286333333,0.44773671134064597
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r09_photo_content_low\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r09_photo_content_low\full_eval\epoch_0005,0.701134793917338,0.42173474949333334,0.4183411535546183,0.6722823424140613,0.43101867468333327,0.4278101447007308
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r11_photo_target_some\full_eval\epoch_0004,0.701131997426351,0.40679687312000007,0.41097402993092935,0.6713596732417744,0.4154553093833333,0.4209224233900507
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-add__K-3_C-2_W-10_Col-15\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-add__K-3_C-2_W-10_Col-15\full_eval\epoch_0004,0.7011173570553462,0.43408949732,0.4374185819625855,0.6739010504384835,0.4418524811166667,0.4459155040234327
legacy256_overfit50,epoch_0014,G:\GitHub\Latent_Style\SchrodingerBridge\exp\orth12\fd20_g0_golden_pedestal_e15s1_b32\full_eval\epoch_0014\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\orth12\fd20_g0_golden_pedestal_e15s1_b32\full_eval\epoch_0014,0.7011006087859473,0.49439169941333333,0.4819099746247133,0.6817825304965178,0.5008480971333333,0.4958731022849679
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r08_photo_content_high\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r08_photo_content_high\full_eval\epoch_0004,0.7009683935642242,0.4127001649466667,0.40917768280456474,0.6709128462274869,0.4215318427333334,0.4187246621400118
legacy256_overfit50,epoch_0002,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r09_photo_content_low\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r09_photo_content_low\full_eval\epoch_0002,0.7009526778856912,0.4537353510933333,0.4445533068180085,0.6746888381242753,0.46097955411666663,0.45341197776297726
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r00_balanced_default\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r00_balanced_default\full_eval\epoch_0004,0.7009483207861582,0.3829034392533333,0.39431463796893756,0.6699176456530889,0.39120108396666664,0.4038755792131027
legacy256_overfit50,epoch_0050,G:\GitHub\Latent_Style\SchrodingerBridge\exp\orth12\full_eval\fd20_g1_micro_only\epoch_0050\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\orth12\full_eval\fd20_g1_micro_only\epoch_0050,0.700724682688713,0.52750413236,0.504107531597217,0.6845569658776125,0.5327581372999999,0.5181220127269626
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r01_uniform_unbalanced\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r01_uniform_unbalanced\full_eval\epoch_0004,0.700690645734469,0.4133586335733333,0.40952140056590247,0.6707929533223311,0.42192891164999996,0.41870215366904934
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r13_monet_vangogh\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r13_monet_vangogh\full_eval\epoch_0004,0.7006857712268828,0.4104614070133333,0.4090789979100227,0.6712173804640771,0.41888632538333337,0.4192394722004732
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r12_hayao_cezanne\full_eval\epoch_0004,0.7006684597333274,0.40098131581333335,0.406546682630976,0.6707484087347984,0.4091250617666667,0.4160512979142368
legacy256_overfit50,epoch_0003,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r13_monet_vangogh\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r13_monet_vangogh\full_eval\epoch_0003,0.7006492287715277,0.4088037071866666,0.4109497683097919,0.670803239395221,0.41721255115,0.4199009152191381
legacy256_overfit50,epoch_0003,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-norm_K-3_C-2_W-10_Col-15\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-norm_K-3_C-2_W-10_Col-15\full_eval\epoch_0003,0.7006435682376225,0.42948966950666667,0.4323450784782568,0.6731321308513483,0.4373261018333333,0.44092940536638103
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r10_no_photo_target\full_eval\epoch_0004,0.7005649289687474,0.3991092871466666,0.4073564412792524,0.6705089886486529,0.40772748755000005,0.41663382922609643
legacy256_overfit50,epoch_0001,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r14_soft_art\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r14_soft_art\full_eval\epoch_0001,0.7005625936190286,0.4315044322266667,0.43251533614099025,0.673285266260306,0.43835549345,0.4399469405102233
legacy256_overfit50,epoch_0003,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-add__K-3_C-2_W-10_Col-15\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-add__K-3_C-2_W-10_Col-15\full_eval\epoch_0003,0.7005441462596258,0.42935881773333334,0.4321187969942888,0.6728696948786577,0.4371789713,0.4404943037281434
legacy256_overfit50,epoch_0002,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-add__K-3_C-2_W-10_Col-15\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\pareto_probe_4\S-add__K-3_C-2_W-10_Col-15\full_eval\epoch_0002,0.70043945145607,0.4226451138666667,0.4253709382911523,0.6725174005826313,0.43045321414999993,0.4341164473320047
legacy256_overfit50,epoch_0003,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r09_photo_content_low\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r09_photo_content_low\full_eval\epoch_0003,0.7003298234144846,0.4097081520133333,0.4130189152260622,0.6701596774657568,0.41810371548333325,0.420469929240644
