experiment,run_path,images_dir,epoch,is_tokenized,image_count,target_style_count,pair_available,pair_brightness_dist_l1,pair_brightness_mean_abs,pair_brightness_std_abs,pair_chroma_cb_dist_l1,pair_chroma_cb_mean_abs,pair_chroma_cb_std_abs,pair_chroma_cr_dist_l1,pair_chroma_cr_mean_abs,pair_chroma_cr_std_abs,pair_chroma_mean_l2,pair_chroma_std_l2,pair_rgb_b_dist_l1,pair_rgb_b_mean_abs,pair_rgb_b_std_abs,pair_rgb_g_dist_l1,pair_rgb_g_mean_abs,pair_rgb_g_std_abs,pair_rgb_mean_l2,pair_rgb_r_dist_l1,pair_rgb_r_mean_abs,pair_rgb_r_std_abs,pair_rgb_std_l2,style_brightness_dist_l1,style_brightness_mean_abs,style_brightness_std_abs,style_chroma_cb_dist_l1,style_chroma_cb_mean_abs,style_chroma_cb_std_abs,style_chroma_cr_dist_l1,style_chroma_cr_mean_abs,style_chroma_cr_std_abs,style_chroma_mean_l2,style_chroma_std_l2,style_rgb_b_dist_l1,style_rgb_b_mean_abs,style_rgb_b_std_abs,style_rgb_g_dist_l1,style_rgb_g_mean_abs,style_rgb_g_std_abs,style_rgb_mean_l2,style_rgb_r_dist_l1,style_rgb_r_mean_abs,style_rgb_r_std_abs,style_rgb_std_l2
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_2_lr2e4_wc2_swd90_id30_e120\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_2_lr2e4_wc2_swd90_id30_e120\full_eval\epoch_0120\images,epoch_0120,0,750,5,0.352,40.325450039573646,37.64822004546467,13.41260733486823,9.871908165156768,7.533054959270399,6.3707626525735686,8.828526826574398,6.966140404446222,6.144231433165379,11.071455479957827,9.312855557659606,44.50343843900241,41.42850423009405,16.251215998261838,41.27936238755819,38.68036319159763,13.498946159395398,71.61401528112762,41.78940917372559,38.64191664047148,15.463340883406383,27.84343337960878,21.378553588708243,14.63998427327474,14.836292317072552,6.8765368235905955,1.772443623860677,8.310982912858327,7.033302693684897,1.6027946268717446,9.06742954289913,2.6398909768015146,12.525899927139282,22.571842773437503,14.667971232096354,17.97782138442993,22.334623697916665,15.100691345214845,15.771576621373494,25.879545736312867,22.969537760416664,14.016530049641926,17.160998126983642,29.914848268826802
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_3_lr2e4_wc5_swd60_id30_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_3_lr2e4_wc5_swd60_id30_e120\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,36.763629742978694,33.44701531190139,13.645968887412943,10.130334996120396,7.764283329890324,6.835504515587337,9.158597999560818,7.331935380183443,6.3738562274532296,11.491897723382666,9.803175300477625,41.59290753300519,37.55399796389253,16.745678906516424,38.09006975148333,34.796847590259,13.92614057664324,65.14066046923217,39.01892129788614,35.02210698277959,15.857194165193699,28.639396501262844,22.989256455739337,14.42391074625651,18.450378515879315,7.429637137095133,1.588426737467448,9.307496309836704,7.2046874144872035,1.7220832316080728,9.435130719979606,2.576007297550639,13.411932907183964,25.618671875,15.017083129882812,21.76367909749349,24.23434895833333,14.887961914062501,19.504282647450765,25.904867934703827,24.538894205729168,14.006661254882811,20.579373860677084,36.26368943532308
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_3_lr2e4_wc5_swd60_id30_e120\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_3_lr2e4_wc5_swd60_id30_e120\full_eval\epoch_0120\images,epoch_0120,0,750,5,0.352,41.83449476493584,39.304626448518334,13.96185363031278,9.778439381439899,7.516016194549673,6.371468211102399,8.731803169042346,6.864661561828538,6.112264189091357,10.962044945477492,9.309202128627652,45.88711112780449,42.770815120971825,16.687946053203355,42.88080364893353,40.41896344586606,14.165173678299155,74.22245940327208,43.08724259708391,40.208182083148515,15.759047392890569,28.598935144093154,22.470275499979653,16.27350974527995,15.530129318873085,6.800654150803884,1.967316589355469,8.08888184261322,6.905462125460306,1.6300547485351564,8.880308414061863,2.8068567863901457,12.233837428967158,23.443380533854167,16.12451690673828,18.399873565038046,23.668988606770835,16.803720479329424,16.565061196645097,28.583801297505698,24.013377604166667,15.51336924235026,17.557819853464764,30.8323394762675
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_4_lr2e4_wc5_swd90_id15_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_4_lr2e4_wc5_swd90_id15_e120\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,28.590822533321035,24.103592866587842,10.829819071586897,10.163307710506105,8.13554174048269,5.619110460924724,9.143986346136519,7.551849475623049,6.009077140385415,11.953551043080614,8.755184184105769,33.22490788833562,28.67474348466475,14.015698352715907,30.390017775464553,26.13611754532699,11.0281125235412,49.77247266112084,31.18742930653331,25.823899660028964,12.903470704214914,23.813617471021317,17.10058897749583,7.093939554850261,15.786188507080078,6.424289532343548,1.282365987141927,7.421766597747802,6.775908334732056,1.308012664794922,9.038410979906718,2.055177538990974,11.948080156962078,18.48338248697917,7.2633049926757804,19.015724090576175,18.210146158854165,7.634693623860677,16.637076637268066,12.836641199270886,19.241687825520835,6.5057972615559905,17.939909286499024,31.514978656133017
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_4_lr2e4_wc5_swd90_id15_e120\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_4_lr2e4_wc5_swd90_id15_e120\full_eval\epoch_0120\images,epoch_0120,0,750,5,0.352,27.91369168444577,24.347751211532017,9.427419026110488,10.084069236135601,8.089997250437008,5.745972648397616,9.06202247361706,7.466224873022282,5.921457894235594,11.85384935640299,8.77924731565264,32.49016642997844,28.66621023436606,12.277413331195984,29.61645397218884,26.1018788098532,9.635986665276235,49.92006603072123,30.093855645222835,25.837470122583035,11.128043885749193,20.9280784331777,13.309071162223816,6.223711781819662,11.50676778411865,6.243172465324402,1.2693252360026044,7.352544607162476,6.667680780251819,1.1832558695475262,8.867405889511108,1.9345767315030098,11.7289411277771,14.520847330729168,5.722791158040364,15.176829343159994,14.330481770833334,6.6475739135742185,12.295182250976563,11.065670853316783,15.828268880208332,5.882005655924479,13.803019650777182,24.417255792935688
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,34.53627933677445,30.66350359028221,12.40213714220003,10.174240039384701,7.963619044470408,6.823931530520447,9.091600372859702,7.421689822111956,6.12469730711973,11.726471961186117,9.64730701537432,39.9429142789177,35.606900077698725,15.23082122128525,35.844918926830545,32.09674510261806,12.645444930056803,60.621798633061914,36.34684281457475,31.933255894513064,14.665041797507522,26.18513711280147,21.83942063172658,13.323543395996094,17.05148736190796,7.324831981658936,1.9259076232910157,9.34693266805013,6.997741725285849,2.2000260823567706,9.087534400224687,3.1339898784160614,13.22287203168869,23.699332356770835,14.053508158365883,19.480226572672528,22.976556966145832,13.664796468098956,18.165923099517823,24.40931073061625,23.469693033854167,13.305496643066405,19.30921429824829,33.40734536647797
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0060_tokenized,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0060_tokenized\images,epoch_0060_tokenized,1,750,5,0.352,34.32418358296265,30.459868870992512,12.291800818716942,10.186152741440342,7.980206825433342,6.839974015373303,9.087989592889873,7.424905984992655,6.122239426661177,11.747647886614661,9.657708082320635,39.61568139082054,35.30437073610932,15.094188464820315,35.65293138366625,31.96808689084827,12.53507654048002,60.27455654479063,36.21641486795539,31.823183367755966,14.506872162754865,25.938642203746696,21.689112074216204,13.334408243815105,16.672551186879474,7.334166309197744,2.018789306640625,9.364469885985056,6.958879352728526,2.143513498942057,9.082397046645482,3.168909418016672,13.233317933241526,23.180069010416666,13.599869181315105,19.15389291381836,22.799322265625,13.644330627441406,17.78487496439616,24.253677999655405,23.372115234375002,13.500518330891925,18.924324988683065,32.79250618712108
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0120\images,epoch_0120,0,750,5,0.352,41.833361064010774,39.28439496216175,13.57867664155506,9.6742254923355,7.366144232650962,6.635666383346214,8.726523681887048,6.889456662281674,6.114455088208155,10.919121790111285,9.47481626564257,46.02908013535943,43.035479139018264,16.436656546027958,42.93981407454308,40.43187168424092,13.730911335822862,74.21175170021615,42.89312749208257,40.03788305895087,15.39762978595692,27.88016201180853,22.30638563156128,15.983010030110677,14.98869144630432,6.945232989152274,1.902799601236979,8.77134898161888,6.8426798171997065,1.6693085530598961,8.967766461849212,2.7918903935949007,12.725553070068358,22.799789388020834,15.60112461344401,17.78755552482605,23.31880533854167,16.522141398111977,15.985350559870403,27.964472196261084,23.77663606770833,15.27139717610677,17.337069663365686,29.953327603340153
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0120_tokenized,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0120_tokenized\images,epoch_0120_tokenized,1,750,5,0.352,41.80186704328791,39.247364291399535,13.540290056235623,9.67749731437991,7.373239975720827,6.637206930437368,8.713539927707341,6.884011532290951,6.107062753405472,10.922220307002721,9.471450807606853,45.920687528617215,42.947999313783,16.34740196775313,42.90101385729072,40.421137469877394,13.681866459444768,74.10821892644023,42.86692208426339,39.9191422663911,15.33631918655647,27.763673270589994,22.315303094704948,15.925872131347656,14.802626285552979,6.950760248025259,1.9453142395019534,8.771274544239045,6.812536725362142,1.6046612345377604,8.960876868923506,2.78911192069451,12.72216412973404,22.5705390625,15.254433146158851,17.63803300603231,23.296931315104167,16.418494608561197,15.80137618192037,27.767614921728768,23.7630322265625,15.351392903645834,17.134611556371055,29.65020117219289
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0010,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0010\images,epoch_0010,0,1474,5,0.3513524731926669,31.134501257165027,26.110516961673312,11.914129702168298,10.319522571224018,8.143256919548183,6.557495166599935,9.224854417073473,7.529841117740713,5.972105054961863,12.068036483797814,9.371761335922962,34.47812246610589,29.71868566381007,14.977765051978025,32.40319449770469,27.76347648547424,12.238814361411238,52.550410833861534,33.66034457770716,27.797248257612928,13.557925581670272,25.323207978444113,20.61043838721994,10.611988447328539,16.598933074064465,7.845225816903938,2.7855711868798103,9.356131710379946,7.233123428835034,2.8682446591669644,8.64506844592812,4.4395754019747855,12.978417849695202,20.271780172774886,9.39341481389464,19.369818916668272,21.433336117319016,10.373958087940057,17.623278711390004,20.048018326567462,23.043233491556048,12.637137481010347,18.620595620515008,32.875932553942384
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0020,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0020\images,epoch_0020,0,1500,5,0.352,30.606152236912855,26.558705095354014,11.87715356158395,9.970038401705006,8.029000637347881,6.16462199965385,9.642485596871639,8.243414877680777,5.523168607107449,12.338716375995904,8.76954191401146,35.833059535137174,30.685783767420723,15.281927718697014,32.432448566515944,28.405244711478844,12.315602131541977,53.8028734221243,32.61778680114374,28.242542055756473,13.329580305562933,25.427219694245867,18.923357401529948,10.380843587239584,16.581589371999105,6.8725190046628315,1.5857606913248699,8.674232908884683,7.264859192848206,3.6544204305013026,8.032309259096781,4.2517991241415345,12.057010293006897,22.09918977864583,11.855512044270833,20.603553000132244,20.8510908203125,11.449190653483075,17.781837509155274,20.426311905384065,19.5171787109375,10.310418924967449,17.57980777867635,32.98419018904368
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0030\images,epoch_0030,0,1500,5,0.352,41.5935917527335,38.36846384719178,16.299398490663556,10.256057770313362,7.952230301462251,7.18972570271719,9.000361291959027,7.129429875188696,6.460132634316608,11.514322859227148,10.122592736274475,47.57394749158177,43.23292998261504,19.100632186419215,42.45898496821104,38.703260666098494,16.977429198589952,73.23375496838119,43.31727812118437,39.41405764028994,18.696578353490587,33.20881268574641,31.95679971758525,26.03896237182617,24.453073692321773,7.999357786337535,2.862940032958984,9.926903856754304,7.4109982630411775,1.8402191162109376,9.66224152612686,3.6938823846975963,14.047595116774241,37.52444498697916,30.04958117675782,26.72792504628499,32.960078124999995,25.493604838053386,25.652589021046953,47.20479846731821,33.33615885416667,25.161648335774743,26.634529722213745,46.05711806615194
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0040\images,epoch_0040,0,1500,5,0.352,40.73887437212016,37.34453620191022,15.337934391571343,9.841292846713747,7.562864762004624,6.666812708628193,9.00387399613275,7.1631849611722505,6.177810320321457,11.291948840711651,9.559835051329436,46.31951875381563,42.66753834017613,17.902072159228016,41.75417720734127,38.14259985023657,15.743524830390825,72.31994601477923,42.95215265257746,39.17005687187297,17.35285359099671,31.03933902444129,29.58830246925354,20.853868448893227,21.370476005554202,7.470773548920948,1.9120822143554688,9.234671815713247,7.300781447887421,2.2775520222981767,9.237575913031897,3.281132067516446,13.27446907456716,32.410244140625,21.447964762369793,24.01304209582011,30.8366826171875,21.751227193196616,22.45870203399658,37.116705882787706,30.68344466145833,19.974981140136716,23.4229833056132,40.88763114198049
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0050,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0050\images,epoch_0050,0,1500,5,0.352,37.96446153919048,34.62471145105886,13.579654095199084,10.181249226265482,7.972679009536537,7.044605184279665,9.272792032929422,7.413260178618378,6.5105965919605255,11.686001103197261,10.042545331800959,42.821333761995376,39.05484813238384,16.606105861756976,39.06092717991644,35.60019307994726,13.981098981677977,67.22120122909546,40.33805579403236,36.157308400472004,15.567430684365632,28.223494399802007,24.41888204447428,14.99932899983724,18.50864449564616,7.9132435104052234,2.4276368916829427,9.880780101776121,8.038163000424703,3.4709191385904945,9.704224316596983,4.481670559863249,14.028581042130787,26.036052083333338,16.651474873860675,21.641461556752525,25.4220517578125,15.727912577311198,19.8095793984731,28.41458044020335,26.398002278645833,14.741573099772134,20.57895404434204,36.28374213981628
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0060\images,epoch_0060,0,1500,5,0.352,37.81709132999145,34.51991055282481,13.238229180360452,10.19605879101998,7.8683350156194845,7.108152068534613,9.019121416472398,7.142387254316728,6.42208163148172,11.420371431881,10.032116335694461,42.41125772366739,38.906029917212784,15.91835291199923,39.03929134233822,35.720083497621495,13.476431525490076,66.82249081446284,39.84096268315018,35.81331875625256,15.791665256602716,27.80100245375045,24.319161953608194,14.945032287597655,19.238976712544762,7.7660078930854795,1.9377790934244792,9.900711597681045,7.395368833223979,2.267080993652344,9.629154312610627,3.19063477046291,13.983974035422005,25.767984375000005,15.328531595865888,21.5258552831014,25.394484700520835,15.361205423990885,20.267992530822756,26.951446374893187,26.591610026041668,14.703450622558595,21.99668030166626,37.27982312456767
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0070,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0070\images,epoch_0070,0,967,5,0.3616420063030821,37.24139907648635,33.60687035290107,13.214983254635053,9.999774377534846,7.360092766689343,7.13196226255293,8.858604850063614,6.883801021234336,6.533160338792088,10.861064656538764,10.122683098986796,41.93666745095032,37.93607741081079,16.001390909461435,38.03539068980313,34.28367696052352,13.662470311273896,65.12521794802696,39.631029689463155,35.55753353395171,15.627063901630027,27.809158975161075,21.70179540574579,11.155521280791895,18.325446012759905,7.61706306705184,1.737361421366544,9.641141236575011,7.370677838763086,1.8440384511834034,9.697036791622088,2.780634729312945,13.883918557577257,23.766477427796662,11.179472599423828,21.224672895516797,22.78480809563583,11.621555724204349,19.585315711711836,20.09849865999011,23.77491676057928,10.838424859159769,20.52882049250161,35.81732963065893
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0080\images,epoch_0080,0,750,5,0.352,42.05103981166532,39.30945367384598,13.598116268511948,10.25729782616699,8.108548297998524,6.651465025512872,8.984194794469701,7.219383455772539,5.96874659426192,11.667572076303909,9.41461180015325,46.44710202395261,42.9587809138595,16.065475228371348,42.93314971812042,40.322213231460516,13.607440760429672,74.48107285731587,43.4432355161115,40.28192254314492,15.363776071499554,27.654750724371535,25.811284349441525,18.956383860270186,15.617149476369224,7.908549495697022,4.286304504394531,9.006458619912465,7.585691037336986,3.7822298990885415,8.82417071024577,5.956964262664318,12.82030733537674,25.454826822916665,17.89012705485026,18.560536935170493,26.389015950520832,19.013272501627604,16.639898867289226,35.411031033515926,28.527208007812497,21.68767521158854,17.65818968963623,31.0200871758461
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0090,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0090\images,epoch_0090,0,750,5,0.352,40.103721388675936,37.067056734669634,13.686629211765796,10.028700655831232,7.724366705758231,6.88808434331519,8.914473505270132,6.9836584600278595,6.325049248954169,11.225479056065188,9.805848492998924,45.154149791452035,41.837494277302014,16.627851852375073,41.231618717924874,38.167597005096546,13.964016569950351,71.2085385075943,41.74199963691907,38.41813282427479,16.01491488318158,28.533713093718035,24.04437518692017,16.31953476969401,18.3674650739034,7.421683319727579,2.3959744364420574,9.197095449447632,7.332253740628561,2.1530684000651044,9.34523817475637,3.4432491406003636,13.296144192377728,26.717818359375002,18.567178955078127,20.95832808876038,25.196144531250003,16.96812099202474,19.51045937347412,29.65544766187668,25.713381835937504,14.492736735026039,20.682371733347573,35.63589618682862
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0100,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0100\images,epoch_0100,0,750,5,0.352,45.4017583774909,42.8376683412163,14.95299375750643,9.87945877212599,7.636427796192658,6.714750953911279,9.02173986087643,7.115651373764242,6.394531599486995,11.235683030454812,9.717133021535528,50.755662911849434,47.884038540906516,17.483076556488708,46.36808393429488,43.761441342047576,15.12654649899847,81.08026796486499,46.73166943597852,43.90405499636472,17.23994775659144,30.35393481007717,25.57891151301066,18.629965698242184,18.175028142293293,7.336948909759522,2.953331481933594,8.909124467055003,7.51713046916326,3.0716671447753905,9.325196827491123,4.445181551252803,13.084655238310495,29.397761393229167,22.413095255533854,20.288874894460044,26.713712890624997,19.535418111165363,19.18972694524129,34.90425754014651,27.2499755859375,16.570577534993486,20.797820661544797,35.186562203089395
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0110,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0110\images,epoch_0110,0,750,5,0.352,42.797690230551225,40.27990997666113,13.886459414210805,9.841044244926346,7.521219496954055,6.787556634260767,8.904672027987875,6.9949376542460495,6.312759984184389,11.06171224498487,9.722741315292424,47.76454952030391,45.02674679897062,16.212604346187998,43.82667580032815,41.24420565408373,13.97105489837963,76.56225635378352,44.105344250205086,41.40684286189749,15.88491631136418,28.17260596557997,22.40134989309311,16.355537750244142,15.37721561177572,7.332799069404603,2.038485626220703,9.192130710283916,7.135860973199209,1.7570918477376303,9.317242037653923,2.9736171200970807,13.270172639052072,24.830218424479163,17.53314851888021,17.993701277414957,23.39426302083333,16.943677693684897,16.36784182612101,29.422079896688466,24.19983854166667,15.474886637369792,18.015681046803795,30.660106344540917
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0120\images,epoch_0120,0,750,5,0.352,42.99220653370332,40.440490018288,14.108990147605775,9.690856900418199,7.440967544909652,6.483954361825636,8.720994915432401,6.850040861043593,6.026621946125531,10.920616106070733,9.308380284222965,47.03706070486588,44.16990158826294,16.829019635902654,43.98600898640205,41.53308642022921,14.261182597338498,76.21533805893745,43.965381470471804,41.349043528052626,15.616452632026068,28.532803741927843,23.114151657104493,17.406223744710285,14.607030828475953,6.937314155896504,1.9776085510253907,8.61115823594729,6.8721988828976945,1.7279515889485677,8.867891799728076,2.89317683421572,12.559722272555033,23.362161458333336,16.855344014485677,17.504665407180788,24.053859375000002,17.904730895996092,15.580434129714964,30.38652139679591,24.6437255859375,16.823864929199217,16.927992389043172,29.28211433315277
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_6_lr5e4_wc2_swd90_id15_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_6_lr5e4_wc2_swd90_id15_e120\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,28.3236082004249,24.335022909027025,10.01102391083453,10.522185236626056,8.265070184374611,6.834735984810979,9.215214163897532,7.5537911170335335,6.141967668149062,12.038990714829847,9.696531979668254,33.09376301189046,28.855745862651077,13.297662937387878,29.96435487851992,26.2573900854835,10.329683285597918,50.20769781517022,30.880697344918538,26.14799536084372,11.555654848212871,22.235389728310345,15.05417865784963,6.776283518473306,13.278507634480794,7.386632444540661,1.2985297546386718,9.293730414708454,6.806308577060699,1.6991363321940103,9.118298978169758,2.328676507681608,13.228874472459157,17.379866861979167,6.623853983561199,17.507430079142253,16.395610351562503,6.981009908040363,14.770306866963704,12.533991171280544,16.850624999999997,7.07269649251302,14.544747009277344,27.659556663513182
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_6_lr5e4_wc2_swd90_id15_e120\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_6_lr5e4_wc2_swd90_id15_e120\full_eval\epoch_0120\images,epoch_0120,0,750,5,0.352,28.901597215975016,25.735075352031817,9.35311967281486,10.037295155948772,8.031560161157405,6.069499838719001,9.004424717315679,7.384409274053516,5.840359067523872,11.775286606292585,8.924558345554203,34.02564237601591,30.513903259910798,11.73165825705243,30.322102220695974,27.27203869774228,9.532013267195705,52.35387128776392,30.680756412641177,27.222516753181583,10.413892007299104,20.222319446727905,12.67651466703415,7.4383534342447915,9.779719478607177,6.622449932098389,1.2902390747070311,8.229435180664062,6.604549808661143,1.2117027791341148,8.80712124379476,1.9775876778364179,12.231689124584197,15.196277994791666,7.04046278889974,14.103607129414877,13.974211263020834,8.022453389485676,10.958501099904378,12.988261478265127,14.077366861979167,6.5763662109375005,11.351271161397298,21.772768966674803
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,29.15946643808968,25.119815417349116,10.813720773061116,10.536982807958811,8.447422978327825,6.10758309652226,9.314985695384507,7.587374913142279,6.398336862426101,12.180667898633832,9.355507478722723,34.667940576946926,30.129840270660736,14.378991598005843,30.768927280672887,26.915792043497277,11.01788213864933,51.77029699358748,31.727446885254505,26.92796681312123,12.824953315418137,23.951814456929213,16.719991977055866,7.538804117838542,15.181588803609213,7.078986902713775,1.595009704589844,8.21274428208669,7.161433962821961,1.6743720499674482,9.475384797732037,2.5527696619431177,12.785143105189006,19.31821484375,7.922137186686197,19.68940265909831,17.8327958984375,7.9789512125651045,16.16734931945801,14.045826017777125,18.65891927083333,7.2910505981445315,17.038991996765137,31.159664108276367
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_7_lr5e4_wc5_swd60_id15_e120\full_eval\epoch_0120\images,epoch_0120,0,750,5,0.352,31.063533213362735,28.227420320406065,9.760820318298899,10.06027982697091,8.011299016204946,6.078164531180273,9.013224312739494,7.293675154335479,5.98023083167635,11.6879614099449,9.03579492835262,36.38098848335909,32.76135106143788,12.572499872890003,32.54628726498111,29.6427921247657,9.941651024987262,56.241113921283066,32.58725257733802,29.39186764634427,11.203158355498633,21.37987956939017,15.083770019690196,9.687569264729818,11.779579611460369,6.4913613281249996,1.51004887898763,7.904827877442043,6.792367279052735,1.3661823527018229,8.897908934791882,2.2656251107028025,12.126574947357177,17.61996419270833,9.691800089518228,16.285846981048586,16.265191731770834,10.223262736002603,12.746264586130778,17.089605933745705,16.844834960937497,8.749784708658854,13.605312137603757,25.187264573574065
