experiment,run_path,images_dir,epoch,is_tokenized,target_style,count,pair_available,pair_brightness_dist_l1,pair_brightness_mean_abs,pair_brightness_std_abs,pair_chroma_cb_dist_l1,pair_chroma_cb_mean_abs,pair_chroma_cb_std_abs,pair_chroma_cr_dist_l1,pair_chroma_cr_mean_abs,pair_chroma_cr_std_abs,pair_chroma_mean_l2,pair_chroma_std_l2,pair_rgb_b_dist_l1,pair_rgb_b_mean_abs,pair_rgb_b_std_abs,pair_rgb_g_dist_l1,pair_rgb_g_mean_abs,pair_rgb_g_std_abs,pair_rgb_mean_l2,pair_rgb_r_dist_l1,pair_rgb_r_mean_abs,pair_rgb_r_std_abs,pair_rgb_std_l2,style_brightness_dist_l1,style_brightness_mean_abs,style_brightness_std_abs,style_chroma_cb_dist_l1,style_chroma_cb_mean_abs,style_chroma_cb_std_abs,style_chroma_cr_dist_l1,style_chroma_cr_mean_abs,style_chroma_cr_std_abs,style_chroma_mean_l2,style_chroma_std_l2,style_rgb_b_dist_l1,style_rgb_b_mean_abs,style_rgb_b_std_abs,style_rgb_g_dist_l1,style_rgb_g_mean_abs,style_rgb_g_std_abs,style_rgb_mean_l2,style_rgb_r_dist_l1,style_rgb_r_mean_abs,style_rgb_r_std_abs,style_rgb_std_l2
abl_no_adagn,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0040\images,epoch_0040,0,Hayao,150,0.78,32.69511891634036,27.27887954059829,12.897201586992313,8.938144256925991,7.277904347476796,4.870247260118142,10.675469936468662,9.185190771380041,7.565984920558766,12.531099066265629,9.453356401278423,31.791940020699787,27.309823582315037,12.083695631760817,36.62590561565171,31.349459395449387,13.291362729846922,52.06288374387301,33.82860910790598,24.963689429128273,17.71741604601216,26.837308838836147,25.121140575408937,9.436838734944661,23.87657699584961,4.400260678132375,1.9722227986653647,5.507658740679423,6.131410242716472,1.39141840616862,9.986696135203044,2.6011207436521846,11.457595392862956,21.118697916666665,11.56674540201823,17.95269832611084,27.296373697916668,8.46649648030599,25.797152468363443,17.534645716349285,28.620384114583334,9.103882751464845,27.066777064005535,41.67472367604574
abl_no_adagn,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0040\images,epoch_0040,0,cezanne,150,0.24,37.04307782649994,34.57006729973687,9.378201113806831,8.075642575820288,6.360145780775282,5.038254684872097,7.23190642065472,5.548320134480794,4.2812190718120995,9.362920236256388,7.192549953858058,34.491115993923614,31.482967800564236,10.976292530695597,38.78015814887153,36.41243192884657,10.13724093967014,62.327347146140205,39.569057888454864,35.942355685763886,11.21624888314141,20.668452627129025,17.231373977661132,5.399183502197266,18.235653495788576,5.622117617925008,1.839671630859375,6.7824963855743405,5.76440689086914,3.0305089314778644,5.022566223144532,3.926811793645223,8.532904396057129,14.8217578125,4.710895792643229,17.12964104970296,17.566774088541667,7.152452494303385,18.21466423034668,10.138161543210348,19.993304036458333,3.887518107096354,20.70437397003174,32.74246560732524
abl_no_adagn,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0040\images,epoch_0040,0,monet,150,0.4,26.1232634862264,21.913694445292155,11.110187816619874,10.470233633120854,8.408575439453125,6.031477165222168,8.238285448153814,7.115710703531901,4.147362395127614,11.745559932788213,7.744649034738541,36.44322916666667,32.23992767333984,12.481698274612427,27.1559814453125,22.945746103922527,11.029696305592855,47.847164694468184,26.108675130208333,21.524469502766927,11.216260147094726,21.700834866364797,12.922760329246522,2.59082275390625,12.814979718526205,6.83154005686442,1.4609690856933595,8.47698979695638,4.982201716105143,1.4719801839192708,5.817053259213766,2.22576895793279,10.364907941023509,18.74140625,3.1047850545247395,18.16797920227051,13.302947591145834,2.786873372395833,13.203862635294596,6.072810818354289,13.180048828125,3.52655039469401,13.677866147359213,26.557547879219054
abl_no_adagn,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0040\images,epoch_0040,0,photo,150,0.2,27.889863109588624,23.0006542523702,12.817803764343262,8.715668527285258,6.608888753255209,6.139024293422699,7.79328848918279,6.383967844645182,5.460293547312419,9.840415755907694,8.53250034848849,30.918733723958333,26.226425170898438,12.613465499877929,28.358211263020834,24.112208048502605,12.359416961669922,46.50236845811208,33.37710774739583,26.17999267578125,17.754669920603433,26.278472701708477,18.768381064732868,2.7015719604492188,19.756546147664388,7.071003195444743,1.5294136555989584,10.44514367421468,6.043013765017192,1.3139952087402345,9.08718443552653,2.151759366343419,13.887838640213012,18.012392578125,3.025433146158854,18.96651512145996,17.827887369791668,2.7006434122721354,19.19528734842936,6.1579655587673185,26.157467447916666,3.86204345703125,26.501149927775064,38.07308994928996
abl_no_adagn,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0040\images,epoch_0040,0,vangogh,150,0.14,22.27956015723092,14.851953778948102,13.519264584495907,14.927313691093808,10.825202215285529,11.138628914242698,11.85148711431594,10.109291803269159,6.584176426842099,16.024132251739502,13.190588292621431,32.63280087425595,26.652637300037203,18.477992421104794,23.624872116815474,16.457267397925968,13.86071541195824,42.06965682620094,26.918736049107142,21.101898193359375,17.21866771153041,30.883652550833567,15.764462186495463,5.765617319742838,15.139355201721191,11.835762265523275,4.22959716796875,14.18184915860494,8.98262146949768,2.338594258626302,10.37231910387675,5.358917034467061,17.617317371368408,15.756533203125,3.7478870646158855,15.93639586130778,18.7077685546875,9.14905507405599,17.072767715454102,11.74774853070577,19.1956787109375,4.844732055664062,19.989448738098144,31.12607481320699
abl_no_adagn,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0080\images,epoch_0080,0,Hayao,150,0.78,31.701779826074585,26.608134277865418,12.001406041984884,9.216814440539759,7.659636016584869,4.762547554113926,10.59760720301897,8.841725080441206,7.560473950500162,12.600598415503136,9.39583134243631,31.491438384748932,27.04784882374299,11.60078976296971,35.305165347889954,30.295340643988716,12.394624579666008,51.20783965607993,33.04282059628739,24.965162228315304,16.36774501637516,25.25579856399797,23.89428637822469,10.819075063069661,22.516729532877605,4.343282743295034,2.4735867309570314,5.296830879847208,6.814124763806661,2.5921453348795573,10.00855868021647,3.658356488545736,11.368619696299236,21.659189453125,14.772776794433593,17.438620440165202,26.671954752604165,11.234194946289062,24.688308499654134,19.988856773376465,26.272783203125,7.04767822265625,25.062120119730633,39.43700917561849
abl_no_adagn,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0080\images,epoch_0080,0,cezanne,150,0.24,36.58377158641815,34.28461159600152,9.51142406463623,8.158514142036438,6.730516221788195,5.185327026579115,6.535141242874993,5.020586861504449,4.314570903778076,9.295600215593973,7.264782716830571,35.449001736111114,33.02863905164931,10.821776151657104,38.33704969618056,36.36552598741319,10.238739331563314,62.378828048706055,39.19146050347222,35.402325524224175,10.959684318966335,20.282749361462063,16.094401375452676,3.1669382731119793,17.232041295369466,5.454338930447896,1.8428794860839843,6.940050086975098,4.644058917363485,0.8081722005208334,5.761694310506185,2.182088844651977,9.068754902581373,14.4983642578125,2.067320556640625,16.415433820088705,16.231656901041667,3.430655212402344,17.40744332631429,5.252771786848704,18.944752604166666,2.6451982625325523,19.79331937154134,31.268723328908283
abl_no_adagn,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0080\images,epoch_0080,0,monet,150,0.4,25.614645449320474,21.403313382466635,11.115057849884034,10.820149075984954,8.925864028930665,6.012492648760477,8.686853430668513,7.575002797444662,4.353539176781973,12.571086991826693,7.81770815650622,36.67596435546875,32.62267176310221,12.144001054763795,27.14737548828125,22.775131225585938,11.029314454396566,47.71559036572774,25.750142415364582,20.78101806640625,11.268330065409343,21.696590749422707,10.63971599260966,1.8146004231770834,10.461496162414551,6.815980938275655,1.6068510437011718,8.502661743164062,5.273696091969808,2.155038350423177,6.427232669194539,2.745874193310738,10.697031462788582,15.933028971354167,3.3782315063476562,15.476232121785483,10.8296484375,2.2221485392252602,10.986167246500651,5.6405397550264995,11.0971044921875,2.9333754475911458,11.473018163045248,22.426053908665974
abl_no_adagn,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0080\images,epoch_0080,0,photo,150,0.2,26.615606196721394,22.769585831960043,10.82253818511963,9.105317234992981,6.912457275390625,5.986909870306651,8.437620242436727,7.019389088948568,5.7694756825764975,10.452601124842962,8.649429474274317,30.3595703125,26.453186543782554,11.953878911336263,27.204012044270833,24.0033935546875,10.996648915608723,46.74998108545939,31.5312744140625,25.892530314127605,15.716237036387126,23.596762688954673,17.219565998713176,1.5955443827311198,17.69630744934082,7.5139598973592125,3.177146199544271,10.293586460749308,7.1635843276977536,3.5765818786621093,9.476482769648234,4.803525021870931,14.01315672715505,18.3066796875,7.007889912923177,16.58868064880371,16.720304361979167,2.713798319498698,17.312939910888673,8.945807410875956,23.872610677083333,4.101588643391927,24.561950912475584,34.53742577870687
abl_no_adagn,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_adagn\full_eval\epoch_0080\images,epoch_0080,0,vangogh,150,0.14,21.988476003919327,15.569850376674108,11.952257792154947,14.835463478451683,10.752570016043526,11.261230355217343,11.316682951790947,9.30249277750651,7.3094077337355845,15.162978195008778,13.67087073553176,31.597877139136905,26.348229544503347,17.35452166057768,22.582949683779763,15.724452427455358,12.232266925630116,41.83467601594471,26.593075706845237,21.273327055431547,15.927670433407737,28.671531359354656,13.885940437316895,3.330198059082031,13.534376780192057,11.82178121248881,4.604102630615234,14.179442418416341,9.09931225935618,1.4428182983398437,11.061203645070394,4.90892098903656,18.00560341199239,15.052208658854166,4.379945780436198,14.016782213846842,15.860406901041667,4.56337158203125,15.676116689046223,9.155545304616293,18.2222802734375,5.723319498697917,18.62229705810547,28.40788695335388
abl_no_residual,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_residual\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_residual\full_eval\epoch_0040\images,epoch_0040,0,Hayao,150,0.78,69.5484349584987,68.60501959385016,23.682700177543182,10.17362505197525,8.423016605214176,5.898285201472095,11.717270688623445,9.705292269714878,8.495880596658104,13.906180252376785,10.840683962544825,74.70851070045406,72.89125217535558,20.997847565218933,66.69070095486111,65.37069715190138,23.790729987315643,125.91635846276569,75.77158453525641,73.8921370547042,29.495247327364407,44.69578124722864,82.65638481140137,82.22941955566407,36.24168455441793,7.844620105425517,5.8320684814453125,6.634279677470525,8.830563996632893,3.9889266967773436,11.33348513841629,7.587736437320709,13.277861024538677,88.8447509765625,88.30267771402995,28.638945941925048,83.48323893229167,81.42874755859376,37.867987937927246,144.87558624267578,80.28202962239584,80.02021769205729,40.18683687210083,62.49267639160156
abl_no_residual,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_residual\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_residual\full_eval\epoch_0040\images,epoch_0040,0,cezanne,150,0.24,79.3254767258962,77.75857035319011,22.68572707970937,11.02085268497467,9.234803941514757,6.676057736078898,9.93981867366367,8.52347797817654,5.312331914901733,13.528713173336453,9.181987149847878,87.66536458333333,85.89778815375433,19.681097679668003,81.30158827039931,79.90706253051758,21.800215151574875,140.60150803460016,74.56247965494792,72.90881898668077,27.45274070898692,41.720263693067764,74.3383423614502,73.62557017008463,35.609860512415565,10.38481810092926,8.105463409423828,9.1433547270298,7.9893698453903195,5.324678853352864,7.728506382306417,10.161328765551248,12.12119159301122,88.93203125,86.45601654052734,33.21544830640157,75.8118310546875,74.6684200032552,35.540441528956094,133.66143447875976,68.3297314453125,68.16869181315104,38.8625509039561,62.52928296407064
abl_no_residual,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_residual\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_residual\full_eval\epoch_0040\images,epoch_0040,0,monet,150,0.4,56.82116773923238,54.80163059234619,21.28710192044576,12.523333517710368,9.862715148925782,7.811924587686857,9.505309669176738,7.662859853108724,5.627198883891106,13.631692041953405,10.110249229272206,59.975809733072914,54.36575546264648,25.09308632214864,58.466593424479164,56.07017211914062,21.489434019724527,98.04983127911886,55.4658447265625,53.80733184814453,22.007103951772056,41.00637338956197,49.93715471903483,49.09860219319661,29.681632340749104,9.700440686543782,4.593611958821614,10.232709100643794,7.560795725186666,3.9730050150553384,7.483184405962626,6.469585371315479,12.822993325392405,54.594892578125,49.77813975016276,37.16984100659688,51.22563802083334,49.954378560384114,30.03849900563558,85.83904150644938,49.781575520833336,47.35511952718099,29.390499585469563,56.37196496327718
abl_no_residual,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_residual\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_residual\full_eval\epoch_0040\images,epoch_0040,0,photo,150,0.2,78.37881380716959,78.96619888941447,28.04668763478597,6.911966612935066,3.5674118041992187,8.103571736812592,6.126793348789215,3.481213124593099,7.396781971057256,5.273117225368818,11.12137291431427,80.3576416015625,80.46959482828775,30.81343412399292,78.45177408854167,79.0641103108724,28.083735688527426,137.68581110636393,77.93712565104167,78.20077158610026,31.118471304575603,52.294481945037845,80.25795845031739,78.76061777750651,40.8086620426178,11.819210430781046,4.980084635416667,14.111705812613168,9.705463647842407,3.75137944539388,12.253036907513936,6.659948224425316,18.779788080851237,78.22006510416666,73.87718251546224,45.60146887143453,81.435107421875,80.01447987874349,40.5868697865804,134.63605420430503,81.7697705078125,78.22135080973307,45.10887804985046,76.10876383463541
abl_no_residual,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_residual\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_residual\full_eval\epoch_0040\images,epoch_0040,0,vangogh,150,0.14,62.70794060116722,61.63453165690104,28.40264604205177,20.73857611701602,15.887970697312127,14.69737215836843,12.25279476529076,9.53335462297712,9.000895602362496,20.070539519900368,17.418660708836146,92.07056826636905,87.69898187546502,30.56896909077962,58.619140625,56.67858596075149,29.564621107918875,124.29437401181175,64.11150251116071,61.42646716889881,33.63559271040417,56.45894868033273,57.43102284749349,55.46841796875,32.675285476048785,21.16023452758789,17.861045023600262,18.099265113274257,12.61839456876119,6.853293813069661,13.321492377519608,19.50618884126345,22.550814666748046,88.4114892578125,86.31144307454427,33.706262302398684,54.9000244140625,53.160987345377606,34.787716935475665,112.3032371266683,49.28622395833333,46.03740732828776,37.79527289708455,61.705246124267575
abl_no_residual,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_residual\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\abl_no_residual\full_eval\epoch_0080\images,epoch_0080,0,Hayao,150,0.78,69.57744587792291,68.6322736169538,23.665981696202206,10.171745783243423,8.423754048143696,5.895536669299134,11.715774433225649,9.703733460515993,8.496016067317408,13.906300335867792,10.838453142052023,74.71934678819444,72.90857703054053,20.98448922491481,66.71588499933226,65.4010008461455,23.773477578774475,125.95641484219804,75.79120342548077,73.91639905098157,29.479516135321724,44.6696535420214,82.68092170715332,82.25443044026693,36.22501311302185,7.842774674892426,5.8317565409342444,6.632112353245417,8.829448703130087,3.987866973876953,11.334449104865392,7.586711695194245,13.277667207717895,88.86232584635417,88.31825602213542,28.62603990872701,83.5089892578125,81.45685078938801,37.84994307200114,144.91349232991536,80.3023291015625,80.04275075276692,40.17223758061727,62.466628341674806
