index,h2d_ms,enqueue_ms,d2h_ms,total_ms,src,out
36,0.13676799833774567,2.14630389213562,0.002047999994829297,2.2851200103759766,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-20 21_53_23.jpg,
37,0.06739199906587601,2.1637120246887207,0.0010239999974146485,2.2321279048919678,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-20 23_23_37.jpg,
38,0.0525440014898777,2.209791898727417,0.002047999994829297,2.2643840312957764,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-21 01_47_41.jpg,
39,0.19100800156593323,2.213887929916382,0.0010239999974146485,2.4059200286865234,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-21 05_56_32.jpg,
40,0.045184001326560974,2.052095890045166,0.002047999994829297,2.09932804107666,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-21 16_49_08.jpg,
41,0.03686400130391121,2.1493759155273438,0.0010239999974146485,2.1872639656066895,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-21 17_44_44.jpg,
42,0.048608001321554184,2.110464096069336,0.002047999994829297,2.1611199378967285,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-22 14_12_35.jpg,
43,0.24796800315380096,2.1227519512176514,0.002047999994829297,2.372767925262451,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-22 14_15_50.jpg,
44,0.14761599898338318,2.2016000747680664,0.005119999870657921,2.3543360233306885,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-23 02_19_20.jpg,
45,0.05331199988722801,2.0541439056396484,0.0010239999974146485,2.1084799766540527,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-23 13_03_15.jpg,
46,0.06656000018119812,2.1340160369873047,0.002047999994829297,2.2026240825653076,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-25 01_42_17.jpg,
47,0.06982400268316269,2.248703956604004,0.0010239999974146485,2.319551944732666,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-25 09_06_36.jpg,
48,0.0666240006685257,2.1340160369873047,0.002047999994829297,2.202687978744507,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-25 10_46_18.jpg,
49,0.03711999952793121,2.1432321071624756,0.010239999741315842,2.190592050552368,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-25 20_28_30.jpg,
50,0.04483199864625931,2.239487886428833,0.002047999994829297,2.286367893218994,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\0.jpg,
51,0.08339200168848038,2.184191942214966,0.002047999994829297,2.26963210105896,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\10.jpg,
52,0.06092799827456474,2.1084160804748535,0.0010239999974146485,2.170367956161499,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\100.jpg,
53,0.037728000432252884,2.165760040283203,0.002047999994829297,2.205535888671875,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1000.jpg,
54,0.050144001841545105,2.1237759590148926,0.002047999994829297,2.1759679317474365,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1001.jpg,
55,0.13974399864673615,2.101248025894165,0.002047999994829297,2.243040084838867,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1002.jpg,
56,0.04102399945259094,2.0746240615844727,0.0010239999974146485,2.1166720390319824,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1003.jpg,
57,0.061216000467538834,2.0398080348968506,0.002047999994829297,2.103071928024292,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1004.jpg,
58,0.07072000205516815,2.0828158855438232,0.002047999994829297,2.1555840969085693,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1005.jpg,
59,0.05689600110054016,2.0992000102996826,0.0010239999974146485,2.1571199893951416,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1006.jpg,
60,0.0963520035147667,2.1882879734039307,0.002047999994829297,2.2866880893707275,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1007.jpg,
61,0.05491200089454651,2.1667840480804443,0.002047999994829297,2.2237439155578613,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1008.jpg,
62,0.05843200162053108,2.1626880168914795,0.002047999994829297,2.223167896270752,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\1009.jpg,
63,0.05119999870657921,2.101248025894165,0.002047999994829297,2.15449595451355,G:\GitHub\Latent_Style\style_data\overfit50\Hayao\101.jpg,
