"period","source_root","method","dataset_or_setting","dataset_key","resolution","variant_or_run","scope","images","clip_style","content_lpips","clip_content","train_time_value","train_time_unit","train_time_label","infer_time_value","infer_time_unit","infer_time_label","params_m","hardware","status","source_path","source_kind","note"
"2026-03-25","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\src-no-hf\style_oa\optuna_hpo\trial_0018\experiment\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-25","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\src-no-hf\style_oa\optuna_hpo\trial_0019\experiment\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-25","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\src-no-hf\style_oa\optuna_hpo\trial_0021\experiment\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-25","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\src-no-hf\style_oa\optuna_hpo\trial_0038\experiment\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-25","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\src-no-hf\style_oa\optuna_hpo\trial_0041\experiment\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-25","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\src-no-hf\style_oa\optuna_hpo\trial_0042\experiment\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-25","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\src-no-hf\style_oa\optuna_hpo\trial_0043\experiment\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-25","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\src-no-hf\style_oa\optuna_hpo\trial_0044\experiment\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-25","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\src-no-hf\style_oa\optuna_hpo\trial_0045\experiment\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-25","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\src-no-hf\style_oa\optuna_hpo\trial_0046\experiment\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-26","I:\","IDT","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\strong_idt30_swd100_color20\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-26","I:\","IDT","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\strong_idt30_swd100_color50\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-26","I:\","IDT","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\strong_idt30_swd100_color80\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-26","I:\","IDT","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\strong_idt30_swd150_color20\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-26","I:\","IDT","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\strong_idt30_swd150_color50\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-26","I:\","IDT","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\strong_idt30_swd150_color80\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-02-18","I:\","","unknown","unknown","256","epoch_0050","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\swd-256-100-6-50-1.5k\full_eval\epoch_0050\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-02-18","I:\","","unknown","unknown","256","epoch_0100","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\swd-256-100-6-50-1.5k\full_eval\epoch_0100\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-02-18","I:\","","unknown","unknown","256","epoch_0150","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\swd-256-100-6-50-1.5k\full_eval\epoch_0150\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-02-18","I:\","","unknown","unknown","256","epoch_0200","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\swd-256-100-6-50-1.5k\full_eval\epoch_0200\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-02-18","I:\","","unknown","unknown","256","epoch_0050","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\experiments\swd-256-fix-gates\full_eval\epoch_0050\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-25","I:\","","unknown","unknown","","epoch_10000","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Related_Works\external\StarGAN\runs\stargan_v2_baseline_4070\full_eval\epoch_10000\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-25","I:\","","unknown","unknown","","epoch_100000","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Related_Works\external\StarGAN\runs\stargan_v2_baseline_4070\full_eval\epoch_100000\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-25","I:\","","unknown","unknown","","epoch_10000_openai_full","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Related_Works\external\StarGAN\runs\stargan_v2_baseline_4070\full_eval\epoch_10000_openai_full\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-03-25","I:\","","unknown","unknown","","epoch_10000_openai_full_matched","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Related_Works\external\StarGAN\runs\stargan_v2_baseline_4070\full_eval\epoch_10000_openai_full_matched\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-11","I:\","LANCET/LBM","unknown","unknown","","epoch_0002","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\archives\exp_archive_20260526_051703\remote_exp_legacy\grid_search_3epoch\S-add__K-4_C-2_W-10_Col-0\full_eval\epoch_0002\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-12","I:\","LANCET/LBM","unknown","unknown","","epoch_0004","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\archives\exp_archive_20260526_051703\remote_exp_legacy\next_round_80\E022\full_eval\epoch_0004\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0001","full_eval_or_summary","","","","","","","","111.99988173399925","s","111.99988173399925 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0001\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0002","full_eval_or_summary","","","","","","","","121.9430976019994","s","121.9430976019994 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0002\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0003","full_eval_or_summary","","","","","","","","126.47379621800064","s","126.47379621800064 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0003\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0004","full_eval_or_summary","","","","","","","","130.40203274800115","s","130.40203274800115 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0004\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0005","full_eval_or_summary","","","","","","","","127.11739125399981","s","127.11739125399981 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0005\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0006","full_eval_or_summary","","","","","","","","130.2783281079992","s","130.2783281079992 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0006\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0007","full_eval_or_summary","","","","","","","","138.85060355799942","s","138.85060355799942 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0007\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0008","full_eval_or_summary","","","","","","","","136.38432930499948","s","136.38432930499948 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_f_seed42_b44_e8\full_eval\epoch_0008\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0001","full_eval_or_summary","","","","","","","","99.50512621400048","s","99.50512621400048 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval\epoch_0001\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0002","full_eval_or_summary","","","","","","","","105.36358040800042","s","105.36358040800042 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval\epoch_0002\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0003","full_eval_or_summary","","","","","","","","106.8814852659998","s","106.8814852659998 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval\epoch_0003\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0004","full_eval_or_summary","","","","","","","","101.22834209699977","s","101.22834209699977 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval\epoch_0004\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-05","I:\","LANCET/LBM","unknown","unknown","","epoch_0005","full_eval_or_summary","","","","","","","","101.55471802900001","s","101.55471802900001 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval_artfid\epoch_0005\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-05","I:\","LANCET/LBM","unknown","unknown","","epoch_0006","full_eval_or_summary","","","","","","","","104.54114171100014","s","104.54114171100014 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval_artfid\epoch_0006\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-05","I:\","LANCET/LBM","unknown","unknown","","epoch_0007","full_eval_or_summary","","","","","","","","99.20048128999997","s","99.20048128999997 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval_artfid\epoch_0007\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-05","I:\","LANCET/LBM","unknown","unknown","","epoch_0008","full_eval_or_summary","","","","","","","","105.18277635000004","s","105.18277635000004 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_longer_train_k_seed42_b44_e8\full_eval_artfid\epoch_0008\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0001","full_eval_or_summary","","","","","","","","87.72151049994864","s","87.72151049994864 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44\full_eval\epoch_0001\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0002","full_eval_or_summary","","","","","","","","87.18359550018795","s","87.18359550018795 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44\full_eval\epoch_0002\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0003","full_eval_or_summary","","","","","","","","87.37109569995664","s","87.37109569995664 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44\full_eval\epoch_0003\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0001","full_eval_or_summary","","","","","","","","89.29995969985612","s","89.29995969985612 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k000\full_eval\epoch_0001\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0002","full_eval_or_summary","","","","","","","","88.24905449990183","s","88.24905449990183 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k000\full_eval\epoch_0002\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0003","full_eval_or_summary","","","","","","","","88.4397754999809","s","88.4397754999809 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k000\full_eval\epoch_0003\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0001","full_eval_or_summary","","","","","","","","88.58594169979915","s","88.58594169979915 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\full_eval\epoch_0001\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0002","full_eval_or_summary","","","","","","","","88.38396210013889","s","88.38396210013889 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\full_eval\epoch_0002\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","epoch_0003","full_eval_or_summary","","","","","","","","88.40818769996986","s","88.40818769996986 s timings_sec.wall_total","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_kinetic_h_base_seed42_b44_k025\full_eval\epoch_0003\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-03","I:\","LANCET/LBM","unknown","unknown","","aaai2027_path_stability_probe_h_base_seed42_b44_e1","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\aaai2027_path_stability_probe_h_base_seed42_b44_e1\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-29","I:\","LANCET/LBM","unknown","unknown","","ema_w34_b144_e6_20260529_1203_m02_20260529_1211","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\anchor_speed\ema_w34_b144_e6_20260529_1203_m02_20260529_1211\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-29","I:\","LANCET/LBM","unknown","unknown","","ema_transport_adain_w34_guard_retrain_20260529_1034_m02_epoch6_20260529_1044","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\baseline_from_scratch\ema_transport_adain_w34_guard_retrain_20260529_1034_m02_epoch6_20260529_1044\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-29","I:\","LANCET/LBM","unknown","unknown","","m02_epoch6","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\baseline_from_scratch\_repro_backups\ema_w34_epoch6_m02_repro_20260529_1104_pack\m02_epoch6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-29","I:\","LANCET/LBM","unknown","unknown","","ema_epoch0006_m02_repro_20260529_0332","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\baseline_repro\ema_epoch0006_m02_repro_20260529_0332\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","unknown","unknown","","w34_clean_20260530_eval","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\clean_baseline\w34_clean_20260530_eval\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","unknown","unknown","","w34_clean_20260530_fulleval","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\clean_baseline\w34_clean_20260530_fulleval\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","unknown","unknown","","w34_clean_20260530_fulleval_e2","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\clean_baseline\w34_clean_20260530_fulleval_e2\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","unknown","unknown","","w34_clean_20260530_fulleval_e3","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\clean_baseline\w34_clean_20260530_fulleval_e3\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","unknown","unknown","","w34_clean_20260530_fulleval_e4","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\clean_baseline\w34_clean_20260530_fulleval_e4\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","unknown","unknown","","w34_clean_20260530_fulleval_e5","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\clean_baseline\w34_clean_20260530_fulleval_e5\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","unknown","unknown","","w34_clean_20260530_fulleval_e6","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\clean_baseline\w34_clean_20260530_fulleval_e6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","unknown","unknown","","w34_clean_20260530_fulleval_e7","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\clean_baseline\w34_clean_20260530_fulleval_e7\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","unknown","unknown","","w34_clean_20260530_fulleval_e8","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\clean_baseline\w34_clean_20260530_fulleval_e8\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-29","I:\","LANCET/LBM","unknown","unknown","","foreground_probe","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\concept_atom_m02_protocol\foreground_probe\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-29","I:\","LANCET/LBM","unknown","unknown","","m02a_atom_diverse_smoke20","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\concept_atom_m02_protocol\m02a_atom_diverse_smoke20\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-29","I:\","LANCET/LBM","unknown","unknown","","p1_fft005_swd30_epoch0006_m02_full_20260529_0250","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\concept_atom_m02_protocol\p1_fft005_swd30_epoch0006_m02_full_20260529_0250\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-26","I:\","LANCET/LBM","unknown","unknown","","backend_tensor_flow_ema_frontier","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\diagnostics\backend_tensor_flow_ema_frontier\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-21","I:\","LANCET/LBM","unknown","unknown","","cg01_t00_color_lp3_epoch8","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\diagnostics\forward_diagnostics\cg01_t00_color_lp3_epoch8\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-21","I:\","LANCET/LBM","unknown","unknown","","cg02_t00_color_lp3_edge1p5_epoch8","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\diagnostics\forward_diagnostics\cg02_t00_color_lp3_edge1p5_epoch8\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-21","I:\","LANCET/LBM","unknown","unknown","","smoke_t00","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\diagnostics\forward_diagnostics\smoke_t00\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-21","I:\","LANCET/LBM","unknown","unknown","","t00_epoch8","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\diagnostics\forward_diagnostics\t00_epoch8\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-21","I:\","LANCET/LBM","unknown","unknown","","t00_epoch8_content_diag","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\diagnostics\forward_diagnostics\t00_epoch8_content_diag\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-21","I:\","LANCET/LBM","unknown","unknown","","t01_epoch8","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\diagnostics\forward_diagnostics\t01_epoch8\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-21","I:\","LANCET/LBM","unknown","unknown","","t01_epoch8_content_diag","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\diagnostics\forward_diagnostics\t01_epoch8_content_diag\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-21","I:\","LANCET/LBM","unknown","unknown","","vae_scale_train_full","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\diagnostics\forward_diagnostics\vae_scale_train_full\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-27","I:\","LANCET/LBM","unknown","unknown","","base","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\diagnostics\style_adapter_quality\adain_w34_e6_dist_fast_hayao\base\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-27","I:\","LANCET/LBM","unknown","unknown","","dist_fast_hayao","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\diagnostics\style_adapter_quality\adain_w34_e6_dist_fast_hayao\dist_fast_hayao\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-27","I:\","LANCET/LBM","unknown","unknown","","m02","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\diagnostics\style_adapter_quality\adain_w34_e6_dist_fast_hayao\m02\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-27","I:\","LANCET/LBM","unknown","unknown","","base","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\diagnostics\style_adapter_quality\adain_w34_e6_dist_response\base\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-27","I:\","LANCET/LBM","unknown","unknown","","dist_fast_hayao","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\SchrodingerBridge\exp\diagnostics\style_adapter_quality\adain_w34_e6_dist_response\dist_fast_hayao\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
