epoch,loss,style_swd,identity,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
74,6.359184794425964,0.028442890476435424,0.017754666756372897,1.0,1.0,0.8883966428041458,0.0001440938640674853,0.08756675200493191,10.507441426001606,10.596999406814575,5000,471.8316768787085
75,6.188481307029724,0.02753143846988678,0.019336654584039933,1.0,1.0,0.8986400908231735,0.0001427290496103041,0.10420804701425368,11.245653999998467,11.90104079246521,5000,420.1313218895612
76,6.228868470191956,0.027789133526384832,0.017301284186833073,1.0,1.0,0.9006727123260498,0.00014135492607468347,0.0916284940103651,11.002303981018486,11.095848083496094,5000,450.6190029256956
77,6.218953471183777,0.027656324114650487,0.021470902583387214,1.0,1.0,0.8999681180715561,0.00013997183250504436,0.09600854501331924,11.383284435014502,11.48137354850769,5000,435.48796482193393
78,6.140786595344544,0.02734533343464136,0.01808136922190897,1.0,1.0,0.8919483685493469,0.00013858011015902938,0.09661936699558282,12.304793271032395,12.949819803237915,5000,386.10575868784076
79,6.207839431762696,0.027665453571826218,0.018165841712616385,1.0,1.0,0.9017730683088303,0.00013718010242330265,0.09828883101727115,11.821806328032835,11.922312259674072,5000,419.38173494347717
80,6.1857187461853025,0.027580721378326414,0.017895418457919733,1.0,1.0,0.9037363147735595,0.00013577215472882417,0.219411485013552,12.263473944010912,12.4906747341156,5000,400.2986312935979
81,6.2052944469451905,0.027717916835099457,0.017035372211248612,1.0,1.0,0.903487303853035,0.00013435661446561999,0.18949724599224282,12.006830143000116,12.701299667358398,5000,393.6605017555573
82,6.286778225898742,0.028029790408909322,0.018616770977096166,1.0,1.0,0.9132548481225967,0.00013293383089706888,0.10058579398901202,11.90433803200358,12.00711989402771,5000,416.4195947178789
83,6.184441576004028,0.027584486808627844,0.017878093132749198,1.0,1.0,0.9036346966028214,0.0001315041550737268,0.09758718601733563,11.923744412993983,12.023590326309204,5000,415.8491652081109
84,6.137504405975342,0.02732818216085434,0.018140271901211237,1.0,1.0,0.8981142687797546,0.00013006793974671042,0.1048038190092484,12.30193233198952,12.916709899902344,5000,387.09547855044747
85,6.102563471794128,0.027143110018223525,0.01851083454239415,1.0,1.0,0.909166339635849,0.0001286255392806612,0.09511931400265894,11.247503169994161,11.344659805297852,5000,440.7360014149605
86,6.162978782653808,0.027467901427298783,0.01752126059640432,1.0,1.0,0.8913958829641342,0.00012717730956631103,0.09485825698357075,11.47628265198,12.077895879745483,5000,413.9793925848419
87,6.287083849906922,0.028077184576541184,0.018530774276005104,1.0,1.0,0.8995659989118576,0.00012572360793267157,0.09161563998713973,10.903674878969468,10.997343063354492,5000,454.6552718411662
88,6.229718723297119,0.02775330763310194,0.019103525703540073,1.0,1.0,0.894293065071106,0.00012426479305886873,0.08801957500327262,10.576801757004432,10.666958570480347,5000,468.73717254672374
89,6.140446996688842,0.027285985071212052,0.019014313952066004,1.0,1.0,0.9048219549655915,0.0001228012248856439,0.09131494402390672,11.03106973098329,11.635008573532104,5000,429.7375432429202
90,6.215158324241639,0.02771870581433177,0.018678835104510655,1.0,1.0,0.8980506199598313,0.00012133326452654394,0.09396045703033451,10.823691263998626,10.919699430465698,5000,457.88806109901896
91,6.122277359962464,0.02734591506421566,0.015451362224121112,1.0,1.0,0.9039095920324326,0.00011986127417882198,0.09539651902377955,11.6261249109848,11.723626136779785,5000,426.4892057853857
92,6.066471786499023,0.027028735913336276,0.01645418362080818,1.0,1.0,0.8965630525350571,0.0001183856170340704,0.09346549102338031,10.789930324983288,11.394168853759766,5000,438.8209499238846
93,6.190936913490296,0.02758716534823179,0.018419897414569276,1.0,1.0,0.9056568676233292,0.00011690665718860896,0.0930105829902459,11.073655551979755,11.168792247772217,5000,447.67597866253845
94,6.095675806999207,0.027104629147797824,0.0190481729755993,1.0,1.0,0.8992312633991242,0.00011542475955364934,0.08767361598802381,10.632545224994828,10.721915006637573,5000,466.33460504999994
95,6.132661862373352,0.027338903807103635,0.01696832892135717,1.0,1.0,0.8965916889905929,0.0001139402897652589,0.0903105440447689,10.38285980798537,10.988924503326416,5000,455.00358096795264
96,6.050190000534058,0.026953286863863467,0.016862625549547375,1.0,1.0,0.8917264074087143,0.00011245361409414532,0.0898915650213894,10.585418303995539,10.67727255821228,5000,468.28438374501525
97,6.098830618858337,0.027149902768433095,0.01705969924281817,1.0,1.0,0.9078218442201614,0.00011096509935528482,0.08809635798024829,10.621847571022954,10.711856126785278,5000,466.77251270182467
98,6.144820837974549,0.027399764116853475,0.01661118607589742,1.0,1.0,0.885605149269104,0.00010947511281741607,0.09390623203944415,11.046894932031137,11.667503356933594,5000,428.54069521468557
99,6.18203266620636,0.02753836043179035,0.018218188548635227,1.0,1.0,0.9019808858633042,0.0001079840221124222,0.09045482999863452,10.63112213400018,10.723449468612671,5000,466.2678753357213
100,6.247462162971496,0.02781884552910924,0.019559582624642646,1.0,1.0,0.9001629364490509,0.00010649219514462298,0.08822675000556046,10.431027750983048,10.521080255508423,5000,475.2363710353979
101,6.114098091125488,0.027252161744982004,0.01591388605767861,1.0,1.0,0.9018991273641587,0.000105,0.11402910400283872,11.450845931001822,12.087192296981812,5000,413.6609956349008
102,6.113730435371399,0.027214232999831438,0.018328596278151962,1.0,1.0,0.8929653751850128,0.00010350780485537706,0.12188619998414651,11.667927445010719,11.792520523071289,5000,423.9975661028386
103,6.116609525680542,0.027292334362864493,0.016500072467315476,1.0,1.0,0.9007833868265152,0.00010201597788757782,0.10499343001356465,11.559876856998017,11.667335987091064,5000,428.5468427010316
104,6.2898679542541505,0.02807803187519312,0.018126555590424687,1.0,1.0,0.9052978020906448,0.00010052488718258395,0.10139753500334336,11.483248678989185,12.109344482421875,5000,412.9042663918004
105,6.1767086410522465,0.027568320911377668,0.015823944820440375,1.0,1.0,0.8996484100818634,9.903490064471522e-05,0.09589065099135041,11.156193651004287,11.254228115081787,5000,444.27747055344486
106,6.145065455436707,0.027398949898779393,0.017271768421924207,1.0,1.0,0.8920429760217666,9.754638590585473e-05,0.09374559799471172,10.767738723992807,10.863576173782349,5000,460.25359605493156
107,6.219247350692749,0.02773231390863657,0.01789169006224256,1.0,1.0,0.8969110536575318,9.605971023474113e-05,0.09213382999587338,10.393868260995077,10.994035482406616,5000,454.7920559289927
108,6.149188556671143,0.027390731927007438,0.017799101939599497,1.0,1.0,0.9042473465204239,9.45752404463507e-05,0.0957595389954804,10.49661203202777,10.594455480575562,5000,471.94497245915716
109,6.212995529174805,0.027741000670939684,0.017154125179804396,1.0,1.0,0.8977858817577362,9.30933428113911e-05,0.09064605303501594,10.422252106036467,10.514780282974243,5000,475.52111080210653
110,6.1276915788650514,0.027348149735480547,0.017016677669016645,1.0,1.0,0.9015812754631043,9.161438296592967e-05,0.09107939903333317,10.493195291041047,11.1080482006073,5000,450.1240820801119
111,6.222717576026916,0.027788899559527635,0.017603103077562993,1.0,1.0,0.8969706600904465,9.013872582117807e-05,0.09459298100045999,10.452918675986439,10.549636602401733,5000,473.94997462393144
112,6.15629976272583,0.027411320451647042,0.01906922614260111,1.0,1.0,0.8983566522598266,8.866673547345608e-05,0.09352526902148384,10.428182282023045,10.523786067962646,5000,475.1141811235978
113,6.1565629529953005,0.027539925407618283,0.014829879152821378,1.0,1.0,0.9085067296028138,8.719877511435616e-05,0.10031965299276635,10.956261092014756,11.63776707649231,5000,429.6356824411568
114,6.276107497215271,0.027975011952221393,0.01930480652663391,1.0,1.0,0.8952760529518128,8.573520694113132e-05,0.10664209397873492,11.009095986995817,11.118151903152466,5000,449.715028500581
115,6.19876229763031,0.027654377613216638,0.018171947689261288,1.0,1.0,0.8999262177944183,8.427639206732849e-05,0.11539166800139355,11.179698374991858,11.297678470611572,5000,442.5687996880422
116,6.186090950965881,0.02761335965245962,0.016251867341634352,1.0,1.0,0.8920834946632386,8.282269043368898e-05,0.11855137302336516,11.492482823996397,12.152445554733276,5000,411.43981904552055
117,6.018857064247132,0.026815769113600254,0.01670642904296983,1.0,1.0,0.9006066572666168,8.137446071933879e-05,0.10770843602222158,11.364714767980331,11.474905967712402,5000,435.7334181272409
118,6.129429097175598,0.02728945903480053,0.017617723901639692,1.0,1.0,0.9017802035808563,7.993206025328957e-05,0.11668481901506311,12.51657181898554,12.636250972747803,5000,395.68698111357077
119,6.0613825178146366,0.027004716116935015,0.017326208704907912,1.0,1.0,0.9015616035461426,7.849584492627322e-05,0.15952516696415842,13.369141168990609,14.059982299804688,5000,355.6192243620006
120,6.188524680137634,0.027473559509962796,0.02155668176303152,1.0,1.0,0.9099516481161117,7.706616910293113e-05,0.12585954801397747,12.536000910975417,12.664689064025879,5000,394.79848061983046
121,6.139648094177246,0.02736239206045866,0.01859228972258279,1.0,1.0,0.9121285456418992,7.564338553438002e-05,0.1193542239961971,12.220319187017594,12.88605546951294,5000,388.016333767108
122,6.127783350944519,0.027313851416110993,0.017335648908338042,1.0,1.0,0.9113323074579239,7.42278452711758e-05,0.12918044999605627,12.07993093299956,12.211964845657349,5000,409.43452287925896
123,6.076772708892822,0.027047692220658063,0.018217088638048152,1.0,1.0,0.9041876471042634,7.281989757669732e-05,0.1160090300036245,11.309789720009576,11.42904806137085,5000,437.48175466157574
124,6.0656428623199465,0.027070186007767914,0.015813116042263573,1.0,1.0,0.906298142671585,7.141988984097058e-05,0.11636585697851842,11.145217318015057,11.797612428665161,5000,423.81456673820605
125,6.118514223098755,0.02727808617055416,0.017471294635470258,1.0,1.0,0.8983935344219208,7.002816749495561e-05,0.11624427301285323,11.471682846993644,11.59070611000061,5000,431.3801033817893
126,6.060307621955872,0.02698275025933981,0.017571214862400666,1.0,1.0,0.9008315473794937,6.864507392531649e-05,0.10235378698416753,10.954984043994045,11.059644937515259,5000,452.094079714944
127,5.973731684684753,0.026602659113705157,0.015436732863890938,1.0,1.0,0.9046514123678208,6.727095038969583e-05,0.101323920993309,10.821664959988993,11.463255167007446,5000,436.17628039813417
128,6.229250531196595,0.0277649081684649,0.019027797987509986,1.0,1.0,0.8952311807870865,6.590613593251466e-05,0.10058905700498144,10.774098012992908,10.877021074295044,5000,459.68468442303333
129,6.017730989456177,0.026796160712838173,0.016495326703879983,1.0,1.0,0.8932777273654938,6.45509673013181e-05,0.10264786701372941,10.81491647497387,10.919908046722412,5000,457.87931350765723
130,6.079569606781006,0.027039542756974698,0.018516543113219087,1.0,1.0,0.8965803462266922,6.320577886368806e-05,0.10145385099531268,10.808802078001463,11.456259965896606,5000,436.4426099690627
131,6.012641906738281,0.026733049266040323,0.018165444627957186,1.0,1.0,0.8965420061349869,6.187090252474307e-05,0.1001278819712752,10.731055899996136,10.833561182022095,5000,461.5287545795486
132,6.136156778335572,0.027365707717835905,0.0174081560576451,1.0,1.0,0.9138191437721253,6.054666764524555e-05,0.10119518799183425,10.773559612985991,10.877105712890625,5000,459.6811074543868
133,6.06388373374939,0.02700650591403246,0.01742071130516706,1.0,1.0,0.8937002754211426,5.923340096033704e-05,0.10024619999239803,10.796528194023267,11.457894563674927,5000,436.38034651248654
134,6.063123083114624,0.027000754494220017,0.017133408345398494,1.0,1.0,0.8931955575942994,5.793142649892128e-05,0.10026395401655464,10.791853133992845,10.894474744796753,5000,458.9482390959712
135,6.157929549217224,0.027411707621067764,0.018543917402712395,1.0,1.0,0.904858580827713,5.6641065503714725e-05,0.10038610900664935,10.703174630009016,10.805818319320679,5000,462.71368370686537
136,5.941369614601135,0.026456108540296553,0.015346091101528146,1.0,1.0,0.8944476801156998,5.536263635198486e-05,0.09881093003059505,10.775497756996629,11.406839370727539,5000,438.3335153146016
137,6.066476564407349,0.027000439744442703,0.018569870109204203,1.0,1.0,0.8941046237945557,5.4096454476995295e-05,0.10148373899573926,10.656745761010825,10.760600566864014,5000,464.65808008866196
138,5.943979148864746,0.02643364328891039,0.016161646337423008,1.0,1.0,0.8962786597013473,5.284283229017747e-05,0.10026548002497293,10.679844303002028,10.782456874847412,5000,463.71620661555
139,6.05457998752594,0.027006082087755203,0.015912894711364062,1.0,1.0,0.9029139500856399,5.1602079104047584e-05,0.1000152890192112,10.66636026798733,11.317376375198364,5000,441.7985082618022
140,6.142795028686524,0.02741366034373641,0.01673548295584624,1.0,1.0,0.8948729330301285,5.0374501055888535e-05,0.10190867398341652,10.572009788014839,10.676268100738525,5000,468.32844143864537
141,6.099856243133545,0.02714608285576105,0.019432110040943373,1.0,1.0,0.908471845984459,4.916040103221506e-05,0.1007404690135445,10.624781594990054,10.72782301902771,5000,466.0777858780488
142,6.227405152320862,0.027838203758001327,0.016579962074029026,1.0,1.0,0.9067165428400039,4.7960078594041026e-05,0.10165874997255742,10.66046960201129,11.280153512954712,5000,443.2563789364871
143,5.948213310241699,0.026462290436029434,0.017041653039195807,1.0,1.0,0.8946676707267761,4.677382990296722e-05,0.10116011998979957,10.609411133016692,10.712916851043701,5000,466.7262958839149
144,6.015777339935303,0.02676828570663929,0.017436602697271156,1.0,1.0,0.900566418170929,4.5601947648108e-05,0.09913688299275236,10.627181832031056,10.728629112243652,5000,466.0427672249323
145,6.028803443908691,0.026853949017822742,0.016920599420845974,1.0,1.0,0.905473684668541,4.444472097387447e-05,0.10241168000356993,10.699369737998495,11.334194660186768,5000,441.1429439767191
146,6.083626976013184,0.02715048786252737,0.01593775080604246,1.0,1.0,0.8945509034395218,4.3302435408632556e-05,0.10113872800502577,10.608159098002943,10.711607217788696,5000,466.78335924197563
147,6.094539942741394,0.027150305453687906,0.017053384649625514,1.0,1.0,0.8896592879295349,4.2175372794253084e-05,0.10330254399013938,10.73853921599948,10.84416675567627,5000,461.0773803697551
148,6.02015570640564,0.026820790097117422,0.016575873642286753,1.0,1.0,0.9013066780567169,4.106381121657152e-05,0.10455989898036933,10.962101704993984,11.60333251953125,5000,430.9106880789442
149,6.144644722938538,0.027435620166361332,0.016685697889042787,1.0,1.0,0.8910878366231918,3.996802493677457e-05,0.10142934101168066,10.983717150986195,11.087668180465698,5000,450.9514461128104
150,6.04318633556366,0.02694268252700567,0.016455756578361614,1.0,1.0,0.9141430813074112,3.888828432373014e-05,0.11238067999511259,11.24115688198799,11.35605788230896,5000,440.2936346237943
151,6.08797737121582,0.027149274405092003,0.016617190388496964,1.0,1.0,0.902469607591629,3.782485578727799e-05,0.1025702570041176,10.839379400993494,11.497837543487549,5000,434.86438046187504
