point_id,scope,family,variant,label,step_or_epoch,clip_style,content_lpips,one_minus_lpips,train_min,train_time_sec,trace_id,label_dx,label_dy,note,source_summary,style_minus_idt
i2sb_blend025_k070_e3_sigma0p02::epoch_0005::transfer,transfer,FiberBundle,i2sb_blend025_k070_e3_sigma0p02,,epoch_0005,0.688027444482,0.4117901628,0.5882098372,,,i2sb_blend025_k070_e3_sigma0p02,8.0,10.0,"I2SB endpoint blend0p25 from k070 epoch_0003; structure anchor lowers LPIPS but style stays below 0.700, closed negative.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_blend025_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0005/summary.json,0.048106619219
i2sb_blend025_k070_e3_sigma0p02::epoch_0006::transfer,transfer,FiberBundle,i2sb_blend025_k070_e3_sigma0p02,,epoch_0006,0.690438784063,0.38217878255,0.61782121745,,,i2sb_blend025_k070_e3_sigma0p02,8.0,10.0,"I2SB endpoint blend0p25 from k070 epoch_0003; structure anchor lowers LPIPS but style stays below 0.700, closed negative.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_blend025_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0006/summary.json,0.0505179588
i2sb_clean_sigma0p01::epoch_0001::transfer,transfer,FiberBundle,i2sb_clean_sigma0p01,I2SBσ.01 e1,epoch_0001,0.713162066936,0.5905983072,0.4094016928,,,i2sb_clean_sigma0p01,8.0,-12.0,Absolute endpoint I2SB sigma0p01 fast10 transfer curve; style-high e1 but LPIPS high and style reverses by e3.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_clean_k070_e3_sigma0p01_b8a2_vlen010/full_eval_fast10/epoch_0001/summary.json,0.0732412416736
i2sb_clean_sigma0p01::epoch_0002::transfer,transfer,FiberBundle,i2sb_clean_sigma0p01,I2SBσ.01 e2,epoch_0002,0.709784214199,0.52450603165,0.47549396835,,,i2sb_clean_sigma0p01,8.0,-12.0,Absolute endpoint I2SB sigma0p01 fast10 transfer curve; style-high e1 but LPIPS high and style reverses by e3.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_clean_k070_e3_sigma0p01_b8a2_vlen010/full_eval_fast10/epoch_0002/summary.json,0.0698633889357
i2sb_clean_sigma0p01::epoch_0003::transfer,transfer,FiberBundle,i2sb_clean_sigma0p01,I2SBσ.01 e3,epoch_0003,0.701776239574,0.4820988836,0.5179011164,,,i2sb_clean_sigma0p01,8.0,-12.0,Absolute endpoint I2SB sigma0p01 fast10 transfer curve; style-high e1 but LPIPS high and style reverses by e3.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_clean_k070_e3_sigma0p01_b8a2_vlen010/full_eval_fast10/epoch_0003/summary.json,0.0618554143111
i2sb_clean_sigma0p02::epoch_0001::transfer,transfer,FiberBundle,i2sb_clean_sigma0p02,I2SB e1,epoch_0001,0.700249519944,0.54314223275,0.45685776725,,,i2sb_clean_sigma0p02,8.0,-10.0,Clean endpoint I2SB sigma0p02 transfer-only fast10 curve; stopped at e5 after e2 style peak reversed while LPIPS remained high.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_clean_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0001/summary.json,0.0603286946813
i2sb_clean_sigma0p02::epoch_0002::transfer,transfer,FiberBundle,i2sb_clean_sigma0p02,I2SB e2,epoch_0002,0.709093652964,0.4902325897,0.5097674103,,,i2sb_clean_sigma0p02,8.0,-10.0,Clean endpoint I2SB sigma0p02 transfer-only fast10 curve; stopped at e5 after e2 style peak reversed while LPIPS remained high.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_clean_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0002/summary.json,0.0691728277008
i2sb_clean_sigma0p02::epoch_0003::transfer,transfer,FiberBundle,i2sb_clean_sigma0p02,I2SB e3,epoch_0003,0.708410803974,0.4966478104,0.5033521896,,,i2sb_clean_sigma0p02,8.0,-10.0,Clean endpoint I2SB sigma0p02 transfer-only fast10 curve; stopped at e5 after e2 style peak reversed while LPIPS remained high.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_clean_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0003/summary.json,0.0684899787108
i2sb_clean_sigma0p02::epoch_0004::transfer,transfer,FiberBundle,i2sb_clean_sigma0p02,I2SB e4,epoch_0004,0.705868262947,0.4427012725,0.5572987275,,,i2sb_clean_sigma0p02,8.0,-10.0,Clean endpoint I2SB sigma0p02 transfer-only fast10 curve; stopped at e5 after e2 style peak reversed while LPIPS remained high.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_clean_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0004/summary.json,0.0659474376837
i2sb_clean_sigma0p02::epoch_0005::transfer,transfer,FiberBundle,i2sb_clean_sigma0p02,I2SB e5,epoch_0005,0.704670676589,0.4085298148,0.5914701852,,,i2sb_clean_sigma0p02,8.0,-10.0,Clean endpoint I2SB sigma0p02 transfer-only fast10 curve; stopped at e5 after e2 style peak reversed while LPIPS remained high.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_clean_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0005/summary.json,0.0647498513261
i2sb_fiber_noise_sigma0p02_eval::epoch_0002::transfer,transfer,FiberBundle,i2sb_fiber_noise_sigma0p02_eval,I2SB-Fiber e2,epoch_0002,0.706816041768,0.4899693452,0.5100306548,,,i2sb_fiber_noise_sigma0p02_eval,18.0,-18.0,Eval-only clean absolute I2SB checkpoint with Brownian bridge noise gated by existing StyleMaps.gate_16; RMS normalized; active=1 but matched delta is weak/negative.,docs\experiments\phase2_fiber_bundle\eval\i2sb_fiber_noise_sigma0p02_eval\epoch_0002\summary.json,0.0668952165047
i2sb_fiber_noise_sigma0p02_eval::epoch_0005::transfer,transfer,FiberBundle,i2sb_fiber_noise_sigma0p02_eval,I2SB-Fiber e5,epoch_0005,0.703903897405,0.40971476445,0.59028523555,,,i2sb_fiber_noise_sigma0p02_eval,18.0,-18.0,Eval-only clean absolute I2SB checkpoint with Brownian bridge noise gated by existing StyleMaps.gate_16; RMS normalized; active=1 but matched delta is weak/negative.,docs\experiments\phase2_fiber_bundle\eval\i2sb_fiber_noise_sigma0p02_eval\epoch_0005\summary.json,0.0639830721418
i2sb_latent_slerp::epoch_0001::transfer,transfer,FiberBundle,i2sb_latent_slerp_k070_e3,I2SB-Slerp e1,epoch_0001,0.709182490706,0.5457270518,0.4542729482,,,i2sb_latent_slerp_k070_e3,18.0,-20.0,"Latent direction slerp bridge path; e2 style peak, e7 lower-LPIPS Pareto, e8/e9 non-improving tail.",/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_i2sb_latent_slerp_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0001/summary.json,0.0692616654436
i2sb_latent_slerp::epoch_0002::transfer,transfer,FiberBundle,i2sb_latent_slerp_k070_e3,I2SB-Slerp e2,epoch_0002,0.712038223445,0.476510762,0.523489238,,,i2sb_latent_slerp_k070_e3,18.0,-20.0,"Latent direction slerp bridge path; e2 style peak, e7 lower-LPIPS Pareto, e8/e9 non-improving tail.",/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_i2sb_latent_slerp_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0002/summary.json,0.0721173981826
i2sb_latent_slerp::epoch_0003::transfer,transfer,FiberBundle,i2sb_latent_slerp_k070_e3,I2SB-Slerp e3,epoch_0003,0.704484826326,0.44716623845,0.55283376155,,,i2sb_latent_slerp_k070_e3,18.0,-20.0,"Latent direction slerp bridge path; e2 style peak, e7 lower-LPIPS Pareto, e8/e9 non-improving tail.",/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_i2sb_latent_slerp_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0003/summary.json,0.0645640010635
i2sb_latent_slerp::epoch_0004::transfer,transfer,FiberBundle,i2sb_latent_slerp_k070_e3,I2SB-Slerp e4,epoch_0004,0.695002553612,0.45387816605,0.54612183395,,,i2sb_latent_slerp_k070_e3,18.0,-20.0,"Latent direction slerp bridge path; e2 style peak, e7 lower-LPIPS Pareto, e8/e9 non-improving tail.",/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_i2sb_latent_slerp_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0004/summary.json,0.0550817283491
i2sb_latent_slerp::epoch_0005::transfer,transfer,FiberBundle,i2sb_latent_slerp_k070_e3,I2SB-Slerp e5,epoch_0005,0.697559309304,0.42585614265,0.57414385735,,,i2sb_latent_slerp_k070_e3,18.0,-20.0,"Latent direction slerp bridge path; e2 style peak, e7 lower-LPIPS Pareto, e8/e9 non-improving tail.",/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_i2sb_latent_slerp_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0005/summary.json,0.0576384840409
i2sb_latent_slerp::epoch_0006::transfer,transfer,FiberBundle,i2sb_latent_slerp_k070_e3,I2SB-Slerp e6,epoch_0006,0.698255403638,0.47410867735,0.52589132265,,,i2sb_latent_slerp_k070_e3,18.0,-20.0,"Latent direction slerp bridge path; e2 style peak, e7 lower-LPIPS Pareto, e8/e9 non-improving tail.",/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_i2sb_latent_slerp_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0006/summary.json,0.058334578375
i2sb_latent_slerp::epoch_0007::transfer,transfer,FiberBundle,i2sb_latent_slerp_k070_e3,I2SB-Slerp e7,epoch_0007,0.694678223431,0.39178663895,0.60821336105,,,i2sb_latent_slerp_k070_e3,18.0,-20.0,"Latent direction slerp bridge path; e2 style peak, e7 lower-LPIPS Pareto, e8/e9 non-improving tail.",/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_i2sb_latent_slerp_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0007/summary.json,0.0547573981682
i2sb_latent_slerp::epoch_0008::transfer,transfer,FiberBundle,i2sb_latent_slerp_k070_e3,I2SB-Slerp e8,epoch_0008,0.69891924262,0.4060776874,0.5939223126,,,i2sb_latent_slerp_k070_e3,18.0,-20.0,"Latent direction slerp bridge path; e2 style peak, e7 lower-LPIPS Pareto, e8/e9 non-improving tail.",/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_i2sb_latent_slerp_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0008/summary.json,0.0589984173576
i2sb_latent_slerp::epoch_0009::transfer,transfer,FiberBundle,i2sb_latent_slerp_k070_e3,I2SB-Slerp e9,epoch_0009,0.691482380331,0.3946390721,0.6053609279,,,i2sb_latent_slerp_k070_e3,18.0,-20.0,"Latent direction slerp bridge path; e2 style peak, e7 lower-LPIPS Pareto, e8/e9 non-improving tail.",/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_i2sb_latent_slerp_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0009/summary.json,0.0515615550677
i2sb_latent_slerp::epoch_0010::transfer,transfer,FiberBundle,i2sb_latent_slerp_k070_e3,I2SB-Slerp e10,epoch_0010,0.701836941242,0.38536648695,0.61463351305,,,i2sb_latent_slerp_k070_e3,18.0,-20.0,"Latent direction slerp bridge path; e2 style peak, e7 lower-LPIPS Pareto, e8/e9 non-improving tail.",/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_i2sb_latent_slerp_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0010/summary.json,0.0619161159794
i2sb_orthogonal_lowhigh_k070_e3_sigma0p02::epoch_0001::transfer,transfer,FiberBundle,i2sb_orthogonal_lowhigh_k070_e3_sigma0p02,Orth e1,epoch_0001,0.705847446918,0.45138590165,0.54861409835,,,i2sb_orthogonal_lowhigh_k070_e3_sigma0p02,18.0,-18.0,Geometry-aware I2SB endpoint projection: content lowpass + absolute endpoint highpass; mechanism active; stopped after e4 as partial-positive/not-promoted.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_orthogonal_lowhigh_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0001/summary.json,0.0659266216556
i2sb_orthogonal_lowhigh_k070_e3_sigma0p02::epoch_0002::transfer,transfer,FiberBundle,i2sb_orthogonal_lowhigh_k070_e3_sigma0p02,Orth e2,epoch_0002,0.699997370541,0.42095110865,0.57904889135,,,i2sb_orthogonal_lowhigh_k070_e3_sigma0p02,18.0,-18.0,Geometry-aware I2SB endpoint projection: content lowpass + absolute endpoint highpass; mechanism active; stopped after e4 as partial-positive/not-promoted.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_orthogonal_lowhigh_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0002/summary.json,0.0600765452782
i2sb_orthogonal_lowhigh_k070_e3_sigma0p02::epoch_0003::transfer,transfer,FiberBundle,i2sb_orthogonal_lowhigh_k070_e3_sigma0p02,Orth e3,epoch_0003,0.696295543015,0.44208584815,0.55791415185,,,i2sb_orthogonal_lowhigh_k070_e3_sigma0p02,18.0,-18.0,Geometry-aware I2SB endpoint projection: content lowpass + absolute endpoint highpass; mechanism active; stopped after e4 as partial-positive/not-promoted.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_orthogonal_lowhigh_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0003/summary.json,0.0563747177521
i2sb_orthogonal_lowhigh_k070_e3_sigma0p02::epoch_0004::transfer,transfer,FiberBundle,i2sb_orthogonal_lowhigh_k070_e3_sigma0p02,Orth e4,epoch_0004,0.698244890273,0.3908260012,0.6091739988,,,i2sb_orthogonal_lowhigh_k070_e3_sigma0p02,18.0,-18.0,Geometry-aware I2SB endpoint projection: content lowpass + absolute endpoint highpass; mechanism active; stopped after e4 as partial-positive/not-promoted.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_orthogonal_lowhigh_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0004/summary.json,0.0583240650098
i2sb_pnp_fiber_sde_k070::epoch_0001::full,full,FiberBundle,i2sb_pnp_fiber_sde_k070,I2SB e1,epoch_0001,0.707963011583,0.39416456592,0.60583543408,,,i2sb_pnp_fiber_sde_k070,8.0,-8.0,I2SB+PnP+fiberwise combined run; style-positive but LPIPS out-of-band early signal,docs\experiments\phase2_fiber_bundle\curves\i2sb_pnp_fiber_sde_k070_remote_clip_lpips_curve.csv,0.027840398709
i2sb_pnp_fiber_sde_k070::epoch_0002::full,full,FiberBundle,i2sb_pnp_fiber_sde_k070,I2SB e2,epoch_0002,0.708104738235,0.40671074712,0.59328925288,,,i2sb_pnp_fiber_sde_k070,8.0,-8.0,I2SB+PnP+fiberwise combined run; style-positive but LPIPS worsens at e2,docs\experiments\phase2_fiber_bundle\curves\i2sb_pnp_fiber_sde_k070_remote_clip_lpips_curve.csv,0.027982125362
i2sb_pnp_fiber_sde_k070::epoch_0001::transfer,transfer,FiberBundle,i2sb_pnp_fiber_sde_k070,I2SB e1,epoch_0001,0.684072796206,0.394578108167,0.605421891833,,,i2sb_pnp_fiber_sde_k070,8.0,-8.0,I2SB+PnP+fiberwise combined run; style-positive but LPIPS out-of-band early signal,docs\experiments\phase2_fiber_bundle\curves\i2sb_pnp_fiber_sde_k070_remote_clip_lpips_curve.csv,0.044151970943
i2sb_pnp_fiber_sde_k070::epoch_0002::transfer,transfer,FiberBundle,i2sb_pnp_fiber_sde_k070,I2SB e2,epoch_0002,0.683612462481,0.40786033185,0.59213966815,,,i2sb_pnp_fiber_sde_k070,8.0,-8.0,I2SB+PnP+fiberwise combined run; style-positive but LPIPS worsens at e2,docs\experiments\phase2_fiber_bundle\curves\i2sb_pnp_fiber_sde_k070_remote_clip_lpips_curve.csv,0.043691637218
phase2_k070::epoch_0001::full,full,FiberBundle,k070,k070 e1,epoch_0001,0.703588831226,0.333097013187,0.666902986813,25.394283545,1523.6570127,k070_e1_e5,4.0,4.0,remote k070 epoch 1-5 all-ckpt eval; epoch 6 stopped by VRAM guard before closure,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_tok32_safe_semantic_topogate_k070_seed42_b12a1/full_eval/epoch_0001/summary.json,0.0234662183523
phase2_k070::epoch_0002::full,full,FiberBundle,k070,k070 e2,epoch_0002,0.703408823411,0.31356741324,0.68643258676,23.9569282055,1437.41569233,k070_e1_e5,4.0,4.0,remote k070 epoch 1-5 all-ckpt eval; epoch 6 stopped by VRAM guard before closure,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_tok32_safe_semantic_topogate_k070_seed42_b12a1/full_eval/epoch_0002/summary.json,0.023286210537
phase2_k070::epoch_0003::full,full,FiberBundle,k070,k070 e3,epoch_0003,0.703233533661,0.312549644699,0.687450355301,23.8622721394,1431.73632836,k070_e1_e5,4.0,4.0,remote k070 epoch 1-5 all-ckpt eval; epoch 6 stopped by VRAM guard before closure,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_tok32_safe_semantic_topogate_k070_seed42_b12a1/full_eval/epoch_0003/summary.json,0.0231109207869
phase2_k070::epoch_0004::full,full,FiberBundle,k070,k070 e4,epoch_0004,0.701260233005,0.319439329587,0.680560670413,23.8184013168,1429.10407901,k070_e1_e5,4.0,4.0,remote k070 epoch 1-5 all-ckpt eval; epoch 6 stopped by VRAM guard before closure,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_tok32_safe_semantic_topogate_k070_seed42_b12a1/full_eval/epoch_0004/summary.json,0.0211376201312
phase2_k070::epoch_0005::full,full,FiberBundle,k070,k070 e5,epoch_0005,0.702300061027,0.322536380147,0.677463619853,23.8352625489,1430.11575294,k070_e1_e5,4.0,4.0,remote k070 epoch 1-5 all-ckpt eval; epoch 6 stopped by VRAM guard before closure,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_tok32_safe_semantic_topogate_k070_seed42_b12a1/full_eval/epoch_0005/summary.json,0.0221774481535
phase2_k070::epoch_0001::transfer,transfer,FiberBundle,k070,k070 e1,epoch_0001,0.672664287637,0.336344099417,0.663655900583,25.394283545,1523.6570127,k070_e1_e5,-34.0,8.0,remote k070 epoch 1-5 all-ckpt eval; epoch 6 stopped by VRAM guard before closure,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_tok32_safe_semantic_topogate_k070_seed42_b12a1/full_eval/epoch_0001/summary.json,0.0327434623738
phase2_k070::epoch_0002::transfer,transfer,FiberBundle,k070,,epoch_0002,0.671813611587,0.315877647883,0.684122352117,23.9569282055,1437.41569233,k070_e1_e5,0.0,0.0,remote k070 epoch 1-5 all-ckpt eval; epoch 6 stopped by VRAM guard before closure,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_tok32_safe_semantic_topogate_k070_seed42_b12a1/full_eval/epoch_0002/summary.json,0.031892786324
phase2_k070::epoch_0003::transfer,transfer,FiberBundle,k070,e3 best LPIPS,epoch_0003,0.671820352425,0.314618110807,0.685381889193,23.8622721394,1431.73632836,k070_e1_e5,7.0,-12.0,remote k070 epoch 1-5 all-ckpt eval; epoch 6 stopped by VRAM guard before closure,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_tok32_safe_semantic_topogate_k070_seed42_b12a1/full_eval/epoch_0003/summary.json,0.0318995271623
phase2_k070::epoch_0004::transfer,transfer,FiberBundle,k070,,epoch_0004,0.669782079756,0.323409295583,0.676590704417,23.8184013168,1429.10407901,k070_e1_e5,0.0,0.0,remote k070 epoch 1-5 all-ckpt eval; epoch 6 stopped by VRAM guard before closure,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_tok32_safe_semantic_topogate_k070_seed42_b12a1/full_eval/epoch_0004/summary.json,0.0298612544934
phase2_k070::epoch_0005::transfer,transfer,FiberBundle,k070,,epoch_0005,0.671103842507,0.3256374102,0.6743625898,23.8352625489,1430.11575294,k070_e1_e5,0.0,0.0,remote k070 epoch 1-5 all-ckpt eval; epoch 6 stopped by VRAM guard before closure,/mnt/i/Github/Latent_Style/exp/aaai2027_phase2_vel_tok32_safe_semantic_topogate_k070_seed42_b12a1/full_eval/epoch_0005/summary.json,0.0311830172439
k070_kin070_vlen010::epoch_0001::full,full,Kinetic-Release,k070_kin070_vlen010,,epoch_0001,0.702885095755,0.33284642348,0.66715357652,2.47118829886,148.271297932,k070_kin070_vlen010,8.0,10.0,Short vlen=0.10 kinetic-release probe; cost-stopped after e3 because style gain was too small for the LPIPS/runtime cost.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\k070_kin070_vlen010\epoch_0001\summary.json,0.0227624828815
k070_kin070_vlen010::epoch_0002::full,full,Kinetic-Release,k070_kin070_vlen010,,epoch_0002,0.704226402799,0.337493635987,0.662506364013,2.48134673436,148.880804062,k070_kin070_vlen010,8.0,10.0,Short vlen=0.10 kinetic-release probe; e2 was best style but LPIPS cost remained too high.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\k070_kin070_vlen010\epoch_0002\summary.json,0.0241037899256
k070_kin070_vlen010::epoch_0003::full,full,Kinetic-Release,k070_kin070_vlen010,,epoch_0003,0.703133332809,0.347736447293,0.652263552707,2.45430377324,147.258226395,k070_kin070_vlen010,8.0,10.0,Short vlen=0.10 kinetic-release probe; e3 worsened LPIPS and confirmed cost stop.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\k070_kin070_vlen010\epoch_0003\summary.json,0.0230107199351
k070_kin070_vlen010::epoch_0001::transfer,transfer,Kinetic-Release,k070_kin070_vlen010,,epoch_0001,0.672150232395,0.3369105095,0.6630894905,2.47118829886,148.271297932,k070_kin070_vlen010,8.0,10.0,Short vlen=0.10 kinetic-release probe; cost-stopped after e3 because style gain was too small for the LPIPS/runtime cost.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\k070_kin070_vlen010\epoch_0001\summary.json,0.0322294071317
k070_kin070_vlen010::epoch_0002::transfer,transfer,Kinetic-Release,k070_kin070_vlen010,,epoch_0002,0.674130826443,0.340593334767,0.659406665233,2.48134673436,148.880804062,k070_kin070_vlen010,8.0,10.0,Short vlen=0.10 kinetic-release probe; e2 was best style but LPIPS cost remained too high.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\k070_kin070_vlen010\epoch_0002\summary.json,0.0342100011806
k070_kin070_vlen010::epoch_0003::transfer,transfer,Kinetic-Release,k070_kin070_vlen010,,epoch_0003,0.67332963109,0.35233848615,0.64766151385,2.45430377324,147.258226395,k070_kin070_vlen010,8.0,10.0,Short vlen=0.10 kinetic-release probe; e3 worsened LPIPS and confirmed cost stop.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\k070_kin070_vlen010\epoch_0003\summary.json,0.0334088058273
latent_affine_k070_e3::s025::full,full,FiberBundle,latent_affine_k070_e3,,s025,0.707267754912,0.306689028801,0.693310971199,,,latent_affine_k070_e3,8.0,10.0,Eval-only latent-space style-affine scan from k070 epoch_0003; only latent postprocess strength changes.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_k070_e3\s025\summary.json,0.0271451420387
latent_affine_k070_e3::s050::full,full,FiberBundle,latent_affine_k070_e3,,s050,0.712763565024,0.316211839219,0.683788160781,,,latent_affine_k070_e3,8.0,10.0,Eval-only latent-space style-affine scan from k070 epoch_0003; only latent postprocess strength changes.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_k070_e3\s050\summary.json,0.03264095215
latent_affine_k070_e3::s075::full,full,FiberBundle,latent_affine_k070_e3,,s075,0.717592530171,0.336945327413,0.663054672587,,,latent_affine_k070_e3,8.0,10.0,Eval-only latent-space style-affine scan from k070 epoch_0003; only latent postprocess strength changes.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_k070_e3\s075\summary.json,0.0374699172974
latent_affine_k070_e3::s025::transfer,transfer,FiberBundle,latent_affine_k070_e3,,s025,0.674867713402,0.310584292392,0.689415707608,,,latent_affine_k070_e3,8.0,10.0,Eval-only latent-space style-affine scan from k070 epoch_0003; only latent postprocess strength changes.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_k070_e3\s025\summary.json,0.0349468881389
latent_affine_k070_e3::s050::transfer,transfer,FiberBundle,latent_affine_k070_e3,LatAff s0.50,s050,0.680303112417,0.322202480617,0.677797519383,,,latent_affine_k070_e3,12.0,22.0,Eval-only latent-space style-affine scan from k070 epoch_0003; s050 gives a clear style gain with modest LPIPS cost.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_k070_e3\s050\summary.json,0.0403822871546
latent_affine_k070_e3::s075::transfer,transfer,FiberBundle,latent_affine_k070_e3,LatAff s0.75,s075,0.685443543196,0.344579891933,0.655420108067,,,latent_affine_k070_e3,18.0,-20.0,Eval-only latent-space style-affine scan from k070 epoch_0003; current phase2 style ceiling but LPIPS cost rises.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_k070_e3\s075\summary.json,0.0455227179329
latent_affine_refine_k070_e3::s050_pc010::full,full,FiberBundle,latent_affine_refine_k070_e3,,s050_pc010,0.712667218526,0.314518563792,0.685481436208,2.61389971073,156.833982644,latent_affine_pc_k070_e3,8.0,10.0,Latent affine refinement/PC combo eval-only from k070 epoch_0003 on WikiArt-5 surface.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_refine_k070_e3\s050_pc010\summary.json,0.0325446056525
latent_affine_refine_k070_e3::s075_pc010::full,full,FiberBundle,latent_affine_refine_k070_e3,,s075_pc010,0.717559661468,0.336053062227,0.663946937773,2.61785780908,157.071468545,latent_affine_pc_k070_e3,8.0,10.0,Latent affine refinement/PC combo eval-only from k070 epoch_0003 on WikiArt-5 surface.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_refine_k070_e3\s075_pc010\summary.json,0.0374370485942
latent_affine_refine_k070_e3::s050_pc010::transfer,transfer,FiberBundle,latent_affine_refine_k070_e3,,s050_pc010,0.680160333117,0.320104198217,0.679895801783,2.61389971073,156.833982644,latent_affine_pc_k070_e3,8.0,10.0,Latent affine refinement/PC combo eval-only from k070 epoch_0003 on WikiArt-5 surface.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_refine_k070_e3\s050_pc010\summary.json,0.040239507854
latent_affine_refine_k070_e3::s075_pc010::transfer,transfer,FiberBundle,latent_affine_refine_k070_e3,,s075_pc010,0.685303832789,0.343517035033,0.656482964967,2.61785780908,157.071468545,latent_affine_pc_k070_e3,8.0,10.0,Latent affine refinement/PC combo eval-only from k070 epoch_0003 on WikiArt-5 surface.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_refine_k070_e3\s075_pc010\summary.json,0.0453830075264
latent_affine_refine_k070_e3::s035::full,full,FiberBundle,latent_affine_refine_k070_e3,,s035,0.709328662276,0.308847001747,0.691152998253,2.58698744415,155.219246649,latent_affine_refine_k070_e3,8.0,10.0,Latent affine refinement/PC combo eval-only from k070 epoch_0003 on WikiArt-5 surface.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\latent_affine_refine_k070_e3\s035\summary.json,0.0292060494026
