point_id,dataset_surface,scope,source_group,family,variant,label,trace_id,step_or_epoch,clip_style,content_lpips,one_minus_lpips,style_minus_idt,train_min,train_time_sec,label_dx,label_dy,note,source_summary
phase2::actuation_proximal_texture_k070_e3::epoch_0002::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_proximal_texture_k070_e3,,actuation_proximal_texture_k070_e3,epoch_0002,0.671845917106,0.313755835723,0.686244164277,0.0319250918431,,,8,10,Proximal texture residual injection-only probe from k070 epoch_0003; full transfer eval points only.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_proximal_texture_k070_e3_b16a2bf16_vlen010/full_eval/epoch_0002/summary.json
phase2::actuation_proximal_texture_k070_e3::epoch_0003::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_proximal_texture_k070_e3,,actuation_proximal_texture_k070_e3,epoch_0003,0.672419591894,0.314827287557,0.685172712443,0.0324987666311,,,8,10,Proximal texture residual injection-only probe from k070 epoch_0003; full transfer eval points only.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_proximal_texture_k070_e3_b16a2bf16_vlen010/full_eval/epoch_0003/summary.json
phase2::actuation_proximal_texture_k070_e3::epoch_0004::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_proximal_texture_k070_e3,,actuation_proximal_texture_k070_e3,epoch_0004,0.672948786269,0.32217973058,0.67782026942,0.0330279610061,,,8,10,Proximal texture residual injection-only probe from k070 epoch_0003; full transfer eval points only.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_proximal_texture_k070_e3_b16a2bf16_vlen010/full_eval/epoch_0004/summary.json
phase2::actuation_proximal_texture_k070_e3::epoch_0005::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_proximal_texture_k070_e3,,actuation_proximal_texture_k070_e3,epoch_0005,0.67173997586,0.328618456613,0.671381543387,0.0318191505971,,,8,10,Proximal texture residual injection-only probe from k070 epoch_0003; full transfer eval points only.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_proximal_texture_k070_e3_b16a2bf16_vlen010/full_eval/epoch_0005/summary.json
phase2::actuation_proximal_texture_k070_e3::epoch_0006::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_proximal_texture_k070_e3,,actuation_proximal_texture_k070_e3,epoch_0006,0.673383936882,0.327237506033,0.672762493967,0.0334631116191,,,8,10,Proximal texture residual injection-only probe from k070 epoch_0003; full transfer eval points only.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_proximal_texture_k070_e3_b16a2bf16_vlen010/full_eval/epoch_0006/summary.json
phase2::actuation_proximal_texture_k070_e3::epoch_0009::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_proximal_texture_k070_e3,,actuation_proximal_texture_k070_e3,epoch_0009,0.674190186461,0.32993060175,0.67006939825,0.0342693611981,,,8,10,Proximal texture residual confirmation full-transfer points; e9 fast10 best and e14 final.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_proximal_texture_k070_e3_b16a2bf16_vlen010/full_eval_confirm/epoch_0009/summary.json
phase2::actuation_proximal_texture_k070_e3::epoch_0014::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_proximal_texture_k070_e3,,actuation_proximal_texture_k070_e3,epoch_0014,0.673760017256,0.331171167925,0.668828832075,0.0338391919931,,,8,10,Proximal texture residual confirmation full-transfer points; e9 fast10 best and e14 final.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_proximal_texture_k070_e3_b16a2bf16_vlen010/full_eval_confirm/epoch_0014/summary.json
phase2::actuation_spatial_carriergate_k070_e3::epoch_0001::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_spatial_carriergate_k070_e3,Carrier e1,actuation_spatial_carriergate_k070_e3,epoch_0001,0.671841052721,0.314632633107,0.685367366893,0.0319202274581,2.35333333333,141.2,18,12,Spatial carrier gate injection-only probe from k070 epoch_0003; e1 transfer eval wall 214.8s; first point is in-band but not style-positive vs parent.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\actuation_spatial_carriergate_k070_e3\epoch_0001\summary.json
phase2::actuation_spatial_carriergate_k070_e3::epoch_0002::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_spatial_carriergate_k070_e3,Carrier e2 flat,actuation_spatial_carriergate_k070_e3,epoch_0002,0.671823772887,0.314633152217,0.685366847783,0.0319029476241,1.74166666667,104.5,18,-18,"Spatial carrier gate injection-only probe from k070 epoch_0003; e2 transfer is flat vs e1, suggesting the shallow carrier gate is not yet actuating style.",SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\actuation_spatial_carriergate_k070_e3\epoch_0002\summary.json
phase2::actuation_spatial_carriergate_k070_e3::epoch_0003::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_spatial_carriergate_k070_e3,,actuation_spatial_carriergate_k070_e3,epoch_0003,0.67161504363,0.314685337017,0.685314662983,0.0316942183671,1.73833333333,104.3,8,10,"Spatial carrier gate injection-only probe from k070 epoch_0003; e3 transfer style is below e1/e2 with no LPIPS gain, early negative evidence.",SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\actuation_spatial_carriergate_k070_e3\epoch_0003\summary.json
phase2::actuation_spatial_carriergate_k070_e3::epoch_0004::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_spatial_carriergate_k070_e3,Carrier stop,actuation_spatial_carriergate_k070_e3,epoch_0004,0.671725476036,0.314793271627,0.685206728373,0.0318046507731,1.74166666667,104.5,24,-34,"Spatial carrier gate injection-only probe from k070 epoch_0003; e4 tail did not recover style and worsened LPIPS, stopped as negative actuation evidence.",SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\actuation_spatial_carriergate_k070_e3\epoch_0004\summary.json
phase2::appearance_blend_k070_e3::blend0p0::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,appearance_blend_k070_e3,,appearance_blend_k070_e3,blend0p0,0.671748034755,0.314596449933,0.685403550067,0.0318272094921,,,8,10,Eval-only output appearance blend scan from k070 epoch_0003; only output_appearance_blend changes.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\appearance_blend_k070_e3\blend0p0\summary.json
phase2::appearance_blend_k070_e3::blend0p5::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,appearance_blend_k070_e3,,appearance_blend_k070_e3,blend0p5,0.671748034755,0.314596449933,0.685403550067,0.0318272094921,,,8,10,Eval-only output appearance blend scan from k070 epoch_0003; only output_appearance_blend changes.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\appearance_blend_k070_e3\blend0p5\summary.json
phase2::appearance_blend_k070_e3::blend1p0::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,appearance_blend_k070_e3,App flat,appearance_blend_k070_e3,blend1p0,0.671744234562,0.31459506915,0.68540493085,0.0318234092991,,,18,-22,Eval-only output appearance blend scan from k070 epoch_0003; blend=1.0 shows no material style response.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\appearance_blend_k070_e3\blend1p0\summary.json
phase2::phase2_fiber_sde_fiber_sigma0p01::sigma0p01_fiber::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,Fiber-SDE,fiber_sde_fiber_sigma0p01,,fiber_sde_fiber_scan,sigma0p01_fiber,0.671580681105,0.313762323828,0.686237676172,0.0316598558421,,,0,0,Fiber-SDE matched candidate from k070 epoch_0003; fiber-aligned sigma=0.01,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\fiber_sde_sigma0p01\fiber_aligned\summary.json
phase2::phase2_fiber_sde_fiber_sigma0p02::sigma0p02_fiber::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,Fiber-SDE,fiber_sde_fiber_sigma0p02,,fiber_sde_fiber_scan,sigma0p02_fiber,0.671817516784,0.314935842092,0.685064157908,0.0318966915211,,,0,0,Fiber-SDE matched candidate from k070 epoch_0003; fiber-aligned sigma=0.02,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\fiber_sde_sigma0p02\fiber_aligned\summary.json
phase2::phase2_fiber_sde_fiber_sigma0p03::sigma0p03_fiber::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,Fiber-SDE,fiber_sde_fiber_sigma0p03,SDE s0.03 knee,fiber_sde_fiber_scan,sigma0p03_fiber,0.673404581249,0.316883480492,0.683116519508,0.0334837559861,,,-88,-12,Fiber-SDE matched candidate from k070 epoch_0003; fiber-aligned sigma=0.03,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\fiber_sde_sigma0p03\fiber_aligned\summary.json
phase2::phase2_fiber_sde_fiber_sigma0p05::sigma0p05_fiber::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,Fiber-SDE,fiber_sde_fiber_sigma0p05,s0.05 style,fiber_sde_fiber_scan,sigma0p05_fiber,0.675948089411,0.32318949335,0.67681050665,0.0360272641481,,,-18,28,Fiber-SDE matched candidate from k070 epoch_0003; fiber-aligned sigma=0.05,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\fiber_sde_sigma0p05\fiber_aligned\summary.json
phase2::fiber_sde_fine_k070_e3::sigma0p04_fiber_aligned::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,Fiber-SDE,fiber_sde_fine_k070_e3,,fiber_sde_fine_k070_e3,sigma0p04_fiber_aligned,0.674519942403,0.319587121657,0.680412878343,0.0345991171401,,,8,10,Fiber-SDE fine eval-only style-ceiling extension from k070 epoch_0003; seed=42; no training.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\fiber_sde_sigma0p04\fiber_aligned\summary.json
phase2::fiber_sde_fine_k070_e3::sigma0p04_isotropic::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,Fiber-SDE,fiber_sde_fine_k070_e3,,fiber_sde_fine_k070_e3,sigma0p04_isotropic,0.674624473304,0.319511826625,0.680488173375,0.0347036480411,,,8,10,Fiber-SDE fine eval-only style-ceiling extension from k070 epoch_0003; seed=42; no training.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\fiber_sde_sigma0p04\isotropic\summary.json
phase2::fiber_sde_fine_k070_e3::sigma0p06_fiber_aligned::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,Fiber-SDE,fiber_sde_fine_k070_e3,,fiber_sde_fine_k070_e3,sigma0p06_fiber_aligned,0.677540982614,0.327566897517,0.672433102483,0.0376201573511,,,8,10,Fiber-SDE fine eval-only style-ceiling extension from k070 epoch_0003; seed=42; no training.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\fiber_sde_sigma0p06\fiber_aligned\summary.json
phase2::fiber_sde_fine_k070_e3::sigma0p06_isotropic::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,Fiber-SDE,fiber_sde_fine_k070_e3,,fiber_sde_fine_k070_e3,sigma0p06_isotropic,0.677688208073,0.327456135508,0.672543864492,0.0377673828101,,,8,10,Fiber-SDE fine eval-only style-ceiling extension from k070 epoch_0003; seed=42; no training.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\fiber_sde_sigma0p06\isotropic\summary.json
phase2::fiber_sde_fine_k070_e3::sigma0p08_fiber_aligned::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,Fiber-SDE,fiber_sde_fine_k070_e3,,fiber_sde_fine_k070_e3,sigma0p08_fiber_aligned,0.681074967782,0.339062708267,0.660937291733,0.0411541425191,,,8,10,Fiber-SDE fine eval-only style-ceiling extension from k070 epoch_0003; seed=42; no training.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\fiber_sde_sigma0p08\fiber_aligned\summary.json
phase2::fiber_sde_fine_k070_e3::sigma0p08_isotropic::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,Fiber-SDE,fiber_sde_fine_k070_e3,SDE s0.08 ceiling,fiber_sde_fine_k070_e3,sigma0p08_isotropic,0.681006688376,0.339036145583,0.660963854417,0.0410858631131,,,24,-18,Fiber-SDE fine eval-only style ceiling from k070 epoch_0003; seed=42; no training.,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\fiber_sde_sigma0p08\isotropic\summary.json
phase2::phase2_fiber_sde_iso_sigma0p01::sigma0p01_iso::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,Fiber-SDE,fiber_sde_iso_sigma0p01,,fiber_sde_iso_scan,sigma0p01_iso,0.671501160214,0.313795016233,0.686204983767,0.0315803349511,,,0,0,Fiber-SDE matched control from k070 epoch_0003; isotropic sigma=0.01,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\fiber_sde_sigma0p01\isotropic\summary.json
phase2::phase2_fiber_sde_iso_sigma0p02::sigma0p02_iso::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,Fiber-SDE,fiber_sde_iso_sigma0p02,,fiber_sde_iso_scan,sigma0p02_iso,0.67203065758,0.31499005035,0.68500994965,0.0321098323171,,,0,0,Fiber-SDE matched control from k070 epoch_0003; isotropic sigma=0.02,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\fiber_sde_sigma0p02\isotropic\summary.json
phase2::phase2_fiber_sde_iso_sigma0p03::sigma0p03_iso::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,Fiber-SDE,fiber_sde_iso_sigma0p03,,fiber_sde_iso_scan,sigma0p03_iso,0.673391355375,0.316893661867,0.683106338133,0.0334705301121,,,0,0,Fiber-SDE matched control from k070 epoch_0003; isotropic sigma=0.03,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\fiber_sde_sigma0p03\isotropic\summary.json
phase2::phase2_fiber_sde_iso_sigma0p05::sigma0p05_iso::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,Fiber-SDE,fiber_sde_iso_sigma0p05,,fiber_sde_iso_scan,sigma0p05_iso,0.675926605264,0.32295273626,0.67704726374,0.0360057800011,,,0,0,Fiber-SDE matched control from k070 epoch_0003; isotropic sigma=0.05,SchrodingerBridge\docs\experiments\phase2_fiber_bundle\eval\fiber_sde_sigma0p05\isotropic\summary.json
phase2::i2sb_abs_content_anchor_k070_e3_sigma0p02::epoch_0001::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_abs_content_anchor_k070_e3_sigma0p02,Anchor e1,i2sb_abs_content_anchor_k070_e3_sigma0p02,epoch_0001,0.691647020876,0.5176384624,0.4823615376,0.0517261956131,,,14,-12,I2SB absolute sigma0p02 plus conservative content lowpass/edge anchor; transfer-only training-time eval. Early curve keeps high LPIPS; e4 is current best but still out of band.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_abs_content_anchor_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0001/summary.json
phase2::i2sb_abs_content_anchor_k070_e3_sigma0p02::epoch_0002::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_abs_content_anchor_k070_e3_sigma0p02,Anchor e2,i2sb_abs_content_anchor_k070_e3_sigma0p02,epoch_0002,0.701186407506,0.528430894,0.471569106,0.0612655822431,,,14,-12,I2SB absolute sigma0p02 plus conservative content lowpass/edge anchor; transfer-only training-time eval. Early curve keeps high LPIPS; e4 is current best but still out of band.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_abs_content_anchor_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0002/summary.json
phase2::i2sb_abs_content_anchor_k070_e3_sigma0p02::epoch_0003::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_abs_content_anchor_k070_e3_sigma0p02,Anchor e3,i2sb_abs_content_anchor_k070_e3_sigma0p02,epoch_0003,0.696942715645,0.5009765767,0.4990234233,0.0570218903821,,,14,-12,I2SB absolute sigma0p02 plus conservative content lowpass/edge anchor; transfer-only training-time eval. Early curve keeps high LPIPS; e4 is current best but still out of band.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_abs_content_anchor_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0003/summary.json
phase2::i2sb_abs_content_anchor_k070_e3_sigma0p02::epoch_0004::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_abs_content_anchor_k070_e3_sigma0p02,Anchor e4,i2sb_abs_content_anchor_k070_e3_sigma0p02,epoch_0004,0.70395334363,0.45860676535,0.54139323465,0.0640325183671,,,14,-12,I2SB absolute sigma0p02 plus conservative content lowpass/edge anchor; transfer-only training-time eval. Early curve keeps high LPIPS; e4 is current best but still out of band.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_abs_content_anchor_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0004/summary.json
phase2::i2sb_abs_content_anchor_k070_e3_sigma0p02::epoch_0005::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_abs_content_anchor_k070_e3_sigma0p02,,i2sb_abs_content_anchor_k070_e3_sigma0p02,epoch_0005,0.698749197125,0.46897096375,0.53102903625,0.0588283718621,,,0,0,"I2SB absolute sigma0p02 plus conservative content lowpass/edge anchor; closure tail e5-e8 confirms high-LPIPS coupled anchor, not promoted.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_abs_content_anchor_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0005/summary.json
phase2::i2sb_abs_content_anchor_k070_e3_sigma0p02::epoch_0006::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_abs_content_anchor_k070_e3_sigma0p02,,i2sb_abs_content_anchor_k070_e3_sigma0p02,epoch_0006,0.703570012152,0.4453558819,0.5546441181,0.0636491868891,,,0,0,"I2SB absolute sigma0p02 plus conservative content lowpass/edge anchor; closure tail e5-e8 confirms high-LPIPS coupled anchor, not promoted.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_abs_content_anchor_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0006/summary.json
phase2::i2sb_abs_content_anchor_k070_e3_sigma0p02::epoch_0007::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_abs_content_anchor_k070_e3_sigma0p02,,i2sb_abs_content_anchor_k070_e3_sigma0p02,epoch_0007,0.683597187102,0.4398353937,0.5601646063,0.0436763618391,,,0,0,"I2SB absolute sigma0p02 plus conservative content lowpass/edge anchor; closure tail e5-e8 confirms high-LPIPS coupled anchor, not promoted.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_abs_content_anchor_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0007/summary.json
phase2::i2sb_abs_content_anchor_k070_e3_sigma0p02::epoch_0008::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_abs_content_anchor_k070_e3_sigma0p02,,i2sb_abs_content_anchor_k070_e3_sigma0p02,epoch_0008,0.695960554779,0.45331561575,0.54668438425,0.0560397295161,,,0,0,"I2SB absolute sigma0p02 plus conservative content lowpass/edge anchor; closure tail e5-e8 confirms high-LPIPS coupled anchor, not promoted.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_abs_content_anchor_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0008/summary.json
phase2::i2sb_blend025_k070_e3_sigma0p02::epoch_0001::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_blend025_k070_e3_sigma0p02,,i2sb_blend025_k070_e3_sigma0p02,epoch_0001,0.689644969702,0.4665115498,0.5334884502,0.0497241444391,,,8,10,"I2SB endpoint blend0p25 from k070 epoch_0003; structure anchor lowers LPIPS but style stays below 0.700, closed negative.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_blend025_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0001/summary.json
phase2::i2sb_blend025_k070_e3_sigma0p02::epoch_0002::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_blend025_k070_e3_sigma0p02,,i2sb_blend025_k070_e3_sigma0p02,epoch_0002,0.694566753805,0.415258128,0.584741872,0.0546459285421,,,8,10,"I2SB endpoint blend0p25 from k070 epoch_0003; structure anchor lowers LPIPS but style stays below 0.700, closed negative.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_blend025_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0002/summary.json
phase2::i2sb_blend025_k070_e3_sigma0p02::epoch_0003::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_blend025_k070_e3_sigma0p02,,i2sb_blend025_k070_e3_sigma0p02,epoch_0003,0.692074676752,0.4187671034,0.5812328966,0.0521538514891,,,8,10,"I2SB endpoint blend0p25 from k070 epoch_0003; structure anchor lowers LPIPS but style stays below 0.700, closed negative.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_blend025_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0003/summary.json
phase2::i2sb_blend025_k070_e3_sigma0p02::epoch_0004::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_blend025_k070_e3_sigma0p02,,i2sb_blend025_k070_e3_sigma0p02,epoch_0004,0.692661620677,0.4023811777,0.5976188223,0.0527407954141,,,8,10,"I2SB endpoint blend0p25 from k070 epoch_0003; structure anchor lowers LPIPS but style stays below 0.700, closed negative.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_blend025_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0004/summary.json
phase2::i2sb_blend025_k070_e3_sigma0p02::epoch_0005::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_blend025_k070_e3_sigma0p02,,i2sb_blend025_k070_e3_sigma0p02,epoch_0005,0.688027444482,0.4117901628,0.5882098372,0.0481066192191,,,8,10,"I2SB endpoint blend0p25 from k070 epoch_0003; structure anchor lowers LPIPS but style stays below 0.700, closed negative.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_blend025_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0005/summary.json
phase2::i2sb_blend025_k070_e3_sigma0p02::epoch_0006::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_blend025_k070_e3_sigma0p02,,i2sb_blend025_k070_e3_sigma0p02,epoch_0006,0.690438784063,0.38217878255,0.61782121745,0.0505179588001,,,8,10,"I2SB endpoint blend0p25 from k070 epoch_0003; structure anchor lowers LPIPS but style stays below 0.700, closed negative.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_blend025_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0006/summary.json
phase2::i2sb_clean_sigma0p01::epoch_0001::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_clean_sigma0p01,I2SBσ.01 e1,i2sb_clean_sigma0p01,epoch_0001,0.713162066936,0.5905983072,0.4094016928,0.0732412416731,,,8,-12,Absolute endpoint I2SB sigma0p01 fast10 transfer curve; style-high e1 but LPIPS high and style reverses by e3.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_clean_k070_e3_sigma0p01_b8a2_vlen010/full_eval_fast10/epoch_0001/summary.json
phase2::i2sb_clean_sigma0p01::epoch_0002::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_clean_sigma0p01,I2SBσ.01 e2,i2sb_clean_sigma0p01,epoch_0002,0.709784214199,0.52450603165,0.47549396835,0.0698633889361,,,8,-12,Absolute endpoint I2SB sigma0p01 fast10 transfer curve; style-high e1 but LPIPS high and style reverses by e3.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_clean_k070_e3_sigma0p01_b8a2_vlen010/full_eval_fast10/epoch_0002/summary.json
phase2::i2sb_clean_sigma0p01::epoch_0003::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_clean_sigma0p01,I2SBσ.01 e3,i2sb_clean_sigma0p01,epoch_0003,0.701776239574,0.4820988836,0.5179011164,0.0618554143111,,,8,-12,Absolute endpoint I2SB sigma0p01 fast10 transfer curve; style-high e1 but LPIPS high and style reverses by e3.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_clean_k070_e3_sigma0p01_b8a2_vlen010/full_eval_fast10/epoch_0003/summary.json
phase2::i2sb_clean_sigma0p02::epoch_0001::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,i2sb_clean_sigma0p02,I2SB e1,i2sb_clean_sigma0p02,epoch_0001,0.700249519944,0.54314223275,0.45685776725,0.0603286946811,,,8,-10,Clean endpoint I2SB sigma0p02 transfer-only fast10 curve; stopped at e5 after e2 style peak reversed while LPIPS remained high.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_i2sb_clean_k070_e3_sigma0p02_b8a2_vlen010/full_eval_fast10/epoch_0001/summary.json
