src_style,tgt_style,src_image,weave_dino_s_full,idt_dino_s_full,margin_full
Rococo,Ukiyo_e,Rococo__giovanni-domenico-tiepolo_christ-s-fall-on-the-way-to-calvary-1772.jpg,0.596874,0.54079217,0.05608183
Rococo,Early_Renaissance,Rococo__giovanni-domenico-tiepolo_the-new-world-1797.jpg,0.6181411,0.63866806,-0.020526946
Rococo,Impressionism,Rococo__giovanni-domenico-tiepolo_the-new-world-1797.jpg,0.6158431,0.5941864,0.021656692
Rococo,Minimalism,Rococo__giovanni-domenico-tiepolo_the-new-world-1797.jpg,0.3413667,0.24394636,0.09742035
Rococo,Ukiyo_e,Rococo__giovanni-domenico-tiepolo_the-new-world-1797.jpg,0.5102806,0.5619726,-0.05169201
Rococo,Early_Renaissance,Rococo__jean-marc-nattier_portrait-of-louis-tocqu-1762.jpg,0.49302536,0.49503726,-0.0020118952
Rococo,Impressionism,Rococo__jean-marc-nattier_portrait-of-louis-tocqu-1762.jpg,0.51990116,0.522189,-0.0022878647
Rococo,Minimalism,Rococo__jean-marc-nattier_portrait-of-louis-tocqu-1762.jpg,0.21187831,0.22225651,-0.010378197
Rococo,Ukiyo_e,Rococo__jean-marc-nattier_portrait-of-louis-tocqu-1762.jpg,0.444089,0.47205797,-0.027968973
Rococo,Early_Renaissance,Rococo__joseph-wright_d-ewes-coke-his-wife-hannah-and-daniel-parker-coke.jpg,0.5994127,0.6070611,-0.0076484084
Rococo,Impressionism,Rococo__joseph-wright_d-ewes-coke-his-wife-hannah-and-daniel-parker-coke.jpg,0.5432639,0.5892377,-0.045973778
Rococo,Minimalism,Rococo__joseph-wright_d-ewes-coke-his-wife-hannah-and-daniel-parker-coke.jpg,0.2813468,0.24340644,0.037940353
Rococo,Ukiyo_e,Rococo__joseph-wright_d-ewes-coke-his-wife-hannah-and-daniel-parker-coke.jpg,0.45096868,0.4504735,0.0004951954
Rococo,Early_Renaissance,Rococo__joseph-wright_mr-and-mrs-thomas-coltman.jpg,0.67032087,0.659014,0.011306882
Rococo,Impressionism,Rococo__joseph-wright_mr-and-mrs-thomas-coltman.jpg,0.64251393,0.53972113,0.1027928
Rococo,Minimalism,Rococo__joseph-wright_mr-and-mrs-thomas-coltman.jpg,0.31355014,0.16258319,0.15096696
Rococo,Ukiyo_e,Rococo__joseph-wright_mr-and-mrs-thomas-coltman.jpg,0.6097195,0.54479533,0.06492418
Rococo,Early_Renaissance,Rococo__joshua-reynolds_colonel-george-k-h-coussmaker-grenadier-guards.jpg,0.6421538,0.5424248,0.099729
Rococo,Impressionism,Rococo__joshua-reynolds_colonel-george-k-h-coussmaker-grenadier-guards.jpg,0.6379609,0.39673334,0.24122757
Rococo,Minimalism,Rococo__joshua-reynolds_colonel-george-k-h-coussmaker-grenadier-guards.jpg,0.4129057,0.11211033,0.30079538
Rococo,Ukiyo_e,Rococo__joshua-reynolds_colonel-george-k-h-coussmaker-grenadier-guards.jpg,0.62123823,0.4572652,0.16397303
Rococo,Early_Renaissance,Rococo__louise-elisabeth-vigee-le-brun_portrait-of-joseph-vernet-1778.jpg,0.54037774,0.50843,0.031947732
Rococo,Impressionism,Rococo__louise-elisabeth-vigee-le-brun_portrait-of-joseph-vernet-1778.jpg,0.5905356,0.56211007,0.028425515
Rococo,Minimalism,Rococo__louise-elisabeth-vigee-le-brun_portrait-of-joseph-vernet-1778.jpg,0.31485775,0.23238462,0.08247313
Rococo,Ukiyo_e,Rococo__louise-elisabeth-vigee-le-brun_portrait-of-joseph-vernet-1778.jpg,0.496285,0.47553894,0.020746052
Rococo,Early_Renaissance,Rococo__louise-elisabeth-vigee-le-brun_the-bather-1792.jpg,0.65915275,0.6298617,0.029291034
Rococo,Impressionism,Rococo__louise-elisabeth-vigee-le-brun_the-bather-1792.jpg,0.61980486,0.6349916,-0.015186727
Rococo,Minimalism,Rococo__louise-elisabeth-vigee-le-brun_the-bather-1792.jpg,0.15579061,0.24318305,-0.087392434
Rococo,Ukiyo_e,Rococo__louise-elisabeth-vigee-le-brun_the-bather-1792.jpg,0.45823485,0.4653747,-0.0071398616
Rococo,Early_Renaissance,Rococo__maurice-quentin-de-la-tour_marie-josephe-of-saxony-1.jpg,0.51579297,0.4943391,0.021453857
Rococo,Impressionism,Rococo__maurice-quentin-de-la-tour_marie-josephe-of-saxony-1.jpg,0.4621792,0.44920886,0.012970358
Rococo,Minimalism,Rococo__maurice-quentin-de-la-tour_marie-josephe-of-saxony-1.jpg,0.21105096,0.13360934,0.07744162
Rococo,Ukiyo_e,Rococo__maurice-quentin-de-la-tour_marie-josephe-of-saxony-1.jpg,0.3692838,0.31307235,0.05621144
Rococo,Early_Renaissance,Rococo__maurice-quentin-de-la-tour_study-for-portrait-of-mademoiselle-dangeville-1.jpg,0.599875,0.58051836,0.019356608
Rococo,Impressionism,Rococo__maurice-quentin-de-la-tour_study-for-portrait-of-mademoiselle-dangeville-1.jpg,0.6921128,0.64947826,0.042634547
Rococo,Minimalism,Rococo__maurice-quentin-de-la-tour_study-for-portrait-of-mademoiselle-dangeville-1.jpg,0.3075478,0.3101193,-0.0025714934
Rococo,Ukiyo_e,Rococo__maurice-quentin-de-la-tour_study-for-portrait-of-mademoiselle-dangeville-1.jpg,0.481814,0.44209772,0.039716274
Rococo,Early_Renaissance,Rococo__pietro-longhi_the-tooth-extractor.jpg,0.6902904,0.6680951,0.02219528
Rococo,Impressionism,Rococo__pietro-longhi_the-tooth-extractor.jpg,0.6380162,0.6887009,-0.05068469
Rococo,Minimalism,Rococo__pietro-longhi_the-tooth-extractor.jpg,0.22079134,0.24764378,-0.026852444
Rococo,Ukiyo_e,Rococo__pietro-longhi_the-tooth-extractor.jpg,0.5586379,0.5489114,0.009726524
Rococo,Early_Renaissance,Rococo__thomas-gainsborough_a-coastal-landscape-1782.jpg,0.35698965,0.3926056,-0.03561595
Rococo,Impressionism,Rococo__thomas-gainsborough_a-coastal-landscape-1782.jpg,0.6048433,0.49124137,0.11360195
Rococo,Minimalism,Rococo__thomas-gainsborough_a-coastal-landscape-1782.jpg,0.19388513,0.20149982,-0.007614687
Rococo,Ukiyo_e,Rococo__thomas-gainsborough_a-coastal-landscape-1782.jpg,0.43096912,0.43336076,-0.0023916364
Rococo,Early_Renaissance,Rococo__thomas-gainsborough_a-peasant-girl-with-dog-and-jug-1785.jpg,0.5845542,0.5292951,0.05525911
Rococo,Impressionism,Rococo__thomas-gainsborough_a-peasant-girl-with-dog-and-jug-1785.jpg,0.6550559,0.5333024,0.121753454
Rococo,Minimalism,Rococo__thomas-gainsborough_a-peasant-girl-with-dog-and-jug-1785.jpg,0.29272112,0.19489418,0.09782694
Rococo,Ukiyo_e,Rococo__thomas-gainsborough_a-peasant-girl-with-dog-and-jug-1785.jpg,0.598534,0.4405533,0.15798068
Rococo,Early_Renaissance,Rococo__thomas-gainsborough_john-plampin.jpg,0.55938053,0.4758698,0.08351073
Rococo,Impressionism,Rococo__thomas-gainsborough_john-plampin.jpg,0.5633223,0.51419085,0.049131453
Rococo,Minimalism,Rococo__thomas-gainsborough_john-plampin.jpg,0.22537151,0.19911878,0.026252732
Rococo,Ukiyo_e,Rococo__thomas-gainsborough_john-plampin.jpg,0.49053532,0.43095765,0.059577674
Rococo,Early_Renaissance,Rococo__thomas-gainsborough_robert-butcher-of-walthamstan.jpg,0.61836845,0.6067546,0.011613846
Rococo,Impressionism,Rococo__thomas-gainsborough_robert-butcher-of-walthamstan.jpg,0.6844883,0.6958755,-0.011387229
Rococo,Minimalism,Rococo__thomas-gainsborough_robert-butcher-of-walthamstan.jpg,0.2683818,0.25409192,0.014289886
Rococo,Ukiyo_e,Rococo__thomas-gainsborough_robert-butcher-of-walthamstan.jpg,0.5233923,0.48436058,0.039031744
Rococo,Early_Renaissance,Rococo__william-hogarth_the-countess-s-morning-levee.jpg,0.68621314,0.6225518,0.06366134
Rococo,Impressionism,Rococo__william-hogarth_the-countess-s-morning-levee.jpg,0.52219677,0.51933783,0.0028589368
Rococo,Minimalism,Rococo__william-hogarth_the-countess-s-morning-levee.jpg,0.14601904,0.20468806,-0.058669016
Rococo,Ukiyo_e,Rococo__william-hogarth_the-countess-s-morning-levee.jpg,0.46895283,0.46417734,0.0047754943
Ukiyo_e,Early_Renaissance,Ukiyo_e__hiroshige_hakone-kosuizu.jpg,0.51224095,0.3568266,0.15541434
Ukiyo_e,Impressionism,Ukiyo_e__hiroshige_hakone-kosuizu.jpg,0.47577444,0.4564389,0.019335538
Ukiyo_e,Minimalism,Ukiyo_e__hiroshige_hakone-kosuizu.jpg,0.32199526,0.20656312,0.11543214
Ukiyo_e,Rococo,Ukiyo_e__hiroshige_hakone-kosuizu.jpg,0.3875808,0.2804465,0.10713431
Ukiyo_e,Early_Renaissance,Ukiyo_e__hiroshige_oiso-toraga-ame-shower-1835.jpg,0.4771864,0.46840227,0.008784145
Ukiyo_e,Impressionism,Ukiyo_e__hiroshige_oiso-toraga-ame-shower-1835.jpg,0.58744097,0.5692786,0.01816237
Ukiyo_e,Minimalism,Ukiyo_e__hiroshige_oiso-toraga-ame-shower-1835.jpg,0.33959857,0.22634019,0.11325838
Ukiyo_e,Rococo,Ukiyo_e__hiroshige_oiso-toraga-ame-shower-1835.jpg,0.47650075,0.44264987,0.03385088
Ukiyo_e,Early_Renaissance,Ukiyo_e__katsushika-hokusai_cargo-ship-and-wave.jpg,0.40976322,0.36735427,0.042408943
Ukiyo_e,Impressionism,Ukiyo_e__katsushika-hokusai_cargo-ship-and-wave.jpg,0.44700947,0.44010326,0.0069062114
Ukiyo_e,Minimalism,Ukiyo_e__katsushika-hokusai_cargo-ship-and-wave.jpg,0.46009466,0.23436436,0.2257303
Ukiyo_e,Rococo,Ukiyo_e__katsushika-hokusai_cargo-ship-and-wave.jpg,0.3584012,0.3467186,0.0116826
Ukiyo_e,Early_Renaissance,Ukiyo_e__katsushika-hokusai_fishing-in-the-bay-uraga.jpg,0.41943616,0.38546634,0.03396982
Ukiyo_e,Impressionism,Ukiyo_e__katsushika-hokusai_fishing-in-the-bay-uraga.jpg,0.6009214,0.6338748,-0.03295338
Ukiyo_e,Minimalism,Ukiyo_e__katsushika-hokusai_fishing-in-the-bay-uraga.jpg,0.32597238,0.19257855,0.13339382
Ukiyo_e,Rococo,Ukiyo_e__katsushika-hokusai_fishing-in-the-bay-uraga.jpg,0.45097303,0.4883592,-0.03738618
Ukiyo_e,Early_Renaissance,Ukiyo_e__katsushika-hokusai_fishing-in-the-river-kinu.jpg,0.5730731,0.6306854,-0.0576123
Ukiyo_e,Impressionism,Ukiyo_e__katsushika-hokusai_fishing-in-the-river-kinu.jpg,0.5721074,0.62336963,-0.05126226
Ukiyo_e,Minimalism,Ukiyo_e__katsushika-hokusai_fishing-in-the-river-kinu.jpg,0.31566826,0.2197918,0.095876455
Ukiyo_e,Rococo,Ukiyo_e__katsushika-hokusai_fishing-in-the-river-kinu.jpg,0.4472481,0.5619726,-0.11472452
Ukiyo_e,Early_Renaissance,Ukiyo_e__katsushika-hokusai_ono-shindon-in-the-suraga-province.jpg,0.4578815,0.51356244,-0.05568093
Ukiyo_e,Impressionism,Ukiyo_e__katsushika-hokusai_ono-shindon-in-the-suraga-province.jpg,0.4298014,0.47924566,-0.04944426
Ukiyo_e,Minimalism,Ukiyo_e__katsushika-hokusai_ono-shindon-in-the-suraga-province.jpg,0.3639618,0.20486966,0.15909213
Ukiyo_e,Rococo,Ukiyo_e__katsushika-hokusai_ono-shindon-in-the-suraga-province.jpg,0.42652726,0.54479533,-0.11826807
Ukiyo_e,Early_Renaissance,Ukiyo_e__katsushika-hokusai_woman-looking-at-herself-in-a-mirror.jpg,0.42449874,0.39626026,0.028238475
Ukiyo_e,Impressionism,Ukiyo_e__katsushika-hokusai_woman-looking-at-herself-in-a-mirror.jpg,0.40742248,0.38886893,0.018553555
Ukiyo_e,Minimalism,Ukiyo_e__katsushika-hokusai_woman-looking-at-herself-in-a-mirror.jpg,0.2589858,0.16750926,0.09147653
Ukiyo_e,Rococo,Ukiyo_e__katsushika-hokusai_woman-looking-at-herself-in-a-mirror.jpg,0.4203902,0.40197456,0.01841563
Ukiyo_e,Early_Renaissance,Ukiyo_e__keisai-eisen_the-courtesan-kaoru-of-owariya-matched-with-okitsu-1825(1).jpg,0.43044072,0.35127294,0.07916778
Ukiyo_e,Impressionism,Ukiyo_e__keisai-eisen_the-courtesan-kaoru-of-owariya-matched-with-okitsu-1825(1).jpg,0.4698937,0.32106382,0.14882988
Ukiyo_e,Minimalism,Ukiyo_e__keisai-eisen_the-courtesan-kaoru-of-owariya-matched-with-okitsu-1825(1).jpg,0.28289655,0.22692087,0.055975676
Ukiyo_e,Rococo,Ukiyo_e__keisai-eisen_the-courtesan-kaoru-of-owariya-matched-with-okitsu-1825(1).jpg,0.39636457,0.34165668,0.054707885
Ukiyo_e,Early_Renaissance,Ukiyo_e__keisai-eisen_yabai-with-two-women-1840.jpg,0.67588663,0.7029498,-0.027063191
Ukiyo_e,Impressionism,Ukiyo_e__keisai-eisen_yabai-with-two-women-1840.jpg,0.6583357,0.62702805,0.031307638
Ukiyo_e,Minimalism,Ukiyo_e__keisai-eisen_yabai-with-two-women-1840.jpg,0.4185524,0.32628453,0.09226787
Ukiyo_e,Rococo,Ukiyo_e__keisai-eisen_yabai-with-two-women-1840.jpg,0.57305586,0.54079217,0.032263696
Ukiyo_e,Early_Renaissance,Ukiyo_e__kitagawa-utamaro_the-hour-of-the-horse.jpg,0.53263956,0.5079124,0.024727166
Ukiyo_e,Impressionism,Ukiyo_e__kitagawa-utamaro_the-hour-of-the-horse.jpg,0.538621,0.43086237,0.10775864
Ukiyo_e,Minimalism,Ukiyo_e__kitagawa-utamaro_the-hour-of-the-horse.jpg,0.35953593,0.2976259,0.061910033
Ukiyo_e,Rococo,Ukiyo_e__kitagawa-utamaro_the-hour-of-the-horse.jpg,0.52481675,0.4166833,0.108133465
Ukiyo_e,Early_Renaissance,Ukiyo_e__kitagawa-utamaro_upon-my-oath.jpg,0.5669351,0.51572764,0.051207483
Ukiyo_e,Impressionism,Ukiyo_e__kitagawa-utamaro_upon-my-oath.jpg,0.54607487,0.43916664,0.10690823
Ukiyo_e,Minimalism,Ukiyo_e__kitagawa-utamaro_upon-my-oath.jpg,0.41137874,0.29385835,0.11752039
Ukiyo_e,Rococo,Ukiyo_e__kitagawa-utamaro_upon-my-oath.jpg,0.43763658,0.3859093,0.051727295
Ukiyo_e,Early_Renaissance,Ukiyo_e__kitagawa-utamaro_yama-uba-and-kintaro-1.jpg,0.59855795,0.5628901,0.035667837
Ukiyo_e,Impressionism,Ukiyo_e__kitagawa-utamaro_yama-uba-and-kintaro-1.jpg,0.64465153,0.6494444,-0.004792869
Ukiyo_e,Minimalism,Ukiyo_e__kitagawa-utamaro_yama-uba-and-kintaro-1.jpg,0.22057994,0.29550096,-0.07492103
Ukiyo_e,Rococo,Ukiyo_e__kitagawa-utamaro_yama-uba-and-kintaro-1.jpg,0.55227673,0.5600071,-0.007730365
Ukiyo_e,Early_Renaissance,Ukiyo_e__ogata-gekko_nihon-hana-zue-1896.jpg,0.52623636,0.44874495,0.0774914
Ukiyo_e,Impressionism,Ukiyo_e__ogata-gekko_nihon-hana-zue-1896.jpg,0.5071827,0.42231077,0.08487195
Ukiyo_e,Minimalism,Ukiyo_e__ogata-gekko_nihon-hana-zue-1896.jpg,0.26655155,0.19759732,0.06895423
Ukiyo_e,Rococo,Ukiyo_e__ogata-gekko_nihon-hana-zue-1896.jpg,0.50916314,0.41032392,0.09883922
Ukiyo_e,Early_Renaissance,Ukiyo_e__ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1.jpg,0.49934638,0.43683904,0.06250733
Ukiyo_e,Impressionism,Ukiyo_e__ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1.jpg,0.48740917,0.44732928,0.04007989
Ukiyo_e,Minimalism,Ukiyo_e__ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1.jpg,0.37735945,0.27621645,0.101143
Ukiyo_e,Rococo,Ukiyo_e__ogata-gekko_print-from-series-women-s-customs-and-manners-1895-1.jpg,0.49524626,0.39449477,0.10075149
Ukiyo_e,Early_Renaissance,Ukiyo_e__tsukioka-yoshitoshi_not_detected_242419.jpg,0.31961277,0.35254833,-0.03293556
Ukiyo_e,Impressionism,Ukiyo_e__tsukioka-yoshitoshi_not_detected_242419.jpg,0.32131428,0.30587435,0.015439928
Ukiyo_e,Minimalism,Ukiyo_e__tsukioka-yoshitoshi_not_detected_242419.jpg,0.39552608,0.3112845,0.08424157
Ukiyo_e,Rococo,Ukiyo_e__tsukioka-yoshitoshi_not_detected_242419.jpg,0.29872945,0.31332016,-0.01459071
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series.jpg,0.551065,0.45288005,0.09818497
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series.jpg,0.54452944,0.45999044,0.084538996
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series.jpg,0.26596153,0.23253602,0.03342551
Ukiyo_e,Rococo,Ukiyo_e__utagawa-kunisada-ii_oichi-from-the-beauties-of-tokyo-series.jpg,0.45566177,0.46492603,-0.0092642605
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-kunisada_not_detected_240333.jpg,0.6396337,0.5986011,0.041032612
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-kunisada_not_detected_240333.jpg,0.6452145,0.55510825,0.09010625
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-kunisada_not_detected_240333.jpg,0.4438296,0.19040826,0.25342134
Ukiyo_e,Rococo,Ukiyo_e__utagawa-kunisada_not_detected_240333.jpg,0.49024388,0.44175506,0.048488826
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-kunisada_not_detected_240347.jpg,0.59163415,0.6125988,-0.020964622
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-kunisada_not_detected_240347.jpg,0.54970235,0.56316864,-0.013466299
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-kunisada_not_detected_240347.jpg,0.27616352,0.29147002,-0.015306503
Ukiyo_e,Rococo,Ukiyo_e__utagawa-kunisada_not_detected_240347.jpg,0.48368376,0.54692996,-0.06324619
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-kunisada_not_detected_240353.jpg,0.6463685,0.6387829,0.007585585
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-kunisada_not_detected_240353.jpg,0.64311767,0.64966816,-0.006550491
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-kunisada_not_detected_240353.jpg,0.46604812,0.16837019,0.29767793
Ukiyo_e,Rococo,Ukiyo_e__utagawa-kunisada_not_detected_240353.jpg,0.54450095,0.54891145,-0.0044105053
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-kunisada_not_detected_240381(1).jpg,0.60369146,0.6271385,-0.023447037
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-kunisada_not_detected_240381(1).jpg,0.6222358,0.58471036,0.037525415
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-kunisada_not_detected_240381(1).jpg,0.33119816,0.23126258,0.09993558
Ukiyo_e,Rococo,Ukiyo_e__utagawa-kunisada_not_detected_240381(1).jpg,0.58069175,0.5246542,0.056037545
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-kunisada_the-actor.jpg,0.45199615,0.4724731,-0.020476967
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-kunisada_the-actor.jpg,0.35298765,0.34226757,0.010720074
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-kunisada_the-actor.jpg,0.49430332,0.14234838,0.35195494
Ukiyo_e,Rococo,Ukiyo_e__utagawa-kunisada_the-actor.jpg,0.33383378,0.4648683,-0.13103452
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess.jpg,0.4017419,0.38240767,0.019334227
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess.jpg,0.41167778,0.42874187,-0.017064095
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess.jpg,0.37511748,0.23693065,0.13818683
Ukiyo_e,Rococo,Ukiyo_e__utagawa-kuniyoshi_a-man-confronted-with-an-apparition-of-the-fox-goddess.jpg,0.32232422,0.3989698,-0.07664558
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-kuniyoshi_a-record-of-origins-of-the-great-country-of-japan.jpg,0.47475404,0.45962214,0.015131891
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-kuniyoshi_a-record-of-origins-of-the-great-country-of-japan.jpg,0.5500479,0.4661739,0.08387399
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-kuniyoshi_a-record-of-origins-of-the-great-country-of-japan.jpg,0.4407542,0.25510842,0.18564579
Ukiyo_e,Rococo,Ukiyo_e__utagawa-kuniyoshi_a-record-of-origins-of-the-great-country-of-japan.jpg,0.4603192,0.46665838,-0.0063391924
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-kuniyoshi_high-noon-at-kasumigaseki.jpg,0.5604124,0.548826,0.011586428
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-kuniyoshi_high-noon-at-kasumigaseki.jpg,0.57765526,0.5476721,0.029983163
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-kuniyoshi_high-noon-at-kasumigaseki.jpg,0.38178876,0.25868222,0.12310654
Ukiyo_e,Rococo,Ukiyo_e__utagawa-kuniyoshi_high-noon-at-kasumigaseki.jpg,0.5229741,0.50887877,0.014095306
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-kuniyoshi_ishiyakushi.jpg,0.4796286,0.45303255,0.02659604
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-kuniyoshi_ishiyakushi.jpg,0.44562274,0.41944376,0.026178986
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-kuniyoshi_ishiyakushi.jpg,0.35131297,0.25623667,0.09507629
Ukiyo_e,Rococo,Ukiyo_e__utagawa-kuniyoshi_ishiyakushi.jpg,0.3624077,0.376709,-0.0143013
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-kuniyoshi_kuzunoha.jpg,0.37110585,0.31162596,0.059479892
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-kuniyoshi_kuzunoha.jpg,0.3252216,0.25693685,0.06828475
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-kuniyoshi_kuzunoha.jpg,0.37926328,0.4091428,-0.02987951
Ukiyo_e,Rococo,Ukiyo_e__utagawa-kuniyoshi_kuzunoha.jpg,0.29591057,0.2535112,0.042399377
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-kuniyoshi_tamatori-being-pursued-bya-dragon.jpg,0.5680059,0.41040638,0.15759954
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-kuniyoshi_tamatori-being-pursued-bya-dragon.jpg,0.48937184,0.3911398,0.09823203
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-kuniyoshi_tamatori-being-pursued-bya-dragon.jpg,0.4510845,0.2468843,0.2042002
Ukiyo_e,Rococo,Ukiyo_e__utagawa-kuniyoshi_tamatori-being-pursued-bya-dragon.jpg,0.4634517,0.39504057,0.06841114
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-kuniyoshi_tsuchigumo.jpg,0.42930013,0.47209212,-0.042791992
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-kuniyoshi_tsuchigumo.jpg,0.45896178,0.41949135,0.039470434
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-kuniyoshi_tsuchigumo.jpg,0.5281309,0.23384207,0.2942888
Ukiyo_e,Rococo,Ukiyo_e__utagawa-kuniyoshi_tsuchigumo.jpg,0.3830372,0.37102664,0.012010574
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-kuniyoshi_woman-seated-under-a-cherry-blossoms.jpg,0.4259805,0.48500192,-0.059021413
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-kuniyoshi_woman-seated-under-a-cherry-blossoms.jpg,0.44646594,0.55659217,-0.11012623
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-kuniyoshi_woman-seated-under-a-cherry-blossoms.jpg,0.33360308,0.27146047,0.06214261
Ukiyo_e,Rococo,Ukiyo_e__utagawa-kuniyoshi_woman-seated-under-a-cherry-blossoms.jpg,0.3895173,0.53992105,-0.15040374
Ukiyo_e,Early_Renaissance,Ukiyo_e__utagawa-toyokuni_the-heian-courtier.jpg,0.6114338,0.60288155,0.008552253
Ukiyo_e,Impressionism,Ukiyo_e__utagawa-toyokuni_the-heian-courtier.jpg,0.5669426,0.5433413,0.023601294
Ukiyo_e,Minimalism,Ukiyo_e__utagawa-toyokuni_the-heian-courtier.jpg,0.26221663,0.2354199,0.026796728
Ukiyo_e,Rococo,Ukiyo_e__utagawa-toyokuni_the-heian-courtier.jpg,0.49567533,0.5136844,-0.018009067
