experiment_id,dataset,method,family,sub_family,batch,epoch,transfer_clip_style,transfer_lpips,allpairs_clip_style,allpairs_lpips,id_clip_style,id_lpips,delta_idt_transfer,delta_idt_full,epoch_time_s,train_wall_s,train_wall_min,infer_ms_per_img,eval_wall_s,cuda_gb,location,status,solver,tokenizer,prediction,kinetic,proximal,attention,notes
aaai2027_inmortal_xpred_kmanifold_seed42_b32/stage,distinct5-512/full,LBM,XPred_Kmanifold,xpred kmanifold,32,0007,0.725905,0.686345,0.728403,0.678978,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=8 evaluated_count=8
aaai2027_inmortal_xpred_phighpass_seed42_b28/stage,distinct5-512/full,LBM,XPred_Phighpass,xpred phighpass,28,0006,0.680259,0.774767,0.680459,0.770297,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=8 evaluated_count=8
aaai2027_inmortal_xpred_kmanifold_pattn_edgegated_anisostokes_queue_from_e13_seed42_b8a2/stage,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_EdgeGatedAnisoStokesQueue,xpred plus kmanifold plus pattn then edgegatedanisostokesqueue,8,0017,0.71,0.574636,0.717337,0.569924,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=7 evaluated_count=7
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_trust_from_e13_seed42_b8a2/stage,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueTrust,xpred plus kmanifold plus pattn then anisostokesqueuetrust,8,0017,0.709465,0.575088,0.716807,0.570339,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=11 evaluated_count=11
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_trust_reseed_from_e13_seed42_b8a2/stage,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueTrustReseed,xpred plus kmanifold plus pattn then anisostokesqueuetrustreseed,8,0009,0.703079,0.669725,0.704777,0.662954,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=16 evaluated_count=16
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamp_reseed_from_e13_seed42_b8a2/stage,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReseed,xpred plus kmanifold plus pattn then anisostokesqueueclampreseed,8,0003,0.702221,0.486749,0.718333,0.481449,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=16 evaluated_count=16
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamprelease_reseed_from_e13_seed42_b8a2/stage,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseReseed,xpred plus kmanifold plus pattn then anisostokesqueueclampreleasereseed,8,0003,0.700686,0.475391,0.718282,0.470052,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=16 evaluated_count=16
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/stage,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,xpred plus kmanifold plus pattn then anisostokesqueueclampreleasewidereseed,8,0001,0.707516,0.529768,0.719815,0.523655,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=16 evaluated_count=16
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleaselatewide_reseed_from_e13_seed42_b8a2/stage,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseLateWideReseed,xpred plus kmanifold plus pattn then anisostokesqueueclampreleaselatewidereseed,8,0003,0.701391,0.476765,0.718813,0.471605,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=16 evaluated_count=16
aaai2027_inmortal_xpred_queue_seed42_b16/stage,distinct5-512/full,LBM,XPred_plus_QueueSmoothing,xpred plus queuesmoothing,16,0005,0.719815,0.559537,0.730879,0.551416,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=8 evaluated_count=8
aaai2027_inmortal_xpred_structot_seed42_b16/stage,distinct5-512/full,LBM,XPred_plus_StructOT,xpred plus structot,16,0005,0.718988,0.558858,0.730218,0.550967,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=8 evaluated_count=8
aaai2027_inmortal_xpred_teacher_endpoint_seed42_b16/stage,distinct5-512/full,LBM,XPred_plus_EndpointTeacher,xpred plus endpointteacher,16,0005,0.715881,0.555456,0.727629,0.547257,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=8 evaluated_count=8
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2/stage,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4widereseed,8,0003,0.700943,0.472576,0.718882,0.467091,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=15 evaluated_count=15
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/stage,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0008,0.66791,0.28774,0.701385,0.287782,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=16 evaluated_count=16
aaai2027_inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/stage,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0012,0.667306,0.28984,0.700879,0.289787,,,,,,,,,,,,completed,,,endpoint,,,,checkpoint_count=16 evaluated_count=16
distinct5_512__SaMST-latent__batch1050_fast,distinct5-512/1000-per-style,SaMST,SaMST-latent,batch1050_fast,,,0.681983,0.831836,0.682603,0.832029,,,0.04206,,,,,,,,,keep,OMF,OMF_weight,velocity,,,,Late bad-solution plateau; style stays above idt but LPIPS remains catastrophically high.
distinct5_512__SaMAM-latent__step1500_fast,distinct5-512/1000-per-style,SaMAM,SaMAM-latent,step1500_fast,,,0.654748,0.163526,0.69204,0.163409,,,0.014826,,,,,,,,,keep,SSM,SSM,velocity,,,,"Late plateau band 1200-1500; style remains above idt, but below the compact LANCET style frontier."
distinct5-512_1000-per-style__No-op__No-op__full,distinct5-512/1000-per-style,No-op,No-op,No-op,,0,,,0.680123,0,,,,0,,,,,,,,keep,,,,,,,
distinct5-512_1000-per-style__SaMAM__SaMAM 2000__full,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 2000,,2000,,,0.583346,0.362153,,,,-0.096777,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 2250__full,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 2250,,2250,,,0.581097,0.35382,,,,-0.099026,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__LANCET__F e1__full,distinct5-512/1000-per-style,LBM,LANCET,F e1,,1,,,0.696915,0.318645,,,,0.016792,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,
distinct5-512_1000-per-style__LANCET__K e1__full,distinct5-512/1000-per-style,LBM,LANCET,K e1,,1,,,0.700995,0.362294,,,,0.020872,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,
distinct5-512_1000-per-style__No-op__No-op__transfer,distinct5-512/1000-per-style,No-op,No-op,No-op,,0,0.639921,0,,,,,0,,,,,,,,,keep,,,,,,,
distinct5-512_1000-per-style__SaMAM__SaMAM 1250__transfer,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 1250,,1250,0.557183,0.448703,,,,,-0.082738,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 2250__transfer,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 2250,,2250,0.552252,0.360452,,,,,-0.087669,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__LANCET__F e1__transfer,distinct5-512/1000-per-style,LBM,LANCET,F e1,,1,0.66436,0.324528,,,,,0.02444,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,
distinct5-512_1000-per-style__LANCET__K e1__transfer,distinct5-512/1000-per-style,LBM,LANCET,K e1,,1,0.671167,0.372281,,,,,0.031246,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,
wikiart512_5style__No-op__No-op__full,wikiart512/5style,No-op,No-op,No-op,,0,,,0.781528,0,,,,0,,,,,,,,keep,,,,,,,
wikiart512_5style__SaMAM__SaMAM 10000__full,wikiart512/5style,SaMAM,SaMAM,SaMAM 10000,,10000,,,0.785089,0.164336,,,,0.003561,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__SaMAM__SaMAM 5000__full,wikiart512/5style,SaMAM,SaMAM,SaMAM 5000,,5000,,,0.791244,0.283292,,,,0.009716,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__LANCET__local WSL hist b32 e8__full,wikiart512/5style,LBM,LANCET,local WSL hist b32 e8,,8,,,0.792298,0.355038,,,,0.01077,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,
wikiart512_5style__No-op__No-op__transfer,wikiart512/5style,No-op,No-op,No-op,,0,0.773026,0,,,,,0,,,,,,,,,keep,,,,,,,
wikiart512_5style__SaMAM__SaMAM 10000__transfer,wikiart512/5style,SaMAM,SaMAM,SaMAM 10000,,10000,0.777356,0.164393,,,,,0.00433,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__SaMAM__SaMAM 5000__transfer,wikiart512/5style,SaMAM,SaMAM,SaMAM 5000,,5000,0.784589,0.28331,,,,,0.011563,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__LANCET__local WSL hist b32 e8__transfer,wikiart512/5style,LBM,LANCET,local WSL hist b32 e8,,8,0.785264,0.355736,,,,,0.012238,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,
legacy256_50x50__No-op__No-op__full,legacy256/50x50,No-op,No-op,No-op,,0,,,0.661913,0,,,,0,,,,,,,,keep,,,,,,,
legacy256_50x50__SaMAM__SaMAM 14000__full,legacy256/50x50,SaMAM,SaMAM,SaMAM 14000,,14000,,,0.696867,0.436278,,,,0.034954,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__SaMAM__SaMAM 25000__full,legacy256/50x50,SaMAM,SaMAM,SaMAM 25000,,25000,,,0.693823,0.393958,,,,0.03191,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__No-op__No-op__transfer,legacy256/50x50,No-op,No-op,No-op,,0,0.616694,0,,,,,0,,,,,,,,,keep,,,,,,,
legacy256_50x50__SaMAM__SaMAM 15000__transfer,legacy256/50x50,SaMAM,SaMAM,SaMAM 15000,,15000,0.673892,0.44506,,,,,0.057198,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__SaMAM__SaMAM 25000__transfer,legacy256/50x50,SaMAM,SaMAM,SaMAM 25000,,25000,0.666977,0.402174,,,,,0.050283,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__LANCET__S-add K-1 C-0 W-20 Col-0 e8__full,legacy256/50x50,LBM,LANCET,S-add K-1 C-0 W-20 Col-0 e8,,8,,,0.716724,0.461527,,,,0.05481,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,
legacy256_50x50__LANCET__S-add K-1 C-0 W-20 Col-0 e8__transfer,legacy256/50x50,LBM,LANCET,S-add K-1 C-0 W-20 Col-0 e8,,8,0.692537,0.471155,,,,,0.075843,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,
legacy256_50x50__idt__idt__full,legacy256/50x50,idt,idt,idt,,0,,,0.659361,0,,,,,,,,,,,,keep,,,,,,,
legacy256_50x50__idt__idt__transfer,legacy256/50x50,idt,idt,idt,,0,0.613608,0,,,,,,,,,,,,,,keep,,,,,,,
wikiart512_5style__idt__idt__full,wikiart512/5style,idt,idt,idt,,0,,,0.781526,0,,,,,,,,,,,,keep,,,,,,,
wikiart512_5style__idt__idt__transfer,wikiart512/5style,idt,idt,idt,,0,0.773024,0,,,,,,,,,,,,,,keep,,,,,,,
distinct5-512_1000-per-style__idt__idt__full,distinct5-512/1000-per-style,idt,idt,idt,,0,,,0.680125,0,,,,,,,,,,,,keep,,,,,,,
distinct5-512_1000-per-style__idt__idt__transfer,distinct5-512/1000-per-style,idt,idt,idt,,0,0.639922,0,,,,,,,,,,,,,,keep,,,,,,,
legacy256_50x50__SaMST__SaMST e15__full,legacy256/50x50,SaMST,SaMST,SaMST e15,,15,,,0.725312,0.539039,,,,,,,,,,,,keep,OMF,OMF_weight,velocity,,,OMF,
legacy256_50x50__SaMST__SaMST e15__transfer,legacy256/50x50,SaMST,SaMST,SaMST e15,,15,0.703451,0.55713,,,,,,,,,,,,,,keep,OMF,OMF_weight,velocity,,,OMF,
wikiart512_5style__SaMST__SaMST e5__full,wikiart512/5style,SaMST,SaMST,SaMST e5,,5,,,0.773973,0.612396,,,,,,,,,,,,keep,OMF,OMF_weight,velocity,,,OMF,
wikiart512_5style__SaMST__SaMST e5__transfer,wikiart512/5style,SaMST,SaMST,SaMST e5,,5,0.768745,0.612134,,,,,,,,,,,,,,keep,OMF,OMF_weight,velocity,,,OMF,
wikiart512_5style__SaMST__SaMST e10__full,wikiart512/5style,SaMST,SaMST,SaMST e10,,10,,,0.774503,0.610897,,,,,,,,,,,,keep,OMF,OMF_weight,velocity,,,OMF,
wikiart512_5style__SaMST__SaMST e10__transfer,wikiart512/5style,SaMST,SaMST,SaMST e10,,10,0.76886,0.610647,,,,,,,,,,,,,,keep,OMF,OMF_weight,velocity,,,OMF,
wikiart512_5style__SaMST__SaMST e15__full,wikiart512/5style,SaMST,SaMST,SaMST e15,,15,,,0.77674,0.608862,,,,,,,,,,,,keep,OMF,OMF_weight,velocity,,,OMF,
wikiart512_5style__SaMST__SaMST e15__transfer,wikiart512/5style,SaMST,SaMST,SaMST e15,,15,0.771088,0.608589,,,,,,,,,,,,,,keep,OMF,OMF_weight,velocity,,,OMF,
distinct5-512_1000-per-style__SaMST__SaMST e15__full,distinct5-512/1000-per-style,SaMST,SaMST,SaMST e15,,15,,,0.724725,0.62555,,,,,,,,,,,,keep,OMF,OMF_weight,velocity,,,OMF,
distinct5-512_1000-per-style__SaMST__SaMST e15__transfer,distinct5-512/1000-per-style,SaMST,SaMST,SaMST e15,,15,0.695741,0.63195,,,,,,,,,,,,,,keep,OMF,OMF_weight,velocity,,,OMF,
legacy256_50x50__SaMAM__SaMAM 5000__full,legacy256/50x50,SaMAM,SaMAM,SaMAM 5000,,5000,,,0.684885,0.534389,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__SaMAM__SaMAM 5000__transfer,legacy256/50x50,SaMAM,SaMAM,SaMAM 5000,,5000,0.66991,0.536087,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__SaMAM__SaMAM 10000__full,legacy256/50x50,SaMAM,SaMAM,SaMAM 10000,,10000,,,0.687492,0.473146,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__SaMAM__SaMAM 10000__transfer,legacy256/50x50,SaMAM,SaMAM,SaMAM 10000,,10000,0.666922,0.47444,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__SaMAM__SaMAM 14000__transfer,legacy256/50x50,SaMAM,SaMAM,SaMAM 14000,,14000,0.671753,0.439248,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__SaMAM__SaMAM 15000__full,legacy256/50x50,SaMAM,SaMAM,SaMAM 15000,,15000,,,0.696462,0.440846,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__SaMAM__SaMAM 16000__full,legacy256/50x50,SaMAM,SaMAM,SaMAM 16000,,16000,,,0.690924,0.435639,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__SaMAM__SaMAM 16000__transfer,legacy256/50x50,SaMAM,SaMAM,SaMAM 16000,,16000,0.667925,0.440217,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__SaMAM__SaMAM 17000__full,legacy256/50x50,SaMAM,SaMAM,SaMAM 17000,,17000,,,0.695625,0.419127,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__SaMAM__SaMAM 17000__transfer,legacy256/50x50,SaMAM,SaMAM,SaMAM 17000,,17000,0.671249,0.424115,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__SaMAM__SaMAM 20000__full,legacy256/50x50,SaMAM,SaMAM,SaMAM 20000,,20000,,,0.694062,0.409598,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__SaMAM__SaMAM 20000__transfer,legacy256/50x50,SaMAM,SaMAM,SaMAM 20000,,20000,0.669205,0.41618,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__SaMAM__SaMAM 1000__full,wikiart512/5style,SaMAM,SaMAM,SaMAM 1000,,1000,,,0.725534,0.555994,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__SaMAM__SaMAM 1000__transfer,wikiart512/5style,SaMAM,SaMAM,SaMAM 1000,,1000,0.722761,0.555986,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__SaMAM__SaMAM 3000__full,wikiart512/5style,SaMAM,SaMAM,SaMAM 3000,,3000,,,0.786911,0.342996,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__SaMAM__SaMAM 3000__transfer,wikiart512/5style,SaMAM,SaMAM,SaMAM 3000,,3000,0.780683,0.342954,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__SaMAM__SaMAM 6000__full,wikiart512/5style,SaMAM,SaMAM,SaMAM 6000,,6000,,,0.788131,0.264603,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__SaMAM__SaMAM 6000__transfer,wikiart512/5style,SaMAM,SaMAM,SaMAM 6000,,6000,0.781324,0.264665,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__SaMAM__SaMAM 7000__full,wikiart512/5style,SaMAM,SaMAM,SaMAM 7000,,7000,,,0.78485,0.246103,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__SaMAM__SaMAM 7000__transfer,wikiart512/5style,SaMAM,SaMAM,SaMAM 7000,,7000,0.777641,0.246218,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__SaMAM__SaMAM 8000__full,wikiart512/5style,SaMAM,SaMAM,SaMAM 8000,,8000,,,0.787916,0.190641,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__SaMAM__SaMAM 8000__transfer,wikiart512/5style,SaMAM,SaMAM,SaMAM 8000,,8000,0.780403,0.190835,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__SaMAM__SaMAM 9000__full,wikiart512/5style,SaMAM,SaMAM,SaMAM 9000,,9000,,,0.786826,0.166118,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
wikiart512_5style__SaMAM__SaMAM 9000__transfer,wikiart512/5style,SaMAM,SaMAM,SaMAM 9000,,9000,0.778893,0.166306,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 250__full,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 250,,250,,,0.547991,0.600625,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 500__full,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 500,,500,,,0.562997,0.542445,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 750__full,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 750,,750,,,0.565732,0.535965,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 1000__full,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 1000,,1000,,,0.56591,0.460542,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 1250__full,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 1250,,1250,,,0.578039,0.442945,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 1500__full,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 1500,,1500,,,0.580525,0.412826,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 1750__full,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 1750,,1750,,,0.577616,0.377244,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 250__transfer,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 250,,250,0.538482,0.603106,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 500__transfer,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 500,,500,0.550325,0.544184,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 750__transfer,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 750,,750,0.55298,0.53977,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 1000__transfer,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 1000,,1000,0.548401,0.463969,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 1500__transfer,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 1500,,1500,0.554485,0.414011,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 1750__transfer,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 1750,,1750,0.549181,0.379558,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
distinct5-512_1000-per-style__SaMAM__SaMAM 2000__transfer,distinct5-512/1000-per-style,SaMAM,SaMAM,SaMAM 2000,,2000,0.554579,0.369102,,,,,,,,,,,,,,keep,SSM,SSM,SSM,,,Mamba,
legacy256_50x50__LANCET__S-add e8__full,legacy256/50x50,LBM,LANCET,S-add e8,,0,,,0.716724,0.461527,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,rep
legacy256_50x50__LANCET__S-add e8__transfer,legacy256/50x50,LBM,LANCET,S-add e8,,0,0.692537,0.471155,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,rep
legacy256_50x50__LANCET__K1 original e7__full,legacy256/50x50,LBM,LANCET,K1 original e7,,0,,,0.716114,0.451418,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,rep
legacy256_50x50__LANCET__K1 original e7__transfer,legacy256/50x50,LBM,LANCET,K1 original e7,,0,0.691078,0.460888,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,rep
legacy256_50x50__LANCET__steps_12__full,legacy256/50x50,LBM,LANCET,steps_12,,0,,,0.716167,0.451406,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,rep
legacy256_50x50__LANCET__steps_12__transfer,legacy256/50x50,LBM,LANCET,steps_12,,0,0.691085,0.460883,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,rep
wikiart512_5style__LANCET__from-scratch e8__full,wikiart512/5style,LBM,LANCET,from-scratch e8,,0,,,0.773975,0.394086,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,rep
wikiart512_5style__LANCET__from-scratch e8__transfer,wikiart512/5style,LBM,LANCET,from-scratch e8,,0,0.768025,0.394298,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,rep
distinct5-512_1000-per-style__LANCET__H e1__full,distinct5-512/1000-per-style,LBM,LANCET,H e1,,0,,,0.697363,0.321333,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,rep
distinct5-512_1000-per-style__LANCET__H e1__transfer,distinct5-512/1000-per-style,LBM,LANCET,H e1,,0,0.665255,0.328105,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,rep
distinct5-512_1000-per-style__LANCET__H e2__full,distinct5-512/1000-per-style,LBM,LANCET,H e2,,0,,,0.699383,0.348407,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,rep
distinct5-512_1000-per-style__LANCET__H e2__transfer,distinct5-512/1000-per-style,LBM,LANCET,H e2,,0,0.668395,0.356105,,,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,rep
legacy256_50x50__LANCET__epoch_0020__full,legacy256/50x50,LBM,LANCET,epoch_0020,,0,,,0.736917,0.845102,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__epoch_0040__full,legacy256/50x50,LBM,LANCET,epoch_0040,,0,,,0.725681,0.689068,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__epoch_0007__full,legacy256/50x50,LBM,LANCET,epoch_0007,,0,,,0.722505,0.632495,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__step_1p5__full,legacy256/50x50,LBM,LANCET,step_1p5,,0,,,0.716197,0.45141,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__step_1p25__full,legacy256/50x50,LBM,LANCET,step_1p25,,0,,,0.71612,0.451392,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__epoch_0006__full,legacy256/50x50,LBM,LANCET,epoch_0006,,0,,,0.710129,0.421121,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
legacy256_50x50__LANCET__epoch_0005__full,legacy256/50x50,LBM,LANCET,epoch_0005,,0,,,0.703946,0.396558,,,,,,,,,,,,keep,euler_legacy,legacy_factorized,velocity,,,SemanticCrossAttn,cloud
