experiment_id,epoch,source_file,updated_at,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
abl_no_adagn,40,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_no_adagn\full_eval\epoch_0040\summary.json,2026-03-18 23:59:17,0.6855056300759316,0.7202740954833333,0.5233671737666666,304.94378127062987,475.6556875205735,0.0,0.6670174951354663,0.7036101084999999,304.94378127062987,475.6556875205735,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_no_adagn\full_eval\epoch_0040\summary.json
abl_no_adagn,80,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_no_adagn\full_eval\epoch_0080\summary.json,2026-03-19 00:48:22,0.6973906821012498,0.7120520944666666,0.54147574105,312.5094776422771,492.04662608023506,0.0,0.6866014535228411,0.6968725056666666,312.5094776422771,492.04662608023506,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_no_adagn\full_eval\epoch_0080\summary.json
abl_naive_skip,40,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_naive_skip\full_eval\epoch_0040\summary.json,2026-03-19 01:53:22,0.6984118814269701,0.6612355445,0.5939234347166668,326.3586000823424,526.6445349326287,0.0,0.6844559326767921,0.6457539130000001,326.3586000823424,526.6445349326287,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_naive_skip\full_eval\epoch_0040\summary.json
abl_naive_skip,80,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_naive_skip\full_eval\epoch_0080\summary.json,2026-03-19 02:58:10,0.7061084746321042,0.6497862360833333,0.6041445840999999,330.40558159636475,538.0465795216367,0.0,0.6851516380906105,0.6435850578333333,330.40558159636475,538.0465795216367,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\abl_naive_skip\full_eval\epoch_0080\summary.json
weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60,30,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0030\summary.json,2026-03-22 11:58:07,0.6975310881932576,0.8345478293466667,0.4156747616266667,,,0.0,0.6473786490658919,0.7993537846666667,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0030\summary.json
weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60,60,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0060\summary.json,2026-03-22 12:45:43,0.7114525104363758,0.7936699965466666,0.4567698098533334,,,0.0,0.6690723285079002,0.7501147980833334,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp8_pseudo_hist_swd60_tv00_id40_r16_e60\full_eval\epoch_0060\summary.json
weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60,30,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0030\summary.json,2026-03-22 10:22:26,0.6966928500334422,0.8229838567733333,0.4318309387866667,,,0.0,0.6513544085125128,0.790260438,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0030\summary.json
weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60,60,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0060\summary.json,2026-03-22 11:10:15,0.708552180727323,0.77799061832,0.46749036487333334,,,0.0,0.6656675726175308,0.7634542170833334,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp7_pseudo_hist_swd60_tv01_id20_r16_e60\full_eval\epoch_0060\summary.json
weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60,30,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0030\summary.json,2026-03-22 08:46:44,0.6976660121281942,0.84348856248,0.4051771679066667,,,0.0,0.6452270284295082,0.8065672564999999,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0030\summary.json
weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60,60,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0060\summary.json,2026-03-22 09:34:27,0.707369319319725,0.8054789834666666,0.44340059972,,,0.0,0.6647754599650701,0.7590539199166666,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp6_pseudo_hist_swd30_tv00_id40_r16_e60\full_eval\epoch_0060\summary.json
weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60,30,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0030\summary.json,2026-03-22 07:11:01,0.6979925117492676,0.8377738972800001,0.41550579314666664,,,0.0,0.6471318297088147,0.8034573403333334,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0030\summary.json
weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60,60,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0060\summary.json,2026-03-22 07:58:46,0.7051300749778747,0.80869024904,0.44328168391999995,,,0.0,0.6576799002786478,0.77190815525,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp5_pseudo_hist_swd30_tv01_id20_r16_e60\full_eval\epoch_0060\summary.json
weight_exp4_latent_adain_swd60_tv00_id40_r16_e60,30,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0030\summary.json,2026-03-22 05:35:20,0.6973622260093688,0.8362487755866665,0.41662115341333333,,,0.0,0.6473859563469887,0.8004822728333334,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0030\summary.json
weight_exp4_latent_adain_swd60_tv00_id40_r16_e60,60,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0060\summary.json,2026-03-22 06:23:04,0.7125329417785008,0.7928870179066668,0.4584478292533333,,,0.0,0.6720833917458853,0.7502598848333333,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0060\summary.json
weight_exp3_latent_adain_swd60_tv01_id20_r16_e60,30,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0030\summary.json,2026-03-22 03:59:53,0.6979366592963536,0.8298503495199999,0.4287897289466667,,,0.0,0.6550339378416539,0.7909613215,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0030\summary.json
weight_exp3_latent_adain_swd60_tv01_id20_r16_e60,60,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0060\summary.json,2026-03-22 04:47:28,0.7083750622272492,0.7812792275599999,0.4658426624186667,,,0.0,0.6701537887255351,0.7580470644999999,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp3_latent_adain_swd60_tv01_id20_r16_e60\full_eval\epoch_0060\summary.json
weight_exp2_latent_adain_swd30_tv00_id40_r16_e60,30,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0030\summary.json,2026-03-22 02:24:37,0.6946128172477085,0.8413612186799999,0.4080203921546666,,,0.0,0.6382509003082911,0.8106319829166665,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0030\summary.json
weight_exp2_latent_adain_swd30_tv00_id40_r16_e60,60,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0060\summary.json,2026-03-22 03:12:07,0.7075278025468191,0.8005976452399999,0.45030169729333336,,,0.0,0.6633898084362349,0.7513543628333335,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp2_latent_adain_swd30_tv00_id40_r16_e60\full_eval\epoch_0060\summary.json
weight_exp1_latent_adain_swd30_tv01_id20_r16_e60,30,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0030\summary.json,2026-03-22 00:49:24,0.6932856519619623,0.8465507999866668,0.40513347196000005,,,0.0,0.642703120658795,0.8084386099166667,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0030\summary.json
weight_exp1_latent_adain_swd30_tv01_id20_r16_e60,60,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0060\summary.json,2026-03-22 01:36:55,0.7076095377604168,0.8107435159333334,0.4432875383386667,,,0.0,0.6626133754849434,0.7658288413333332,,,0.0,G:\GitHub\Latent_Style\Cycle-NCE\src\weight_exp1_latent_adain_swd30_tv01_id20_r16_e60\full_eval\epoch_0060\summary.json
weight_exp4_latent_adain_swd60_tv00_id40_r16_e60,30,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0030\summary.json,2026-03-22 17:02:59,0.6891922266085941,0.8279000787466667,0.4337038244,282.14806274414065,407.6895436627336,0.0,0.640790401895841,0.7817169610833333,298.0192565917969,447.02074339720934,0.0,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0030\summary.json
weight_exp4_latent_adain_swd60_tv00_id40_r16_e60_tk,30,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0030_tokenized\summary.json,2026-03-22 17:22:40,0.6969010670185088,0.8370647376266668,0.415423135,295.77434158325195,435.8377230941953,0.0,0.6466917142271995,0.8014451680000001,295.77434158325195,435.8377230941953,0.0,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0030_tokenized\summary.json
weight_exp4_latent_adain_swd60_tv00_id40_r16_e60,60,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0060\summary.json,2026-03-22 17:24:37,0.7014438377618791,0.7852097348666667,0.4719596099333333,289.5604315185547,430.82519538662353,0.0,0.6641313095887502,0.7258862308333334,304.1798973083496,470.88075316942536,0.0,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0060\summary.json
weight_exp4_latent_adain_swd60_tv00_id40_r16_e60_tk,60,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0060_tokenized\summary.json,2026-03-22 17:42:55,0.7123922612269719,0.7928244817333333,0.4584857271999999,304.49972915649414,467.2875566827278,0.0,0.6712203954656919,0.7506204169166667,304.49972915649414,467.2875566827278,0.0,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0060_tokenized\summary.json
