experiment_id,epoch,source_file,updated_at,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path,transfer_clip_dir,photo_to_art_clip_dir,transfer_fid_baseline,transfer_delta_fid,transfer_delta_fid_ratio,photo_to_art_fid_baseline,photo_to_art_delta_fid,photo_to_art_delta_fid_ratio
inject_I0_all_open,80,Y:\experiments\inject_I0_all_open\full_eval\epoch_0080\summary.json,2026/3/12 3:26,0.684547178,0.762008328,0.499052647,,,0.401666667,0.676080333,0.70650006,,,0.283333333,Y:\experiments\inject_I0_all_open\full_eval\epoch_0080\summary.json,,,,,,,,
Decoder_D2_color_1p5,60,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D2_color_1p5\full_eval\epoch_0060\summary.json,2026/3/13 19:52,0.684458149,0.728321626,0.52765945,,,0.306666667,0.67753583,0.696232328,,,0.283333333,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D2_color_1p5\full_eval\epoch_0060\summary.json,,,,,,,,
scan02_low_lr,40,G:\GitHub\Latent_Style\Cycle-NCE\scan02_low_lr\full_eval\epoch_0040\summary.json,2026/3/15 18:54,0.684397394,0.722358802,0.539558641,,,0.38,0.679394642,0.685399543,,,0.3,G:\GitHub\Latent_Style\Cycle-NCE\scan02_low_lr\full_eval\epoch_0040\summary.json,,,,,,,,
decoder-1,60,Y:\experiments\decoder-1\full_eval\epoch_0060\summary.json,2026/3/12 3:16,0.684282001,0.742898673,0.511185797,,,0.39,0.67576156,0.677684012,,,0.4,Y:\experiments\decoder-1\full_eval\epoch_0060\summary.json,,,,,,,,
exp1-hf-ratio-4p0,40,G:\GitHub\Latent_Style\Cycle-NCE\exp1-hf-ratio-4p0\full_eval\epoch_0040\summary.json,2026/3/12 2:17,0.684053234,0.736682128,0.522308353,,,0.323333333,0.66998556,0.704857623,,,0.158333333,G:\GitHub\Latent_Style\Cycle-NCE\exp1-hf-ratio-4p0\full_eval\epoch_0040\summary.json,,,,,,,,
ablate_A0_base_p5_id045_tv005,60,Y:\experiments\ablate_A0_base_p5_id045_tv005\full_eval\epoch_0060\summary.json,2026/3/12 3:08,0.684052775,0.756483536,0.50049383,,,0.4,0.674752726,0.699496565,,,0.333333333,Y:\experiments\ablate_A0_base_p5_id045_tv005\full_eval\epoch_0060\summary.json,,,,,,,,
ablate_A5_p5_id045_tv003,60,Y:\experiments\ablate_A5_p5_id045_tv003\full_eval\epoch_0060\summary.json,2026/3/12 3:10,0.683793819,0.754098902,0.503747727,,,0.393333333,0.675066397,0.6988974,,,0.316666667,Y:\experiments\ablate_A5_p5_id045_tv003\full_eval\epoch_0060\summary.json,,,,,,,,
exp0-baseline,120,G:\GitHub\Latent_Style\Cycle-NCE\exp0-baseline\full_eval\epoch_0120\summary.json,2026/3/12 2:17,0.683639431,0.719435827,0.532377529,,,0.371666667,0.673632593,0.681546188,,,0.233333333,G:\GitHub\Latent_Style\Cycle-NCE\exp0-baseline\full_eval\epoch_0120\summary.json,,,,,,,,
decoder-H-MSCTM-idt_1-tv_0.3,40,Y:\experiments\decoder-H-MSCTM-idt_1-tv_0.3\full_eval\epoch_0040\summary.json,2026/3/12 3:19,0.683561932,0.750226611,0.508720182,,,0.358333333,0.673576053,0.718508458,,,0.208333333,Y:\experiments\decoder-H-MSCTM-idt_1-tv_0.3\full_eval\epoch_0040\summary.json,,,,,,,,
exp0-baseline,120,G:\GitHub\Latent_Style\Cycle-NCE\exp0-baseline\full_eval\epoch_0120_tokenized\summary.json,2026/3/12 2:17,0.683364044,0.719079129,0.532187296,,,0.338333333,0.674818254,0.681348461,,,0.191666667,G:\GitHub\Latent_Style\Cycle-NCE\exp0-baseline\full_eval\epoch_0120_tokenized\summary.json,,,,,,,,
nce_A3_Patch_Coarse,80,G:\GitHub\Latent_Style\Cycle-NCE\nce_A3_Patch_Coarse\full_eval\epoch_0080\summary.json,2026/3/12 2:25,0.683354868,0.718165896,0.518959159,,,0.401666667,0.675858347,0.671008234,,,0.4,G:\GitHub\Latent_Style\Cycle-NCE\nce_A3_Patch_Coarse\full_eval\epoch_0080\summary.json,,,,,,,,
micro04_hf1p5_macro,40,G:\GitHub\Latent_Style\Cycle-NCE\micro04_hf1p5_macro\full_eval\epoch_0040_tokenized\summary.json,2026/3/16 18:55,0.683288578,0.763311259,0.491343894,302.941221,467.9814883,0.348333333,0.677308567,0.728364299,302.941221,467.9814883,0.225,G:\GitHub\Latent_Style\Cycle-NCE\micro04_hf1p5_macro\full_eval\epoch_0040_tokenized\summary.json,,,,,,,,
nstyle-proj,150,G:\GitHub\Latent_Style\Cycle-NCE\nstyle-proj\full_eval\epoch_0150\summary.json,2026/3/12 2:27,0.683176339,0.74137384,0.506515157,,,0.32,0.680953625,0.677374477,,,0.266666667,G:\GitHub\Latent_Style\Cycle-NCE\nstyle-proj\full_eval\epoch_0150\summary.json,,,,,,,,
exp0-baseline,80,G:\GitHub\Latent_Style\Cycle-NCE\exp0-baseline\full_eval\epoch_0080\summary.json,2026/3/12 2:16,0.683053111,0.71991048,0.532973295,,,0.31,0.674871911,0.679515303,,,0.175,G:\GitHub\Latent_Style\Cycle-NCE\exp0-baseline\full_eval\epoch_0080\summary.json,,,,,,,,
nstyle-proj,50,G:\GitHub\Latent_Style\Cycle-NCE\nstyle-proj\full_eval\epoch_0050\summary.json,2026/3/12 2:26,0.682977989,0.775752952,0.485851382,,,0.308333333,0.670702844,0.71735526,,,0.25,G:\GitHub\Latent_Style\Cycle-NCE\nstyle-proj\full_eval\epoch_0050\summary.json,,,,,,,,
inject_I4_body_hires,80,Y:\experiments\inject_I4_body_hires\full_eval\epoch_0080\summary.json,2026/3/12 3:29,0.682792366,0.763440981,0.496397869,,,0.381666667,0.677248751,0.711831418,,,0.275,Y:\experiments\inject_I4_body_hires\full_eval\epoch_0080\summary.json,,,,,,,,
1-decoder-patch5-15,60,G:\GitHub\Latent_Style\Cycle-NCE\1-decoder-patch5-15\full_eval\epoch_0060\summary.json,2026/3/12 1:53,0.682773329,0.765653626,0.492697498,,,0.4,0.669238349,0.701066255,,,0.475,G:\GitHub\Latent_Style\Cycle-NCE\1-decoder-patch5-15\full_eval\epoch_0060\summary.json,,,,,,,,
1-decoder-patch5-15,60,Y:\experiments\1-decoder-patch5-15\full_eval\epoch_0060\summary.json,2026/3/12 2:47,0.682773329,0.765653626,0.492697498,,,0.4,0.669238349,0.701066255,,,0.475,Y:\experiments\1-decoder-patch5-15\full_eval\epoch_0060\summary.json,,,,,,,,
ablate_A2_p11_id045_tv005,60,Y:\experiments\ablate_A2_p11_id045_tv005\full_eval\epoch_0060\summary.json,2026/3/12 3:09,0.682763425,0.770894719,0.48787154,,,0.38,0.67496714,0.713037949,,,0.325,Y:\experiments\ablate_A2_p11_id045_tv005\full_eval\epoch_0060\summary.json,,,,,,,,
exp0-baseline,80,G:\GitHub\Latent_Style\Cycle-NCE\exp0-baseline\full_eval\epoch_0080_tokenized\summary.json,2026/3/12 2:16,0.682754601,0.720463351,0.532939308,,,0.31,0.674957979,0.680017274,,,0.191666667,G:\GitHub\Latent_Style\Cycle-NCE\exp0-baseline\full_eval\epoch_0080_tokenized\summary.json,,,,,,,,
micro02_macro_patch,60,G:\GitHub\Latent_Style\Cycle-NCE\micro02_macro_patch\full_eval\epoch_0060\summary.json,2026/3/16 14:44,0.682750567,0.706019295,0.5369362,,,0.296666667,0.679204609,0.666711507,,,0.191666667,G:\GitHub\Latent_Style\Cycle-NCE\micro02_macro_patch\full_eval\epoch_0060\summary.json,,,,,,,,
exp1-hf-ratio-4p0,40,G:\GitHub\Latent_Style\Cycle-NCE\exp1-hf-ratio-4p0\full_eval\epoch_0040_tokenized\summary.json,2026/3/12 2:18,0.68263226,0.736622338,0.521927016,,,0.328333333,0.668692871,0.705735078,,,0.183333333,G:\GitHub\Latent_Style\Cycle-NCE\exp1-hf-ratio-4p0\full_eval\epoch_0040_tokenized\summary.json,,,,,,,,
nce-swd_0.25-cl_0.01,80,G:\GitHub\Latent_Style\Cycle-NCE\nce-swd_0.25-cl_0.01\full_eval\epoch_0080\summary.json,2026/3/12 2:21,0.682569758,0.772918889,0.488085248,,,0.366666667,0.668361214,0.716355182,,,0.333333333,G:\GitHub\Latent_Style\Cycle-NCE\nce-swd_0.25-cl_0.01\full_eval\epoch_0080\summary.json,,,,,,,,
inject_I3_progressive_1_05_01,40,Y:\experiments\inject_I3_progressive_1_05_01\full_eval\epoch_0040\summary.json,2026/3/12 3:28,0.682358639,0.76895897,0.499584552,,,0.375,0.675619203,0.710736041,,,0.341666667,Y:\experiments\inject_I3_progressive_1_05_01\full_eval\epoch_0040\summary.json,,,,,,,,
abl_no_skip_filter,40,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_skip_filter\full_eval\epoch_0040\summary.json,2026/3/16 23:51,0.682287027,0.719225128,0.524005417,312.6252824,486.009787,0,0.665864828,0.700112631,312.6252824,486.009787,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_skip_filter\full_eval\epoch_0040\summary.json,,,,,,,,
exp3-hard-cdf,80,G:\GitHub\Latent_Style\Cycle-NCE\exp3-hard-cdf\full_eval\epoch_0080\summary.json,2026/3/12 12:44,0.682262898,0.733103529,0.529718429,,,0.306666667,0.678343982,0.682380935,,,0.25,G:\GitHub\Latent_Style\Cycle-NCE\exp3-hard-cdf\full_eval\epoch_0080\summary.json,,,,,,,,
Decoder_D4_gate_0p8,60,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D4_gate_0p8\full_eval\epoch_0060\summary.json,2026/3/13 20:52,0.682262099,0.739525768,0.518433124,,,0.298333333,0.673762808,0.709938455,,,0.216666667,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D4_gate_0p8\full_eval\epoch_0060\summary.json,,,,,,,,
micro01_hf2_lr1,80,G:\GitHub\Latent_Style\Cycle-NCE\micro01_hf2_lr1\full_eval\epoch_0080\summary.json,2026/3/16 13:56,0.682240852,0.730181776,0.524737764,,,0.331666667,0.672985727,0.693509177,,,0.266666667,G:\GitHub\Latent_Style\Cycle-NCE\micro01_hf2_lr1\full_eval\epoch_0080\summary.json,,,,,,,,
inject_I2_hires_decoder_only,40,Y:\experiments\inject_I2_hires_decoder_only\full_eval\epoch_0040\summary.json,2026/3/12 3:27,0.68223807,0.767569401,0.496854448,,,0.38,0.668921357,0.714592367,,,0.358333333,Y:\experiments\inject_I2_hires_decoder_only\full_eval\epoch_0040\summary.json,,,,,,,,
ablate_A1_p7_id045_tv005,60,Y:\experiments\ablate_A1_p7_id045_tv005\full_eval\epoch_0060\summary.json,2026/3/12 3:08,0.682225016,0.761676924,0.494908078,,,0.348333333,0.670359898,0.704454964,,,0.25,Y:\experiments\ablate_A1_p7_id045_tv005\full_eval\epoch_0060\summary.json,,,,,,,,
micro03_gate75,80,G:\GitHub\Latent_Style\Cycle-NCE\micro03_gate75\full_eval\epoch_0080\summary.json,2026/3/16 18:01,0.682168363,0.729411108,0.526396124,,,0.353333333,0.673072211,0.691827992,,,0.291666667,G:\GitHub\Latent_Style\Cycle-NCE\micro03_gate75\full_eval\epoch_0080\summary.json,,,,,,,,
nstyle-proj,200,G:\GitHub\Latent_Style\Cycle-NCE\nstyle-proj\full_eval\epoch_0200\summary.json,2026/3/12 2:27,0.68199589,0.737299494,0.508526502,,,0.328333333,0.680983329,0.673629882,,,0.266666667,G:\GitHub\Latent_Style\Cycle-NCE\nstyle-proj\full_eval\epoch_0200\summary.json,,,,,,,,
exp3-hard-cdf,40,G:\GitHub\Latent_Style\Cycle-NCE\exp3-hard-cdf\full_eval\epoch_0040_tokenized\summary.json,2026/3/12 12:43,0.681872283,0.758543997,0.496851094,300.4765702,465.6573012,0.386666667,0.675760872,0.724509654,300.4765702,465.6573012,0.133333333,G:\GitHub\Latent_Style\Cycle-NCE\exp3-hard-cdf\full_eval\epoch_0040_tokenized\summary.json,,,,,,,,
micro04_hf1p5_macro,80,G:\GitHub\Latent_Style\Cycle-NCE\micro04_hf1p5_macro\full_eval\epoch_0080\summary.json,2026/3/16 19:14,0.681716905,0.724194172,0.522002763,,,0.311666667,0.673540927,0.674664633,,,0.191666667,G:\GitHub\Latent_Style\Cycle-NCE\micro04_hf1p5_macro\full_eval\epoch_0080\summary.json,,,,,,,,
inject_I4_body_hires,40,Y:\experiments\inject_I4_body_hires\full_eval\epoch_0040\summary.json,2026/3/12 3:28,0.681716149,0.769117429,0.497726412,,,0.383333333,0.674863807,0.709127521,,,0.333333333,Y:\experiments\inject_I4_body_hires\full_eval\epoch_0040\summary.json,,,,,,,,
micro05_id_anchor,80,G:\GitHub\Latent_Style\Cycle-NCE\micro05_id_anchor\full_eval\epoch_0080\summary.json,2026/3/16 20:27,0.681458821,0.731576463,0.521791193,,,0.333333333,0.670654715,0.696625718,,,0.275,G:\GitHub\Latent_Style\Cycle-NCE\micro05_id_anchor\full_eval\epoch_0080\summary.json,,,,,,,,
abl_no_tv,40,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_tv\full_eval\epoch_0040\summary.json,2026/3/17 7:39,0.681455762,0.734054984,0.514752076,309.9165782,479.0386586,0,0.669364543,0.721642814,309.9165782,479.0386586,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_tv\full_eval\epoch_0040\summary.json,,,,,,,,
nce_A1_Deep_Only,80,G:\GitHub\Latent_Style\Cycle-NCE\nce_A1_Deep_Only\full_eval\epoch_0080\summary.json,2026/3/12 2:24,0.681403474,0.73905331,0.505163289,,,0.376666667,0.669203016,0.699149118,,,0.333333333,G:\GitHub\Latent_Style\Cycle-NCE\nce_A1_Deep_Only\full_eval\epoch_0080\summary.json,,,,,,,,
ablate_A4_p5_id070_tv005,60,Y:\experiments\ablate_A4_p5_id070_tv005\full_eval\epoch_0060\summary.json,2026/3/12 3:09,0.681343613,0.768846742,0.489316358,,,0.386666667,0.667340844,0.71347513,,,0.316666667,Y:\experiments\ablate_A4_p5_id070_tv005\full_eval\epoch_0060\summary.json,,,,,,,,
abl_heavy_decoder,20,G:\GitHub\Latent_Style\Cycle-NCE\abl_heavy_decoder\full_eval\epoch_0020\summary.json,2026/3/16 18:17,0.681227348,0.748884579,0.502600589,318.2214815,490.4689002,0,0.666248526,0.753102422,318.2214815,490.4689002,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_heavy_decoder\full_eval\epoch_0020\summary.json,,,,,,,,
Decoder_D1_tv_0p02,60,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D1_tv_0p02\full_eval\epoch_0060\summary.json,2026/3/13 19:24,0.681163468,0.739382223,0.517719677,,,0.321666667,0.671685164,0.713148664,,,0.266666667,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D1_tv_0p02\full_eval\epoch_0060\summary.json,,,,,,,,
clocor1_E3_15Series_Soft_LR14e4,80,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E3_15Series_Soft_LR14e4\full_eval\epoch_0080\summary.json,2026/3/12 2:14,0.681133797,0.748834629,0.509110591,,,0.343333333,0.673010447,0.693950757,,,0.283333333,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E3_15Series_Soft_LR14e4\full_eval\epoch_0080\summary.json,,,,,,,,
clocor1_E3_15Series_Soft_LR14e4,80,Y:\experiments\clocor1_E3_15Series_Soft_LR14e4\full_eval\epoch_0080\summary.json,2026/3/12 3:14,0.681133797,0.748834629,0.509110591,,,0.343333333,0.673010447,0.693950757,,,0.283333333,Y:\experiments\clocor1_E3_15Series_Soft_LR14e4\full_eval\epoch_0080\summary.json,,,,,,,,
abl_no_color,40,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_color\full_eval\epoch_0040\summary.json,2026/3/17 6:02,0.681056602,0.739385342,0.512020656,313.0643876,483.6921936,0,0.668524081,0.723818275,313.0643876,483.6921936,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_color\full_eval\epoch_0040\summary.json,,,,,,,,
inject_I1_body_only,80,Y:\experiments\inject_I1_body_only\full_eval\epoch_0080\summary.json,2026/3/12 3:27,0.680958761,0.774514438,0.48860222,,,0.421666667,0.673636542,0.7162566,,,0.358333333,Y:\experiments\inject_I1_body_only\full_eval\epoch_0080\summary.json,,,,,,,,
inject_I1_body_only,40,Y:\experiments\inject_I1_body_only\full_eval\epoch_0040\summary.json,2026/3/12 3:27,0.680806424,0.774293387,0.493081372,,,0.368333333,0.670711196,0.712767438,,,0.333333333,Y:\experiments\inject_I1_body_only\full_eval\epoch_0040\summary.json,,,,,,,,
nce-gate_norm-swd_0.45-cl_0.01,40,G:\GitHub\Latent_Style\Cycle-NCE\nce-gate_norm-swd_0.45-cl_0.01\full_eval\epoch_0040\summary.json,2026/3/12 2:20,0.680571345,0.76178287,0.493532392,,,0.358333333,0.669987129,0.717429529,,,0.341666667,G:\GitHub\Latent_Style\Cycle-NCE\nce-gate_norm-swd_0.45-cl_0.01\full_eval\epoch_0040\summary.json,,,,,,,,
nce_A4_Patch_Fine,80,G:\GitHub\Latent_Style\Cycle-NCE\nce_A4_Patch_Fine\full_eval\epoch_0080\summary.json,2026/3/12 2:25,0.680444021,0.771196439,0.488921094,,,0.335,0.672870191,0.719316714,,,0.325,G:\GitHub\Latent_Style\Cycle-NCE\nce_A4_Patch_Fine\full_eval\epoch_0080\summary.json,,,,,,,,
nce_A2_Shallow_Only,80,G:\GitHub\Latent_Style\Cycle-NCE\nce_A2_Shallow_Only\full_eval\epoch_0080\summary.json,2026/3/12 2:24,0.680341797,0.776407598,0.489217448,,,0.325,0.671257907,0.71841729,,,0.275,G:\GitHub\Latent_Style\Cycle-NCE\nce_A2_Shallow_Only\full_eval\epoch_0080\summary.json,,,,,,,,
Decoder_D1_tv_0p02,60,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D1_tv_0p02\full_eval\epoch_0060_tokenized\summary.json,2026/3/13 19:37,0.680208826,0.739425833,0.516798635,310.1725951,482.694828,0.323333333,0.672731186,0.713060435,310.1725951,482.694828,0.266666667,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D1_tv_0p02\full_eval\epoch_0060_tokenized\summary.json,,,,,,,,
inject_I6_hires_only,40,Y:\experiments\inject_I6_hires_only\full_eval\epoch_0040\summary.json,2026/3/12 3:30,0.679812472,0.775790666,0.493976175,,,0.398571429,0.674038924,0.710826432,,,0.35,Y:\experiments\inject_I6_hires_only\full_eval\epoch_0040\summary.json,,,,,,,,
decoder-1,30,Y:\experiments\decoder-1\full_eval\epoch_0030\summary.json,2026/3/12 3:15,0.679712912,0.744857708,0.503842406,,,0.351666667,0.668722491,0.682245121,,,0.4,Y:\experiments\decoder-1\full_eval\epoch_0030\summary.json,,,,,,,,
clocor1_E1_Macro19_Rigid_LR14e4,80,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E1_Macro19_Rigid_LR14e4\full_eval\epoch_0080\summary.json,2026/3/12 2:13,0.679550722,0.756703362,0.499284572,,,0.326666667,0.664670606,0.697446095,,,0.258333333,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E1_Macro19_Rigid_LR14e4\full_eval\epoch_0080\summary.json,,,,,,,,
clocor1_E1_Macro19_Rigid_LR14e4,80,Y:\experiments\clocor1_E1_Macro19_Rigid_LR14e4\full_eval\epoch_0080\summary.json,2026/3/12 3:12,0.679550722,0.756703362,0.499284572,,,0.326666667,0.664670606,0.697446095,,,0.258333333,Y:\experiments\clocor1_E1_Macro19_Rigid_LR14e4\full_eval\epoch_0080\summary.json,,,,,,,,
decoder-C-relaxed-id-nohf,80,Y:\experiments\decoder-ablation-aggregate\decoder-C-relaxed-id-nohf\full_eval\epoch_0080\summary.json,2026/3/6 10:14,0.679545648,0.795979456,0.469938292,290.2912532,440.0788317,0.373333333,0.671608928,0.755409462,290.2912532,440.0788317,0.258333333,Y:\experiments\decoder-ablation-aggregate\decoder-C-relaxed-id-nohf\full_eval\epoch_0080\summary.json,,,,,,,,
Decoder_D2_color_1p5,40,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D2_color_1p5\full_eval\epoch_0040\summary.json,2026/3/13 19:38,0.679417056,0.727035094,0.525744824,,,0.36,0.670690547,0.697886285,,,0.341666667,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D2_color_1p5\full_eval\epoch_0040\summary.json,,,,,,,,
micro03_gate75,40,G:\GitHub\Latent_Style\Cycle-NCE\micro03_gate75\full_eval\epoch_0040_tokenized\summary.json,2026/3/16 17:44,0.679223394,0.756129069,0.498459676,302.9627406,464.0326576,0.348333333,0.670892745,0.73065954,302.9627406,464.0326576,0.191666667,G:\GitHub\Latent_Style\Cycle-NCE\micro03_gate75\full_eval\epoch_0040_tokenized\summary.json,,,,,,,,
Decoder_D5_rank_8,40,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D5_rank_8\full_eval\epoch_0040\summary.json,2026/3/13 21:07,0.679132548,0.741615612,0.509992174,,,0.365,0.667172429,0.717864514,,,0.275,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D5_rank_8\full_eval\epoch_0040\summary.json,,,,,,,,
micro01_hf2_lr1,40,G:\GitHub\Latent_Style\Cycle-NCE\micro01_hf2_lr1\full_eval\epoch_0040_tokenized\summary.json,2026/3/16 13:40,0.678919437,0.759606795,0.494770324,303.7712336,463.9798043,0.355,0.668735087,0.738225989,303.7712336,463.9798043,0.175,G:\GitHub\Latent_Style\Cycle-NCE\micro01_hf2_lr1\full_eval\epoch_0040_tokenized\summary.json,,,,,,,,
clocor1_E5_9Series_Soft_LR14e4,80,Y:\experiments\clocor1_E5_9Series_Soft_LR14e4\full_eval\epoch_0080\summary.json,2026/3/12 3:15,0.678850293,0.776658135,0.492923493,,,0.281666667,0.674061,0.72427149,,,0.216666667,Y:\experiments\clocor1_E5_9Series_Soft_LR14e4\full_eval\epoch_0080\summary.json,,,,,,,,
exp2-large-patches,40,G:\GitHub\Latent_Style\Cycle-NCE\exp2-large-patches\full_eval\epoch_0040_tokenized\summary.json,2026/3/12 11:46,0.678811776,0.704519414,0.538696472,325.0637072,521.9172634,0.42,0.674413722,0.65384726,325.0637072,521.9172634,0.3,G:\GitHub\Latent_Style\Cycle-NCE\exp2-large-patches\full_eval\epoch_0040_tokenized\summary.json,,,,,,,,
delta_A0_base_p5_id045_tv005,60,Y:\experiments\delta_A0_base_p5_id045_tv005\full_eval\epoch_0060\summary.json,2026/3/12 3:21,0.678806496,0.778321349,0.486517556,,,0.376666667,0.666953396,0.720540848,,,0.258333333,Y:\experiments\delta_A0_base_p5_id045_tv005\full_eval\epoch_0060\summary.json,,,,,,,,
delta_A1_p7_id045_tv005,60,Y:\experiments\delta_A1_p7_id045_tv005\full_eval\epoch_0060\summary.json,2026/3/12 3:22,0.678211094,0.788620033,0.478233579,,,0.355,0.666741465,0.730252007,,,0.275,Y:\experiments\delta_A1_p7_id045_tv005\full_eval\epoch_0060\summary.json,,,,,,,,
clocor1_E2_15Series_Rigid_LR14e4,80,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E2_15Series_Rigid_LR14e4\full_eval\epoch_0080\summary.json,2026/3/12 2:14,0.677989788,0.754280912,0.498743203,,,0.341666667,0.668564679,0.701142192,,,0.266666667,G:\GitHub\Latent_Style\Cycle-NCE\clocor1_E2_15Series_Rigid_LR14e4\full_eval\epoch_0080\summary.json,,,,,,,,
clocor1_E2_15Series_Rigid_LR14e4,80,Y:\experiments\clocor1_E2_15Series_Rigid_LR14e4\full_eval\epoch_0080\summary.json,2026/3/12 3:13,0.677989788,0.754280912,0.498743203,,,0.341666667,0.668564679,0.701142192,,,0.266666667,Y:\experiments\clocor1_E2_15Series_Rigid_LR14e4\full_eval\epoch_0080\summary.json,,,,,,,,
nce_A5_High_TV,80,G:\GitHub\Latent_Style\Cycle-NCE\nce_A5_High_TV\full_eval\epoch_0080\summary.json,2026/3/12 2:26,0.677978563,0.773547894,0.482704779,,,0.371666667,0.662728201,0.722951906,,,0.325,G:\GitHub\Latent_Style\Cycle-NCE\nce_A5_High_TV\full_eval\epoch_0080\summary.json,,,,,,,,
micro05_id_anchor,40,G:\GitHub\Latent_Style\Cycle-NCE\micro05_id_anchor\full_eval\epoch_0040_tokenized\summary.json,2026/3/16 20:08,0.677892002,0.76056223,0.493638844,301.9358429,460.8406522,0.346666667,0.669515064,0.736884422,301.9358429,460.8406522,0.175,G:\GitHub\Latent_Style\Cycle-NCE\micro05_id_anchor\full_eval\epoch_0040_tokenized\summary.json,,,,,,,,
tokenizer_distill_0080_uv_5000,80,G:\GitHub\Latent_Style\Cycle-NCE\nce_A3_Patch_Coarse\tokenizer_distill_0080_uv_5000\full_eval_tokenized\summary.json,2026/3/10 12:13,0.67769955,0.766263249,0.450605662,,,0.295,0.645985775,0.742107626,,,0.083333333,G:\GitHub\Latent_Style\Cycle-NCE\nce_A3_Patch_Coarse\tokenizer_distill_0080_uv_5000\full_eval_tokenized\summary.json,,,,,,,,
micro04_hf1p5_macro,60,G:\GitHub\Latent_Style\Cycle-NCE\micro04_hf1p5_macro\full_eval\epoch_0060\summary.json,2026/3/16 18:55,0.677688043,0.719227473,0.524455621,,,0.276666667,0.672596646,0.672430481,,,0.15,G:\GitHub\Latent_Style\Cycle-NCE\micro04_hf1p5_macro\full_eval\epoch_0060\summary.json,,,,,,,,
abl_no_id,20,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_id\full_eval\epoch_0020\summary.json,2026/3/17 0:56,0.677670007,0.755787814,0.514917147,323.2813452,505.6534171,0,0.663052995,0.761123391,323.2813452,505.6534171,0,G:\GitHub\Latent_Style\Cycle-NCE\abl_no_id\full_eval\epoch_0020\summary.json,,,,,,,,
inject_I7_decoder_only,40,Y:\experiments\inject_I7_decoder_only\full_eval\epoch_0040\summary.json,2026/3/12 3:30,0.677591396,0.778023233,0.482131414,,,0.376666667,0.669269906,0.726203825,,,0.275,Y:\experiments\inject_I7_decoder_only\full_eval\epoch_0040\summary.json,,,,,,,,
micro02_macro_patch,40,G:\GitHub\Latent_Style\Cycle-NCE\micro02_macro_patch\full_eval\epoch_0040\summary.json,2026/3/16 14:28,0.677430575,0.741888402,0.504645027,,,0.34,0.671498598,0.701355101,,,0.183333333,G:\GitHub\Latent_Style\Cycle-NCE\micro02_macro_patch\full_eval\epoch_0040\summary.json,,,,,,,,
Decoder_D4_gate_0p8,40,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D4_gate_0p8\full_eval\epoch_0040\summary.json,2026/3/13 20:37,0.677428177,0.736167231,0.516496295,,,0.336666667,0.664858041,0.709426594,,,0.308333333,G:\GitHub\Latent_Style\Cycle-NCE\Decoder_D4_gate_0p8\full_eval\epoch_0040\summary.json,,,,,,,,
micro03_gate75,60,G:\GitHub\Latent_Style\Cycle-NCE\micro03_gate75\full_eval\epoch_0060\summary.json,2026/3/16 17:45,0.677326533,0.737678023,0.517273633,,,0.315,0.669582437,0.701480496,,,0.233333333,G:\GitHub\Latent_Style\Cycle-NCE\micro03_gate75\full_eval\epoch_0060\summary.json,,,,,,,,
nce-gate_content,80,G:\GitHub\Latent_Style\Cycle-NCE\nce-gate_content\full_eval\epoch_0080\summary.json,2026/3/12 2:20,0.67726955,0.772117837,0.47525121,,,0.375,0.664956734,0.70381633,,,0.366666667,G:\GitHub\Latent_Style\Cycle-NCE\nce-gate_content\full_eval\epoch_0080\summary.json,,,,,,,,
