timestamp,study_name,trial,status,elapsed_sec,score,style_swd,content_ssim,w_style,w_structure,w_moment,w_identity,batch_size,num_epochs,trial_dir,train_log,trial_config,error
2026-02-20 02:49:37,ssim-latent_style_hpo-nce,68,completed,196.715,-3.02555246,1.62261583,0.30970634,205.54634843,34.66053721,121.47259046,262.85515142,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0068,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0068\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0068\config.trial.json,
2026-02-20 02:52:53,ssim-latent_style_hpo-nce,69,completed,196.771,-2.94729379,1.79419299,0.33468992,180.47364644,14.38191320,169.78818147,613.59344770,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0069,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0069\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0069\config.trial.json,
2026-02-20 02:56:11,ssim-latent_style_hpo-nce,70,completed,197.709,-2.58298398,1.86170767,0.37787237,213.77998632,21.03026262,90.78834467,476.24152963,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0070,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0070\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0070\config.trial.json,
2026-02-20 02:59:28,ssim-latent_style_hpo-nce,71,completed,196.274,-2.51732549,1.83638125,0.38190558,221.13568283,33.82732162,116.43972688,551.93762523,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0071,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0071\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0071\config.trial.json,
2026-02-20 03:02:45,ssim-latent_style_hpo-nce,72,completed,196.907,-2.59713456,1.67551414,0.35783796,228.54187578,47.66425996,108.82085842,799.85482067,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0072,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0072\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0072\config.trial.json,
2026-02-20 03:06:01,ssim-latent_style_hpo-nce,73,completed,196.619,-2.57227446,1.73127223,0.36589978,207.29297263,22.49976547,182.48371404,677.23608726,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0073,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0073\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0073\config.trial.json,
2026-02-20 03:09:18,ssim-latent_style_hpo-nce,74,completed,196.438,-2.48292995,1.70067655,0.37177466,196.18521737,25.89710666,95.72200814,525.34218340,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0074,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0074\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0074\config.trial.json,
2026-02-20 03:12:35,ssim-latent_style_hpo-nce,75,completed,196.805,-2.92242478,1.79536106,0.33729363,140.24887103,27.56264873,90.99091922,534.96053780,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0075,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0075\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0075\config.trial.json,
2026-02-20 03:15:52,ssim-latent_style_hpo-nce,76,completed,196.926,-2.59128105,1.77657576,0.36852947,215.11888796,22.28464292,78.09703506,450.88980756,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0076,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0076\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0076\config.trial.json,
2026-02-20 03:19:08,ssim-latent_style_hpo-nce,77,completed,196.648,-3.14443992,2.10717837,0.34627385,281.28768192,38.85065411,100.03154800,563.39288039,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0077,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0077\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0077\config.trial.json,
2026-02-20 03:22:26,ssim-latent_style_hpo-nce,78,completed,197.063,-2.21720583,1.64965467,0.39324488,201.68268265,41.37466665,92.42448762,589.61576825,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0078,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0078\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0078\config.trial.json,
2026-02-20 03:25:43,ssim-latent_style_hpo-nce,79,completed,197.286,-2.51231852,1.81421554,0.38018970,188.01779829,40.58427395,72.53954822,644.03245654,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0079,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0079\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0079\config.trial.json,
2026-02-20 03:29:00,ssim-latent_style_hpo-nce,80,completed,196.785,-2.48690061,1.72363945,0.37367388,203.52826025,46.52019537,50.32188846,625.05275147,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0080,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0080\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0080\config.trial.json,
2026-02-20 03:32:17,ssim-latent_style_hpo-nce,81,completed,196.721,-2.94720094,2.09764218,0.36504412,178.80635232,44.28180844,59.83818012,591.69662035,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0081,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0081\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0081\config.trial.json,
2026-02-20 03:35:33,ssim-latent_style_hpo-nce,82,completed,196.725,-2.83517541,1.79604889,0.34608735,223.04256816,41.06843253,84.81935562,694.96520032,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0082,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0082\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0082\config.trial.json,
2026-02-20 03:38:50,ssim-latent_style_hpo-nce,83,completed,196.611,-2.47015545,1.74863030,0.37784749,212.13150123,52.80083012,104.93399725,661.63340342,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0083,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0083\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0083\config.trial.json,
2026-02-20 03:42:07,ssim-latent_style_hpo-nce,84,completed,196.449,-3.15446339,1.82504103,0.31705776,164.34334988,32.18851437,91.81467217,527.58730239,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0084,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0084\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0084\config.trial.json,
2026-02-20 03:45:23,ssim-latent_style_hpo-nce,85,completed,196.755,-2.97148793,2.07645478,0.36049668,191.99704551,37.23891193,98.45650982,562.75005161,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0085,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0085\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0085\config.trial.json,
2026-02-20 03:48:40,ssim-latent_style_hpo-nce,86,completed,196.755,-2.58311853,1.91798885,0.38348703,197.03037895,48.95159541,86.19634352,609.44341657,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0086,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0086\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0086\config.trial.json,
2026-02-20 03:51:57,ssim-latent_style_hpo-nce,87,completed,196.441,-2.54050853,1.85590275,0.38153942,236.75957116,41.57198882,112.11358766,590.22774111,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0087,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0087\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0087\config.trial.json,
2026-02-20 03:55:25,ssim-latent_style_hpo-nce,88,completed,207.975,-2.86787649,1.79716454,0.34292881,201.52524729,29.74488066,125.05557285,750.56168249,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0088,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0088\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0088\config.trial.json,
2026-02-20 03:58:42,ssim-latent_style_hpo-nce,89,completed,196.703,-2.67692543,1.83253408,0.36556086,231.19636405,30.99892928,132.27263115,502.78137779,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0089,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0089\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0089\config.trial.json,
2026-02-20 04:01:59,ssim-latent_style_hpo-nce,90,completed,197.294,-2.27817788,1.73441513,0.39562372,244.29168287,51.22642176,140.14377165,636.29259187,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0090,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0090\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0090\config.trial.json,
2026-02-20 04:05:16,ssim-latent_style_hpo-nce,91,completed,196.787,-3.11214068,1.82641319,0.32142725,249.06308627,50.12278382,151.10468000,628.49307977,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0091,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0091\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0091\config.trial.json,
2026-02-20 04:08:33,ssim-latent_style_hpo-nce,92,completed,197.184,-3.05282967,1.77170604,0.32188764,258.05206582,45.49951449,139.94102182,651.19971441,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0092,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0092\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0092\config.trial.json,
2026-02-20 04:11:51,ssim-latent_style_hpo-nce,93,completed,198.038,-2.70334643,1.73385780,0.35305114,242.74405972,55.18315811,162.76950534,684.55697462,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0093,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0093\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0093\config.trial.json,
2026-02-20 04:15:08,ssim-latent_style_hpo-nce,94,completed,197.068,-2.24203206,1.70168218,0.39596501,217.74835377,47.10392391,155.00256713,578.53670193,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0094,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0094\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0094\config.trial.json,
2026-02-20 04:18:25,ssim-latent_style_hpo-nce,95,completed,196.423,-2.24885526,1.71010156,0.39612463,216.95301145,51.30975084,157.51259551,563.66772981,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0095,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0095\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0095\config.trial.json,
2026-02-20 04:21:42,ssim-latent_style_hpo-nce,96,completed,196.650,-2.40984021,1.78684014,0.38769999,218.07560714,48.01502350,152.93884475,606.76217939,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0096,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0096\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0096\config.trial.json,
2026-02-20 04:24:59,ssim-latent_style_hpo-nce,97,completed,197.241,-2.51748943,1.81365955,0.37961701,226.32426548,51.11129031,155.29436896,562.13878403,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0097,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0097\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0097\config.trial.json,
2026-02-20 04:28:16,ssim-latent_style_hpo-nce,98,completed,196.556,-2.57638480,1.82650704,0.37501222,216.05239304,46.91587081,146.96664229,711.09331715,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0098,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0098\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0098\config.trial.json,
2026-02-20 04:31:33,ssim-latent_style_hpo-nce,99,completed,196.901,-2.27284998,1.69471509,0.39218651,222.34238020,52.00416097,161.78568921,637.99749187,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0099,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0099\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0099\config.trial.json,
2026-02-20 04:34:50,ssim-latent_style_hpo-nce,100,completed,196.868,-2.32796901,1.71498740,0.38870184,234.89717437,53.33303654,165.73690832,635.78113601,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0100,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0100\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0100\config.trial.json,
2026-02-20 04:38:06,ssim-latent_style_hpo-nce,101,completed,196.648,-2.41591854,1.81294517,0.38970266,221.47170756,51.69487781,156.09670434,614.30438998,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0101,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0101\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0101\config.trial.json,
2026-02-20 04:41:23,ssim-latent_style_hpo-nce,102,completed,196.626,-2.11484611,1.63794056,0.40230945,230.07120860,49.12567948,141.29628163,664.14100788,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0102,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0102\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0102\config.trial.json,
2026-02-20 04:44:40,ssim-latent_style_hpo-nce,103,completed,196.777,-2.35646328,1.76074512,0.39042818,229.66321579,56.44659913,143.51827947,672.59323531,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0103,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0103\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0103\config.trial.json,
2026-02-20 04:47:57,ssim-latent_style_hpo-nce,104,completed,197.097,-2.64851078,1.61356007,0.34650493,240.42403861,49.27354341,157.93544419,727.59448140,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0104,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0104\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0104\config.trial.json,
2026-02-20 04:51:13,ssim-latent_style_hpo-nce,105,completed,196.190,-2.39381422,1.75558321,0.38617690,225.92901761,50.66531771,138.56981480,658.69016619,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0105,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0105\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0105\config.trial.json,
2026-02-20 04:54:32,ssim-latent_style_hpo-nce,106,completed,198.211,-3.35312697,2.07673713,0.32236102,250.41756005,52.31467239,148.48132519,587.22031726,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0106,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0106\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0106\config.trial.json,
2026-02-20 04:57:48,ssim-latent_style_hpo-nce,107,completed,196.675,-2.11728777,1.66332062,0.40460329,219.82003555,58.52218020,163.34811867,638.53979933,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0107,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0107\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0107\config.trial.json,
2026-02-20 05:01:05,ssim-latent_style_hpo-nce,108,completed,196.751,-2.32638691,1.73866456,0.39122776,218.82948706,59.86927372,161.91971403,777.87037208,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0108,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0108\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0108\config.trial.json,
2026-02-20 05:04:22,ssim-latent_style_hpo-nce,109,completed,196.785,-2.33984107,1.72915589,0.38893148,213.13155296,54.02567128,167.58820534,642.53631229,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0109,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0109\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0109\config.trial.json,
2026-02-20 05:07:39,ssim-latent_style_hpo-nce,110,completed,196.691,-2.26068239,1.66206095,0.39013786,233.16715696,57.80818079,171.92057790,600.48889216,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0110,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0110\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0110\config.trial.json,
2026-02-20 05:10:56,ssim-latent_style_hpo-nce,111,completed,196.678,-2.84807277,1.71862973,0.33705570,246.12961093,55.94790113,184.34373869,698.01673190,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0111,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0111\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0111\config.trial.json,
2026-02-20 05:14:12,ssim-latent_style_hpo-nce,112,completed,196.555,-2.33589939,1.70997994,0.38740806,222.77058581,57.92333640,173.51125895,604.68758352,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0112,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0112\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0112\config.trial.json,
2026-02-20 05:17:29,ssim-latent_style_hpo-nce,113,completed,196.608,-2.60068082,1.78873929,0.36880585,233.28535322,48.10849671,143.05747136,632.08752380,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0113,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0113\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0113\config.trial.json,
2026-02-20 05:20:46,ssim-latent_style_hpo-nce,114,completed,197.014,-2.49973371,1.77169792,0.37719642,229.84877315,43.73515111,164.69326641,577.77297616,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0114,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0114\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0114\config.trial.json,
2026-02-20 05:24:04,ssim-latent_style_hpo-nce,115,completed,197.661,-2.25146687,1.66778936,0.39163225,207.28419462,58.63332465,158.83943250,554.47529829,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0115,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0115\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0115\config.trial.json,
2026-02-20 05:27:21,ssim-latent_style_hpo-nce,116,completed,197.121,-2.31248307,1.67440800,0.38619249,207.11048601,57.03467004,159.84287902,557.34242045,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0116,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0116\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0116\config.trial.json,
2026-02-20 05:30:37,ssim-latent_style_hpo-nce,117,completed,196.460,-2.42583005,1.76809794,0.38422679,202.99130745,45.72083931,155.39181838,595.31440847,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0117,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0117\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0117\config.trial.json,
2026-02-20 05:33:54,ssim-latent_style_hpo-nce,118,completed,196.437,-2.18296037,1.65198050,0.39690201,217.72495720,58.41131147,170.86884169,618.45264186,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0118,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0118\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0118\config.trial.json,
2026-02-20 05:37:11,ssim-latent_style_hpo-nce,119,completed,196.813,-2.28636134,1.71054250,0.39241812,214.65665343,59.27375466,172.30911972,541.81293220,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0119,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0119\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0119\config.trial.json,
2026-02-20 05:40:28,ssim-latent_style_hpo-nce,120,completed,196.997,-2.58993436,1.76334138,0.36734070,224.38130167,55.18952837,169.29081668,386.02571214,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0120,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0120\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0120\config.trial.json,
2026-02-20 05:43:44,ssim-latent_style_hpo-nce,121,completed,196.233,-2.39384732,1.79021810,0.38963708,219.77083489,57.18681267,179.71136564,614.90984208,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0121,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0121\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0121\config.trial.json,
2026-02-20 05:47:01,ssim-latent_style_hpo-nce,122,completed,196.643,-2.32343728,1.76704620,0.39436089,206.38780274,58.92828312,188.87117565,574.25364473,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0122,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0122\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0122\config.trial.json,
2026-02-20 05:50:17,ssim-latent_style_hpo-nce,123,completed,196.417,-2.34546689,1.76348851,0.39180216,209.79983129,49.67426952,150.20319975,594.00598050,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0123,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0123\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0123\config.trial.json,
2026-02-20 05:53:34,ssim-latent_style_hpo-nce,124,completed,196.384,-2.55724685,1.77809557,0.37208487,235.91308466,53.43040497,175.57258715,646.58991925,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0124,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0124\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0124\config.trial.json,
2026-02-20 05:56:51,ssim-latent_style_hpo-nce,125,completed,196.943,-2.56226951,1.80961655,0.37473470,218.16782338,46.93856028,162.08067176,668.61930241,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0125,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0125\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0125\config.trial.json,
2026-02-20 06:00:08,ssim-latent_style_hpo-nce,126,completed,196.873,-2.41370199,1.84511129,0.39314093,227.50968121,58.23130135,158.09543102,630.49567953,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0126,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0126\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0126\config.trial.json,
2026-02-20 06:03:25,ssim-latent_style_hpo-nce,127,completed,196.639,-3.11418324,2.26485949,0.36506763,194.37624957,51.90924765,145.54118941,583.93102762,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0127,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0127\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0127\config.trial.json,
2026-02-20 06:06:41,ssim-latent_style_hpo-nce,128,completed,196.304,-2.41711309,1.74518509,0.38280720,201.19727402,45.06355546,135.95540382,604.76591194,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0128,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0128\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0128\config.trial.json,
2026-02-20 06:09:58,ssim-latent_style_hpo-nce,129,completed,196.849,-2.26014739,1.68535787,0.39252105,212.50766258,48.65720158,170.54766770,549.94023071,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0129,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0129\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0129\config.trial.json,
2026-02-20 06:13:15,ssim-latent_style_hpo-nce,130,completed,196.680,-2.24851369,1.67846253,0.39299488,213.33628057,56.00286057,169.60308191,550.99769903,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0130,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0130\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0130\config.trial.json,
2026-02-20 06:16:31,ssim-latent_style_hpo-nce,131,completed,196.142,-2.49943723,1.74972269,0.37502855,213.45087219,56.17584914,170.64111034,519.02138690,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0131,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0131\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0131\config.trial.json,
2026-02-20 06:19:48,ssim-latent_style_hpo-nce,132,completed,196.613,-2.21514180,1.68002930,0.39648875,208.17449434,48.63379012,167.18117197,543.01849047,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0132,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0132\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0132\config.trial.json,
