experiment_id,epoch,source_file,updated_at,all_clip_style,all_clip_content,all_content_lpips,all_fid,all_art_fid,all_classifier_acc,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
arch_1_pM_sC_dH_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_1_pM_sC_dH\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 05:19:46,0.695001491745313,0.8494423494,0.39858905116000004,,,0.31066666666666665,0.6649598985413709,0.8432958787666666,0.4126180383833333,,,0.165,0.6377490883072217,0.8257363829166666,,,0.075,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_1_pM_sC_dH\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
arch_2_pM_sA_dL_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_2_pM_sA_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 05:23:00,0.6882667403618495,0.8677790730000001,0.3672076793066667,,,0.304,0.6561339940130712,0.8632697792666667,0.37737443936666665,,,0.15,0.625736473997434,0.8467603325833334,,,0.058333333333333334,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_2_pM_sA_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
arch_2_pM_sA_dL_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_2_pM_sA_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 05:26:18,0.6955439254045487,0.8449014725599998,0.39562002758666664,,,0.31466666666666665,0.6656000850101311,0.8386045648333333,0.40970172164999996,,,0.1683333333333333,0.6380215545495351,0.8252684824166668,,,0.06666666666666667,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_2_pM_sA_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
arch_3_pM_sC_dL_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_3_pM_sC_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 05:29:34,0.6890688205162684,0.8650842099333331,0.37098839914666665,,,0.30666666666666664,0.6570812158286571,0.8605363264166666,0.38132069211666664,,,0.15333333333333332,0.6216221153736115,0.8609497654166666,,,0.075,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_3_pM_sC_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
arch_3_pM_sC_dL_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_3_pM_sC_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 05:32:51,0.6951496255795161,0.8507318260933334,0.3969741061866667,,,0.3133333333333333,0.6644087571402391,0.84437249265,0.41053095893333336,,,0.1683333333333333,0.631905466814836,0.8445232333333332,,,0.06666666666666667,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_3_pM_sC_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
arch_4_pM_sA_dH_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_4_pM_sA_dH\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 05:36:08,0.689894732872645,0.8463169278799998,0.39208033036,,,0.32266666666666666,0.659933875699838,0.8406788964499998,0.40213087644999995,,,0.18,0.6246556555231413,0.8444358524166666,,,0.075,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_4_pM_sA_dH\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
arch_4_pM_sA_dH_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_4_pM_sA_dH\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 05:39:26,0.6955601955254873,0.82873702408,0.41190221888000006,,,0.31466666666666665,0.6670663509766261,0.8225227158833335,0.4250417993,,,0.1733333333333333,0.6334402526418368,0.8311728130833334,,,0.06666666666666667,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_4_pM_sA_dH\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
arch_5_pMW_sA_dH_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_5_pMW_sA_dH\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 05:42:42,0.6906021547317505,0.8265299068533334,0.41646628738666663,,,0.31333333333333335,0.6629100824395816,0.8201976161166666,0.4278361384666667,,,0.17833333333333334,0.6282117610176404,0.82581281525,,,0.075,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_5_pMW_sA_dH\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
arch_5_pMW_sA_dH_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_5_pMW_sA_dH\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 05:46:00,0.6958017229636511,0.8247092429466666,0.41447449744,,,0.3213333333333334,0.6683154484132926,0.8174436867666668,0.42796521656666664,,,0.1816666666666667,0.6345988988876343,0.8276042604166667,,,0.06666666666666667,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_5_pMW_sA_dH\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
arch_6_pMW_sC_dL_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_6_pMW_sC_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 05:49:16,0.6897366764148077,0.8581373520133333,0.38749781512,,,0.3053333333333333,0.6587953499456246,0.8524093637166665,0.40035559158333334,,,0.14833333333333334,0.6247846168776353,0.8437213937499999,,,0.09166666666666666,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_6_pMW_sC_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
arch_6_pMW_sC_dL_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_6_pMW_sC_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 05:52:29,0.6948524955113728,0.8408248952266668,0.3997639067733333,,,0.31866666666666665,0.6657450481255849,0.8345234020166666,0.4136438099166667,,,0.1716666666666667,0.6337877181669076,0.8299610293333334,,,0.08333333333333333,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_6_pMW_sC_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
arch_7_pMW_sA_dL_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_7_pMW_sA_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 05:55:41,0.6948645380338033,0.8413381645333332,0.4191233855866667,,,0.3053333333333333,0.6659070845444999,0.8349094915833334,0.43286986431666674,,,0.16166666666666668,0.6331324569880963,0.8263970513333333,,,0.08333333333333333,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_7_pMW_sA_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
arch_7_pMW_sA_dL_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_7_pMW_sA_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 05:58:53,0.6964694536129633,0.84795145088,0.4094037767466666,,,0.30533333333333335,0.6671175034344197,0.8418225476166666,0.4224433586333333,,,0.16,0.6365849480032921,0.8274000678333333,,,0.06666666666666667,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_7_pMW_sA_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
arch_8_pMW_sC_dH,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_8_pMW_sC_dH\full_eval\epoch_0030\summary.json,2026-03-30 14:37:05,0.6837399976650874,0.83415407188,0.42906872181333333,,,0.29600000000000004,0.6548515637218952,0.8280083858499999,0.43965497276666665,,,0.14333333333333337,0.6196370522181193,0.8239989401666667,,,0.19166666666666665,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_8_pMW_sC_dH\full_eval\epoch_0030\summary.json
arch_8_pMW_sC_dH_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_8_pMW_sC_dH\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 14:39:53,0.6903785024086634,0.8423338417199999,0.39721442141333335,,,0.31333333333333335,0.6609566627442838,0.8362063385166667,0.4092424331166667,,,0.165,0.622697665542364,0.8400726761666667,,,0.1,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_8_pMW_sC_dH\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
arch_8_pMW_sC_dH,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_8_pMW_sC_dH\full_eval\epoch_0060\summary.json,2026-03-30 14:40:17,0.6879206973711649,0.8240915750666666,0.43914516132000003,,,0.2986666666666667,0.660272349913915,0.8175893643333334,0.45140559869999997,,,0.14,0.6319731009503206,0.8090842235833333,,,0.19999999999999998,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_8_pMW_sC_dH\full_eval\epoch_0060\summary.json
arch_8_pMW_sC_dH_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_8_pMW_sC_dH\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 14:43:01,0.6947151888211569,0.8341473009466667,0.4075746623866667,,,0.316,0.6661262031396229,0.8279032468666667,0.4205357153166666,,,0.17833333333333332,0.6347791820764541,0.8259900841666667,,,0.075,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_8_pMW_sC_dH\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
